# O-N2 inelastic DCS at energy index 1
# DCS_inelastic = DCS_total - DCS_elastic (clamped >= 0)
# Generated by compute_inelastic_tables_ON2.py
angle_degrees,cross_section_cm2
0.100000,3.4939453091e-11
0.200000,1.9014329375e-11
0.300000,6.5715811200e-12
0.400000,1.6325363845e-12
0.500000,1.1943259227e-12
0.600000,1.9768983851e-12
0.700000,2.4721924352e-12
0.800000,2.1604916048e-12
0.900000,1.2903514142e-12
1.000000,5.0844562402e-13
1.100000,1.9547760928e-13
1.200000,3.0562222449e-13
1.300000,5.7649239008e-13
1.400000,7.1743411682e-13
1.500000,6.0227013513e-13
1.600000,3.6780315179e-13
1.700000,2.3248688571e-13
1.800000,2.6598541793e-13
1.900000,3.8520668759e-13
2.000000,4.7025958217e-13
2.100000,4.4186578167e-13
2.200000,3.0759553873e-13
2.300000,1.6337525356e-13
2.400000,1.0886899399e-13
2.500000,1.5852786368e-13
2.600000,2.5030389279e-13
2.700000,3.1099892302e-13
2.800000,2.9919160702e-13
2.900000,2.2176947035e-13
3.000000,1.2968601441e-13
3.100000,8.0105319093e-14
3.200000,9.0924361239e-14
3.300000,1.3529539801e-13
3.400000,1.7210283026e-13
3.500000,1.7345113407e-13
3.600000,1.3646074506e-13
3.700000,8.3099278761e-14
3.800000,4.4835323241e-14
3.900000,3.9162313504e-14
4.000000,5.9132560404e-14
4.100000,8.3315936647e-14
4.200000,9.1980827870e-14
4.300000,7.7670151007e-14
4.400000,4.8349286161e-14
4.500000,2.1693233972e-14
4.600000,1.2744031130e-14
4.700000,2.4259954975e-14
4.800000,4.6807981100e-14
4.900000,6.6043518460e-14
5.000000,7.0931425735e-14
5.100000,5.9412242751e-14
5.200000,3.8887412165e-14
5.300000,2.0930125549e-14
5.400000,1.4173614723e-14
5.500000,2.0169467526e-14
5.600000,3.3735891108e-14
5.700000,4.6439999320e-14
5.800000,5.1334654151e-14
5.900000,4.6500498645e-14
6.000000,3.5186837169e-14
6.100000,2.3174839422e-14
6.200000,1.5598495189e-14
6.300000,1.4674311128e-14
6.400000,1.8998238159e-14
6.500000,2.4768792914e-14
6.600000,2.8299129172e-14
6.700000,2.7879048436e-14
6.800000,2.3975057718e-14
6.900000,1.8498561802e-14
7.000000,1.3803832938e-14
7.100000,1.1583409203e-14
7.200000,1.2097378047e-14
7.300000,1.4352311321e-14
7.400000,1.6972808513e-14
7.500000,1.8860569547e-14
7.600000,1.9444514071e-14
7.700000,1.8745266071e-14
7.800000,1.7238953944e-14
7.900000,1.5527087470e-14
8.000000,1.4046164000e-14
8.100000,1.3011278372e-14
8.200000,1.2443780170e-14
8.300000,1.2233474398e-14
8.400000,1.2308625625e-14
8.500000,1.2680259623e-14
8.600000,1.3265156821e-14
8.700000,1.3802544869e-14
8.800000,1.4072146098e-14
8.900000,1.4081504720e-14
9.000000,1.3920164665e-14
9.100000,1.3634984675e-14
9.200000,1.3357713891e-14
9.300000,1.3313468339e-14
9.400000,1.3541940361e-14
9.500000,1.3779596710e-14
9.600000,1.3779974977e-14
9.700000,1.3559521713e-14
9.800000,1.3202777189e-14
9.900000,1.2684677820e-14
10.000000,1.2053238935e-14
10.100000,1.1581967852e-14
10.200000,1.1524148815e-14
10.300000,1.1855155577e-14
10.400000,1.2420570133e-14
10.500000,1.3142373170e-14
10.600000,1.3910012486e-14
10.700000,1.4452912177e-14
10.800000,1.4553588964e-14
10.900000,1.4299412060e-14
11.000000,1.3928593204e-14
11.100000,1.3536868635e-14
11.200000,1.3110302902e-14
11.300000,1.2727753367e-14
11.400000,1.2523377773e-14
11.500000,1.2499513165e-14
11.600000,1.2578186829e-14
11.700000,1.2791257048e-14
11.800000,1.3223186236e-14
11.900000,1.3799222369e-14
12.000000,1.4309714724e-14
12.100000,1.4650426551e-14
12.200000,1.4873101979e-14
12.300000,1.4997111967e-14
12.400000,1.4958514146e-14
12.500000,1.4769732764e-14
12.600000,1.4570059237e-14
12.700000,1.4463757611e-14
12.800000,1.4438132247e-14
12.900000,1.4489529926e-14
13.000000,1.4675135577e-14
13.100000,1.4971036518e-14
13.200000,1.5209045333e-14
13.300000,1.5243836770e-14
13.400000,1.5097100022e-14
13.500000,1.4860999349e-14
13.600000,1.4566403807e-14
13.700000,1.4233533721e-14
13.800000,1.3951722627e-14
13.900000,1.3802241988e-14
14.000000,1.3754490674e-14
14.100000,1.3731203701e-14
14.200000,1.3718332569e-14
14.300000,1.3717362035e-14
14.400000,1.3652559684e-14
14.500000,1.3427812411e-14
14.600000,1.3048494444e-14
14.700000,1.2600598908e-14
14.800000,1.2138090511e-14
14.900000,1.1679997260e-14
15.000000,1.1279279479e-14
15.100000,1.0995796565e-14
15.200000,1.0811424692e-14
15.300000,1.0652411046e-14
15.400000,1.0489576573e-14
15.500000,1.0336661619e-14
15.600000,1.0168559168e-14
15.700000,9.9297386661e-15
15.800000,9.6196296973e-15
15.900000,9.2958586862e-15
16.000000,8.9922893872e-15
16.100000,8.7106785760e-15
16.200000,8.4879076294e-15
16.300000,8.3816253658e-15
16.400000,8.3806179011e-15
16.500000,8.4026329707e-15
16.600000,8.3953749041e-15
16.700000,8.3700816312e-15
16.800000,8.3250733738e-15
16.900000,8.2198734738e-15
17.000000,8.0450965521e-15
17.100000,7.8454354622e-15
17.200000,7.6465862791e-15
17.300000,7.4241245734e-15
17.400000,7.1738934260e-15
17.500000,6.9402958724e-15
17.600000,6.7380350594e-15
17.700000,6.5097734185e-15
17.800000,6.2032523181e-15
17.900000,5.8414528192e-15
18.000000,5.4753118345e-15
18.100000,5.1206853809e-15
18.200000,4.7880750761e-15
18.300000,4.5234435555e-15
18.400000,4.3665632784e-15
18.500000,4.2983191139e-15
18.600000,4.2748200760e-15
18.700000,4.2828404500e-15
18.800000,4.3140260332e-15
18.900000,4.3168446418e-15
19.000000,4.2266197400e-15
19.100000,4.0316553796e-15
19.200000,3.7718560320e-15
19.300000,3.4879368909e-15
19.400000,3.2146161212e-15
19.500000,3.0056204208e-15
19.600000,2.9168405174e-15
19.700000,2.9624469740e-15
19.800000,3.1141171616e-15
19.900000,3.3375328054e-15
20.000000,3.5973609436e-15
20.100000,3.8350728203e-15
20.200000,3.9807232257e-15
20.300000,3.9931270573e-15
20.400000,3.8724056350e-15
20.500000,3.6392055191e-15
20.600000,3.3282842298e-15
20.700000,2.9995592472e-15
20.800000,2.7234807334e-15
20.900000,2.5466531215e-15
21.000000,2.4813096355e-15
21.100000,2.5213684924e-15
21.200000,2.6472233289e-15
21.300000,2.8146712130e-15
21.400000,2.9640690268e-15
21.500000,3.0478533365e-15
21.600000,3.0410907944e-15
21.700000,2.9330803481e-15
21.800000,2.7283192577e-15
21.900000,2.4589042594e-15
22.000000,2.1771280588e-15
22.100000,1.9288230191e-15
22.200000,1.7411180683e-15
22.300000,1.6287161775e-15
22.400000,1.5946985932e-15
22.500000,1.6211569483e-15
22.600000,1.6729974377e-15
22.700000,1.7171613676e-15
22.800000,1.7309645947e-15
22.900000,1.6975063214e-15
23.000000,1.6081677569e-15
23.100000,1.4732394317e-15
23.200000,1.3202620552e-15
23.300000,1.1776329371e-15
23.400000,1.0670158430e-15
23.500000,1.0068007004e-15
23.600000,1.0079413861e-15
23.700000,1.0634209659e-15
23.800000,1.1504290889e-15
23.900000,1.2463977149e-15
24.000000,1.3353523527e-15
24.100000,1.4011515926e-15
24.200000,1.4290363238e-15
24.300000,1.4168220776e-15
24.400000,1.3762662059e-15
24.500000,1.3206596499e-15
24.600000,1.2595723154e-15
24.700000,1.2063852962e-15
24.800000,1.1767249547e-15
24.900000,1.1744084781e-15
25.000000,1.1873538904e-15
25.100000,1.2017586649e-15
25.200000,1.2127671042e-15
25.300000,1.2168802999e-15
25.400000,1.2053638471e-15
25.500000,1.1724795945e-15
25.600000,1.1231210649e-15
25.700000,1.0662958764e-15
25.800000,1.0062405587e-15
25.900000,9.4668872437e-16
26.000000,8.9674811284e-16
26.100000,8.6374236569e-16
26.200000,8.4437991091e-16
26.300000,8.2955580029e-16
26.400000,8.1617995907e-16
26.500000,8.0775942607e-16
26.600000,8.0568644635e-16
26.700000,8.0782481361e-16
26.800000,8.1455641243e-16
26.900000,8.3067166021e-16
27.000000,8.5994583784e-16
27.100000,9.0149209302e-16
27.200000,9.5224313643e-16
27.300000,1.0082874335e-15
27.400000,1.0632860918e-15
27.500000,1.1085341884e-15
27.600000,1.1363331282e-15
27.700000,1.1433284987e-15
27.800000,1.1301255060e-15
27.900000,1.0997791578e-15
28.000000,1.0570378303e-15
28.100000,1.0080801257e-15
28.200000,9.6076372407e-16
28.300000,9.2301419721e-16
28.400000,8.9929131040e-16
28.500000,8.8808540804e-16
28.600000,8.8410790457e-16
28.700000,8.8337470798e-16
28.800000,8.8349534996e-16
28.900000,8.8007418133e-16
29.000000,8.6690789042e-16
29.100000,8.4128763394e-16
29.200000,8.0679069494e-16
29.300000,7.6871097480e-16
29.400000,7.3014004835e-16
29.500000,6.9400996485e-16
29.600000,6.6458040588e-16
29.700000,6.4369612674e-16
29.800000,6.2752506959e-16
29.900000,6.1088675967e-16
30.000000,5.9262120303e-16
30.100000,5.7292644854e-16
30.200000,5.4840830808e-16
30.300000,5.1442038943e-16
30.400000,4.7221798197e-16
30.500000,4.2935696138e-16
30.600000,3.9254265249e-16
30.700000,3.6434643898e-16
30.800000,3.4645572882e-16
30.900000,3.4167555404e-16
31.000000,3.5063825246e-16
31.100000,3.6940242116e-16
31.200000,3.9279380864e-16
31.300000,4.1732862918e-16
31.400000,4.3959524553e-16
31.500000,4.5462697216e-16
31.600000,4.5861812376e-16
31.700000,4.5268604057e-16
31.800000,4.4133471697e-16
31.900000,4.2812685235e-16
32.000000,4.1460555945e-16
32.100000,4.0233135934e-16
32.200000,3.9391751247e-16
32.300000,3.9093088681e-16
32.400000,3.9220032454e-16
32.500000,3.9485551727e-16
32.600000,3.9621787426e-16
32.700000,3.9489209400e-16
32.800000,3.9041838359e-16
32.900000,3.8300340096e-16
33.000000,3.7392202331e-16
33.100000,3.6553650742e-16
33.200000,3.6068910488e-16
33.300000,3.6136100437e-16
33.400000,3.6817545139e-16
33.500000,3.8100663306e-16
33.600000,3.9885007688e-16
33.700000,4.1898271222e-16
33.800000,4.3686609431e-16
33.900000,4.4829130973e-16
34.000000,4.5157329304e-16
34.100000,4.4677295164e-16
34.200000,4.3399380105e-16
34.300000,4.1368725983e-16
34.400000,3.8860783796e-16
34.500000,3.6380129320e-16
34.600000,3.4375281890e-16
34.700000,3.3079471341e-16
34.800000,3.2595392367e-16
34.900000,3.2975417325e-16
35.000000,3.4134010802e-16
35.100000,3.5773745508e-16
