# O-N2 inelastic DCS at energy index 6
# DCS_inelastic = DCS_total - DCS_elastic (clamped >= 0)
# Generated by compute_inelastic_tables_ON2.py
angle_degrees,cross_section_cm2
0.100000,9.0177268742e-11
0.200000,1.5178742499e-11
0.300000,2.6854966374e-11
0.400000,8.0170510072e-12
0.500000,6.7020465477e-12
0.600000,6.5642921661e-12
0.700000,3.0186149678e-12
0.800000,2.7687175546e-12
0.900000,2.2582057697e-12
1.000000,1.8189904179e-12
1.100000,1.6246350782e-12
1.200000,1.2711899061e-12
1.300000,1.2860704550e-12
1.400000,1.1816673522e-12
1.500000,8.8119543455e-13
1.600000,7.0941704032e-13
1.700000,6.8032931243e-13
1.800000,5.9404914280e-13
1.900000,4.4091954360e-13
2.000000,3.1688003883e-13
2.100000,2.6276625631e-13
2.200000,2.4701445328e-13
2.300000,1.8593766896e-13
2.400000,1.1953977052e-13
2.500000,8.6291647710e-14
2.600000,9.0796669166e-14
2.700000,9.2271278109e-14
2.800000,7.6035268987e-14
2.900000,4.6319379729e-14
3.000000,3.0122372424e-14
3.100000,3.2429638718e-14
3.200000,4.2693190006e-14
3.300000,4.3153402169e-14
3.400000,3.0421689284e-14
3.500000,1.5942280315e-14
3.600000,1.6377347156e-14
3.700000,2.6656618561e-14
3.800000,3.4038894552e-14
3.900000,2.9998258209e-14
4.000000,2.0038227883e-14
4.100000,1.2625159034e-14
4.200000,1.1534247110e-14
4.300000,1.4865718198e-14
4.400000,1.8931754035e-14
4.500000,2.1535436960e-14
4.600000,2.0726288481e-14
4.700000,1.7406705647e-14
4.800000,1.3253905500e-14
4.900000,1.1576371657e-14
5.000000,1.1113639608e-14
5.100000,1.1184981665e-14
5.200000,1.1606614434e-14
5.300000,1.2984731804e-14
5.400000,1.4306649136e-14
5.500000,1.4423982648e-14
5.600000,1.2015193850e-14
5.700000,8.8613425055e-15
5.800000,7.0499461073e-15
5.900000,7.7697436354e-15
6.000000,1.0180105978e-14
6.100000,1.2490286041e-14
6.200000,1.3106653497e-14
6.300000,1.2164645146e-14
6.400000,1.0235920105e-14
6.500000,8.7427505779e-15
6.600000,8.1359644901e-15
6.700000,8.3072620967e-15
6.800000,9.0990279292e-15
6.900000,1.0249796928e-14
7.000000,1.0941675485e-14
7.100000,1.0821009686e-14
