#1.5eV differential cross sections for H-H elastic collisions from Krstic and Shultz 1998,
#angle(deg),sigma(cm^2)
164.2847616,3.52E-15
164.4921723,3.52E-15
164.6978641,3.56E-15
164.9024101,3.62E-15
165.1058101,3.70E-15
165.3080642,3.78E-15
165.5085994,3.84E-15
165.7085617,3.88E-15
165.9068051,3.89E-15
166.1039026,3.88E-15
166.2992812,3.84E-15
166.4940868,3.78E-15
166.6871736,3.73E-15
166.8791145,3.69E-15
167.0699094,3.68E-15
167.2589855,3.72E-15
167.4469156,3.80E-15
167.6336999,3.95E-15
167.8193382,4.17E-15
168.0032576,4.46E-15
168.1866041,4.81E-15
168.3682318,5.21E-15
168.5481405,5.65E-15
168.7269033,6.11E-15
168.9045203,6.58E-15
169.0809913,7.02E-15
169.2563163,7.42E-15
169.4299226,7.76E-15
169.6018099,8.04E-15
169.7731243,8.23E-15
169.9427198,8.35E-15
170.1111694,8.38E-15
170.2779001,8.33E-15
170.4434849,8.21E-15
170.6079238,8.02E-15
170.7712168,7.79E-15
170.9327909,7.52E-15
171.0926461,7.23E-15
171.2519283,6.94E-15
171.4094917,6.66E-15
171.5653363,6.42E-15
171.7206078,6.23E-15
171.8735876,6.11E-15
172.0259943,6.06E-15
172.1766822,6.10E-15
172.3262242,6.22E-15
172.4740473,6.44E-15
172.6207245,6.74E-15
172.7656828,7.13E-15
172.9094952,7.59E-15
173.0521617,8.11E-15
173.1931094,8.68E-15
173.3329111,9.28E-15
173.4709939,9.89E-15
173.6079308,1.05E-14
173.7431488,1.11E-14
173.877221,1.16E-14
174.0101472,1.20E-14
174.1413545,1.23E-14
174.2714159,1.25E-14
174.3997585,1.26E-14
174.5269551,1.26E-14
174.6524329,1.24E-14
174.7767647,1.20E-14
174.8993777,1.16E-14
175.0208447,1.10E-14
175.1405929,1.04E-14
175.2591952,9.75E-15
175.3766515,9.10E-15
175.492389,8.49E-15
175.6064076,7.97E-15
175.7192803,7.59E-15
175.8304341,7.39E-15
175.940442,7.41E-15
176.049304,7.70E-15
176.1564471,8.28E-15
176.2618713,9.19E-15
176.3661496,1.04E-14
176.4687091,1.21E-14
176.5701226,1.41E-14
176.6698173,1.64E-14
