#0.1eV differential cross sections for O-H elastic collisions from Zhang et al. 2009
#angle(deg),sigma(cm^2)
124.2504815,1.46E-12
124.5902455,1.36E-12
124.9294365,1.24E-12
125.2680546,1.11E-12
125.6066726,1.00E-12
125.9441448,9.05E-13
126.281044,8.26E-13
126.6173702,7.66E-13
126.9531235,7.24E-13
127.2883038,6.96E-13
127.6229111,6.83E-13
127.9569455,6.82E-13
128.2904069,6.92E-13
128.6227225,7.13E-13
128.955038,7.43E-13
129.2862076,7.79E-13
129.6168042,8.19E-13
129.9468279,8.60E-13
130.2762787,8.97E-13
130.6051564,9.27E-13
130.9328883,9.49E-13
131.2600472,9.63E-13
131.5866331,9.73E-13
131.9126461,9.81E-13
132.2380862,9.93E-13
132.5623803,1.01E-12
132.8861014,1.04E-12
133.2092496,1.08E-12
133.5318249,1.13E-12
133.8532542,1.19E-12
134.1741105,1.26E-12
134.494394,1.32E-12
134.8141044,1.38E-12
135.1326689,1.41E-12
135.4506605,1.41E-12
135.7675062,1.37E-12
136.0843518,1.30E-12
136.4000516,1.20E-12
136.7146054,1.09E-12
137.0285863,9.90E-13
137.3419942,8.96E-13
137.6548292,8.14E-13
137.9665182,7.45E-13
138.2770613,6.89E-13
138.5870315,6.45E-13
138.8964287,6.11E-13
139.2052529,5.87E-13
139.5129313,5.71E-13
139.8194637,5.63E-13
140.1254232,5.63E-13
140.4308097,5.69E-13
140.7350503,5.82E-13
141.0387179,6.01E-13
141.3412396,6.25E-13
141.6426154,6.54E-13
141.9434183,6.87E-13
142.2436481,7.22E-13
142.5427321,7.56E-13
142.8412431,7.87E-13
143.1386082,8.15E-13
143.4348274,8.37E-13
143.7304736,8.53E-13
144.0255469,8.66E-13
144.3189013,8.77E-13
144.6122557,8.89E-13
144.9038912,9.03E-13
145.1949537,9.21E-13
145.4854433,9.44E-13
145.7742141,9.72E-13
146.0624118,1.00E-12
146.3500367,1.03E-12
146.6365156,1.05E-12
146.9218485,1.07E-12
147.2066086,1.06E-12
147.4902227,1.04E-12
147.7726909,9.92E-13
148.0540131,9.35E-13
148.3347625,8.71E-13
148.6143659,8.08E-13
148.8933963,7.50E-13
149.1707079,7.01E-13
149.4474465,6.61E-13
149.7236122,6.32E-13
149.9980589,6.13E-13
150.2719328,6.03E-13
150.5446607,6.01E-13
150.8162427,6.08E-13
151.0872517,6.21E-13
151.3565419,6.38E-13
151.6252591,6.58E-13
151.8928304,6.76E-13
152.1592557,6.88E-13
152.4251082,6.90E-13
152.6898147,6.78E-13
152.9528023,6.54E-13
153.215217,6.19E-13
153.4770587,5.79E-13
153.7371815,5.38E-13
153.9961584,5.00E-13
154.2545624,4.68E-13
154.5118204,4.41E-13
154.7673596,4.22E-13
155.0223258,4.09E-13
155.2761461,4.03E-13
155.5288205,4.04E-13
155.780922,4.13E-13
156.0313045,4.29E-13
156.2805412,4.54E-13
156.5292048,4.87E-13
156.7761497,5.30E-13
157.0225215,5.82E-13
157.2671745,6.40E-13
157.5112545,6.99E-13
157.7541886,7.49E-13
157.9954038,7.81E-13
158.2360461,7.86E-13
158.4755425,7.61E-13
158.71332,7.14E-13
158.9505245,6.54E-13
159.1865831,5.92E-13
159.4209228,5.34E-13
159.6546896,4.83E-13
159.8873105,4.41E-13
160.1182125,4.07E-13
160.3485415,3.81E-13
160.5771517,3.62E-13
160.8051889,3.48E-13
161.0315072,3.40E-13
161.2566796,3.36E-13
161.4812791,3.36E-13
161.7041596,3.40E-13
161.9258943,3.47E-13
162.1464831,3.57E-13
162.3653529,3.69E-13
162.5836499,3.82E-13
162.8008009,3.96E-13
163.016233,4.10E-13
163.2310922,4.22E-13
163.4442325,4.33E-13
163.6562269,4.41E-13
163.8670753,4.46E-13
164.0767779,4.48E-13
164.2847616,4.49E-13
164.4921723,4.47E-13
164.6978641,4.43E-13
164.9024101,4.40E-13
165.1058101,4.36E-13
165.3080642,4.33E-13
165.5085994,4.31E-13
165.7085617,4.30E-13
165.9068051,4.30E-13
166.1039026,4.32E-13
166.2992812,4.34E-13
166.4940868,4.38E-13
166.6871736,4.41E-13
166.8791145,4.44E-13
167.0699094,4.47E-13
167.2589855,4.48E-13
167.4469156,4.47E-13
167.6336999,4.44E-13
