#1.2eV differential cross sections for H-H elastic collisions from Krstic and Shultz 1998,
#angle(deg),sigma(cm^2)
38.65895213,1.39E-15
38.96158844,1.35E-15
39.26502688,1.34E-15
39.56932477,1.34E-15
39.87448209,1.35E-15
40.18049885,1.38E-15
40.48731775,1.42E-15
40.79493879,1.47E-15
41.10341926,1.52E-15
41.41270188,1.58E-15
41.72278664,1.65E-15
42.03373084,1.72E-15
42.34541988,1.81E-15
42.65791106,1.91E-15
42.97120438,2.01E-15
43.28529984,2.12E-15
43.60014015,2.24E-15
43.9157826,2.34E-15
44.23222719,2.43E-15
44.54935933,2.49E-15
44.86729361,2.52E-15
45.18603003,2.51E-15
45.505454,2.45E-15
45.82562282,2.35E-15
46.14653648,2.22E-15
46.46819499,2.05E-15
46.79054104,1.87E-15
47.11368924,1.70E-15
47.43746769,1.53E-15
47.76199099,1.39E-15
48.08725913,1.27E-15
48.41315752,1.18E-15
48.73980076,1.12E-15
49.06713155,1.07E-15
49.39514988,1.03E-15
49.72379848,9.97E-16
50.05313462,9.60E-16
50.38315831,9.23E-16
50.71386955,8.88E-16
51.04521104,8.65E-16
51.37718279,8.60E-16
51.70984208,8.82E-16
52.04313163,9.38E-16
52.37705143,1.03E-15
52.71154419,1.16E-15
53.0467245,1.31E-15
53.38253507,1.49E-15
53.71891859,1.67E-15
54.05587507,1.85E-15
54.3935191,2.02E-15
54.73167879,2.17E-15
55.07046873,2.30E-15
55.40983163,2.39E-15
55.74976749,2.44E-15
56.09033361,2.45E-15
56.43141538,2.42E-15
56.77301282,2.36E-15
57.11524051,2.25E-15
57.45792657,2.11E-15
57.80112829,1.94E-15
58.14490297,1.76E-15
58.4892506,1.57E-15
58.83417119,1.39E-15
59.17966474,1.24E-15
59.52573125,1.12E-15
59.87237072,1.04E-15
60.21901018,1.01E-15
60.56679557,1.01E-15
60.91458095,1.03E-15
61.26293929,1.07E-15
61.61187058,1.11E-15
61.96137484,1.15E-15
62.31087909,1.19E-15
62.66152926,1.22E-15
63.01217944,1.26E-15
63.36340256,1.32E-15
63.71462569,1.40E-15
64.06699474,1.51E-15
64.41936378,1.64E-15
64.77230578,1.78E-15
65.12582074,1.92E-15
65.47990866,2.03E-15
65.83399658,2.09E-15
66.18865745,2.11E-15
66.54331833,2.07E-15
66.89912512,2.00E-15
67.25435895,1.89E-15
67.6107387,1.79E-15
67.96711845,1.70E-15
68.32407115,1.63E-15
68.68159682,1.59E-15
69.03912248,1.58E-15
69.3972211,1.56E-15
69.75531973,1.53E-15
70.11399131,1.47E-15
70.47323584,1.37E-15
70.83248038,1.23E-15
71.19172492,1.08E-15
71.55211537,9.47E-16
71.91193287,8.61E-16
72.27289628,8.53E-16
72.63385969,9.38E-16
72.9948231,1.11E-15
73.35635947,1.36E-15
73.71789584,1.64E-15
74.08000516,1.90E-15
74.44211449,2.11E-15
74.80479677,2.21E-15
75.16747906,2.22E-15
75.53016134,2.12E-15
75.89341659,1.95E-15
76.25724479,1.77E-15
76.62107299,1.61E-15
76.98490118,1.52E-15
77.34872938,1.52E-15
77.71313054,1.62E-15
78.07810466,1.79E-15
78.44250582,1.99E-15
78.80747993,2.16E-15
79.173027,2.28E-15
79.53800112,2.28E-15
79.90354819,2.18E-15
80.26909527,1.97E-15
80.6352153,1.70E-15
81.00133533,1.40E-15
81.36745536,1.13E-15
81.73357539,9.37E-16
82.10026838,8.32E-16
82.46638841,8.24E-16
82.8330814,8.98E-16
83.19977439,1.02E-15
83.56704034,1.17E-15
83.93373332,1.30E-15
84.30099927,1.39E-15
84.66826522,1.43E-15
85.03553116,1.43E-15
85.40279711,1.41E-15
85.77063602,1.37E-15
86.13790196,1.34E-15
86.50574087,1.33E-15
86.87357977,1.34E-15
87.24084572,1.36E-15
87.60868462,1.40E-15
87.97652353,1.43E-15
88.34436243,1.46E-15
88.71220134,1.48E-15
89.08004024,1.48E-15
89.44787914,1.48E-15
89.81629101,1.48E-15
90.18412991,1.48E-15
90.55196882,1.48E-15
90.91980772,1.48E-15
91.28764662,1.48E-15
91.65548553,1.46E-15
92.02332443,1.43E-15
92.39116334,1.40E-15
92.75900224,1.36E-15
93.12684115,1.34E-15
93.49410709,1.33E-15
93.861946,1.34E-15
94.22921195,1.37E-15
94.59705085,1.41E-15
94.9643168,1.43E-15
95.33158274,1.43E-15
95.69884869,1.39E-15
96.06611464,1.30E-15
96.43280763,1.17E-15
96.80007357,1.02E-15
97.16676656,8.98E-16
97.53345955,8.24E-16
97.90015254,8.32E-16
98.26627257,9.37E-16
98.63296556,1.13E-15
98.99908559,1.40E-15
99.36463266,1.70E-15
99.73075269,1.97E-15
100.0962998,2.18E-15
100.4618468,2.28E-15
100.8273939,2.28E-15
101.192368,2.16E-15
101.5573421,1.99E-15
101.9223163,1.79E-15
102.2867174,1.62E-15
102.6511186,1.52E-15
103.0149468,1.52E-15
103.3793479,1.61E-15
103.7426032,1.77E-15
104.1064314,1.95E-15
104.4696866,2.12E-15
104.8323689,2.22E-15
105.1956241,2.21E-15
105.5577335,2.11E-15
105.9198428,1.90E-15
106.2819521,1.64E-15
106.6440614,1.36E-15
107.0050249,1.11E-15
107.3665612,9.38E-16
107.7275246,8.53E-16
108.0879151,8.61E-16
108.4483055,9.47E-16
108.808123,1.08E-15
109.1673676,1.23E-15
109.5271851,1.37E-15
109.8858567,1.47E-15
110.2445282,1.53E-15
110.6026269,1.56E-15
110.9607255,1.58E-15
111.3182511,1.59E-15
111.6757768,1.63E-15
112.0327295,1.70E-15
112.3891093,1.79E-15
112.745489,1.89E-15
113.1012958,2.00E-15
113.4565296,2.07E-15
113.8117635,2.11E-15
114.1664243,2.09E-15
114.5205123,2.03E-15
114.8740272,1.92E-15
115.2275422,1.78E-15
115.5804842,1.64E-15
115.9328532,1.51E-15
116.2852223,1.40E-15
116.6370184,1.32E-15
116.9882415,1.26E-15
117.3388917,1.22E-15
117.6889689,1.19E-15
118.0390461,1.15E-15
118.3879774,1.11E-15
118.7369087,1.07E-15
119.085267,1.03E-15
119.4336254,1.01E-15
119.7808378,1.01E-15
120.1280502,1.04E-15
120.4741167,1.12E-15
120.8201832,1.24E-15
121.1656768,1.39E-15
121.5105974,1.57E-15
121.854945,1.76E-15
122.1987197,1.94E-15
122.5419214,2.11E-15
122.8845502,2.25E-15
123.2271789,2.36E-15
123.5686618,2.42E-15
123.9095716,2.45E-15
124.2504815,2.44E-15
124.5902455,2.39E-15
124.9294365,2.30E-15
125.2680546,2.17E-15
125.6066726,2.02E-15
125.9441448,1.85E-15
126.281044,1.67E-15
126.6173702,1.49E-15
126.9531235,1.31E-15
127.2883038,1.16E-15
127.6229111,1.03E-15
127.9569455,9.38E-16
128.2904069,8.82E-16
128.6227225,8.60E-16
128.955038,8.65E-16
129.2862076,8.88E-16
129.6168042,9.23E-16
129.9468279,9.60E-16
130.2762787,9.97E-16
130.6051564,1.03E-15
130.9328883,1.07E-15
131.2600472,1.12E-15
131.5866331,1.18E-15
131.9126461,1.27E-15
132.2380862,1.39E-15
132.5623803,1.53E-15
132.8861014,1.70E-15
133.2092496,1.87E-15
133.5318249,2.05E-15
133.8532542,2.22E-15
134.1741105,2.35E-15
134.494394,2.45E-15
134.8141044,2.51E-15
135.1326689,2.52E-15
135.4506605,2.49E-15
135.7675062,2.43E-15
136.0843518,2.34E-15
136.4000516,2.24E-15
136.7146054,2.12E-15
137.0285863,2.01E-15
137.3419942,1.91E-15
137.6548292,1.81E-15
137.9665182,1.72E-15
138.2770613,1.65E-15
138.5870315,1.58E-15
138.8964287,1.52E-15
139.2052529,1.47E-15
139.5129313,1.42E-15
139.8194637,1.38E-15
140.1254232,1.35E-15
140.4308097,1.34E-15
140.7350503,1.34E-15
141.0387179,1.35E-15
141.3412396,1.39E-15
141.6426154,1.44E-15
141.9434183,1.52E-15
142.2436481,1.63E-15
142.5427321,1.76E-15
142.8412431,1.93E-15
143.1386082,2.11E-15
143.4348274,2.31E-15
143.7304736,2.52E-15
144.0255469,2.73E-15
144.3189013,2.92E-15
144.6122557,3.09E-15
144.9038912,3.22E-15
145.1949537,3.29E-15
145.4854433,3.31E-15
145.7742141,3.27E-15
146.0624118,3.18E-15
146.3500367,3.03E-15
146.6365156,2.85E-15
146.9218485,2.66E-15
147.2066086,2.47E-15
147.4902227,2.31E-15
147.7726909,2.18E-15
148.0540131,2.09E-15
148.3347625,2.05E-15
148.6143659,2.06E-15
148.8933963,2.10E-15
149.1707079,2.15E-15
149.4474465,2.21E-15
149.7236122,2.26E-15
149.9980589,2.29E-15
150.2719328,2.28E-15
150.5446607,2.24E-15
150.8162427,2.18E-15
151.0872517,2.11E-15
151.3565419,2.05E-15
151.6252591,2.01E-15
151.8928304,2.01E-15
152.1592557,2.07E-15
152.4251082,2.19E-15
152.6898147,2.37E-15
152.9528023,2.60E-15
153.215217,2.87E-15
153.4770587,3.16E-15
153.7371815,3.43E-15
153.9961584,3.67E-15
154.2545624,3.85E-15
154.5118204,3.95E-15
154.7673596,3.97E-15
155.0223258,3.90E-15
155.2761461,3.76E-15
155.5288205,3.55E-15
155.780922,3.31E-15
156.0313045,3.06E-15
156.2805412,2.81E-15
156.5292048,2.60E-15
156.7761497,2.45E-15
157.0225215,2.37E-15
157.2671745,2.36E-15
157.5112545,2.42E-15
157.7541886,2.54E-15
157.9954038,2.70E-15
158.2360461,2.88E-15
158.4755425,3.05E-15
158.71332,3.21E-15
158.9505245,3.32E-15
159.1865831,3.39E-15
159.4209228,3.40E-15
159.6546896,3.36E-15
159.8873105,3.28E-15
160.1182125,3.16E-15
160.3485415,3.03E-15
160.5771517,2.91E-15
160.8051889,2.81E-15
161.0315072,2.75E-15
161.2566796,2.74E-15
161.4812791,2.80E-15
161.7041596,2.93E-15
161.9258943,3.12E-15
162.1464831,3.37E-15
162.3653529,3.66E-15
162.5836499,3.99E-15
162.8008009,4.32E-15
163.016233,4.66E-15
163.2310922,4.98E-15
163.4442325,5.27E-15
163.6562269,5.52E-15
163.8670753,5.72E-15
164.0767779,5.87E-15
164.2847616,5.97E-15
164.4921723,6.02E-15
164.6978641,6.02E-15
164.9024101,5.99E-15
165.1058101,5.94E-15
165.3080642,5.86E-15
165.5085994,5.78E-15
165.7085617,5.68E-15
165.9068051,5.59E-15
166.1039026,5.49E-15
166.2992812,5.39E-15
166.4940868,5.29E-15
166.6871736,5.19E-15
166.8791145,5.09E-15
167.0699094,5.00E-15
167.2589855,4.90E-15
167.4469156,4.82E-15
167.6336999,4.74E-15
167.8193382,4.66E-15
168.0032576,4.59E-15
168.1866041,4.54E-15
168.3682318,4.50E-15
168.5481405,4.48E-15
168.7269033,4.47E-15
168.9045203,4.49E-15
169.0809913,4.54E-15
169.2563163,4.61E-15
169.4299226,4.70E-15
169.6018099,4.81E-15
169.7731243,4.94E-15
169.9427198,5.08E-15
170.1111694,5.22E-15
170.2779001,5.37E-15
170.4434849,5.51E-15
170.6079238,5.65E-15
170.7712168,5.79E-15
170.9327909,5.93E-15
171.0926461,6.06E-15
171.2519283,6.20E-15
171.4094917,6.35E-15
171.5653363,6.51E-15
171.7206078,6.69E-15
171.8735876,6.89E-15
172.0259943,7.12E-15
172.1766822,7.38E-15
172.3262242,7.66E-15
172.4740473,7.98E-15
172.6207245,8.31E-15
172.7656828,8.67E-15
172.9094952,9.04E-15
173.0521617,9.41E-15
173.1931094,9.76E-15
173.3329111,1.01E-14
173.4709939,1.04E-14
173.6079308,1.06E-14
173.7431488,1.08E-14
173.877221,1.09E-14
174.0101472,1.09E-14
174.1413545,1.08E-14
174.2714159,1.07E-14
174.3997585,1.04E-14
174.5269551,1.02E-14
174.6524329,9.83E-15
174.7767647,9.49E-15
174.8993777,9.16E-15
175.0208447,8.87E-15
175.1405929,8.65E-15
175.2591952,8.53E-15
175.3766515,8.55E-15
175.492389,8.73E-15
175.6064076,9.12E-15
175.7192803,9.72E-15
175.8304341,1.06E-14
175.940442,1.17E-14
176.049304,1.31E-14
176.1564471,1.48E-14
176.2618713,1.68E-14
176.3661496,1.90E-14
176.4687091,2.16E-14
176.5701226,2.44E-14
176.6698173,2.74E-14
176.768366,3.06E-14
176.8657688,3.39E-14
176.9608798,3.74E-14
177.0548449,4.10E-14
177.1476641,4.47E-14
177.2387643,4.83E-14
177.3287187,5.19E-14
177.4169542,5.54E-14
177.5034708,5.88E-14
177.5888416,6.20E-14
177.6730664,6.51E-14
177.7549993,6.79E-14
177.8363593,7.04E-14
177.9154275,7.27E-14
177.9933498,7.47E-14
178.0701261,7.63E-14
178.1451836,7.77E-14
178.2185222,7.87E-14
178.2907149,7.94E-14
178.3611887,7.98E-14
178.4305166,7.98E-14
178.4981256,7.96E-14
178.5645887,7.90E-14
178.6293329,7.82E-14
178.6923583,7.71E-14
178.7542377,7.57E-14
178.8143983,7.41E-14
178.8734129,7.23E-14
178.9307087,7.03E-14
178.9862856,6.81E-14
179.0407166,6.58E-14
179.0934287,6.34E-14
179.1449949,6.08E-14
179.1948423,5.82E-14
179.2429707,5.55E-14
179.2899533,5.28E-14
179.3352169,5.00E-14
179.3793347,4.72E-14
179.4217335,4.44E-14
179.4624135,4.16E-14
179.5019476,3.89E-14
179.5397629,3.61E-14
179.5758592,3.35E-14
179.6108096,3.09E-14
179.6446141,2.84E-14
179.6761268,2.59E-14
179.7070665,2.36E-14
179.7357144,2.13E-14
179.7632164,1.92E-14
179.7889995,1.71E-14
179.8136367,1.51E-14
179.836555,1.33E-14
179.8577544,1.16E-14
179.877808,9.96E-15
179.8961426,8.47E-15
179.9133313,7.09E-15
179.9282282,5.84E-15
179.9425522,4.70E-15
179.9545843,3.69E-15
179.9654705,2.80E-15
179.9752108,2.03E-15
179.9832322,1.39E-15
179.9895347,8.66E-16
179.9941184,4.66E-16
179.9975561,1.90E-16
179.999275,3.60E-17
