#2.5eV differential cross sections for H-H elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
154.5118204,2.33E-15
154.7673596,2.33E-15
155.0223258,2.34E-15
155.2761461,2.37E-15
155.5288205,2.43E-15
155.780922,2.50E-15
156.0313045,2.59E-15
156.2805412,2.69E-15
156.5292048,2.79E-15
156.7761497,2.88E-15
157.0225215,2.95E-15
157.2671745,3.00E-15
157.5112545,3.01E-15
157.7541886,2.98E-15
157.9954038,2.91E-15
158.2360461,2.81E-15
158.4755425,2.68E-15
158.71332,2.53E-15
158.9505245,2.38E-15
159.1865831,2.22E-15
159.4209228,2.08E-15
159.6546896,1.98E-15
159.8873105,1.91E-15
160.1182125,1.88E-15
160.3485415,1.91E-15
160.5771517,1.98E-15
160.8051889,2.10E-15
161.0315072,2.25E-15
161.2566796,2.44E-15
161.4812791,2.66E-15
161.7041596,2.87E-15
161.9258943,3.09E-15
162.1464831,3.28E-15
162.3653529,3.45E-15
162.5836499,3.60E-15
162.8008009,3.71E-15
163.016233,3.79E-15
163.2310922,3.84E-15
163.4442325,3.86E-15
163.6562269,3.85E-15
163.8670753,3.83E-15
164.0767779,3.81E-15
164.2847616,3.78E-15
164.4921723,3.78E-15
164.6978641,3.78E-15
164.9024101,3.81E-15
165.1058101,3.86E-15
165.3080642,3.92E-15
165.5085994,4.01E-15
165.7085617,4.11E-15
165.9068051,4.22E-15
166.1039026,4.32E-15
166.2992812,4.42E-15
166.4940868,4.50E-15
166.6871736,4.55E-15
166.8791145,4.57E-15
167.0699094,4.57E-15
167.2589855,4.54E-15
167.4469156,4.48E-15
167.6336999,4.40E-15
167.8193382,4.31E-15
168.0032576,4.21E-15
168.1866041,4.11E-15
168.3682318,4.03E-15
168.5481405,3.96E-15
168.7269033,3.93E-15
168.9045203,3.93E-15
169.0809913,3.97E-15
169.2563163,4.06E-15
169.4299226,4.18E-15
169.6018099,4.34E-15
169.7731243,4.54E-15
169.9427198,4.76E-15
170.1111694,5.00E-15
170.2779001,5.27E-15
170.4434849,5.55E-15
170.6079238,5.83E-15
170.7712168,6.11E-15
170.9327909,6.37E-15
171.0926461,6.63E-15
171.2519283,6.86E-15
171.4094917,7.07E-15
171.5653363,7.26E-15
171.7206078,7.42E-15
171.8735876,7.55E-15
172.0259943,7.66E-15
172.1766822,7.74E-15
172.3262242,7.79E-15
172.4740473,7.80E-15
172.6207245,7.78E-15
172.7656828,7.75E-15
172.9094952,7.69E-15
173.0521617,7.63E-15
173.1931094,7.59E-15
173.3329111,7.57E-15
173.4709939,7.58E-15
173.6079308,7.66E-15
173.7431488,7.80E-15
173.877221,8.02E-15
174.0101472,8.33E-15
174.1413545,8.74E-15
174.2714159,9.24E-15
174.3997585,9.84E-15
174.5269551,1.05E-14
174.6524329,1.12E-14
174.7767647,1.20E-14
174.8993777,1.27E-14
175.0208447,1.34E-14
175.1405929,1.41E-14
175.2591952,1.46E-14
175.3766515,1.50E-14
175.492389,1.52E-14
175.6064076,1.52E-14
175.7192803,1.50E-14
175.8304341,1.46E-14
175.940442,1.41E-14
176.049304,1.34E-14
176.1564471,1.26E-14
176.2618713,1.19E-14
176.3661496,1.12E-14
176.4687091,1.05E-14
176.5701226,1.01E-14
176.6698173,9.96E-15
176.768366,1.01E-14
176.8657688,1.07E-14
176.9608798,1.17E-14
177.0548449,1.32E-14
177.1476641,1.53E-14
177.2387643,1.78E-14
177.3287187,2.09E-14
177.4169542,2.45E-14
177.5034708,2.86E-14
177.5888416,3.31E-14
177.6730664,3.80E-14
177.7549993,4.31E-14
177.8363593,4.85E-14
177.9154275,5.40E-14
177.9933498,5.95E-14
178.0701261,6.49E-14
178.1451836,7.02E-14
178.2185222,7.53E-14
178.2907149,8.00E-14
178.3611887,8.44E-14
178.4305166,8.83E-14
178.4981256,9.18E-14
178.5645887,9.47E-14
178.6293329,9.71E-14
178.6923583,9.89E-14
178.7542377,1.00E-13
178.8143983,1.01E-13
178.8734129,1.01E-13
178.9307087,1.00E-13
178.9862856,9.94E-14
179.0407166,9.79E-14
179.0934287,9.60E-14
179.1449949,9.36E-14
179.1948423,9.09E-14
179.2429707,8.79E-14
179.2899533,8.46E-14
179.3352169,8.10E-14
179.3793347,7.72E-14
179.4217335,7.33E-14
179.4624135,6.93E-14
179.5019476,6.52E-14
179.5397629,6.10E-14
179.5758592,5.68E-14
179.6108096,5.27E-14
179.6446141,4.86E-14
179.6761268,4.46E-14
179.7070665,4.07E-14
179.7357144,3.69E-14
179.7632164,3.32E-14
179.7889995,2.97E-14
179.8136367,2.64E-14
179.836555,2.32E-14
179.8577544,2.02E-14
179.877808,1.74E-14
179.8961426,1.48E-14
179.9133313,1.24E-14
179.9282282,1.02E-14
179.9425522,8.23E-15
179.9545843,6.46E-15
179.9654705,4.90E-15
179.9752108,3.56E-15
179.9832322,2.43E-15
179.9895347,1.52E-15
179.9941184,8.17E-16
179.9975561,3.32E-16
179.999275,6.31E-17
