# O-CO2 inelastic DCS at energy index 1
# Generated by compute_inelastic_tables.py
angle_degrees,cross_section_cm2
0.000000,1.0566192448e-12
0.100000,1.0272344132e-12
0.200000,9.4504850700e-13
0.300000,8.2520190260e-13
0.400000,6.8617476283e-13
0.500000,5.4476706500e-13
0.600000,4.1376228320e-13
0.700000,3.0138382043e-13
0.800000,2.1161963503e-13
0.900000,1.4497556651e-13
1.000000,9.9529831917e-14
1.100000,7.1889447127e-14
1.200000,5.8018999517e-14
1.300000,5.3852664233e-14
1.400000,5.5723392253e-14
1.500000,6.0595668893e-14
1.600000,6.6159198653e-14
1.700000,7.0828751267e-14
1.800000,7.3670056078e-14
1.900000,7.4275237928e-14
2.000000,7.2636981626e-14
2.100000,6.9029410237e-14
2.200000,6.3895291459e-14
2.300000,5.7750442292e-14
2.400000,5.1115028454e-14
2.500000,4.4466257121e-14
2.600000,3.8205346861e-14
2.700000,3.2640628912e-14
2.800000,2.7984348084e-14
2.900000,2.4356263687e-14
3.000000,2.1792004687e-14
3.100000,2.0257677880e-14
3.200000,1.9664407583e-14
3.300000,1.9881493855e-14
3.400000,2.0750119609e-14
3.500000,2.2097416503e-14
3.600000,2.3747730216e-14
3.700000,2.5530148208e-14
3.800000,2.7286532277e-14
3.900000,2.8878795642e-14
4.000000,3.0192734905e-14
4.100000,3.1140499967e-14
4.200000,3.1662163809e-14
4.300000,3.1726920847e-14
4.400000,3.1331560206e-14
4.500000,3.0498561600e-14
4.600000,2.9273192843e-14
4.700000,2.7719978883e-14
4.800000,2.5917976205e-14
4.900000,2.3956074974e-14
5.000000,2.1928334938e-14
5.100000,1.9928242006e-14
5.200000,1.8043889670e-14
5.300000,1.6354011989e-14
5.400000,1.4924261156e-14
5.500000,1.3803716802e-14
5.600000,1.3022961587e-14
5.700000,1.2593621550e-14
5.800000,1.2508353144e-14
5.900000,1.2741583159e-14
6.000000,1.3251615642e-14
6.100000,1.3983864970e-14
6.200000,1.4874151160e-14
6.300000,1.5852327433e-14
6.400000,1.6846478866e-14
6.500000,1.7787001834e-14
6.600000,1.8610249013e-14
6.700000,1.9261735561e-14
6.800000,1.9698844714e-14
6.900000,1.9892677023e-14
7.000000,1.9829010261e-14
7.100000,1.9508579278e-14
7.200000,1.8946479305e-14
7.300000,1.8170590995e-14
7.400000,1.7219472342e-14
7.500000,1.6139947090e-14
7.600000,1.4984151567e-14
7.700000,1.3806244087e-14
7.800000,1.2659320797e-14
7.900000,1.1592651884e-14
8.000000,1.0649076961e-14
8.100000,9.8627355650e-15
8.200000,9.2575597755e-15
8.300000,8.8464897697e-15
8.400000,8.6311476861e-15
8.500000,8.6021550104e-15
8.600000,8.7401410468e-15
8.700000,9.0172914936e-15
8.800000,9.3992027106e-15
8.900000,9.8470602338e-15
9.000000,1.0320017809e-14
9.100000,1.0777529228e-14
9.200000,1.1181588754e-14
9.300000,1.1498766264e-14
9.400000,1.1701901134e-14
9.500000,1.1771318440e-14
9.600000,1.1695594000e-14
9.700000,1.1471948742e-14
9.800000,1.1106045943e-14
9.900000,1.0611291700e-14
10.000000,1.0007794278e-14
10.100000,9.3210642801e-15
10.200000,8.5803927549e-15
10.300000,7.8170333049e-15
10.400000,7.0624454930e-15
10.500000,6.3466061691e-15
10.600000,5.6964179802e-15
10.700000,5.1343309057e-15
10.800000,4.6773406710e-15
10.900000,4.3362720035e-15
11.000000,4.1154494698e-15
11.100000,4.0127147388e-15
11.200000,4.0198312706e-15
11.300000,4.1231607089e-15
11.400000,4.3046352572e-15
11.500000,4.5429121565e-15
11.600000,4.8147083161e-15
11.700000,5.0960762453e-15
11.800000,5.3637548632e-15
11.900000,5.5964103286e-15
12.000000,5.7757089722e-15
12.100000,5.8871480290e-15
12.200000,5.9206689696e-15
12.300000,5.8710414840e-15
12.400000,5.7379256961e-15
12.500000,5.5256351814e-15
12.600000,5.2427171379e-15
12.700000,4.9013073631e-15
12.800000,4.5162923754e-15
12.900000,4.1043822473e-15
13.000000,3.6831133266e-15
13.100000,3.2698628531e-15
13.200000,2.8808969204e-15
13.300000,2.5305551669e-15
13.400000,2.2305532660e-15
13.500000,1.9894593367e-15
13.600000,1.8123724903e-15
13.700000,1.7008323272e-15
13.800000,1.6529093195e-15
13.900000,1.6634599611e-15
14.000000,1.7245743681e-15
14.100000,1.8261792567e-15
14.200000,1.9567046230e-15
14.300000,2.1037830150e-15
14.400000,2.2549956300e-15
14.500000,2.3985956347e-15
14.600000,2.5241321619e-15
14.700000,2.6229677565e-15
14.800000,2.6886890637e-15
14.900000,2.7173749353e-15
15.000000,2.7076902218e-15
15.100000,2.6608299684e-15
15.200000,2.5803323354e-15
15.300000,2.4717519422e-15
15.400000,2.3422236890e-15
15.500000,2.1999698629e-15
15.600000,2.0537555730e-15
15.700000,1.9123155735e-15
15.800000,1.7838174159e-15
15.900000,1.6753948906e-15
16.000000,1.5927426649e-15
16.100000,1.5397886634e-15
16.200000,1.5185060951e-15
16.300000,1.5288665569e-15
16.400000,1.5688851902e-15
16.500000,1.6347679123e-15
16.600000,1.7211901012e-15
16.700000,1.8216699332e-15
16.800000,1.9289768603e-15
16.900000,2.0355678461e-15
17.000000,2.1340569461e-15
17.100000,2.2176700704e-15
17.200000,2.2806368932e-15
17.300000,2.3185174846e-15
17.400000,2.3284606391e-15
17.500000,2.3093610869e-15
17.600000,2.2619064818e-15
17.700000,2.1885234645e-15
17.800000,2.0932324702e-15
17.900000,1.9813982689e-15
18.000000,1.8594091031e-15
18.100000,1.7343168264e-15
18.200000,1.6134295524e-15
18.300000,1.5038845899e-15
18.400000,1.4122425508e-15
18.500000,1.3441362393e-15
18.600000,1.3039521281e-15
18.700000,1.2945733486e-15
18.800000,1.3172263159e-15
18.900000,1.3714303485e-15
19.000000,1.4550205782e-15
19.100000,1.5642540490e-15
19.200000,1.6940208034e-15
19.300000,1.8381334078e-15
19.400000,1.9896535452e-15
19.500000,2.1412540750e-15
19.600000,2.2856141057e-15
19.700000,2.4158125762e-15
19.800000,2.5256826970e-15
19.900000,2.6101282499e-15
20.000000,2.6653885458e-15
20.100000,2.6892250256e-15
20.200000,2.6810243431e-15
20.300000,2.6418203668e-15
20.400000,2.5742300311e-15
20.500000,2.4823013964e-15
20.600000,2.3712920746e-15
20.700000,2.2473945241e-15
20.800000,2.1174086031e-15
20.900000,1.9883823465e-15
21.000000,1.8672501169e-15
21.100000,1.7604878640e-15
21.200000,1.6737859718e-15
21.300000,1.6117629152e-15
21.400000,1.5777449657e-15
21.500000,1.5736215826e-15
21.600000,1.5997642285e-15
21.700000,1.6550211952e-15
21.800000,1.7367998970e-15
21.900000,1.8412224239e-15
22.000000,1.9633356029e-15
22.100000,2.0973734347e-15
22.200000,2.2370608228e-15
22.300000,2.3759398397e-15
22.400000,2.5076950177e-15
22.500000,2.6264652518e-15
22.600000,2.7271342105e-15
22.700000,2.8055712957e-15
22.800000,2.8588210170e-15
22.900000,2.8852303609e-15
