# O-CO2 inelastic DCS at energy index 32
# Generated by compute_inelastic_tables.py
angle_degrees,cross_section_cm2
0.000000,7.1991059407e-12
0.100000,3.6483595840e-12
0.200000,5.9765009997e-13
0.300000,9.2498528259e-13
0.400000,5.8134068396e-13
0.500000,6.6042619348e-13
0.600000,5.5363353361e-13
0.700000,2.3841178838e-13
0.800000,3.5401388135e-13
0.900000,3.2844574449e-13
1.000000,1.7679662310e-13
1.100000,1.6168857639e-13
1.200000,1.8798374896e-13
1.300000,1.3060897320e-13
1.400000,1.0565372265e-13
1.500000,1.2653723801e-13
1.600000,9.0697159161e-14
1.700000,6.5921250295e-14
1.800000,8.0554145259e-14
1.900000,6.6756473630e-14
2.000000,4.6202520580e-14
2.100000,4.7315844373e-14
2.200000,4.7764178111e-14
2.300000,4.0286906515e-14
2.400000,3.4959102921e-14
2.500000,3.4574415316e-14
2.600000,3.1751125535e-14
2.700000,2.7652962767e-14
2.800000,2.6772083654e-14
2.900000,2.4135433383e-14
3.000000,2.2472716526e-14
3.100000,2.2497783941e-14
3.200000,2.0543987102e-14
3.300000,1.9896895196e-14
3.400000,1.9626544960e-14
3.500000,1.8494116362e-14
3.600000,1.7522254617e-14
3.700000,1.6277164176e-14
3.800000,1.6216908390e-14
3.900000,1.5892691069e-14
4.000000,1.4824058486e-14
4.100000,1.4570108304e-14
4.200000,1.4148553326e-14
4.300000,1.3769139658e-14
4.400000,1.3118046681e-14
4.500000,1.2240639232e-14
4.600000,1.2035450513e-14
4.700000,1.1477972553e-14
4.800000,1.0937242996e-14
4.900000,1.0657338262e-14
5.000000,1.0247048871e-14
5.100000,1.0059326975e-14
5.200000,9.6176836777e-15
5.300000,9.3590248043e-15
5.400000,9.1901836954e-15
5.500000,8.6610366551e-15
5.600000,8.4713464467e-15
5.700000,8.2541280271e-15
5.800000,8.0080615431e-15
5.900000,7.8804872735e-15
6.000000,7.5787049069e-15
6.100000,7.4979319756e-15
6.200000,7.2623792840e-15
6.300000,6.9325943449e-15
6.400000,6.8061444506e-15
6.500000,6.5208777200e-15
6.600000,6.3536654434e-15
6.700000,6.2447155395e-15
6.800000,6.1263704289e-15
6.900000,6.0556765885e-15
7.000000,5.8039831937e-15
7.100000,5.7402886375e-15
7.200000,5.6964556686e-15
7.300000,5.4743610441e-15
7.400000,5.3189277728e-15
7.500000,5.1394281954e-15
7.600000,5.1088587762e-15
7.700000,5.0566563493e-15
7.800000,4.8724198787e-15
7.900000,4.8610644524e-15
8.000000,4.7607288720e-15
8.100000,4.6212308329e-15
8.200000,4.5327016217e-15
8.300000,4.3847726117e-15
8.400000,4.3338900833e-15
8.500000,4.2180976477e-15
8.600000,4.0972328955e-15
8.700000,4.0859621310e-15
8.800000,3.9753484207e-15
8.900000,3.8834473305e-15
9.000000,3.7959313018e-15
9.100000,3.6969833198e-15
9.200000,3.6438971986e-15
9.300000,3.5273470941e-15
9.400000,3.4642373054e-15
9.500000,3.4279346509e-15
9.600000,3.3541726608e-15
9.700000,3.3438361682e-15
9.800000,3.2922923268e-15
9.900000,3.2356954536e-15
10.000000,3.1877730319e-15
10.100000,3.1238718819e-15
10.200000,3.1368670256e-15
10.300000,3.0985313497e-15
10.400000,3.0237784158e-15
10.500000,3.0270256615e-15
10.600000,3.0124555093e-15
10.700000,2.9827750370e-15
10.800000,2.9036702430e-15
10.900000,2.8164261549e-15
11.000000,2.8199350934e-15
11.100000,2.7933234037e-15
11.200000,2.7169278360e-15
11.300000,2.6467862108e-15
11.400000,2.5846032026e-15
11.500000,2.5689102155e-15
11.600000,2.5249659910e-15
11.700000,2.4464727973e-15
11.800000,2.3838651015e-15
11.900000,2.3270421729e-15
12.000000,2.3095531178e-15
12.100000,2.2853442011e-15
12.200000,2.2279612452e-15
12.300000,2.1984479768e-15
12.400000,2.1755086427e-15
12.500000,2.1641957999e-15
12.600000,2.1315533514e-15
12.700000,2.0688763489e-15
12.800000,2.0661059398e-15
12.900000,2.0754105080e-15
13.000000,2.0457612650e-15
13.100000,2.0141382725e-15
13.200000,1.9817004672e-15
13.300000,1.9859162845e-15
13.400000,1.9744495356e-15
13.500000,1.9059763552e-15
13.600000,1.8691831613e-15
13.700000,1.8635456034e-15
13.800000,1.8541884418e-15
13.900000,1.8314177076e-15
14.000000,1.7825335657e-15
14.100000,1.7646190944e-15
14.200000,1.7647087811e-15
14.300000,1.7483780883e-15
14.400000,1.7298831744e-15
14.500000,1.7003896040e-15
14.600000,1.6890823406e-15
14.700000,1.6971330494e-15
14.800000,1.6901500888e-15
14.900000,1.6799773180e-15
15.000000,1.6531379793e-15
15.100000,1.6399081147e-15
15.200000,1.6477642130e-15
15.300000,1.6216237914e-15
15.400000,1.5877386889e-15
15.500000,1.5712914750e-15
15.600000,1.5729720237e-15
15.700000,1.5837224928e-15
15.800000,1.5404515768e-15
15.900000,1.4853309327e-15
16.000000,1.4739649125e-15
16.100000,1.4725264723e-15
16.200000,1.4668293818e-15
16.300000,1.4365802223e-15
16.400000,1.4020827451e-15
16.500000,1.4036082282e-15
16.600000,1.3978094619e-15
16.700000,1.3780367890e-15
16.800000,1.3560156798e-15
16.900000,1.3348153961e-15
17.000000,1.3335076699e-15
17.100000,1.3232335369e-15
17.200000,1.2988388276e-15
17.300000,1.2836233462e-15
17.400000,1.2742994168e-15
17.500000,1.2835157361e-15
17.600000,1.2777786553e-15
17.700000,1.2434556454e-15
17.800000,1.2249262299e-15
17.900000,1.2241960509e-15
18.000000,1.2340728112e-15
18.100000,1.2293624138e-15
18.200000,1.1907789628e-15
18.300000,1.1727481224e-15
18.400000,1.1752207389e-15
18.500000,1.1652814363e-15
18.600000,1.1463517461e-15
18.700000,1.1207960335e-15
18.800000,1.1144988654e-15
18.900000,1.1201504813e-15
19.000000,1.0989269801e-15
19.100000,1.0748403702e-15
19.200000,1.0652756938e-15
19.300000,1.0666247118e-15
19.400000,1.0674269957e-15
19.500000,1.0450895530e-15
19.600000,1.0216397839e-15
19.700000,1.0189862560e-15
19.800000,1.0250390689e-15
19.900000,1.0314300641e-15
20.000000,1.0184184181e-15
20.100000,9.9631310561e-16
20.200000,9.8972409547e-16
