# O-CO2 state-resolved inelastic channels at energy index 4
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,19,1.6999670000e-16,1.8287592399e-02
1,21,1.3411900000e-16,2.2254742072e-02
1,23,1.3509470000e-16,2.6608930739e-02
1,25,1.2792830000e-16,3.1350158398e-02
1,27,1.0426600000e-16,3.6478425049e-02
1,29,9.8059230000e-17,4.1993730693e-02
1,31,9.9870470000e-17,4.7896075330e-02
1,33,8.5281300000e-17,5.4185458959e-02
1,35,7.7886430000e-17,6.0861881581e-02
1,37,8.0402000000e-17,6.7925343195e-02
1,39,7.2523500000e-17,7.5375843802e-02
1,41,6.2857830000e-17,8.3213383401e-02
1,43,6.3916430000e-17,9.1437961993e-02
1,45,6.2259500000e-17,1.0004957958e-01
1,47,5.4245070000e-17,1.0904823616e-01
1,49,5.0143230000e-17,1.1843393172e-01
1,51,5.0860200000e-17,1.2820666629e-01
1,53,4.6571930000e-17,1.3836643984e-01
1,55,4.1810770000e-17,1.4891325239e-01
1,57,4.0314930000e-17,1.5984710393e-01
1,59,3.8138670000e-17,1.7116799446e-01
1,61,3.4689230000e-17,1.8287592399e-01
1,63,3.1784070000e-17,1.9497089250e-01
1,65,3.0054430000e-17,2.0745290001e-01
1,67,2.8038030000e-17,2.2032194652e-01
1,69,2.5247970000e-17,2.3357803201e-01
1,71,2.2171300000e-17,2.4722115650e-01
1,73,2.0732870000e-17,2.6125131998e-01
1,75,1.8567570000e-17,2.7566852245e-01
1,77,1.5033470000e-17,2.9047276392e-01
1,79,1.1685950000e-17,3.0566404438e-01
1,81,9.1323400000e-18,3.2124236383e-01
1,83,6.1541050000e-18,3.3720772227e-01
1,85,2.9020300000e-18,3.5356011971e-01
1,87,7.7160590000e-19,3.7029955614e-01
1,89,8.6034270000e-20,3.8742603156e-01
2,0,3.7878030000e-16,-2.9027924442e-04
2,4,1.2631910000e-15,6.7731823699e-04
2,6,5.2657970000e-16,1.7416754665e-03
2,8,3.4659670000e-16,3.1930716887e-03
2,10,2.8350130000e-16,5.0315069033e-03
2,12,2.3812600000e-16,7.2569811106e-03
2,14,2.0210930000e-16,9.8694943104e-03
2,16,1.8929370000e-16,1.2869046503e-02
2,18,1.7036730000e-16,1.6255637688e-02
2,20,1.5089270000e-16,2.0029267865e-02
2,22,1.4088330000e-16,2.4189937035e-02
2,24,1.2654170000e-16,2.8737645198e-02
2,26,1.1714370000e-16,3.3672392353e-02
2,28,1.0783290000e-16,3.8994178501e-02
2,30,9.6202070000e-17,4.4703003641e-02
2,32,9.3734870000e-17,5.0798867774e-02
2,34,8.7831330000e-17,5.7281770900e-02
2,36,7.8105730000e-17,6.4151713018e-02
2,38,7.3605100000e-17,7.1408694128e-02
2,40,7.0868070000e-17,7.9052714231e-02
2,42,6.5366900000e-17,8.7083773327e-02
2,44,6.1911170000e-17,9.5501871415e-02
2,46,5.8417530000e-17,1.0430700850e-01
2,48,5.4190930000e-17,1.1349918457e-01
2,50,5.0678230000e-17,1.2307839964e-01
2,52,4.7133970000e-17,1.3304465369e-01
2,54,4.4277400000e-17,1.4339794675e-01
2,56,4.1612330000e-17,1.5413827879e-01
2,58,3.8542730000e-17,1.6526564983e-01
2,60,3.6035170000e-17,1.7678005985e-01
2,62,3.4177900000e-17,1.8868150888e-01
2,64,3.1389530000e-17,2.0096999689e-01
2,66,2.8533900000e-17,2.1364552390e-01
2,68,2.6680930000e-17,2.2670808989e-01
2,70,2.3971400000e-17,2.4015769489e-01
2,72,2.1577930000e-17,2.5399433887e-01
2,74,1.9652100000e-17,2.6821802185e-01
2,76,1.6884600000e-17,2.8282874382e-01
2,78,1.3236210000e-17,2.9782650478e-01
2,80,1.0420870000e-17,3.1321130473e-01
2,82,7.7683380000e-18,3.2898314368e-01
2,84,4.5537380000e-18,3.4514202162e-01
2,86,1.6994840000e-18,3.6168793855e-01
2,88,3.1157020000e-19,3.7862089448e-01
2,90,1.8994240000e-20,3.9594088939e-01
3,1,6.0797730000e-16,-4.8379874071e-04
3,5,1.1829780000e-15,8.7083773327e-04
3,7,4.7202300000e-16,2.1287144591e-03
3,9,3.3341370000e-16,3.7736301775e-03
3,11,2.7605200000e-16,5.8055848885e-03
3,13,2.1816770000e-16,8.2245785920e-03
3,15,2.0513970000e-16,1.1030611288e-02
3,17,1.8661530000e-16,1.4223682977e-02
3,19,1.5840700000e-16,1.7803793658e-02
3,21,1.5270530000e-16,2.1770943332e-02
3,23,1.3785970000e-16,2.6125131998e-02
3,25,1.1910630000e-16,3.0866359657e-02
3,27,1.2156100000e-16,3.5994626309e-02
3,29,1.0675460000e-16,4.1509931953e-02
3,31,9.2894530000e-17,4.7412276589e-02
3,33,9.5467470000e-17,5.3701660218e-02
3,35,8.7948100000e-17,6.0378082840e-02
3,37,7.5458070000e-17,6.7441544454e-02
3,39,7.3675130000e-17,7.4892045061e-02
3,41,7.3128600000e-17,8.2729584661e-02
3,43,6.4501730000e-17,9.0954163253e-02
3,45,5.9000930000e-17,9.9565780837e-02
3,47,5.8103330000e-17,1.0856443741e-01
3,49,5.3715870000e-17,1.1795013298e-01
3,51,4.7533730000e-17,1.2772286755e-01
3,53,4.5384900000e-17,1.3788264110e-01
3,55,4.3681830000e-17,1.4842945365e-01
3,57,4.0092430000e-17,1.5936330519e-01
3,59,3.6745530000e-17,1.7068419572e-01
3,61,3.5628100000e-17,1.8239212525e-01
3,63,3.3482330000e-17,1.9448709376e-01
3,65,2.9671700000e-17,2.0696910127e-01
3,67,2.7663070000e-17,2.1983814778e-01
3,69,2.5574300000e-17,2.3309423327e-01
3,71,2.3029930000e-17,2.4673735776e-01
3,73,2.0638830000e-17,2.6076752124e-01
3,75,1.8483430000e-17,2.7518472371e-01
3,77,1.5078670000e-17,2.8998896518e-01
3,79,1.1814910000e-17,3.0518024564e-01
3,81,9.2233670000e-18,3.2075856509e-01
3,83,6.2109660000e-18,3.3672392353e-01
3,85,2.9652880000e-18,3.5307632097e-01
3,87,7.9732230000e-19,3.6981575740e-01
3,89,8.9621500000e-20,3.8694223282e-01
4,0,7.3843400000e-17,-9.6759748141e-04
4,2,7.0295970000e-16,-6.7731823699e-04
4,6,1.1158390000e-15,1.0643572296e-03
4,8,4.5719270000e-16,2.5157534517e-03
4,10,3.2569430000e-16,4.3541886664e-03
4,12,2.5695830000e-16,6.5796628736e-03
4,14,2.1495530000e-16,9.1921760734e-03
4,16,2.0621130000e-16,1.2191728266e-02
4,18,1.7425070000e-16,1.5578319451e-02
4,20,1.5764800000e-16,1.9351949628e-02
4,22,1.5155100000e-16,2.3512618798e-02
4,24,1.3025030000e-16,2.8060326961e-02
4,26,1.2490700000e-16,3.2995074116e-02
4,28,1.1932430000e-16,3.8316860264e-02
4,30,1.0122260000e-16,4.4025685404e-02
4,32,9.5085800000e-17,5.0121549537e-02
4,34,9.3090200000e-17,5.6604452663e-02
4,36,8.4356000000e-17,6.3474394781e-02
4,38,7.5772030000e-17,7.0731375891e-02
4,40,7.5421030000e-17,7.8375395994e-02
4,42,7.1620170000e-17,8.6406455090e-02
4,44,6.2043170000e-17,9.4824553178e-02
4,46,5.8902000000e-17,1.0362969026e-01
4,48,5.6875500000e-17,1.1282186633e-01
4,50,5.0707600000e-17,1.2240108140e-01
4,52,4.6605830000e-17,1.3236733546e-01
4,54,4.4594670000e-17,1.4272062851e-01
4,56,4.2108930000e-17,1.5346096055e-01
4,58,3.8638470000e-17,1.6458833159e-01
4,60,3.6182170000e-17,1.7610274162e-01
4,62,3.4581200000e-17,1.8800419064e-01
4,64,3.1612330000e-17,2.0029267865e-01
4,66,2.8723200000e-17,2.1296820566e-01
4,68,2.6746330000e-17,2.2603077166e-01
4,70,2.4301700000e-17,2.3948037665e-01
4,72,2.1754270000e-17,2.5331702063e-01
4,74,1.9801430000e-17,2.6754070361e-01
4,76,1.6994830000e-17,2.8215142558e-01
4,78,1.3403090000e-17,2.9714918654e-01
4,80,1.0506750000e-17,3.1253398650e-01
4,82,7.8668930000e-18,3.2830582544e-01
4,84,4.6613640000e-18,3.4446470338e-01
4,86,1.7646310000e-18,3.6101062031e-01
4,88,3.2789950000e-19,3.7794357624e-01
4,90,2.0201680000e-20,3.9526357116e-01
5,1,1.5674870000e-16,-1.3546364740e-03
5,3,7.5444330000e-16,-8.7083773327e-04
5,7,1.0931560000e-15,1.2578767258e-03
5,9,4.4757330000e-16,2.9027924442e-03
5,11,3.0562870000e-16,4.9347471552e-03
5,13,2.5046570000e-16,7.3537408587e-03
5,15,2.1291430000e-16,1.0159773555e-02
5,17,1.9444170000e-16,1.3352845243e-02
5,19,1.7689230000e-16,1.6932955925e-02
5,21,1.5620770000e-16,2.0900105599e-02
5,23,1.4503600000e-16,2.5254294265e-02
5,25,1.3306800000e-16,2.9995521924e-02
5,27,1.2107270000e-16,3.5123788575e-02
5,29,1.1212370000e-16,4.0639094219e-02
5,31,1.0282590000e-16,4.6541438856e-02
5,33,9.3022870000e-17,5.2830822485e-02
5,35,8.9070270000e-17,5.9507245107e-02
5,37,8.3172270000e-17,6.6570706721e-02
5,39,7.5662300000e-17,7.4021207328e-02
5,41,7.2359870000e-17,8.1858746927e-02
5,43,6.7692270000e-17,9.0083325519e-02
5,45,6.2082030000e-17,9.8694943104e-02
5,47,5.8204330000e-17,1.0769359968e-01
5,49,5.3536170000e-17,1.1707929525e-01
5,51,5.0107130000e-17,1.2685202981e-01
5,53,4.6177000000e-17,1.3701180337e-01
5,55,4.2983030000e-17,1.4755861592e-01
5,57,4.0343070000e-17,1.5849246746e-01
5,59,3.8042270000e-17,1.6981335799e-01
5,61,3.5390730000e-17,1.8152128751e-01
5,63,3.2997300000e-17,1.9361625603e-01
5,65,3.0584430000e-17,2.0609826354e-01
5,67,2.7999530000e-17,2.1896731004e-01
5,69,2.5634830000e-17,2.3222339554e-01
5,71,2.2761270000e-17,2.4586652003e-01
5,73,2.0978130000e-17,2.5989668351e-01
5,75,1.8713100000e-17,2.7431388598e-01
5,77,1.5323170000e-17,2.8911812745e-01
5,79,1.1924730000e-17,3.0430940790e-01
5,81,9.3110130000e-18,3.1988772735e-01
5,83,6.3692820000e-18,3.3585308580e-01
5,85,3.0885780000e-18,3.5220548323e-01
5,87,8.4490950000e-19,3.6894491966e-01
5,89,9.6431770000e-20,3.8607139508e-01
6,0,3.3784800000e-17,-2.0319547110e-03
6,2,2.0341300000e-16,-1.7416754665e-03
6,4,7.7456270000e-16,-1.0643572296e-03
6,8,1.0693810000e-15,1.4513962221e-03
6,10,4.2851170000e-16,3.2898314368e-03
6,12,2.9705270000e-16,5.5153056441e-03
6,14,2.4420900000e-16,8.1278188439e-03
6,16,2.0577630000e-16,1.1127371036e-02
6,18,1.9398730000e-16,1.4513962221e-02
6,20,1.7477270000e-16,1.8287592399e-02
6,22,1.5205230000e-16,2.2448261569e-02
6,24,1.4479070000e-16,2.6995969731e-02
6,26,1.2844170000e-16,3.1930716887e-02
6,28,1.1476200000e-16,3.7252503034e-02
6,30,1.1290740000e-16,4.2961328175e-02
6,32,1.0087400000e-16,4.9057192308e-02
6,34,8.9696670000e-17,5.5540095433e-02
6,36,8.6850600000e-17,6.2410037551e-02
6,38,8.1903500000e-17,6.9667018662e-02
6,40,7.3264170000e-17,7.7311038765e-02
6,42,6.9300770000e-17,8.5342097861e-02
6,44,6.7168100000e-17,9.3760195949e-02
6,46,6.1840600000e-17,1.0256533303e-01
6,48,5.5495400000e-17,1.1175750910e-01
6,50,5.2501430000e-17,1.2133672417e-01
6,52,4.9658430000e-17,1.3130297823e-01
6,54,4.4675800000e-17,1.4165627128e-01
6,56,4.1343730000e-17,1.5239660332e-01
6,58,3.9642100000e-17,1.6352397436e-01
6,60,3.6940500000e-17,1.7503838439e-01
6,62,3.4036870000e-17,1.8693983341e-01
6,64,3.1831800000e-17,1.9922832142e-01
6,66,2.9644570000e-17,2.1190384843e-01
6,68,2.7036670000e-17,2.2496641443e-01
6,70,2.4170530000e-17,2.3841601942e-01
6,72,2.1787370000e-17,2.5225266340e-01
6,74,2.0121670000e-17,2.6647634638e-01
6,76,1.7285570000e-17,2.8108706835e-01
6,78,1.3642790000e-17,2.9608482931e-01
6,80,1.0609970000e-17,3.1146962927e-01
6,82,8.0158240000e-18,3.2724146821e-01
6,84,4.8403520000e-18,3.4340034615e-01
6,86,1.8710200000e-18,3.5994626309e-01
6,88,3.5465300000e-19,3.7687921901e-01
6,90,2.2202210000e-20,3.9419921393e-01
7,1,7.9999270000e-17,-2.6125131998e-03
7,3,2.2145230000e-16,-2.1287144591e-03
7,5,8.0417370000e-16,-1.2578767258e-03
7,9,1.0377660000e-15,1.6449157184e-03
7,11,4.2459170000e-16,3.6768704294e-03
7,13,2.9018700000e-16,6.0958641329e-03
7,15,2.3421730000e-16,8.9018968290e-03
7,17,2.0525130000e-16,1.2094968518e-02
7,19,1.8914170000e-16,1.5675079199e-02
7,21,1.6740700000e-16,1.9642228873e-02
7,23,1.5175600000e-16,2.3996417539e-02
7,25,1.4063070000e-16,2.8737645198e-02
7,27,1.2413200000e-16,3.3865911849e-02
7,29,1.1680070000e-16,3.9381217493e-02
7,31,1.1070100000e-16,4.5283562130e-02
7,33,9.8064700000e-17,5.1572945759e-02
7,35,8.8998200000e-17,5.8249368381e-02
7,37,8.5867270000e-17,6.5312829995e-02
7,39,8.0245970000e-17,7.2763330602e-02
7,41,7.1911870000e-17,8.0600870202e-02
7,43,6.9161470000e-17,8.8825448794e-02
7,45,6.6359600000e-17,9.7437066378e-02
7,47,5.9313030000e-17,1.0643572296e-01
7,49,5.4259400000e-17,1.1582141853e-01
7,51,5.1784330000e-17,1.2559415309e-01
7,53,4.7690270000e-17,1.3575392664e-01
7,55,4.3086430000e-17,1.4630073919e-01
7,57,4.0742430000e-17,1.5723459073e-01
7,59,3.8398870000e-17,1.6855548126e-01
7,61,3.5675130000e-17,1.8026341079e-01
7,63,3.3222670000e-17,1.9235837930e-01
7,65,3.0882870000e-17,2.0484038682e-01
7,67,2.8627530000e-17,2.1770943332e-01
7,69,2.5786670000e-17,2.3096551881e-01
7,71,2.3117300000e-17,2.4460864330e-01
7,73,2.1058700000e-17,2.5863880678e-01
7,75,1.9003930000e-17,2.7305600925e-01
7,77,1.5639300000e-17,2.8786025072e-01
7,79,1.2155960000e-17,3.0305153118e-01
7,81,9.4687230000e-18,3.1862985063e-01
7,83,6.5667140000e-18,3.3459520907e-01
7,85,3.2695310000e-18,3.5094760651e-01
7,87,9.1701170000e-19,3.6768704294e-01
7,89,1.0683000000e-19,3.8481351836e-01
8,0,2.0189730000e-17,-3.4833509331e-03
8,2,1.0275750000e-16,-3.1930716887e-03
8,4,2.4357230000e-16,-2.5157534517e-03
8,6,8.2074200000e-16,-1.4513962221e-03
8,10,1.0286250000e-15,1.8384352147e-03
8,12,4.1868470000e-16,4.0639094219e-03
8,14,2.8230530000e-16,6.6764226217e-03
8,16,2.3329630000e-16,9.6759748141e-03
8,18,1.9735330000e-16,1.3062565999e-02
8,20,1.8270870000e-16,1.6836196177e-02
8,22,1.6678170000e-16,2.0996865347e-02
8,24,1.4799200000e-16,2.5544573509e-02
8,26,1.3830330000e-16,3.0479320664e-02
8,28,1.2668030000e-16,3.5801106812e-02
8,30,1.1379470000e-16,4.1509931953e-02
8,32,1.0714060000e-16,4.7605796085e-02
8,34,9.8830970000e-17,5.4088699211e-02
8,36,8.7393000000e-17,6.0958641329e-02
8,38,8.4245230000e-17,6.8215622440e-02
8,40,7.9387270000e-17,7.5859642543e-02
8,42,7.2028330000e-17,8.3890701638e-02
8,44,6.8154070000e-17,9.2308799727e-02
8,46,6.3081900000e-17,1.0111393681e-01
8,48,5.8327200000e-17,1.1030611288e-01
8,50,5.4434400000e-17,1.1988532795e-01
8,52,4.9291730000e-17,1.2985158201e-01
8,54,4.5989630000e-17,1.4020487506e-01
8,56,4.2995870000e-17,1.5094520710e-01
8,58,3.9608570000e-17,1.6207257814e-01
8,60,3.7049170000e-17,1.7358698817e-01
8,62,3.4827430000e-17,1.8548843719e-01
8,64,3.2329330000e-17,1.9777692520e-01
8,66,2.9594970000e-17,2.1045245221e-01
8,68,2.7377130000e-17,2.2351501821e-01
8,70,2.4804670000e-17,2.3696462320e-01
8,72,2.2290830000e-17,2.5080126718e-01
8,74,2.0150830000e-17,2.6502495016e-01
8,76,1.7597000000e-17,2.7963567213e-01
8,78,1.3961300000e-17,2.9463343309e-01
8,80,1.0861930000e-17,3.1001823304e-01
8,82,8.2101840000e-18,3.2579007199e-01
8,84,5.0752110000e-18,3.4194894993e-01
8,86,2.0237210000e-18,3.5849486686e-01
8,88,3.9383290000e-19,3.7542782279e-01
8,90,2.5167630000e-20,3.9274781771e-01
9,1,4.5517130000e-17,-4.2574289182e-03
9,3,1.2400300000e-16,-3.7736301775e-03
9,5,2.6101470000e-16,-2.9027924442e-03
9,7,8.2268170000e-16,-1.6449157184e-03
9,11,9.3437670000e-16,2.0319547110e-03
9,13,3.6213730000e-16,4.4509484145e-03
9,15,2.4989370000e-16,7.2569811106e-03
9,17,2.0298400000e-16,1.0450052799e-02
9,19,1.7002300000e-16,1.4030163480e-02
9,21,1.6651400000e-16,1.7997313154e-02
9,23,1.4927570000e-16,2.2351501821e-02
9,25,1.3191030000e-16,2.7092729480e-02
9,27,1.2848000000e-16,3.2220996131e-02
9,29,1.1535570000e-16,3.7736301775e-02
9,31,1.0259180000e-16,4.3638646412e-02
9,33,1.0102100000e-16,4.9928030041e-02
9,35,9.1595070000e-17,5.6604452663e-02
9,37,8.0994830000e-17,6.3667914277e-02
9,39,7.8539030000e-17,7.1118414884e-02
9,41,7.4430400000e-17,7.8955954483e-02
9,43,6.7789470000e-17,8.7180533075e-02
9,45,6.3073470000e-17,9.5792150660e-02
9,47,5.9596370000e-17,1.0479080724e-01
9,49,5.6678430000e-17,1.1417650281e-01
9,51,5.0426870000e-17,1.2394923737e-01
9,53,4.6168000000e-17,1.3410901092e-01
9,55,4.4221530000e-17,1.4465582347e-01
9,57,4.0573400000e-17,1.5558967501e-01
9,59,3.7396130000e-17,1.6691056554e-01
9,61,3.5442000000e-17,1.7861849507e-01
9,63,3.3246930000e-17,1.9071346359e-01
9,65,3.0442370000e-17,2.0319547110e-01
9,67,2.7902430000e-17,2.1606451760e-01
9,69,2.5894770000e-17,2.2932060309e-01
9,71,2.3449570000e-17,2.4296372758e-01
9,73,2.1021600000e-17,2.5699389106e-01
9,75,1.8824770000e-17,2.7141109354e-01
9,77,1.5750900000e-17,2.8621533500e-01
9,79,1.2285430000e-17,3.0140661546e-01
9,81,9.5369200000e-18,3.1698493491e-01
9,83,6.7087960000e-18,3.3295029335e-01
9,85,3.4457330000e-18,3.4930269079e-01
9,87,9.9739560000e-19,3.6604212722e-01
9,89,1.1915720000e-19,3.8316860264e-01
10,0,1.0516320000e-17,-5.3217861478e-03
10,2,6.8357100000e-17,-5.0315069033e-03
10,4,1.4111670000e-16,-4.3541886664e-03
10,6,2.6747070000e-16,-3.2898314368e-03
10,8,8.3656070000e-16,-1.8384352147e-03
10,12,8.4750130000e-16,2.2254742072e-03
10,14,3.3106370000e-16,4.8379874071e-03
10,16,2.1921000000e-16,7.8375395994e-03
10,18,1.7373270000e-16,1.1224130784e-02
10,20,1.5361430000e-16,1.4997760962e-02
10,22,1.4399270000e-16,1.9158430132e-02
10,24,1.2734230000e-16,2.3706138295e-02
10,26,1.1662830000e-16,2.8640885450e-02
10,28,1.1076100000e-16,3.3962671598e-02
10,30,9.8421730000e-17,3.9671496738e-02
10,32,9.1162830000e-17,4.5767360871e-02
10,34,8.7347100000e-17,5.2250263996e-02
10,36,7.8669130000e-17,5.9120206114e-02
10,38,7.0318170000e-17,6.6377187225e-02
10,40,6.7265730000e-17,7.4021207328e-02
10,42,6.4796630000e-17,8.2052266424e-02
10,44,5.8536270000e-17,9.0470364512e-02
10,46,5.4304870000e-17,9.9275501593e-02
10,48,5.3318570000e-17,1.0846767767e-01
10,50,4.8504170000e-17,1.1804689273e-01
10,52,4.3158530000e-17,1.2801314679e-01
10,54,4.0871000000e-17,1.3836643984e-01
10,56,3.8357670000e-17,1.4910677189e-01
10,58,3.5168970000e-17,1.6023414292e-01
10,60,3.2820470000e-17,1.7174855295e-01
10,62,3.1053030000e-17,1.8365000197e-01
10,64,2.9038600000e-17,1.9593848999e-01
10,66,2.6774330000e-17,2.0861401699e-01
10,68,2.4584730000e-17,2.2167658299e-01
10,70,2.2789800000e-17,2.3512618798e-01
10,72,2.0513570000e-17,2.4896283197e-01
10,74,1.8524170000e-17,2.6318651494e-01
10,76,1.6172170000e-17,2.7779723691e-01
10,78,1.3058940000e-17,2.9279499788e-01
10,80,1.0047550000e-17,3.0817979783e-01
10,82,7.6007480000e-18,3.2395163678e-01
10,84,4.8029210000e-18,3.4011051472e-01
10,86,1.9808010000e-18,3.5665643165e-01
10,88,3.9847470000e-19,3.7358938757e-01
10,90,2.6153390000e-20,3.9090938249e-01
11,1,3.0919500000e-17,-6.2893836292e-03
11,3,8.5249630000e-17,-5.8055848885e-03
11,5,1.4799500000e-16,-4.9347471552e-03
11,7,2.7948330000e-16,-3.6768704294e-03
11,9,7.7584400000e-16,-2.0319547110e-03
11,13,7.9094770000e-16,2.4189937035e-03
11,15,3.0880670000e-16,5.2250263996e-03
11,17,1.9882630000e-16,8.4180980883e-03
11,19,1.6435070000e-16,1.1998208770e-02
11,21,1.4173600000e-16,1.5965358443e-02
11,23,1.2969930000e-16,2.0319547110e-02
11,25,1.1854800000e-16,2.5060774769e-02
11,27,1.0603350000e-16,3.0189041420e-02
11,29,1.0101230000e-16,3.5704347064e-02
11,31,9.2265130000e-17,4.1606691701e-02
11,33,8.1515800000e-17,4.7896075330e-02
11,35,7.8111370000e-17,5.4572497952e-02
11,37,7.1918230000e-17,6.1635959566e-02
11,39,6.2269370000e-17,6.9086460173e-02
11,41,5.9147470000e-17,7.6923999772e-02
11,43,5.6592370000e-17,8.5148578364e-02
11,45,5.0344900000e-17,9.3760195949e-02
11,47,4.7456900000e-17,1.0275885253e-01
11,49,4.4227800000e-17,1.1214454810e-01
11,51,4.0029630000e-17,1.2191728266e-01
11,53,3.6710300000e-17,1.3207705621e-01
11,55,3.3465270000e-17,1.4262386876e-01
11,57,3.0884600000e-17,1.5355772030e-01
11,59,2.8991630000e-17,1.6487861083e-01
11,61,2.6662170000e-17,1.7658654036e-01
11,63,2.4999770000e-17,1.8868150888e-01
11,65,2.3677970000e-17,2.0116351639e-01
11,67,2.1474100000e-17,2.1403256289e-01
11,69,1.9623070000e-17,2.2728864838e-01
11,71,1.7979470000e-17,2.4093177287e-01
11,73,1.6322600000e-17,2.5496193635e-01
11,75,1.4510800000e-17,2.6937913883e-01
11,77,1.2293300000e-17,2.8418338029e-01
11,79,9.5617030000e-18,2.9937466075e-01
11,81,7.2328470000e-18,3.1495298020e-01
11,83,5.1069670000e-18,3.3091833864e-01
11,85,2.7100290000e-18,3.4727073608e-01
11,87,8.1995030000e-19,3.6401017251e-01
11,89,1.0218460000e-19,3.8113664793e-01
12,0,9.7171130000e-18,-7.5472603550e-03
12,2,4.8501970000e-17,-7.2569811106e-03
12,4,9.4049030000e-17,-6.5796628736e-03
12,6,1.5662900000e-16,-5.5153056441e-03
12,8,2.8764100000e-16,-4.0639094219e-03
12,10,7.1592030000e-16,-2.2254742072e-03
12,14,7.3738400000e-16,2.6125131998e-03
12,16,2.7889400000e-16,5.6120653922e-03
12,18,1.8373530000e-16,8.9986565771e-03
12,20,1.4792830000e-16,1.2772286755e-02
12,22,1.2469530000e-16,1.6932955925e-02
12,24,1.2035970000e-16,2.1480664087e-02
12,26,1.0634200000e-16,2.6415411243e-02
12,28,9.5688870000e-17,3.1737197390e-02
12,30,9.5139170000e-17,3.7446022531e-02
12,32,8.2685730000e-17,4.3541886664e-02
12,34,7.2904700000e-17,5.0024789789e-02
12,36,7.3051500000e-17,5.6894731907e-02
12,38,6.5492370000e-17,6.4151713018e-02
12,40,5.6294400000e-17,7.1795733121e-02
12,42,5.3303030000e-17,7.9826792217e-02
12,44,5.0314300000e-17,8.8244890305e-02
12,46,4.5514200000e-17,9.7050027386e-02
12,48,4.0548830000e-17,1.0624220346e-01
12,50,3.7869100000e-17,1.1582141853e-01
12,52,3.5609400000e-17,1.2578767258e-01
12,54,3.1292470000e-17,1.3614096563e-01
12,56,2.7891430000e-17,1.4688129768e-01
12,58,2.6252500000e-17,1.5800866871e-01
12,60,2.4102200000e-17,1.6952307874e-01
12,62,2.1624130000e-17,1.8142452776e-01
12,64,2.0442500000e-17,1.9371301578e-01
12,66,1.8979400000e-17,2.0638854279e-01
12,68,1.6881100000e-17,2.1945110878e-01
12,70,1.5173570000e-17,2.3290071378e-01
12,72,1.3852300000e-17,2.4673735776e-01
12,74,1.2277270000e-17,2.6096104074e-01
12,76,1.0704730000e-17,2.7557176271e-01
12,78,8.7122900000e-18,2.9056952367e-01
12,80,6.5383900000e-18,3.0595432362e-01
12,82,4.7846810000e-18,3.2172616257e-01
12,84,3.0921960000e-18,3.3788504051e-01
