# O-CO2 state-resolved inelastic channels at energy index 23
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,27,8.3126600000e-17,3.6478425049e-02
1,29,8.4083000000e-17,4.1993730693e-02
1,31,8.1390070000e-17,4.7896075330e-02
1,33,7.3570730000e-17,5.4185458959e-02
1,35,7.8260270000e-17,6.0861881581e-02
1,37,7.5472770000e-17,6.7925343195e-02
1,39,6.5936230000e-17,7.5375843802e-02
1,41,6.9202130000e-17,8.3213383401e-02
1,43,7.5353330000e-17,9.1437961993e-02
1,45,6.9168400000e-17,1.0004957958e-01
1,47,6.2135770000e-17,1.0904823616e-01
1,49,7.0315230000e-17,1.1843393172e-01
1,51,6.5296970000e-17,1.2820666629e-01
1,53,5.9631130000e-17,1.3836643984e-01
1,55,6.0528400000e-17,1.4891325239e-01
1,57,6.0949830000e-17,1.5984710393e-01
1,59,5.6813070000e-17,1.7116799446e-01
1,61,5.8368370000e-17,1.8287592399e-01
1,63,5.7375630000e-17,1.9497089250e-01
1,65,5.6427370000e-17,2.0745290001e-01
1,67,4.9985030000e-17,2.2032194652e-01
1,69,4.9045930000e-17,2.3357803201e-01
1,71,4.8048930000e-17,2.4722115650e-01
1,73,4.8941170000e-17,2.6125131998e-01
1,75,4.5114000000e-17,2.7566852245e-01
1,77,4.4648000000e-17,2.9047276392e-01
1,79,4.2583570000e-17,3.0566404438e-01
1,81,4.5520230000e-17,3.2124236383e-01
1,83,4.4350200000e-17,3.3720772227e-01
1,85,4.4137100000e-17,3.5356011971e-01
1,87,3.8814930000e-17,3.7029955614e-01
1,89,3.6602370000e-17,3.8742603156e-01
1,91,4.2102830000e-17,4.0493954597e-01
1,93,4.6778800000e-17,4.2284009938e-01
1,95,3.5524570000e-17,4.4112769178e-01
1,97,3.6943270000e-17,4.5980232317e-01
1,99,6.1603470000e-17,4.7886399355e-01
2,0,1.6547900000e-16,-2.9027924442e-04
2,4,5.7049230000e-16,6.7731823699e-04
2,6,2.4193100000e-16,1.7416754665e-03
2,8,1.9654400000e-16,3.1930716887e-03
2,10,1.6368230000e-16,5.0315069033e-03
2,12,1.4261230000e-16,7.2569811106e-03
2,14,1.2809670000e-16,9.8694943104e-03
2,16,1.2255830000e-16,1.2869046503e-02
2,18,1.0927420000e-16,1.6255637688e-02
2,20,1.0455070000e-16,2.0029267865e-02
2,22,9.8514600000e-17,2.4189937035e-02
2,24,9.1918370000e-17,2.8737645198e-02
2,26,8.6501470000e-17,3.3672392353e-02
2,28,8.5970300000e-17,3.8994178501e-02
2,30,7.8387400000e-17,4.4703003641e-02
2,32,7.7699900000e-17,5.0798867774e-02
2,34,7.6377070000e-17,5.7281770900e-02
2,36,7.1170800000e-17,6.4151713018e-02
2,38,7.3167800000e-17,7.1408694128e-02
2,40,6.9374730000e-17,7.9052714231e-02
2,42,6.7961300000e-17,8.7083773327e-02
2,44,6.8144930000e-17,9.5501871415e-02
2,46,6.3999830000e-17,1.0430700850e-01
2,48,6.2906770000e-17,1.1349918457e-01
2,50,6.4585900000e-17,1.2307839964e-01
2,52,6.0236130000e-17,1.3304465369e-01
2,54,5.7326130000e-17,1.4339794675e-01
2,56,5.9547000000e-17,1.5413827879e-01
2,58,5.9143100000e-17,1.6526564983e-01
2,60,5.6218770000e-17,1.7678005985e-01
2,62,6.0818470000e-17,1.8868150888e-01
2,64,5.9225770000e-17,2.0096999689e-01
2,66,5.3846970000e-17,2.1364552390e-01
2,68,5.2613770000e-17,2.2670808989e-01
2,70,5.2456430000e-17,2.4015769489e-01
2,72,4.7405530000e-17,2.5399433887e-01
2,74,4.7961430000e-17,2.6821802185e-01
2,76,4.8397600000e-17,2.8282874382e-01
2,78,4.6667330000e-17,2.9782650478e-01
2,80,4.3495870000e-17,3.1321130473e-01
2,82,4.5405030000e-17,3.2898314368e-01
2,84,4.3412500000e-17,3.4514202162e-01
2,86,4.4140970000e-17,3.6168793855e-01
2,88,4.0402130000e-17,3.7862089448e-01
2,90,3.8224070000e-17,3.9594088939e-01
2,92,4.0783270000e-17,4.1364792330e-01
2,94,4.5410530000e-17,4.3174199621e-01
2,96,3.4994570000e-17,4.5022310810e-01
2,98,3.7282030000e-17,4.6909125899e-01
2,100,6.0341970000e-17,4.8834644887e-01
3,1,2.6416670000e-16,-4.8379874071e-04
3,5,5.3972030000e-16,8.7083773327e-04
3,7,2.2660230000e-16,2.1287144591e-03
3,9,1.9571670000e-16,3.7736301775e-03
3,11,1.5641700000e-16,5.8055848885e-03
3,13,1.2943830000e-16,8.2245785920e-03
3,15,1.3157730000e-16,1.1030611288e-02
3,17,1.1844470000e-16,1.4223682977e-02
3,19,1.0057660000e-16,1.7803793658e-02
3,21,1.0822470000e-16,2.1770943332e-02
3,23,9.8519370000e-17,2.6125131998e-02
3,25,8.5613970000e-17,3.0866359657e-02
3,27,9.0190630000e-17,3.5994626309e-02
3,29,8.4813870000e-17,4.1509931953e-02
3,31,7.4373600000e-17,4.7412276589e-02
3,33,7.9276870000e-17,5.3701660218e-02
3,35,7.4361600000e-17,6.0378082840e-02
3,37,7.0098730000e-17,6.7441544454e-02
3,39,6.9965100000e-17,7.4892045061e-02
3,41,6.8668200000e-17,8.2729584661e-02
3,43,6.7022030000e-17,9.0954163253e-02
3,45,6.5727730000e-17,9.9565780837e-02
3,47,6.2638900000e-17,1.0856443741e-01
3,49,6.5745530000e-17,1.1795013298e-01
3,51,6.4765030000e-17,1.2772286755e-01
3,53,5.9717530000e-17,1.3788264110e-01
3,55,5.9281730000e-17,1.4842945365e-01
3,57,6.2819130000e-17,1.5936330519e-01
3,59,5.8073200000e-17,1.7068419572e-01
3,61,5.9500930000e-17,1.8239212525e-01
3,63,6.0898400000e-17,1.9448709376e-01
3,65,5.9345830000e-17,2.0696910127e-01
3,67,5.2871470000e-17,2.1983814778e-01
3,69,5.4231830000e-17,2.3309423327e-01
3,71,5.0667070000e-17,2.4673735776e-01
3,73,5.1239170000e-17,2.6076752124e-01
3,75,4.7125030000e-17,2.7518472371e-01
3,77,4.6964800000e-17,2.8998896518e-01
3,79,4.4354370000e-17,3.0518024564e-01
3,81,4.8690530000e-17,3.2075856509e-01
3,83,4.6694730000e-17,3.3672392353e-01
3,85,4.5199800000e-17,3.5307632097e-01
3,87,4.1156630000e-17,3.6981575740e-01
3,89,3.8854670000e-17,3.8694223282e-01
3,91,4.2348700000e-17,4.0445574723e-01
3,93,4.6620670000e-17,4.2235630064e-01
3,95,3.5451970000e-17,4.4064389304e-01
3,97,3.7676630000e-17,4.5931852443e-01
3,99,6.1221000000e-17,4.7838019481e-01
4,0,2.9963200000e-17,-9.6759748141e-04
4,2,3.1701800000e-16,-6.7731823699e-04
4,6,5.2055970000e-16,1.0643572296e-03
4,8,2.2660430000e-16,2.5157534517e-03
4,10,1.8910100000e-16,4.3541886664e-03
4,12,1.5058830000e-16,6.5796628736e-03
4,14,1.3138800000e-16,9.1921760734e-03
4,16,1.2823800000e-16,1.2191728266e-02
4,18,1.1022300000e-16,1.5578319451e-02
4,20,1.0101040000e-16,1.9351949628e-02
4,22,1.0209440000e-16,2.3512618798e-02
4,24,8.9712470000e-17,2.8060326961e-02
4,26,8.6934200000e-17,3.2995074116e-02
4,28,8.7317030000e-17,3.8316860264e-02
4,30,7.9440330000e-17,4.4025685404e-02
4,32,7.8019930000e-17,5.0121549537e-02
4,34,7.6855030000e-17,5.6604452663e-02
4,36,7.3955970000e-17,6.3474394781e-02
4,38,7.1432530000e-17,7.0731375891e-02
4,40,7.0854500000e-17,7.8375395994e-02
4,42,6.5148530000e-17,8.6406455090e-02
4,44,6.6765730000e-17,9.4824553178e-02
4,46,6.6653370000e-17,1.0362969026e-01
4,48,6.3026970000e-17,1.1282186633e-01
4,50,6.3367600000e-17,1.2240108140e-01
4,52,6.0942800000e-17,1.3236733546e-01
4,54,5.9855800000e-17,1.4272062851e-01
4,56,5.7718170000e-17,1.5346096055e-01
4,58,6.0050800000e-17,1.6458833159e-01
4,60,5.6445370000e-17,1.7610274162e-01
4,62,5.8210370000e-17,1.8800419064e-01
4,64,5.8814430000e-17,2.0029267865e-01
4,66,5.7626730000e-17,2.1296820566e-01
4,68,5.5021300000e-17,2.2603077166e-01
4,70,5.5297570000e-17,2.3948037665e-01
4,72,5.2416930000e-17,2.5331702063e-01
4,74,5.1631130000e-17,2.6754070361e-01
4,76,4.7354530000e-17,2.8215142558e-01
4,78,4.7472630000e-17,2.9714918654e-01
4,80,4.4482200000e-17,3.1253398650e-01
4,82,4.5539530000e-17,3.2830582544e-01
4,84,4.4844030000e-17,3.4446470338e-01
4,86,4.4958330000e-17,3.6101062031e-01
4,88,3.9795700000e-17,3.7794357624e-01
4,90,3.7666830000e-17,3.9526357116e-01
4,92,4.1819930000e-17,4.1297060507e-01
4,94,4.5802230000e-17,4.3106467797e-01
4,96,3.5026370000e-17,4.4954578986e-01
4,98,3.6786230000e-17,4.6841394075e-01
4,100,6.0001430000e-17,4.8766913063e-01
5,1,7.2007530000e-17,-1.3546364740e-03
5,3,3.4356670000e-16,-8.7083773327e-04
5,7,5.1302100000e-16,1.2578767258e-03
5,9,2.2224800000e-16,2.9027924442e-03
5,11,1.8165730000e-16,4.9347471552e-03
5,13,1.4898970000e-16,7.3537408587e-03
5,15,1.3066670000e-16,1.0159773555e-02
5,17,1.2218730000e-16,1.3352845243e-02
5,19,1.0965530000e-16,1.6932955925e-02
5,21,1.0243880000e-16,2.0900105599e-02
5,23,1.0044500000e-16,2.5254294265e-02
5,25,9.1134330000e-17,2.9995521924e-02
5,27,8.6892700000e-17,3.5123788575e-02
5,29,8.6358470000e-17,4.0639094219e-02
5,31,7.9627470000e-17,4.6541438856e-02
5,33,7.4220630000e-17,5.2830822485e-02
5,35,7.7221730000e-17,5.9507245107e-02
5,37,7.3273170000e-17,6.6570706721e-02
5,39,6.8258270000e-17,7.4021207328e-02
5,41,6.8244900000e-17,8.1858746927e-02
5,43,6.8135870000e-17,9.0083325519e-02
5,45,6.7790100000e-17,9.8694943104e-02
5,47,6.5834330000e-17,1.0769359968e-01
5,49,6.9146330000e-17,1.1707929525e-01
5,51,6.2334470000e-17,1.2685202981e-01
5,53,6.1661570000e-17,1.3701180337e-01
5,55,6.0521970000e-17,1.4755861592e-01
5,57,5.9153970000e-17,1.5849246746e-01
5,59,5.8749400000e-17,1.6981335799e-01
5,61,6.0954170000e-17,1.8152128751e-01
5,63,5.8946000000e-17,1.9361625603e-01
5,65,5.7939300000e-17,2.0609826354e-01
5,67,5.5338830000e-17,2.1896731004e-01
5,69,5.4245170000e-17,2.3222339554e-01
5,71,5.1922030000e-17,2.4586652003e-01
5,73,5.2623500000e-17,2.5989668351e-01
5,75,4.8321400000e-17,2.7431388598e-01
5,77,4.6821170000e-17,2.8911812745e-01
5,79,4.4477870000e-17,3.0430940790e-01
5,81,4.8452900000e-17,3.1988772735e-01
5,83,4.6226330000e-17,3.3585308580e-01
5,85,4.5312030000e-17,3.5220548323e-01
5,87,4.1343500000e-17,3.6894491966e-01
5,89,3.8834700000e-17,3.8607139508e-01
5,91,4.3542330000e-17,4.0358490950e-01
5,93,4.6415700000e-17,4.2148546290e-01
5,95,3.5257670000e-17,4.3977305530e-01
5,97,3.7267600000e-17,4.5844768669e-01
5,99,6.1211470000e-17,4.7750935708e-01
6,0,1.8771130000e-17,-2.0319547110e-03
6,2,9.3109200000e-17,-1.7416754665e-03
6,4,3.6052670000e-16,-1.0643572296e-03
6,8,5.0416130000e-16,1.4513962221e-03
6,10,2.1477870000e-16,3.2898314368e-03
6,12,1.8168000000e-16,5.5153056441e-03
6,14,1.4437430000e-16,8.1278188439e-03
6,16,1.2514570000e-16,1.1127371036e-02
6,18,1.2092130000e-16,1.4513962221e-02
6,20,1.0787920000e-16,1.8287592399e-02
6,22,9.7501770000e-17,2.2448261569e-02
6,24,9.7587930000e-17,2.6995969731e-02
6,26,8.8873930000e-17,3.1930716887e-02
6,28,8.4288430000e-17,3.7252503034e-02
6,30,8.5362270000e-17,4.2961328175e-02
6,32,7.7389900000e-17,4.9057192308e-02
6,34,7.3276500000e-17,5.5540095433e-02
6,36,7.8564070000e-17,6.2410037551e-02
6,38,7.2833930000e-17,6.9667018662e-02
6,40,6.7450670000e-17,7.7311038765e-02
6,42,6.7815430000e-17,8.5342097861e-02
6,44,6.7347000000e-17,9.3760195949e-02
6,46,6.6471900000e-17,1.0256533303e-01
6,48,6.4517700000e-17,1.1175750910e-01
6,50,6.3850730000e-17,1.2133672417e-01
6,52,6.2709500000e-17,1.3130297823e-01
6,54,6.4447500000e-17,1.4165627128e-01
6,56,5.9414330000e-17,1.5239660332e-01
6,58,5.7566400000e-17,1.6352397436e-01
6,60,5.8957300000e-17,1.7503838439e-01
6,62,5.8824830000e-17,1.8693983341e-01
6,64,5.6024100000e-17,1.9922832142e-01
6,66,5.6114530000e-17,2.1190384843e-01
6,68,5.6196700000e-17,2.2496641443e-01
6,70,5.5146800000e-17,2.3841601942e-01
6,72,5.2581500000e-17,2.5225266340e-01
6,74,5.2115330000e-17,2.6647634638e-01
6,76,4.8063600000e-17,2.8108706835e-01
6,78,4.7724630000e-17,2.9608482931e-01
6,80,4.6700170000e-17,3.1146962927e-01
6,82,4.7462830000e-17,3.2724146821e-01
6,84,4.5188100000e-17,3.4340034615e-01
6,86,4.5632230000e-17,3.5994626309e-01
6,88,4.1036130000e-17,3.7687921901e-01
6,90,3.7954170000e-17,3.9419921393e-01
6,92,4.2131500000e-17,4.1190624784e-01
6,94,4.5820870000e-17,4.3000032074e-01
6,96,3.4807370000e-17,4.4848143263e-01
6,98,3.7147170000e-17,4.6734958352e-01
6,100,6.0673770000e-17,4.8660477340e-01
7,1,4.3531970000e-17,-2.6125131998e-03
7,3,1.0582950000e-16,-2.1287144591e-03
7,5,3.7638730000e-16,-1.2578767258e-03
7,9,4.9791500000e-16,1.6449157184e-03
7,11,2.1517330000e-16,3.6768704294e-03
7,13,1.7903930000e-16,6.0958641329e-03
7,15,1.4373730000e-16,8.9018968290e-03
7,17,1.2286370000e-16,1.2094968518e-02
7,19,1.1837400000e-16,1.5675079199e-02
7,21,1.0686760000e-16,1.9642228873e-02
7,23,9.7880770000e-17,2.3996417539e-02
7,25,9.4873170000e-17,2.8737645198e-02
7,27,8.8461970000e-17,3.3865911849e-02
7,29,8.5639870000e-17,3.9381217493e-02
7,31,8.2289530000e-17,4.5283562130e-02
7,33,7.8823470000e-17,5.1572945759e-02
7,35,7.6141900000e-17,5.8249368381e-02
7,37,7.6825430000e-17,6.5312829995e-02
7,39,7.0180270000e-17,7.2763330602e-02
7,41,6.7902130000e-17,8.0600870202e-02
7,43,6.9854030000e-17,8.8825448794e-02
7,45,6.7500930000e-17,9.7437066378e-02
7,47,6.3709930000e-17,1.0643572296e-01
7,49,6.5970930000e-17,1.1582141853e-01
7,51,6.3952600000e-17,1.2559415309e-01
7,53,6.3598630000e-17,1.3575392664e-01
7,55,6.2598170000e-17,1.4630073919e-01
7,57,6.0664270000e-17,1.5723459073e-01
7,59,5.7086200000e-17,1.6855548126e-01
7,61,6.1375030000e-17,1.8026341079e-01
7,63,5.9221930000e-17,1.9235837930e-01
7,65,5.6161300000e-17,2.0484038682e-01
7,67,5.4913230000e-17,2.1770943332e-01
7,69,5.6328370000e-17,2.3096551881e-01
7,71,5.3572400000e-17,2.4460864330e-01
7,73,5.2765600000e-17,2.5863880678e-01
7,75,4.8625200000e-17,2.7305600925e-01
7,77,4.8723400000e-17,2.8786025072e-01
7,79,4.6033430000e-17,3.0305153118e-01
7,81,4.8030670000e-17,3.1862985063e-01
7,83,4.7825630000e-17,3.3459520907e-01
7,85,4.6957200000e-17,3.5094760651e-01
7,87,4.1538570000e-17,3.6768704294e-01
7,89,3.9557030000e-17,3.8481351836e-01
7,91,4.3768830000e-17,4.0232703277e-01
7,93,4.6651870000e-17,4.2022758618e-01
7,95,3.5451030000e-17,4.3851517858e-01
7,97,3.8135570000e-17,4.5718980997e-01
7,99,6.2011830000e-17,4.7625148035e-01
8,0,1.0680260000e-17,-3.4833509331e-03
8,2,5.7874070000e-17,-3.1930716887e-03
8,4,1.2007670000e-16,-2.5157534517e-03
8,6,3.8573830000e-16,-1.4513962221e-03
8,10,4.9528270000e-16,1.8384352147e-03
8,12,2.1239430000e-16,4.0639094219e-03
8,14,1.7496170000e-16,6.6764226217e-03
8,16,1.4336200000e-16,9.6759748141e-03
8,18,1.2167300000e-16,1.3062565999e-02
8,20,1.1749900000e-16,1.6836196177e-02
8,22,1.0687460000e-16,2.0996865347e-02
8,24,9.6489900000e-17,2.5544573509e-02
8,26,9.3957070000e-17,3.0479320664e-02
8,28,8.8545630000e-17,3.5801106812e-02
8,30,8.2154370000e-17,4.1509931953e-02
8,32,8.0354130000e-17,4.7605796085e-02
8,34,7.6673000000e-17,5.4088699211e-02
8,36,7.5029770000e-17,6.0958641329e-02
8,38,7.4779930000e-17,6.8215622440e-02
8,40,6.8879770000e-17,7.5859642543e-02
8,42,6.6280700000e-17,8.3890701638e-02
8,44,6.9752030000e-17,9.2308799727e-02
8,46,6.7548170000e-17,1.0111393681e-01
8,48,6.1731930000e-17,1.1030611288e-01
8,50,6.5988870000e-17,1.1988532795e-01
8,52,6.4537400000e-17,1.2985158201e-01
8,54,6.0778700000e-17,1.4020487506e-01
8,56,5.9758800000e-17,1.5094520710e-01
8,58,5.9007630000e-17,1.6207257814e-01
8,60,5.5962530000e-17,1.7358698817e-01
8,62,5.9388530000e-17,1.8548843719e-01
8,64,5.8268930000e-17,1.9777692520e-01
8,66,5.5326630000e-17,2.1045245221e-01
8,68,5.5764370000e-17,2.2351501821e-01
8,70,5.7605070000e-17,2.3696462320e-01
8,72,5.2842430000e-17,2.5080126718e-01
8,74,5.2432630000e-17,2.6502495016e-01
8,76,4.9212200000e-17,2.7963567213e-01
8,78,4.9390530000e-17,2.9463343309e-01
8,80,4.6144970000e-17,3.1001823304e-01
8,82,4.7404970000e-17,3.2579007199e-01
8,84,4.6505870000e-17,3.4194894993e-01
8,86,4.6226030000e-17,3.5849486686e-01
8,88,4.2746100000e-17,3.7542782279e-01
8,90,3.8791000000e-17,3.9274781771e-01
8,92,4.2683870000e-17,4.1045485162e-01
8,94,4.6319870000e-17,4.2854892452e-01
8,96,3.4786730000e-17,4.4703003641e-01
8,98,3.6698970000e-17,4.6589818730e-01
8,100,6.0547400000e-17,4.8515337718e-01
9,1,2.6035400000e-17,-4.2574289182e-03
9,3,7.2205030000e-17,-3.7736301775e-03
9,5,1.2880570000e-16,-2.9027924442e-03
9,7,3.9332530000e-16,-1.6449157184e-03
9,11,4.4373530000e-16,2.0319547110e-03
9,13,1.8317300000e-16,4.4509484145e-03
9,15,1.5495530000e-16,7.2569811106e-03
9,17,1.2308900000e-16,1.0450052799e-02
9,19,1.0626070000e-16,1.4030163480e-02
9,21,1.0369610000e-16,1.7997313154e-02
9,23,9.1191700000e-17,2.2351501821e-02
9,25,8.2691530000e-17,2.7092729480e-02
9,27,8.6382070000e-17,3.2220996131e-02
9,29,7.7336870000e-17,3.7736301775e-02
9,31,7.1529770000e-17,4.3638646412e-02
9,33,7.3854370000e-17,4.9928030041e-02
9,35,6.8431730000e-17,5.6604452663e-02
9,37,6.5962030000e-17,6.3667914277e-02
9,39,6.6481730000e-17,7.1118414884e-02
9,41,6.2238030000e-17,7.8955954483e-02
9,43,6.1718930000e-17,8.7180533075e-02
9,45,6.4247470000e-17,9.5792150660e-02
9,47,5.8952200000e-17,1.0479080724e-01
9,49,6.0474100000e-17,1.1417650281e-01
9,51,6.0478300000e-17,1.2394923737e-01
9,53,5.7846400000e-17,1.3410901092e-01
9,55,5.5974370000e-17,1.4465582347e-01
9,57,5.6431200000e-17,1.5558967501e-01
9,59,5.2584870000e-17,1.6691056554e-01
9,61,5.4204170000e-17,1.7861849507e-01
9,63,5.6718670000e-17,1.9071346359e-01
9,65,5.3672330000e-17,2.0319547110e-01
9,67,5.1493100000e-17,2.1606451760e-01
9,69,5.3201930000e-17,2.2932060309e-01
9,71,5.0456670000e-17,2.4296372758e-01
9,73,4.8629800000e-17,2.5699389106e-01
9,75,4.6598430000e-17,2.7141109354e-01
9,77,4.7388630000e-17,2.8621533500e-01
9,79,4.4168900000e-17,3.0140661546e-01
9,81,4.5208600000e-17,3.1698493491e-01
9,83,4.4677930000e-17,3.3295029335e-01
9,85,4.4041430000e-17,3.4930269079e-01
9,87,3.9596830000e-17,3.6604212722e-01
9,89,3.7358230000e-17,3.8316860264e-01
9,91,4.0778830000e-17,4.0068211705e-01
9,93,4.3562300000e-17,4.1858267046e-01
9,95,3.4605730000e-17,4.3687026286e-01
9,97,3.5408100000e-17,4.5554489425e-01
9,99,5.6024300000e-17,4.7460656463e-01
10,0,6.8065300000e-18,-5.3217861478e-03
10,2,3.9043230000e-17,-5.0315069033e-03
10,4,8.1171430000e-17,-4.3541886664e-03
10,6,1.3311730000e-16,-3.2898314368e-03
10,8,4.0121100000e-16,-1.8384352147e-03
10,12,4.0618800000e-16,2.2254742072e-03
10,14,1.6607270000e-16,4.8379874071e-03
10,16,1.3910730000e-16,7.8375395994e-03
10,18,1.0851920000e-16,1.1224130784e-02
10,20,9.5886100000e-17,1.4997760962e-02
10,22,9.2749930000e-17,1.9158430132e-02
10,24,8.0195800000e-17,2.3706138295e-02
10,26,7.4683500000e-17,2.8640885450e-02
10,28,7.5490100000e-17,3.3962671598e-02
10,30,6.9338900000e-17,3.9671496738e-02
10,32,6.2558900000e-17,4.5767360871e-02
10,34,6.4218970000e-17,5.2250263996e-02
10,36,6.1512430000e-17,5.9120206114e-02
10,38,5.7631570000e-17,6.6377187225e-02
10,40,5.7175770000e-17,7.4021207328e-02
10,42,5.5335100000e-17,8.2052266424e-02
10,44,5.6538070000e-17,9.0470364512e-02
10,46,5.6343430000e-17,9.9275501593e-02
10,48,5.1329430000e-17,1.0846767767e-01
10,50,5.4348500000e-17,1.1804689273e-01
10,52,5.3619100000e-17,1.2801314679e-01
10,54,4.9986470000e-17,1.3836643984e-01
10,56,5.0159000000e-17,1.4910677189e-01
10,58,5.0249270000e-17,1.6023414292e-01
10,60,4.6025300000e-17,1.7174855295e-01
10,62,4.7854530000e-17,1.8365000197e-01
10,64,4.8834570000e-17,1.9593848999e-01
10,66,4.6903070000e-17,2.0861401699e-01
10,68,4.5715330000e-17,2.2167658299e-01
10,70,4.7173870000e-17,2.3512618798e-01
10,72,4.3613170000e-17,2.4896283197e-01
10,74,4.3484370000e-17,2.6318651494e-01
10,76,4.1066900000e-17,2.7779723691e-01
10,78,4.0878270000e-17,2.9279499788e-01
10,80,3.7849770000e-17,3.0817979783e-01
10,82,3.8876830000e-17,3.2395163678e-01
10,84,3.8052030000e-17,3.4011051472e-01
10,86,3.8063300000e-17,3.5665643165e-01
10,88,3.4859170000e-17,3.7358938757e-01
10,90,3.2778500000e-17,3.9090938249e-01
10,92,3.4273930000e-17,4.0861641640e-01
10,94,3.6478430000e-17,4.2671048930e-01
10,96,2.9762130000e-17,4.4519160120e-01
10,98,3.1025070000e-17,4.6405975209e-01
10,100,4.4128630000e-17,4.8331494197e-01
11,1,1.9128370000e-17,-6.2893836292e-03
11,3,4.7705670000e-17,-5.8055848885e-03
11,5,8.7035430000e-17,-4.9347471552e-03
11,7,1.4051800000e-16,-3.6768704294e-03
11,9,3.6683470000e-16,-2.0319547110e-03
11,13,3.7914500000e-16,2.4189937035e-03
11,15,1.4744570000e-16,5.2250263996e-03
11,17,1.2496400000e-16,8.4180980883e-03
11,19,1.0053850000e-16,1.1998208770e-02
11,21,8.5790530000e-17,1.5965358443e-02
11,23,8.2789030000e-17,2.0319547110e-02
11,25,7.5032970000e-17,2.5060774769e-02
11,27,6.8914730000e-17,3.0189041420e-02
11,29,6.7806630000e-17,3.5704347064e-02
11,31,6.2123500000e-17,4.1606691701e-02
11,33,5.8550500000e-17,4.7896075330e-02
11,35,5.8628870000e-17,5.4572497952e-02
11,37,5.6363130000e-17,6.1635959566e-02
11,39,5.2702600000e-17,6.9086460173e-02
11,41,5.3460130000e-17,7.6923999772e-02
11,43,5.1806070000e-17,8.5148578364e-02
11,45,4.9714970000e-17,9.3760195949e-02
11,47,4.9949130000e-17,1.0275885253e-01
11,49,4.9572830000e-17,1.1214454810e-01
11,51,4.7550100000e-17,1.2191728266e-01
11,53,4.9789300000e-17,1.3207705621e-01
11,55,4.9933730000e-17,1.4262386876e-01
11,57,4.6621430000e-17,1.5355772030e-01
11,59,4.4920570000e-17,1.6487861083e-01
11,61,4.5907970000e-17,1.7658654036e-01
11,63,4.3573430000e-17,1.8868150888e-01
