# O-CO2 state-resolved inelastic channels at energy index 20
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
2,44,7.0562900000e-17,9.5501871415e-02
2,46,6.5362370000e-17,1.0430700850e-01
2,48,6.2960400000e-17,1.1349918457e-01
2,50,6.5853100000e-17,1.2307839964e-01
2,52,6.1392300000e-17,1.3304465369e-01
2,54,5.8797100000e-17,1.4339794675e-01
2,56,6.0843200000e-17,1.5413827879e-01
2,58,5.9574130000e-17,1.6526564983e-01
2,60,5.5740300000e-17,1.7678005985e-01
2,62,5.7193630000e-17,1.8868150888e-01
2,64,5.7498070000e-17,2.0096999689e-01
2,66,5.3713600000e-17,2.1364552390e-01
2,68,5.1038230000e-17,2.2670808989e-01
2,70,5.1829670000e-17,2.4015769489e-01
2,72,4.5252200000e-17,2.5399433887e-01
2,74,4.6256100000e-17,2.6821802185e-01
2,76,4.5584430000e-17,2.8282874382e-01
2,78,4.5460230000e-17,2.9782650478e-01
2,80,4.4886070000e-17,3.1321130473e-01
2,82,4.2482670000e-17,3.2898314368e-01
2,84,4.2388930000e-17,3.4514202162e-01
2,86,4.2553630000e-17,3.6168793855e-01
2,88,4.0164230000e-17,3.7862089448e-01
2,90,3.5693830000e-17,3.9594088939e-01
2,92,3.6347770000e-17,4.1364792330e-01
2,94,4.5391470000e-17,4.3174199621e-01
2,96,3.6153900000e-17,4.5022310810e-01
2,98,3.4512030000e-17,4.6909125899e-01
2,100,5.6202930000e-17,4.8834644887e-01
3,1,2.7958570000e-16,-4.8379874071e-04
3,5,5.6794800000e-16,8.7083773327e-04
3,7,2.3344830000e-16,2.1287144591e-03
3,9,1.9953100000e-16,3.7736301775e-03
3,11,1.5834970000e-16,5.8055848885e-03
3,13,1.3294270000e-16,8.2245785920e-03
3,15,1.3458000000e-16,1.1030611288e-02
3,17,1.1921900000e-16,1.4223682977e-02
3,19,1.0294910000e-16,1.7803793658e-02
3,21,1.0936870000e-16,2.1770943332e-02
3,23,9.9994770000e-17,2.6125131998e-02
3,25,8.7775930000e-17,3.0866359657e-02
3,27,9.3854000000e-17,3.5994626309e-02
3,29,8.7152530000e-17,4.1509931953e-02
3,31,7.6867600000e-17,4.7412276589e-02
3,33,8.1582030000e-17,5.3701660218e-02
3,35,7.5708430000e-17,6.0378082840e-02
3,37,7.0270570000e-17,6.7441544454e-02
3,39,7.2073400000e-17,7.4892045061e-02
3,41,7.0523100000e-17,8.2729584661e-02
3,43,6.9928400000e-17,9.0954163253e-02
3,45,6.7828530000e-17,9.9565780837e-02
3,47,6.3692770000e-17,1.0856443741e-01
3,49,6.4445430000e-17,1.1795013298e-01
3,51,6.5555600000e-17,1.2772286755e-01
3,53,6.0600500000e-17,1.3788264110e-01
3,55,6.0331830000e-17,1.4842945365e-01
3,57,6.2762030000e-17,1.5936330519e-01
3,59,6.0332900000e-17,1.7068419572e-01
3,61,5.6585570000e-17,1.8239212525e-01
3,63,6.0944100000e-17,1.9448709376e-01
3,65,5.8455630000e-17,2.0696910127e-01
3,67,5.3404570000e-17,2.1983814778e-01
3,69,5.3020930000e-17,2.3309423327e-01
3,71,5.0292870000e-17,2.4673735776e-01
3,73,4.9154700000e-17,2.6076752124e-01
3,75,4.6771900000e-17,2.7518472371e-01
3,77,4.6163930000e-17,2.8998896518e-01
3,79,4.5577200000e-17,3.0518024564e-01
3,81,4.5351630000e-17,3.2075856509e-01
3,83,4.4618070000e-17,3.3672392353e-01
3,85,4.4377700000e-17,3.5307632097e-01
3,87,4.0964830000e-17,3.6981575740e-01
3,89,3.5960270000e-17,3.8694223282e-01
3,91,3.7536600000e-17,4.0445574723e-01
3,93,4.6846630000e-17,4.2235630064e-01
3,95,3.6168400000e-17,4.4064389304e-01
3,97,3.3949930000e-17,4.5931852443e-01
3,99,5.7114770000e-17,4.7838019481e-01
4,0,3.1324300000e-17,-9.6759748141e-04
4,2,3.3491900000e-16,-6.7731823699e-04
4,6,5.4764030000e-16,1.0643572296e-03
4,8,2.3234730000e-16,2.5157534517e-03
4,10,1.9307630000e-16,4.3541886664e-03
4,12,1.5305770000e-16,6.5796628736e-03
4,14,1.3345330000e-16,9.1921760734e-03
4,16,1.3121930000e-16,1.2191728266e-02
4,18,1.1236500000e-16,1.5578319451e-02
4,20,1.0377600000e-16,1.9351949628e-02
4,22,1.0537460000e-16,2.3512618798e-02
4,24,9.2723100000e-17,2.8060326961e-02
4,26,8.9151730000e-17,3.2995074116e-02
4,28,8.9786200000e-17,3.8316860264e-02
4,30,8.1184500000e-17,4.4025685404e-02
4,32,7.9693430000e-17,5.0121549537e-02
4,34,7.8321800000e-17,5.6604452663e-02
4,36,7.2898430000e-17,6.3474394781e-02
4,38,7.2081230000e-17,7.0731375891e-02
4,40,7.2101330000e-17,7.8375395994e-02
4,42,6.7542400000e-17,8.6406455090e-02
4,44,6.9098830000e-17,9.4824553178e-02
4,46,6.8905070000e-17,1.0362969026e-01
4,48,6.4665830000e-17,1.1282186633e-01
4,50,6.3966770000e-17,1.2240108140e-01
4,52,6.1628570000e-17,1.3236733546e-01
4,54,6.0444830000e-17,1.4272062851e-01
4,56,5.9495370000e-17,1.5346096055e-01
4,58,5.9967200000e-17,1.6458833159e-01
4,60,5.7856270000e-17,1.7610274162e-01
4,62,5.7843730000e-17,1.8800419064e-01
4,64,5.9979200000e-17,2.0029267865e-01
4,66,5.6275600000e-17,2.1296820566e-01
4,68,5.3927400000e-17,2.2603077166e-01
4,70,5.4107800000e-17,2.3948037665e-01
4,72,5.0757930000e-17,2.5331702063e-01
4,74,4.8316830000e-17,2.6754070361e-01
4,76,4.6561100000e-17,2.8215142558e-01
4,78,4.6568370000e-17,2.9714918654e-01
4,80,4.4918630000e-17,3.1253398650e-01
4,82,4.2738230000e-17,3.2830582544e-01
4,84,4.2372530000e-17,3.4446470338e-01
4,86,4.3394270000e-17,3.6101062031e-01
4,88,3.9418270000e-17,3.7794357624e-01
4,90,3.6007300000e-17,3.9526357116e-01
4,92,3.7385900000e-17,4.1297060507e-01
4,94,4.5595470000e-17,4.3106467797e-01
4,96,3.6136530000e-17,4.4954578986e-01
4,98,3.2881430000e-17,4.6841394075e-01
4,100,5.5830930000e-17,4.8766913063e-01
5,1,7.4532770000e-17,-1.3546364740e-03
5,3,3.6155330000e-16,-8.7083773327e-04
5,7,5.3928230000e-16,1.2578767258e-03
5,9,2.2795030000e-16,2.9027924442e-03
5,11,1.8405630000e-16,4.9347471552e-03
5,13,1.5173630000e-16,7.3537408587e-03
5,15,1.3329330000e-16,1.0159773555e-02
5,17,1.2449100000e-16,1.3352845243e-02
5,19,1.1165100000e-16,1.6932955925e-02
5,21,1.0523950000e-16,2.0900105599e-02
5,23,1.0215200000e-16,2.5254294265e-02
5,25,9.3670270000e-17,2.9995521924e-02
5,27,8.9011900000e-17,3.5123788575e-02
5,29,8.9674370000e-17,4.0639094219e-02
5,31,8.2234000000e-17,4.6541438856e-02
5,33,7.5577000000e-17,5.2830822485e-02
5,35,7.8714800000e-17,5.9507245107e-02
5,37,7.4880770000e-17,6.6570706721e-02
5,39,6.9907270000e-17,7.4021207328e-02
5,41,7.0920600000e-17,8.1858746927e-02
5,43,7.1450900000e-17,9.0083325519e-02
5,45,6.9033900000e-17,9.8694943104e-02
5,47,6.8170100000e-17,1.0769359968e-01
5,49,6.7660530000e-17,1.1707929525e-01
5,51,6.1598130000e-17,1.2685202981e-01
5,53,6.1727800000e-17,1.3701180337e-01
5,55,6.1930530000e-17,1.4755861592e-01
5,57,5.7503500000e-17,1.5849246746e-01
5,59,5.8166030000e-17,1.6981335799e-01
5,61,6.0041270000e-17,1.8152128751e-01
5,63,5.8949770000e-17,1.9361625603e-01
5,65,5.7186430000e-17,2.0609826354e-01
5,67,5.5860430000e-17,2.1896731004e-01
5,69,5.3596100000e-17,2.3222339554e-01
5,71,5.0623530000e-17,2.4586652003e-01
5,73,5.0275170000e-17,2.5989668351e-01
5,75,4.8059800000e-17,2.7431388598e-01
5,77,4.7124630000e-17,2.8911812745e-01
5,79,4.6112200000e-17,3.0430940790e-01
5,81,4.5956500000e-17,3.1988772735e-01
5,83,4.4755000000e-17,3.3585308580e-01
5,85,4.4712530000e-17,3.5220548323e-01
5,87,4.1111100000e-17,3.6894491966e-01
5,89,3.6093970000e-17,3.8607139508e-01
5,91,3.8073100000e-17,4.0358490950e-01
5,93,4.6978330000e-17,4.2148546290e-01
5,95,3.6389230000e-17,4.3977305530e-01
5,97,3.4013770000e-17,4.5844768669e-01
5,99,5.7369900000e-17,4.7750935708e-01
6,0,1.9362100000e-17,-2.0319547110e-03
6,2,9.5949530000e-17,-1.7416754665e-03
6,4,3.7930500000e-16,-1.0643572296e-03
6,8,5.2981370000e-16,1.4513962221e-03
6,10,2.2109770000e-16,3.2898314368e-03
6,12,1.8512000000e-16,5.5153056441e-03
6,14,1.4749430000e-16,8.1278188439e-03
6,16,1.2793470000e-16,1.1127371036e-02
6,18,1.2350070000e-16,1.4513962221e-02
6,20,1.0962510000e-16,1.8287592399e-02
6,22,1.0029850000e-16,2.2448261569e-02
6,24,9.9827330000e-17,2.6995969731e-02
6,26,9.1204670000e-17,3.1930716887e-02
6,28,8.5977000000e-17,3.7252503034e-02
6,30,8.7882070000e-17,4.2961328175e-02
6,32,7.9294230000e-17,4.9057192308e-02
6,34,7.5123830000e-17,5.5540095433e-02
6,36,7.8010530000e-17,6.2410037551e-02
6,38,7.4162070000e-17,6.9667018662e-02
6,40,6.8766230000e-17,7.7311038765e-02
6,42,7.0014830000e-17,8.5342097861e-02
6,44,6.9085970000e-17,9.3760195949e-02
6,46,6.8979500000e-17,1.0256533303e-01
6,48,6.6390630000e-17,1.1175750910e-01
6,50,6.4527830000e-17,1.2133672417e-01
6,52,6.2989700000e-17,1.3130297823e-01
6,54,6.5443870000e-17,1.4165627128e-01
6,56,6.0755430000e-17,1.5239660332e-01
6,58,5.6808700000e-17,1.6352397436e-01
6,60,5.9269300000e-17,1.7503838439e-01
6,62,5.9430330000e-17,1.8693983341e-01
6,64,5.5609830000e-17,1.9922832142e-01
6,66,5.6091030000e-17,2.1190384843e-01
6,68,5.5178470000e-17,2.2496641443e-01
6,70,5.3317670000e-17,2.3841601942e-01
6,72,5.0718830000e-17,2.5225266340e-01
6,74,5.0577970000e-17,2.6647634638e-01
6,76,4.7951470000e-17,2.8108706835e-01
6,78,4.6630230000e-17,2.9608482931e-01
6,80,4.5907170000e-17,3.1146962927e-01
6,82,4.4639930000e-17,3.2724146821e-01
6,84,4.3319900000e-17,3.4340034615e-01
6,86,4.4787300000e-17,3.5994626309e-01
6,88,4.1240130000e-17,3.7687921901e-01
6,90,3.6423230000e-17,3.9419921393e-01
6,92,3.7512130000e-17,4.1190624784e-01
6,94,4.6036170000e-17,4.3000032074e-01
6,96,3.6098430000e-17,4.4848143263e-01
6,98,3.3727070000e-17,4.6734958352e-01
6,100,5.5959970000e-17,4.8660477340e-01
7,1,4.4286370000e-17,-2.6125131998e-03
7,3,1.0903990000e-16,-2.1287144591e-03
7,5,3.9568230000e-16,-1.2578767258e-03
7,9,5.2324630000e-16,1.6449157184e-03
7,11,2.2009330000e-16,3.6768704294e-03
7,13,1.8174330000e-16,6.0958641329e-03
7,15,1.4558970000e-16,8.9018968290e-03
7,17,1.2612970000e-16,1.2094968518e-02
7,19,1.2068430000e-16,1.5675079199e-02
7,21,1.0850000000e-16,1.9642228873e-02
7,23,1.0010480000e-16,2.3996417539e-02
7,25,9.7299830000e-17,2.8737645198e-02
7,27,9.0875100000e-17,3.3865911849e-02
7,29,8.7607130000e-17,3.9381217493e-02
7,31,8.5268300000e-17,4.5283562130e-02
7,33,7.9800400000e-17,5.1572945759e-02
7,35,7.7205570000e-17,5.8249368381e-02
7,37,7.7857330000e-17,6.5312829995e-02
7,39,7.2825130000e-17,7.2763330602e-02
7,41,6.8829170000e-17,8.0600870202e-02
7,43,7.2300770000e-17,8.8825448794e-02
7,45,6.9542030000e-17,9.7437066378e-02
7,47,6.6277700000e-17,1.0643572296e-01
7,49,6.6664170000e-17,1.1582141853e-01
7,51,6.4170530000e-17,1.2559415309e-01
7,53,6.4180870000e-17,1.3575392664e-01
7,55,6.4084000000e-17,1.4630073919e-01
7,57,5.9734900000e-17,1.5723459073e-01
7,59,5.7953030000e-17,1.6855548126e-01
7,61,6.0905330000e-17,1.8026341079e-01
7,63,5.9356870000e-17,1.9235837930e-01
7,65,5.6079500000e-17,2.0484038682e-01
7,67,5.4991170000e-17,2.1770943332e-01
7,69,5.5111200000e-17,2.3096551881e-01
7,71,5.2124030000e-17,2.4460864330e-01
7,73,5.0683630000e-17,2.5863880678e-01
7,75,4.8902700000e-17,2.7305600925e-01
7,77,4.8483270000e-17,2.8786025072e-01
7,79,4.6592270000e-17,3.0305153118e-01
7,81,4.5894130000e-17,3.1862985063e-01
7,83,4.5786570000e-17,3.3459520907e-01
7,85,4.5933970000e-17,3.5094760651e-01
7,87,4.1755870000e-17,3.6768704294e-01
7,89,3.7358870000e-17,3.8481351836e-01
7,91,3.9378900000e-17,4.0232703277e-01
7,93,4.6861630000e-17,4.2022758618e-01
7,95,3.6250370000e-17,4.3851517858e-01
7,97,3.4031270000e-17,4.5718980997e-01
7,99,5.7502870000e-17,4.7625148035e-01
8,0,1.0933800000e-17,-3.4833509331e-03
8,2,5.9173730000e-17,-3.1930716887e-03
8,4,1.2313730000e-16,-2.5157534517e-03
8,6,4.0539830000e-16,-1.4513962221e-03
8,10,5.2035000000e-16,1.8384352147e-03
8,12,2.1844400000e-16,4.0639094219e-03
8,14,1.7872170000e-16,6.6764226217e-03
8,16,1.4652270000e-16,9.6759748141e-03
8,18,1.2394170000e-16,1.3062565999e-02
8,20,1.1903270000e-16,1.6836196177e-02
8,22,1.0896730000e-16,2.0996865347e-02
8,24,9.7966630000e-17,2.5544573509e-02
8,26,9.6256570000e-17,3.0479320664e-02
8,28,9.1555130000e-17,3.5801106812e-02
8,30,8.4318770000e-17,4.1509931953e-02
8,32,8.2176100000e-17,4.7605796085e-02
8,34,7.7668770000e-17,5.4088699211e-02
8,36,7.6301130000e-17,6.0958641329e-02
8,38,7.6319800000e-17,6.8215622440e-02
8,40,6.9762130000e-17,7.5859642543e-02
8,42,6.7140700000e-17,8.3890701638e-02
8,44,7.1298230000e-17,9.2308799727e-02
8,46,6.9205800000e-17,1.0111393681e-01
8,48,6.3488800000e-17,1.1030611288e-01
8,50,6.7207400000e-17,1.1988532795e-01
8,52,6.4515100000e-17,1.2985158201e-01
8,54,6.0942330000e-17,1.4020487506e-01
8,56,6.0989970000e-17,1.5094520710e-01
8,58,5.7923000000e-17,1.6207257814e-01
8,60,5.7034370000e-17,1.7358698817e-01
8,62,5.9895200000e-17,1.8548843719e-01
8,64,5.7937500000e-17,1.9777692520e-01
8,66,5.4978100000e-17,2.1045245221e-01
8,68,5.5359530000e-17,2.2351501821e-01
8,70,5.6458170000e-17,2.3696462320e-01
8,72,5.1971000000e-17,2.5080126718e-01
8,74,5.0586300000e-17,2.6502495016e-01
8,76,5.0096430000e-17,2.7963567213e-01
8,78,4.7900670000e-17,2.9463343309e-01
8,80,4.6448800000e-17,3.1001823304e-01
8,82,4.5087500000e-17,3.2579007199e-01
8,84,4.4125370000e-17,3.4194894993e-01
8,86,4.6028970000e-17,3.5849486686e-01
8,88,4.2672870000e-17,3.7542782279e-01
8,90,3.6985430000e-17,3.9274781771e-01
8,92,3.8299930000e-17,4.1045485162e-01
8,94,4.6135870000e-17,4.2854892452e-01
8,96,3.6069630000e-17,4.4703003641e-01
8,98,3.3421630000e-17,4.6589818730e-01
8,100,5.6432730000e-17,4.8515337718e-01
9,1,2.6815030000e-17,-4.2574289182e-03
9,3,7.3627930000e-17,-3.7736301775e-03
9,5,1.3213200000e-16,-2.9027924442e-03
9,7,4.1337470000e-16,-1.6449157184e-03
9,11,4.6601330000e-16,2.0319547110e-03
9,13,1.8752570000e-16,4.4509484145e-03
9,15,1.5655000000e-16,7.2569811106e-03
9,17,1.2530400000e-16,1.0450052799e-02
9,19,1.0794570000e-16,1.4030163480e-02
9,21,1.0657730000e-16,1.7997313154e-02
9,23,9.2891200000e-17,2.2351501821e-02
9,25,8.4720130000e-17,2.7092729480e-02
9,27,8.8082800000e-17,3.2220996131e-02
9,29,7.8513230000e-17,3.7736301775e-02
9,31,7.2268330000e-17,4.3638646412e-02
9,33,7.4963330000e-17,4.9928030041e-02
9,35,7.0092470000e-17,5.6604452663e-02
9,37,6.7977230000e-17,6.3667914277e-02
9,39,6.8313300000e-17,7.1118414884e-02
9,41,6.2756300000e-17,7.8955954483e-02
9,43,6.3818500000e-17,8.7180533075e-02
9,45,6.5884830000e-17,9.5792150660e-02
9,47,6.1749800000e-17,1.0479080724e-01
9,49,6.1825070000e-17,1.1417650281e-01
9,51,6.1431430000e-17,1.2394923737e-01
9,53,5.8687600000e-17,1.3410901092e-01
9,55,5.6090370000e-17,1.4465582347e-01
9,57,5.6283270000e-17,1.5558967501e-01
9,59,5.3413100000e-17,1.6691056554e-01
9,61,5.4547830000e-17,1.7861849507e-01
9,63,5.6273470000e-17,1.9071346359e-01
9,65,5.4336730000e-17,2.0319547110e-01
9,67,5.1051230000e-17,2.1606451760e-01
9,69,5.1837570000e-17,2.2932060309e-01
9,71,4.9681470000e-17,2.4296372758e-01
9,73,4.7321100000e-17,2.5699389106e-01
9,75,4.6748700000e-17,2.7141109354e-01
9,77,4.6966670000e-17,2.8621533500e-01
9,79,4.4404030000e-17,3.0140661546e-01
9,81,4.2605800000e-17,3.1698493491e-01
9,83,4.2413370000e-17,3.3295029335e-01
9,85,4.3649570000e-17,3.4930269079e-01
9,87,3.9565230000e-17,3.6604212722e-01
9,89,3.6668600000e-17,3.8316860264e-01
9,91,3.7292400000e-17,4.0068211705e-01
9,93,4.4157470000e-17,4.1858267046e-01
9,95,3.5467170000e-17,4.3687026286e-01
9,97,3.2704930000e-17,4.5554489425e-01
9,99,5.2557230000e-17,4.7460656463e-01
10,0,7.0374830000e-18,-5.3217861478e-03
10,2,3.9845430000e-17,-5.0315069033e-03
10,4,8.2898400000e-17,-4.3541886664e-03
10,6,1.3705900000e-16,-3.2898314368e-03
10,8,4.2156130000e-16,-1.8384352147e-03
10,12,4.2864430000e-16,2.2254742072e-03
10,14,1.7112700000e-16,4.8379874071e-03
10,16,1.4090370000e-16,7.8375395994e-03
10,18,1.0996170000e-16,1.1224130784e-02
10,20,9.7653030000e-17,1.4997760962e-02
10,22,9.4212830000e-17,1.9158430132e-02
10,24,8.1361570000e-17,2.3706138295e-02
10,26,7.7304170000e-17,2.8640885450e-02
10,28,7.6549500000e-17,3.3962671598e-02
10,30,6.9824370000e-17,3.9671496738e-02
10,32,6.3747170000e-17,4.5767360871e-02
10,34,6.5566030000e-17,5.2250263996e-02
10,36,6.2754000000e-17,5.9120206114e-02
10,38,6.0531970000e-17,6.6377187225e-02
10,40,5.8934230000e-17,7.4021207328e-02
10,42,5.5351830000e-17,8.2052266424e-02
10,44,5.7613170000e-17,9.0470364512e-02
10,46,5.7782030000e-17,9.9275501593e-02
10,48,5.3442430000e-17,1.0846767767e-01
10,50,5.5528800000e-17,1.1804689273e-01
10,52,5.3659830000e-17,1.2801314679e-01
10,54,5.0834930000e-17,1.3836643984e-01
10,56,5.0192670000e-17,1.4910677189e-01
10,58,4.9779870000e-17,1.6023414292e-01
10,60,4.6757230000e-17,1.7174855295e-01
10,62,4.7125870000e-17,1.8365000197e-01
10,64,4.8259400000e-17,1.9593848999e-01
10,66,4.7295800000e-17,2.0861401699e-01
10,68,4.5769800000e-17,2.2167658299e-01
10,70,4.6012200000e-17,2.3512618798e-01
10,72,4.3437500000e-17,2.4896283197e-01
10,74,4.2332530000e-17,2.6318651494e-01
10,76,4.1303230000e-17,2.7779723691e-01
10,78,3.9783700000e-17,2.9279499788e-01
10,80,3.8340630000e-17,3.0817979783e-01
10,82,3.7749270000e-17,3.2395163678e-01
10,84,3.6849670000e-17,3.4011051472e-01
10,86,3.7311830000e-17,3.5665643165e-01
10,88,3.4014330000e-17,3.7358938757e-01
10,90,3.1662100000e-17,3.9090938249e-01
10,92,3.1526930000e-17,4.0861641640e-01
10,94,3.6733830000e-17,4.2671048930e-01
10,96,3.0160170000e-17,4.4519160120e-01
10,98,2.8821470000e-17,4.6405975209e-01
10,100,4.0778700000e-17,4.8331494197e-01
11,1,1.9648170000e-17,-6.2893836292e-03
11,3,4.8310930000e-17,-5.8055848885e-03
11,5,8.8209630000e-17,-4.9347471552e-03
11,7,1.4376070000e-16,-3.6768704294e-03
11,9,3.8529600000e-16,-2.0319547110e-03
11,13,4.0022300000e-16,2.4189937035e-03
11,15,1.5142770000e-16,5.2250263996e-03
11,17,1.2689930000e-16,8.4180980883e-03
11,19,1.0245850000e-16,1.1998208770e-02
11,21,8.8844930000e-17,1.5965358443e-02
11,23,8.4783600000e-17,2.0319547110e-02
11,25,7.6635930000e-17,2.5060774769e-02
11,27,6.9864770000e-17,3.0189041420e-02
11,29,6.8902070000e-17,3.5704347064e-02
11,31,6.3620000000e-17,4.1606691701e-02
11,33,5.9494730000e-17,4.7896075330e-02
11,35,6.0085430000e-17,5.4572497952e-02
11,37,5.8914200000e-17,6.1635959566e-02
11,39,5.4171930000e-17,6.9086460173e-02
11,41,5.4115930000e-17,7.6923999772e-02
11,43,5.3630930000e-17,8.5148578364e-02
11,45,5.1268370000e-17,9.3760195949e-02
11,47,5.2102870000e-17,1.0275885253e-01
11,49,5.0991700000e-17,1.1214454810e-01
11,51,4.8953570000e-17,1.2191728266e-01
11,53,5.1338430000e-17,1.3207705621e-01
11,55,5.0132800000e-17,1.4262386876e-01
11,57,4.5971600000e-17,1.5355772030e-01
11,59,4.6114770000e-17,1.6487861083e-01
11,61,4.5911170000e-17,1.7658654036e-01
11,63,4.3066670000e-17,1.8868150888e-01
