# O-CO2 state-resolved inelastic channels at energy index 8
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
2,4,9.0861130000e-16,6.7731823699e-04
2,6,3.5596130000e-16,1.7416754665e-03
2,8,2.5261630000e-16,3.1930716887e-03
2,10,2.1812370000e-16,5.0315069033e-03
2,12,1.8832130000e-16,7.2569811106e-03
2,14,1.6684770000e-16,9.8694943104e-03
2,16,1.5372700000e-16,1.2869046503e-02
2,18,1.3748930000e-16,1.6255637688e-02
2,20,1.3342470000e-16,2.0029267865e-02
2,22,1.2383470000e-16,2.4189937035e-02
2,24,1.0822420000e-16,2.8737645198e-02
2,26,1.1550570000e-16,3.3672392353e-02
2,28,1.0931540000e-16,3.8994178501e-02
2,30,9.2048130000e-17,4.4703003641e-02
2,32,9.2081630000e-17,5.0798867774e-02
2,34,8.9086030000e-17,5.7281770900e-02
2,36,7.8482700000e-17,6.4151713018e-02
2,38,7.5720600000e-17,7.1408694128e-02
2,40,7.7487570000e-17,7.9052714231e-02
2,42,6.8863630000e-17,8.7083773327e-02
2,44,6.7370370000e-17,9.5501871415e-02
2,46,6.4171730000e-17,1.0430700850e-01
2,48,5.8543700000e-17,1.1349918457e-01
2,50,5.6780030000e-17,1.2307839964e-01
2,52,5.2055900000e-17,1.3304465369e-01
2,54,5.1344500000e-17,1.4339794675e-01
2,56,5.2660530000e-17,1.5413827879e-01
2,58,4.9927770000e-17,1.6526564983e-01
2,60,4.3504900000e-17,1.7678005985e-01
2,62,4.4850630000e-17,1.8868150888e-01
2,64,4.2193500000e-17,2.0096999689e-01
2,66,3.8043430000e-17,2.1364552390e-01
2,68,3.7787870000e-17,2.2670808989e-01
2,70,3.7042470000e-17,2.4015769489e-01
2,72,3.3988770000e-17,2.5399433887e-01
2,74,3.3061070000e-17,2.6821802185e-01
2,76,3.2674030000e-17,2.8282874382e-01
2,78,2.9911370000e-17,2.9782650478e-01
2,80,2.9250630000e-17,3.1321130473e-01
2,82,2.8524000000e-17,3.2898314368e-01
2,84,2.6013270000e-17,3.4514202162e-01
2,86,2.6879530000e-17,3.6168793855e-01
2,88,2.6707130000e-17,3.7862089448e-01
2,90,2.3926930000e-17,3.9594088939e-01
2,92,2.4529000000e-17,4.1364792330e-01
2,94,2.4480100000e-17,4.3174199621e-01
2,96,2.3103470000e-17,4.5022310810e-01
2,98,2.5793130000e-17,4.6909125899e-01
2,100,1.5038950000e-17,4.8834644887e-01
3,1,4.3758630000e-16,-4.8379874071e-04
3,5,8.5938800000e-16,8.7083773327e-04
3,7,3.2065100000e-16,2.1287144591e-03
3,9,2.5234530000e-16,3.7736301775e-03
3,11,2.0980530000e-16,5.8055848885e-03
3,13,1.6751630000e-16,8.2245785920e-03
3,15,1.6576800000e-16,1.1030611288e-02
3,17,1.5304500000e-16,1.4223682977e-02
3,19,1.3338300000e-16,1.7803793658e-02
3,21,1.3764170000e-16,2.1770943332e-02
3,23,1.2052630000e-16,2.6125131998e-02
3,25,1.0617380000e-16,3.0866359657e-02
3,27,1.1645000000e-16,3.5994626309e-02
3,29,9.8665970000e-17,4.1509931953e-02
3,31,8.8784830000e-17,4.7412276589e-02
3,33,9.5667030000e-17,5.3701660218e-02
3,35,8.7384830000e-17,6.0378082840e-02
3,37,7.6673830000e-17,6.7441544454e-02
3,39,8.1365200000e-17,7.4892045061e-02
3,41,7.6014200000e-17,8.2729584661e-02
3,43,6.7471870000e-17,9.0954163253e-02
3,45,6.8911930000e-17,9.9565780837e-02
3,47,6.3745500000e-17,1.0856443741e-01
3,49,6.0103770000e-17,1.1795013298e-01
3,51,5.9491730000e-17,1.2772286755e-01
3,53,5.6072070000e-17,1.3788264110e-01
3,55,5.3639970000e-17,1.4842945365e-01
3,57,4.9720430000e-17,1.5936330519e-01
3,59,4.7348870000e-17,1.7068419572e-01
3,61,4.4194470000e-17,1.8239212525e-01
3,63,4.2385630000e-17,1.9448709376e-01
3,65,4.0670330000e-17,2.0696910127e-01
3,67,4.0562870000e-17,2.1983814778e-01
3,69,3.8826670000e-17,2.3309423327e-01
3,71,3.4994970000e-17,2.4673735776e-01
3,73,3.5155000000e-17,2.6076752124e-01
3,75,3.3957130000e-17,2.7518472371e-01
3,77,3.0974230000e-17,2.8998896518e-01
3,79,3.0308500000e-17,3.0518024564e-01
3,81,2.9587370000e-17,3.2075856509e-01
3,83,2.7276970000e-17,3.3672392353e-01
3,85,2.7992130000e-17,3.5307632097e-01
3,87,2.7096370000e-17,3.6981575740e-01
3,89,2.4114900000e-17,3.8694223282e-01
3,91,2.5521970000e-17,4.0445574723e-01
3,93,2.5238600000e-17,4.2235630064e-01
3,95,2.3667900000e-17,4.4064389304e-01
3,97,2.6594430000e-17,4.5931852443e-01
3,99,1.6424800000e-17,4.7838019481e-01
4,0,4.7318700000e-17,-9.6759748141e-04
4,2,5.0516530000e-16,-6.7731823699e-04
4,6,8.1755900000e-16,1.0643572296e-03
4,8,3.1586730000e-16,2.5157534517e-03
4,10,2.4627970000e-16,4.3541886664e-03
4,12,1.9336370000e-16,6.5796628736e-03
4,14,1.6613670000e-16,9.1921760734e-03
4,16,1.6324730000e-16,1.2191728266e-02
4,18,1.4428500000e-16,1.5578319451e-02
4,20,1.3422900000e-16,1.9351949628e-02
4,22,1.2999900000e-16,2.3512618798e-02
4,24,1.1336660000e-16,2.8060326961e-02
4,26,1.0992630000e-16,3.2995074116e-02
4,28,1.0608130000e-16,3.8316860264e-02
4,30,9.5643500000e-17,4.4025685404e-02
4,32,9.4277400000e-17,5.0121549537e-02
4,34,9.3403330000e-17,5.6604452663e-02
4,36,8.1721570000e-17,6.3474394781e-02
4,38,7.8638300000e-17,7.0731375891e-02
4,40,8.0775000000e-17,7.8375395994e-02
4,42,7.3808800000e-17,8.6406455090e-02
4,44,6.9347670000e-17,9.4824553178e-02
4,46,6.6992030000e-17,1.0362969026e-01
4,48,6.4559070000e-17,1.1282186633e-01
4,50,6.0920400000e-17,1.2240108140e-01
4,52,5.7972130000e-17,1.3236733546e-01
4,54,5.6836370000e-17,1.4272062851e-01
4,56,5.2625330000e-17,1.5346096055e-01
4,58,4.8238100000e-17,1.6458833159e-01
4,60,4.5373500000e-17,1.7610274162e-01
4,62,4.3809400000e-17,1.8800419064e-01
4,64,4.1794100000e-17,2.0029267865e-01
4,66,3.9676370000e-17,2.1296820566e-01
4,68,3.9498130000e-17,2.2603077166e-01
4,70,3.8548930000e-17,2.3948037665e-01
4,72,3.5805500000e-17,2.5331702063e-01
4,74,3.4707230000e-17,2.6754070361e-01
4,76,3.3405830000e-17,2.8215142558e-01
4,78,3.0357130000e-17,2.9714918654e-01
4,80,2.9711570000e-17,3.1253398650e-01
4,82,2.8869370000e-17,3.2830582544e-01
4,84,2.6646630000e-17,3.4446470338e-01
4,86,2.6856700000e-17,3.6101062031e-01
4,88,2.6632470000e-17,3.7794357624e-01
4,90,2.3672500000e-17,3.9526357116e-01
4,92,2.4384930000e-17,4.1297060507e-01
4,94,2.4872900000e-17,4.3106467797e-01
4,96,2.3314070000e-17,4.4954578986e-01
4,98,2.5997930000e-17,4.6841394075e-01
4,100,1.5229980000e-17,4.8766913063e-01
5,1,1.0441230000e-16,-1.3546364740e-03
5,3,5.4741400000e-16,-8.7083773327e-04
5,7,8.0217600000e-16,1.2578767258e-03
5,9,3.1196300000e-16,2.9027924442e-03
5,11,2.2819800000e-16,4.9347471552e-03
5,13,1.9013900000e-16,7.3537408587e-03
5,15,1.6949300000e-16,1.0159773555e-02
5,17,1.5894170000e-16,1.3352845243e-02
5,19,1.4198400000e-16,1.6932955925e-02
5,21,1.3079200000e-16,2.0900105599e-02
5,23,1.2683870000e-16,2.5254294265e-02
5,25,1.1656970000e-16,2.9995521924e-02
5,27,1.0479450000e-16,3.5123788575e-02
5,29,1.0282280000e-16,4.0639094219e-02
5,31,9.7348330000e-17,4.6541438856e-02
5,33,9.0264570000e-17,5.2830822485e-02
5,35,8.9613300000e-17,5.9507245107e-02
5,37,8.3060970000e-17,6.6570706721e-02
5,39,7.6948670000e-17,7.4021207328e-02
5,41,7.7210230000e-17,8.1858746927e-02
5,43,7.5210130000e-17,9.0083325519e-02
5,45,6.8428770000e-17,9.8694943104e-02
5,47,6.6296170000e-17,1.0769359968e-01
5,49,6.4530000000e-17,1.1707929525e-01
5,51,5.9997100000e-17,1.2685202981e-01
5,53,5.8630130000e-17,1.3701180337e-01
5,55,5.5035570000e-17,1.4755861592e-01
5,57,5.0256870000e-17,1.5849246746e-01
5,59,4.7728500000e-17,1.6981335799e-01
5,61,4.6164870000e-17,1.8152128751e-01
5,63,4.2049370000e-17,1.9361625603e-01
5,65,4.1254970000e-17,2.0609826354e-01
5,67,4.1268730000e-17,2.1896731004e-01
5,69,3.9637500000e-17,2.3222339554e-01
5,71,3.6816430000e-17,2.4586652003e-01
5,73,3.5705170000e-17,2.5989668351e-01
5,75,3.3754030000e-17,2.7431388598e-01
5,77,3.1100800000e-17,2.8911812745e-01
5,79,3.1285130000e-17,3.0430940790e-01
5,81,3.0147630000e-17,3.1988772735e-01
5,83,2.7429970000e-17,3.3585308580e-01
5,85,2.8049900000e-17,3.5220548323e-01
5,87,2.7398600000e-17,3.6894491966e-01
5,89,2.4004430000e-17,3.8607139508e-01
5,91,2.5459730000e-17,4.0358490950e-01
5,93,2.5434330000e-17,4.2148546290e-01
5,95,2.3783770000e-17,4.3977305530e-01
5,97,2.6725970000e-17,4.5844768669e-01
5,99,1.6661630000e-17,4.7750935708e-01
6,0,2.5510000000e-17,-2.0319547110e-03
6,2,1.3717440000e-16,-1.7416754665e-03
6,4,5.6667570000e-16,-1.0643572296e-03
6,8,7.8681330000e-16,1.4513962221e-03
6,10,3.0190430000e-16,3.2898314368e-03
6,12,2.2609630000e-16,5.5153056441e-03
6,14,1.8765300000e-16,8.1278188439e-03
6,16,1.5969570000e-16,1.1127371036e-02
6,18,1.5403470000e-16,1.4513962221e-02
6,20,1.3742000000e-16,1.8287592399e-02
6,22,1.2477300000e-16,2.2448261569e-02
6,24,1.2762370000e-16,2.6995969731e-02
6,26,1.1440500000e-16,3.1930716887e-02
6,28,1.0457740000e-16,3.7252503034e-02
6,30,1.0656430000e-16,4.2961328175e-02
6,32,9.6145870000e-17,4.9057192308e-02
6,34,8.7851430000e-17,5.5540095433e-02
6,36,8.9113300000e-17,6.2410037551e-02
6,38,8.1886770000e-17,6.9667018662e-02
6,40,7.6664400000e-17,7.7311038765e-02
6,42,7.8628500000e-17,8.5342097861e-02
6,44,7.2744800000e-17,9.3760195949e-02
6,46,6.6783330000e-17,1.0256533303e-01
6,48,6.6478930000e-17,1.1175750910e-01
6,50,6.2282430000e-17,1.2133672417e-01
6,52,5.8143800000e-17,1.3130297823e-01
6,54,5.6839630000e-17,1.4165627128e-01
6,56,5.4232130000e-17,1.5239660332e-01
6,58,5.0036170000e-17,1.6352397436e-01
6,60,4.8874770000e-17,1.7503838439e-01
6,62,4.4937330000e-17,1.8693983341e-01
6,64,4.2256000000e-17,1.9922832142e-01
6,66,4.0848330000e-17,2.1190384843e-01
6,68,3.9791670000e-17,2.2496641443e-01
6,70,3.9660270000e-17,2.3841601942e-01
6,72,3.6317670000e-17,2.5225266340e-01
6,74,3.4195270000e-17,2.6647634638e-01
6,76,3.2865930000e-17,2.8108706835e-01
6,78,3.0996530000e-17,2.9608482931e-01
6,80,3.0169870000e-17,3.1146962927e-01
6,82,2.9223000000e-17,3.2724146821e-01
6,84,2.7022470000e-17,3.4340034615e-01
6,86,2.7162900000e-17,3.5994626309e-01
6,88,2.6712400000e-17,3.7687921901e-01
6,90,2.3762730000e-17,3.9419921393e-01
6,92,2.4340970000e-17,4.1190624784e-01
6,94,2.4794070000e-17,4.3000032074e-01
6,96,2.3177670000e-17,4.4848143263e-01
6,98,2.6152670000e-17,4.6734958352e-01
6,100,1.5485170000e-17,4.8660477340e-01
7,1,5.8965270000e-17,-2.6125131998e-03
7,3,1.4999300000e-16,-2.1287144591e-03
7,5,5.8908900000e-16,-1.2578767258e-03
7,9,7.7111300000e-16,1.6449157184e-03
7,11,2.9731270000e-16,3.6768704294e-03
7,13,2.2304470000e-16,6.0958641329e-03
7,15,1.8457230000e-16,8.9018968290e-03
7,17,1.5987700000e-16,1.2094968518e-02
7,19,1.4961300000e-16,1.5675079199e-02
7,21,1.3401830000e-16,1.9642228873e-02
7,23,1.2517230000e-16,2.3996417539e-02
7,25,1.2402700000e-16,2.8737645198e-02
7,27,1.1006960000e-16,3.3865911849e-02
7,29,1.0537140000e-16,3.9381217493e-02
7,31,1.0471480000e-16,4.5283562130e-02
7,33,9.4112370000e-17,5.1572945759e-02
7,35,8.8985530000e-17,5.8249368381e-02
7,37,8.7924730000e-17,6.5312829995e-02
7,39,8.1333230000e-17,7.2763330602e-02
7,41,7.7720570000e-17,8.0600870202e-02
7,43,7.6472330000e-17,8.8825448794e-02
7,45,7.1007700000e-17,9.7437066378e-02
7,47,6.7617170000e-17,1.0643572296e-01
7,49,6.5772070000e-17,1.1582141853e-01
7,51,6.2511170000e-17,1.2559415309e-01
7,53,5.9845500000e-17,1.3575392664e-01
7,55,5.5645070000e-17,1.4630073919e-01
7,57,5.2651170000e-17,1.5723459073e-01
7,59,4.9613300000e-17,1.6855548126e-01
7,61,4.7017500000e-17,1.8026341079e-01
7,63,4.4305300000e-17,1.9235837930e-01
7,65,4.1795530000e-17,2.0484038682e-01
7,67,4.1859830000e-17,2.1770943332e-01
7,69,4.1036930000e-17,2.3096551881e-01
7,71,3.8209230000e-17,2.4460864330e-01
7,73,3.6209330000e-17,2.5863880678e-01
7,75,3.3920270000e-17,2.7305600925e-01
7,77,3.1055130000e-17,2.8786025072e-01
7,79,3.0967900000e-17,3.0305153118e-01
7,81,3.0505730000e-17,3.1862985063e-01
7,83,2.8190130000e-17,3.3459520907e-01
7,85,2.8152770000e-17,3.5094760651e-01
7,87,2.7384570000e-17,3.6768704294e-01
7,89,2.4448600000e-17,3.8481351836e-01
7,91,2.5442330000e-17,4.0232703277e-01
7,93,2.5463430000e-17,4.2022758618e-01
7,95,2.3863630000e-17,4.3851517858e-01
7,97,2.6861830000e-17,4.5718980997e-01
7,99,1.6935200000e-17,4.7625148035e-01
8,0,1.4851700000e-17,-3.4833509331e-03
8,2,7.4564200000e-17,-3.1930716887e-03
8,4,1.6769430000e-16,-2.5157534517e-03
8,6,6.0265700000e-16,-1.4513962221e-03
8,10,7.6799830000e-16,1.8384352147e-03
8,12,2.9273630000e-16,4.0639094219e-03
8,14,2.1760500000e-16,6.6764226217e-03
8,16,1.8377330000e-16,9.6759748141e-03
8,18,1.5949170000e-16,1.3062565999e-02
8,20,1.4599400000e-16,1.6836196177e-02
8,22,1.3142230000e-16,2.0996865347e-02
8,24,1.2234870000e-16,2.5544573509e-02
8,26,1.1866830000e-16,3.0479320664e-02
8,28,1.0900630000e-16,3.5801106812e-02
8,30,1.0304880000e-16,4.1509931953e-02
8,32,1.0222190000e-16,4.7605796085e-02
8,34,9.3282100000e-17,5.4088699211e-02
8,36,8.5324970000e-17,6.0958641329e-02
8,38,8.6460600000e-17,6.8215622440e-02
8,40,8.0966000000e-17,7.5859642543e-02
8,42,7.4561230000e-17,8.3890701638e-02
8,44,7.4919330000e-17,9.2308799727e-02
8,46,7.2557600000e-17,1.0111393681e-01
8,48,6.5901300000e-17,1.1030611288e-01
8,50,6.3873300000e-17,1.1988532795e-01
8,52,6.2748470000e-17,1.2985158201e-01
8,54,5.8419430000e-17,1.4020487506e-01
8,56,5.4334330000e-17,1.5094520710e-01
8,58,5.2360330000e-17,1.6207257814e-01
8,60,4.9760630000e-17,1.7358698817e-01
8,62,4.6047400000e-17,1.8548843719e-01
8,64,4.2780930000e-17,1.9777692520e-01
8,66,4.0752570000e-17,2.1045245221e-01
8,68,4.0859700000e-17,2.2351501821e-01
8,70,4.0176800000e-17,2.3696462320e-01
8,72,3.6793000000e-17,2.5080126718e-01
8,74,3.5653500000e-17,2.6502495016e-01
8,76,3.4657970000e-17,2.7963567213e-01
8,78,3.0933270000e-17,2.9463343309e-01
8,80,3.0430630000e-17,3.1001823304e-01
8,82,2.9650130000e-17,3.2579007199e-01
8,84,2.7355270000e-17,3.4194894993e-01
8,86,2.7310370000e-17,3.5849486686e-01
8,88,2.7151700000e-17,3.7542782279e-01
8,90,2.3965100000e-17,3.9274781771e-01
8,92,2.4585470000e-17,4.1045485162e-01
8,94,2.5080630000e-17,4.2854892452e-01
8,96,2.3253730000e-17,4.4703003641e-01
8,98,2.6329770000e-17,4.6589818730e-01
8,100,1.5786650000e-17,4.8515337718e-01
9,1,3.4041630000e-17,-4.2574289182e-03
9,3,9.3362130000e-17,-3.7736301775e-03
9,5,1.8119700000e-16,-2.9027924442e-03
9,7,6.0989470000e-16,-1.6449157184e-03
9,11,6.9554900000e-16,2.0319547110e-03
9,13,2.5018200000e-16,4.4509484145e-03
9,15,1.9406170000e-16,7.2569811106e-03
9,17,1.5971270000e-16,1.0450052799e-02
9,19,1.3476700000e-16,1.4030163480e-02
9,21,1.2933500000e-16,1.7997313154e-02
9,23,1.1445470000e-16,2.2351501821e-02
9,25,1.0498990000e-16,2.7092729480e-02
9,27,1.0505010000e-16,3.2220996131e-02
9,29,9.7986600000e-17,3.7736301775e-02
9,31,9.1688970000e-17,4.3638646412e-02
9,33,9.2905770000e-17,4.9928030041e-02
9,35,8.3376330000e-17,5.6604452663e-02
9,37,7.7268370000e-17,6.3667914277e-02
9,39,7.9067270000e-17,7.1118414884e-02
9,41,7.3493670000e-17,7.8955954483e-02
9,43,6.8449370000e-17,8.7180533075e-02
9,45,6.9602900000e-17,9.5792150660e-02
9,47,6.5986000000e-17,1.0479080724e-01
9,49,6.0581670000e-17,1.1417650281e-01
9,51,5.9646230000e-17,1.2394923737e-01
9,53,5.7922430000e-17,1.3410901092e-01
9,55,5.2847170000e-17,1.4465582347e-01
9,57,5.0552130000e-17,1.5558967501e-01
9,59,4.8617500000e-17,1.6691056554e-01
9,61,4.5481370000e-17,1.7861849507e-01
9,63,4.2804300000e-17,1.9071346359e-01
9,65,3.9873030000e-17,2.0319547110e-01
9,67,3.9382670000e-17,2.1606451760e-01
9,69,3.9044630000e-17,2.2932060309e-01
9,71,3.6762300000e-17,2.4296372758e-01
9,73,3.5947270000e-17,2.5699389106e-01
9,75,3.4659070000e-17,2.7141109354e-01
9,77,3.1613070000e-17,2.8621533500e-01
9,79,3.0240600000e-17,3.0140661546e-01
9,81,2.9096300000e-17,3.1698493491e-01
9,83,2.7474700000e-17,3.3295029335e-01
9,85,2.7517830000e-17,3.4930269079e-01
9,87,2.6817130000e-17,3.6604212722e-01
9,89,2.4104000000e-17,3.8316860264e-01
9,91,2.4893100000e-17,4.0068211705e-01
9,93,2.5073770000e-17,4.1858267046e-01
9,95,2.3517430000e-17,4.3687026286e-01
9,97,2.6214100000e-17,4.5554489425e-01
9,99,1.6597500000e-17,4.7460656463e-01
10,0,8.5863270000e-18,-5.3217861478e-03
10,2,5.2227070000e-17,-5.0315069033e-03
10,4,1.0606330000e-16,-4.3541886664e-03
10,6,1.8758230000e-16,-3.2898314368e-03
10,8,6.2299270000e-16,-1.8384352147e-03
10,12,6.3950270000e-16,2.2254742072e-03
10,14,2.2949500000e-16,4.8379874071e-03
10,16,1.7044570000e-16,7.8375395994e-03
10,18,1.3851300000e-16,1.1224130784e-02
10,20,1.1794970000e-16,1.4997760962e-02
10,22,1.1453830000e-16,1.9158430132e-02
10,24,1.0334500000e-16,2.3706138295e-02
10,26,9.2066530000e-17,2.8640885450e-02
10,28,9.2271270000e-17,3.3962671598e-02
10,30,8.5395530000e-17,3.9671496738e-02
10,32,8.1153800000e-17,4.5767360871e-02
10,34,7.8104170000e-17,5.2250263996e-02
10,36,7.3084930000e-17,5.9120206114e-02
10,38,6.9760900000e-17,6.6377187225e-02
10,40,6.7003830000e-17,7.4021207328e-02
10,42,6.4000030000e-17,8.2052266424e-02
10,44,6.1770700000e-17,9.0470364512e-02
10,46,6.1592400000e-17,9.9275501593e-02
10,48,5.6232070000e-17,1.0846767767e-01
10,50,5.3580300000e-17,1.1804689273e-01
10,52,5.2322470000e-17,1.2801314679e-01
10,54,4.9107900000e-17,1.3836643984e-01
10,56,4.5489870000e-17,1.4910677189e-01
10,58,4.3570800000e-17,1.6023414292e-01
10,60,4.2662130000e-17,1.7174855295e-01
10,62,3.9421270000e-17,1.8365000197e-01
10,64,3.6468770000e-17,1.9593848999e-01
10,66,3.4770230000e-17,2.0861401699e-01
10,68,3.3861570000e-17,2.2167658299e-01
10,70,3.2583900000e-17,2.3512618798e-01
10,72,3.2064630000e-17,2.4896283197e-01
10,74,3.1263770000e-17,2.6318651494e-01
10,76,2.9573770000e-17,2.7779723691e-01
10,78,2.7422870000e-17,2.9279499788e-01
10,80,2.6129070000e-17,3.0817979783e-01
10,82,2.5295870000e-17,3.2395163678e-01
10,84,2.3797800000e-17,3.4011051472e-01
10,86,2.3917430000e-17,3.5665643165e-01
10,88,2.3537500000e-17,3.7358938757e-01
10,90,2.1270530000e-17,3.9090938249e-01
10,92,2.1113170000e-17,4.0861641640e-01
10,94,2.1946870000e-17,4.2671048930e-01
10,96,2.0280330000e-17,4.4519160120e-01
10,98,2.2516270000e-17,4.6405975209e-01
10,100,1.3166300000e-17,4.8331494197e-01
11,1,2.5225830000e-17,-6.2893836292e-03
11,3,6.4269670000e-17,-5.8055848885e-03
11,5,1.0974260000e-16,-4.9347471552e-03
11,7,1.9469930000e-16,-3.6768704294e-03
11,9,5.7589330000e-16,-2.0319547110e-03
11,13,6.0045370000e-16,2.4189937035e-03
11,15,2.1326370000e-16,5.2250263996e-03
11,17,1.5348630000e-16,8.4180980883e-03
11,19,1.2743470000e-16,1.1998208770e-02
11,21,1.1047570000e-16,1.5965358443e-02
11,23,1.0804370000e-16,2.0319547110e-02
11,25,9.5260000000e-17,2.5060774769e-02
11,27,8.4488330000e-17,3.0189041420e-02
11,29,8.7235400000e-17,3.5704347064e-02
11,31,8.1250000000e-17,4.1606691701e-02
11,33,7.4243530000e-17,4.7896075330e-02
11,35,7.4060930000e-17,5.4572497952e-02
11,37,6.9925970000e-17,6.1635959566e-02
11,39,6.1912600000e-17,6.9086460173e-02
11,41,6.1949970000e-17,7.6923999772e-02
11,43,5.9428330000e-17,8.5148578364e-02
11,45,5.5634330000e-17,9.3760195949e-02
11,47,5.5230300000e-17,1.0275885253e-01
11,49,5.2527600000e-17,1.1214454810e-01
11,51,4.8012200000e-17,1.2191728266e-01
11,53,4.6164030000e-17,1.3207705621e-01
11,55,4.4364170000e-17,1.4262386876e-01
11,57,4.1284500000e-17,1.5355772030e-01
11,59,3.9018000000e-17,1.6487861083e-01
11,61,3.6783630000e-17,1.7658654036e-01
11,63,3.4002730000e-17,1.8868150888e-01
