# O-CO2 state-resolved inelastic channels at energy index 28
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,33,7.0360370000e-17,5.4185458959e-02
1,35,7.6496370000e-17,6.0861881581e-02
1,37,7.4433230000e-17,6.7925343195e-02
1,39,6.5085970000e-17,7.5375843802e-02
1,41,6.6779270000e-17,8.3213383401e-02
1,43,7.3432200000e-17,9.1437961993e-02
1,45,6.5675200000e-17,1.0004957958e-01
1,47,6.2825930000e-17,1.0904823616e-01
1,49,6.8732000000e-17,1.1843393172e-01
1,51,6.5152700000e-17,1.2820666629e-01
1,53,5.8848730000e-17,1.3836643984e-01
1,55,6.0579600000e-17,1.4891325239e-01
1,57,6.2766200000e-17,1.5984710393e-01
1,59,5.8067730000e-17,1.7116799446e-01
1,61,5.9399200000e-17,1.8287592399e-01
1,63,5.8694000000e-17,1.9497089250e-01
1,65,5.5741200000e-17,2.0745290001e-01
1,67,5.1701070000e-17,2.2032194652e-01
1,69,5.2704000000e-17,2.3357803201e-01
1,71,4.9566130000e-17,2.4722115650e-01
1,73,5.1080430000e-17,2.6125131998e-01
1,75,4.3747130000e-17,2.7566852245e-01
1,77,4.6197000000e-17,2.9047276392e-01
1,79,4.5142600000e-17,3.0566404438e-01
1,81,4.8294230000e-17,3.2124236383e-01
1,83,4.3450700000e-17,3.3720772227e-01
1,85,4.4549670000e-17,3.5356011971e-01
1,87,4.1476530000e-17,3.7029955614e-01
1,89,4.3263770000e-17,3.8742603156e-01
1,91,4.4686500000e-17,4.0493954597e-01
1,93,4.3761700000e-17,4.2284009938e-01
1,95,3.5263330000e-17,4.4112769178e-01
1,97,4.0884770000e-17,4.5980232317e-01
1,99,6.5570970000e-17,4.7886399355e-01
2,0,1.5252070000e-16,-2.9027924442e-04
2,4,5.3047970000e-16,6.7731823699e-04
2,6,2.3364000000e-16,1.7416754665e-03
2,8,1.9306430000e-16,3.1930716887e-03
2,10,1.5961930000e-16,5.0315069033e-03
2,12,1.3816470000e-16,7.2569811106e-03
2,14,1.2618130000e-16,9.8694943104e-03
2,16,1.1956470000e-16,1.2869046503e-02
2,18,1.0529460000e-16,1.6255637688e-02
2,20,1.0123830000e-16,2.0029267865e-02
2,22,9.4122770000e-17,2.4189937035e-02
2,24,8.9609700000e-17,2.8737645198e-02
2,26,8.4777700000e-17,3.3672392353e-02
2,28,8.5281670000e-17,3.8994178501e-02
2,30,7.7440430000e-17,4.4703003641e-02
2,32,7.5842870000e-17,5.0798867774e-02
2,34,7.4453830000e-17,5.7281770900e-02
2,36,7.0346570000e-17,6.4151713018e-02
2,38,7.1125170000e-17,7.1408694128e-02
2,40,6.6661100000e-17,7.9052714231e-02
2,42,6.6123100000e-17,8.7083773327e-02
2,44,6.6828500000e-17,9.5501871415e-02
2,46,6.3431270000e-17,1.0430700850e-01
2,48,6.2324200000e-17,1.1349918457e-01
2,50,6.1877230000e-17,1.2307839964e-01
2,52,5.9946900000e-17,1.3304465369e-01
2,54,5.6331600000e-17,1.4339794675e-01
2,56,5.9119600000e-17,1.5413827879e-01
2,58,6.0151430000e-17,1.6526564983e-01
2,60,5.6690730000e-17,1.7678005985e-01
2,62,5.8989500000e-17,1.8868150888e-01
2,64,5.7536070000e-17,2.0096999689e-01
2,66,5.5439770000e-17,2.1364552390e-01
2,68,5.3119170000e-17,2.2670808989e-01
2,70,5.7692530000e-17,2.4015769489e-01
2,72,4.7684430000e-17,2.5399433887e-01
2,74,5.0313930000e-17,2.6821802185e-01
2,76,4.7148530000e-17,2.8282874382e-01
2,78,4.8860300000e-17,2.9782650478e-01
2,80,4.6633870000e-17,3.1321130473e-01
2,82,4.8263770000e-17,3.2898314368e-01
2,84,4.3898330000e-17,3.4514202162e-01
2,86,4.3146970000e-17,3.6168793855e-01
2,88,4.1088670000e-17,3.7862089448e-01
2,90,4.1711270000e-17,3.9594088939e-01
2,92,4.3984230000e-17,4.1364792330e-01
2,94,4.2954670000e-17,4.3174199621e-01
2,96,3.4836830000e-17,4.5022310810e-01
2,98,4.0469170000e-17,4.6909125899e-01
2,100,6.4012970000e-17,4.8834644887e-01
3,1,2.4459470000e-16,-4.8379874071e-04
3,5,5.0374970000e-16,8.7083773327e-04
3,7,2.1943830000e-16,2.1287144591e-03
3,9,1.9024270000e-16,3.7736301775e-03
3,11,1.5445900000e-16,5.8055848885e-03
3,13,1.2611700000e-16,8.2245785920e-03
3,15,1.2898470000e-16,1.1030611288e-02
3,17,1.1545300000e-16,1.4223682977e-02
3,19,9.8474100000e-17,1.7803793658e-02
3,21,1.0359850000e-16,2.1770943332e-02
3,23,9.6143970000e-17,2.6125131998e-02
3,25,8.4309870000e-17,3.0866359657e-02
3,27,8.8418470000e-17,3.5994626309e-02
3,29,8.2182400000e-17,4.1509931953e-02
3,31,7.3483500000e-17,4.7412276589e-02
3,33,7.5983070000e-17,5.3701660218e-02
3,35,7.2715200000e-17,6.0378082840e-02
3,37,6.8337100000e-17,6.7441544454e-02
3,39,6.9770030000e-17,7.4892045061e-02
3,41,6.5963400000e-17,8.2729584661e-02
3,43,6.8568130000e-17,9.0954163253e-02
3,45,6.3671500000e-17,9.9565780837e-02
3,47,6.1955870000e-17,1.0856443741e-01
3,49,6.4410000000e-17,1.1795013298e-01
3,51,6.3506270000e-17,1.2772286755e-01
3,53,5.6623900000e-17,1.3788264110e-01
3,55,5.8887730000e-17,1.4842945365e-01
3,57,6.1195000000e-17,1.5936330519e-01
3,59,5.7304930000e-17,1.7068419572e-01
3,61,5.6936070000e-17,1.8239212525e-01
3,63,6.0183170000e-17,1.9448709376e-01
3,65,5.9465400000e-17,2.0696910127e-01
3,67,5.3643430000e-17,2.1983814778e-01
3,69,5.7042130000e-17,2.3309423327e-01
3,71,5.2178770000e-17,2.4673735776e-01
3,73,5.2357930000e-17,2.6076752124e-01
3,75,4.7101070000e-17,2.7518472371e-01
3,77,4.8243670000e-17,2.8998896518e-01
3,79,4.7196930000e-17,3.0518024564e-01
3,81,5.1957530000e-17,3.2075856509e-01
3,83,4.6012800000e-17,3.3672392353e-01
3,85,4.5445800000e-17,3.5307632097e-01
3,87,4.3039400000e-17,3.6981575740e-01
3,89,4.3776800000e-17,3.8694223282e-01
3,91,4.5010530000e-17,4.0445574723e-01
3,93,4.3985130000e-17,4.2235630064e-01
3,95,3.5778830000e-17,4.4064389304e-01
3,97,4.0886400000e-17,4.5931852443e-01
3,99,6.4866530000e-17,4.7838019481e-01
4,0,2.8002700000e-17,-9.6759748141e-04
4,2,2.9477030000e-16,-6.7731823699e-04
4,6,4.8706600000e-16,1.0643572296e-03
4,8,2.1925670000e-16,2.5157534517e-03
4,10,1.8534970000e-16,4.3541886664e-03
4,12,1.4756800000e-16,6.5796628736e-03
4,14,1.2852270000e-16,9.1921760734e-03
4,16,1.2512530000e-16,1.2191728266e-02
4,18,1.0877570000e-16,1.5578319451e-02
4,20,9.8405270000e-17,1.9351949628e-02
4,22,9.8617230000e-17,2.3512618798e-02
4,24,8.6506130000e-17,2.8060326961e-02
4,26,8.5043630000e-17,3.2995074116e-02
4,28,8.5204330000e-17,3.8316860264e-02
4,30,7.8345700000e-17,4.4025685404e-02
4,32,7.6250830000e-17,5.0121549537e-02
4,34,7.5667230000e-17,5.6604452663e-02
4,36,7.2982630000e-17,6.3474394781e-02
4,38,6.9217070000e-17,7.0731375891e-02
4,40,6.9682470000e-17,7.8375395994e-02
4,42,6.4318230000e-17,8.6406455090e-02
4,44,6.5219200000e-17,9.4824553178e-02
4,46,6.4834800000e-17,1.0362969026e-01
4,48,6.1346500000e-17,1.1282186633e-01
4,50,6.1586300000e-17,1.2240108140e-01
4,52,6.0575870000e-17,1.3236733546e-01
4,54,5.8447070000e-17,1.4272062851e-01
4,56,5.8890600000e-17,1.5346096055e-01
4,58,5.9409900000e-17,1.6458833159e-01
4,60,5.5892500000e-17,1.7610274162e-01
4,62,5.6469570000e-17,1.8800419064e-01
4,64,5.7874600000e-17,2.0029267865e-01
4,66,5.7128930000e-17,2.1296820566e-01
4,68,5.4670170000e-17,2.2603077166e-01
4,70,5.8308870000e-17,2.3948037665e-01
4,72,5.2114700000e-17,2.5331702063e-01
4,74,5.1606130000e-17,2.6754070361e-01
4,76,4.7517470000e-17,2.8215142558e-01
4,78,4.7581030000e-17,2.9714918654e-01
4,80,4.6420000000e-17,3.1253398650e-01
4,82,4.8508300000e-17,3.2830582544e-01
4,84,4.5250430000e-17,3.4446470338e-01
4,86,4.5748170000e-17,3.6101062031e-01
4,88,4.0740700000e-17,3.7794357624e-01
4,90,4.3502000000e-17,3.9526357116e-01
4,92,4.5851530000e-17,4.1297060507e-01
4,94,4.2862430000e-17,4.3106467797e-01
4,96,3.4287000000e-17,4.4954578986e-01
4,98,4.0706830000e-17,4.6841394075e-01
4,100,6.4374600000e-17,4.8766913063e-01
5,1,6.9038600000e-17,-1.3546364740e-03
5,3,3.2065100000e-16,-8.7083773327e-04
5,7,4.8136630000e-16,1.2578767258e-03
5,9,2.1349030000e-16,2.9027924442e-03
5,11,1.7942530000e-16,4.9347471552e-03
5,13,1.4559300000e-16,7.3537408587e-03
5,15,1.2722400000e-16,1.0159773555e-02
5,17,1.1863000000e-16,1.3352845243e-02
5,19,1.0721990000e-16,1.6932955925e-02
5,21,9.9591130000e-17,2.0900105599e-02
5,23,9.8041970000e-17,2.5254294265e-02
5,25,8.8378100000e-17,2.9995521924e-02
5,27,8.5623800000e-17,3.5123788575e-02
5,29,8.2231030000e-17,4.0639094219e-02
5,31,7.9309570000e-17,4.6541438856e-02
5,33,7.1924770000e-17,5.2830822485e-02
5,35,7.6028470000e-17,5.9507245107e-02
5,37,6.9248900000e-17,6.6570706721e-02
5,39,6.8077800000e-17,7.4021207328e-02
5,41,6.5588370000e-17,8.1858746927e-02
5,43,6.7514970000e-17,9.0083325519e-02
5,45,6.5719270000e-17,9.8694943104e-02
5,47,6.3670370000e-17,1.0769359968e-01
5,49,6.5759330000e-17,1.1707929525e-01
5,51,6.2449130000e-17,1.2685202981e-01
5,53,6.1071900000e-17,1.3701180337e-01
5,55,6.1165600000e-17,1.4755861592e-01
5,57,6.0334170000e-17,1.5849246746e-01
5,59,5.7955200000e-17,1.6981335799e-01
5,61,5.8856400000e-17,1.8152128751e-01
5,63,5.7370900000e-17,1.9361625603e-01
5,65,5.9942700000e-17,2.0609826354e-01
5,67,5.5874830000e-17,2.1896731004e-01
5,69,5.6930630000e-17,2.3222339554e-01
5,71,5.3229770000e-17,2.4586652003e-01
5,73,5.3674800000e-17,2.5989668351e-01
5,75,4.7579100000e-17,2.7431388598e-01
5,77,4.8342570000e-17,2.8911812745e-01
5,79,4.8110030000e-17,3.0430940790e-01
5,81,5.1776530000e-17,3.1988772735e-01
5,83,4.4734030000e-17,3.3585308580e-01
5,85,4.4858070000e-17,3.5220548323e-01
5,87,4.2561130000e-17,3.6894491966e-01
5,89,4.4165470000e-17,3.8607139508e-01
5,91,4.5460070000e-17,4.0358490950e-01
5,93,4.2914800000e-17,4.2148546290e-01
5,95,3.5443230000e-17,4.3977305530e-01
5,97,4.1892900000e-17,4.5844768669e-01
5,99,6.5154630000e-17,4.7750935708e-01
6,0,1.8397270000e-17,-2.0319547110e-03
6,2,8.9907870000e-17,-1.7416754665e-03
6,4,3.3730600000e-16,-1.0643572296e-03
6,8,4.7210630000e-16,1.4513962221e-03
6,10,2.0788430000e-16,3.2898314368e-03
6,12,1.7881100000e-16,5.5153056441e-03
6,14,1.4159400000e-16,8.1278188439e-03
6,16,1.2138000000e-16,1.1127371036e-02
6,18,1.1798700000e-16,1.4513962221e-02
6,20,1.0645030000e-16,1.8287592399e-02
6,22,9.4329900000e-17,2.2448261569e-02
6,24,9.5688400000e-17,2.6995969731e-02
6,26,8.7382700000e-17,3.1930716887e-02
6,28,8.2353000000e-17,3.7252503034e-02
6,30,8.3721470000e-17,4.2961328175e-02
6,32,7.6461030000e-17,4.9057192308e-02
6,34,7.2122400000e-17,5.5540095433e-02
6,36,7.6216300000e-17,6.2410037551e-02
6,38,6.9853400000e-17,6.9667018662e-02
6,40,6.6581400000e-17,7.7311038765e-02
6,42,6.6697400000e-17,8.5342097861e-02
6,44,6.6666570000e-17,9.3760195949e-02
6,46,6.3881100000e-17,1.0256533303e-01
6,48,6.1082470000e-17,1.1175750910e-01
6,50,6.1730900000e-17,1.2133672417e-01
6,52,6.1983730000e-17,1.3130297823e-01
6,54,6.2387570000e-17,1.4165627128e-01
6,56,5.9613130000e-17,1.5239660332e-01
6,58,5.9399170000e-17,1.6352397436e-01
6,60,5.8322000000e-17,1.7503838439e-01
6,62,5.7799670000e-17,1.8693983341e-01
6,64,5.4725700000e-17,1.9922832142e-01
6,66,5.7972630000e-17,2.1190384843e-01
6,68,5.5545930000e-17,2.2496641443e-01
6,70,5.6925000000e-17,2.3841601942e-01
6,72,5.2965870000e-17,2.5225266340e-01
6,74,5.1639800000e-17,2.6647634638e-01
6,76,4.7013600000e-17,2.8108706835e-01
6,78,4.9936330000e-17,2.9608482931e-01
6,80,4.8187270000e-17,3.1146962927e-01
6,82,5.0264230000e-17,3.2724146821e-01
6,84,4.4507470000e-17,3.4340034615e-01
6,86,4.6012170000e-17,3.5994626309e-01
6,88,4.2027230000e-17,3.7687921901e-01
6,90,4.2835730000e-17,3.9419921393e-01
6,92,4.5752300000e-17,4.1190624784e-01
6,94,4.3117100000e-17,4.3000032074e-01
6,96,3.4750770000e-17,4.4848143263e-01
6,98,4.0325370000e-17,4.6734958352e-01
6,100,6.4019730000e-17,4.8660477340e-01
7,1,4.2679370000e-17,-2.6125131998e-03
7,3,1.0246910000e-16,-2.1287144591e-03
7,5,3.5313370000e-16,-1.2578767258e-03
7,9,4.6576500000e-16,1.6449157184e-03
7,11,2.0904730000e-16,3.6768704294e-03
7,13,1.7462400000e-16,6.0958641329e-03
7,15,1.4084900000e-16,8.9018968290e-03
7,17,1.1996870000e-16,1.2094968518e-02
7,19,1.1570700000e-16,1.5675079199e-02
7,21,1.0463830000e-16,1.9642228873e-02
7,23,9.5502730000e-17,2.3996417539e-02
7,25,9.2673670000e-17,2.8737645198e-02
7,27,8.5748970000e-17,3.3865911849e-02
7,29,8.2788030000e-17,3.9381217493e-02
7,31,8.1347500000e-17,4.5283562130e-02
7,33,7.6294470000e-17,5.1572945759e-02
7,35,7.4029500000e-17,5.8249368381e-02
7,37,7.3692570000e-17,6.5312829995e-02
7,39,7.0396970000e-17,7.2763330602e-02
7,41,6.5992730000e-17,8.0600870202e-02
7,43,6.9786430000e-17,8.8825448794e-02
7,45,6.6219400000e-17,9.7437066378e-02
7,47,6.1853970000e-17,1.0643572296e-01
7,49,6.4494900000e-17,1.1582141853e-01
7,51,6.2543830000e-17,1.2559415309e-01
7,53,6.1443370000e-17,1.3575392664e-01
7,55,6.0826630000e-17,1.4630073919e-01
7,57,6.0080670000e-17,1.5723459073e-01
7,59,5.7376030000e-17,1.6855548126e-01
7,61,5.9084300000e-17,1.8026341079e-01
7,63,5.7534500000e-17,1.9235837930e-01
7,65,5.8932600000e-17,2.0484038682e-01
7,67,5.5006600000e-17,2.1770943332e-01
7,69,5.8768070000e-17,2.3096551881e-01
7,71,5.3686070000e-17,2.4460864330e-01
7,73,5.2280330000e-17,2.5863880678e-01
7,75,4.8089900000e-17,2.7305600925e-01
7,77,4.9004530000e-17,2.8786025072e-01
7,79,5.0049230000e-17,3.0305153118e-01
7,81,5.1795230000e-17,3.1862985063e-01
7,83,4.6716870000e-17,3.3459520907e-01
7,85,4.7776630000e-17,3.5094760651e-01
7,87,4.2896900000e-17,3.6768704294e-01
7,89,4.5116400000e-17,3.8481351836e-01
7,91,4.6087430000e-17,4.0232703277e-01
7,93,4.2980370000e-17,4.2022758618e-01
7,95,3.5759370000e-17,4.3851517858e-01
7,97,4.1569670000e-17,4.5718980997e-01
7,99,6.5339170000e-17,4.7625148035e-01
8,0,1.0586040000e-17,-3.4833509331e-03
8,2,5.6837370000e-17,-3.1930716887e-03
8,4,1.1616390000e-16,-2.5157534517e-03
8,6,3.6117800000e-16,-1.4513962221e-03
8,10,4.6447100000e-16,1.8384352147e-03
8,12,2.0642400000e-16,4.0639094219e-03
8,14,1.7132330000e-16,6.6764226217e-03
8,16,1.3983130000e-16,9.6759748141e-03
8,18,1.1881870000e-16,1.3062565999e-02
8,20,1.1437730000e-16,1.6836196177e-02
8,22,1.0497830000e-16,2.0996865347e-02
8,24,9.4941170000e-17,2.5544573509e-02
8,26,9.1315400000e-17,3.0479320664e-02
8,28,8.6465330000e-17,3.5801106812e-02
8,30,8.0899470000e-17,4.1509931953e-02
8,32,7.8769570000e-17,4.7605796085e-02
8,34,7.5336430000e-17,5.4088699211e-02
8,36,7.4451600000e-17,6.0958641329e-02
8,38,7.2304100000e-17,6.8215622440e-02
8,40,6.8474830000e-17,7.5859642543e-02
8,42,6.5143870000e-17,8.3890701638e-02
8,44,6.8198830000e-17,9.2308799727e-02
8,46,6.4928470000e-17,1.0111393681e-01
8,48,5.9991000000e-17,1.1030611288e-01
8,50,6.3703700000e-17,1.1988532795e-01
8,52,6.2365300000e-17,1.2985158201e-01
8,54,5.9465930000e-17,1.4020487506e-01
8,56,5.9071630000e-17,1.5094520710e-01
8,58,5.8428200000e-17,1.6207257814e-01
8,60,5.6569230000e-17,1.7358698817e-01
8,62,5.8466770000e-17,1.8548843719e-01
8,64,5.6771370000e-17,1.9777692520e-01
8,66,5.6950800000e-17,2.1045245221e-01
8,68,5.6027030000e-17,2.2351501821e-01
8,70,5.9358430000e-17,2.3696462320e-01
8,72,5.3522200000e-17,2.5080126718e-01
8,74,5.2183870000e-17,2.6502495016e-01
8,76,4.9285830000e-17,2.7963567213e-01
8,78,4.9776430000e-17,2.9463343309e-01
8,80,4.8423730000e-17,3.1001823304e-01
8,82,5.0512170000e-17,3.2579007199e-01
8,84,4.5033130000e-17,3.4194894993e-01
8,86,4.6643570000e-17,3.5849486686e-01
8,88,4.2600300000e-17,3.7542782279e-01
8,90,4.3192300000e-17,3.9274781771e-01
8,92,4.5738830000e-17,4.1045485162e-01
8,94,4.3371870000e-17,4.2854892452e-01
8,96,3.5506800000e-17,4.4703003641e-01
8,98,4.0726900000e-17,4.6589818730e-01
8,100,6.4122500000e-17,4.8515337718e-01
9,1,2.5106530000e-17,-4.2574289182e-03
9,3,7.0167770000e-17,-3.7736301775e-03
9,5,1.2370600000e-16,-2.9027924442e-03
9,7,3.6788870000e-16,-1.6449157184e-03
9,11,4.1469000000e-16,2.0319547110e-03
9,13,1.7684230000e-16,4.4509484145e-03
9,15,1.5200430000e-16,7.2569811106e-03
9,17,1.2053930000e-16,1.0450052799e-02
9,19,1.0348750000e-16,1.4030163480e-02
9,21,1.0224340000e-16,1.7997313154e-02
9,23,9.0916130000e-17,2.2351501821e-02
9,25,8.0708300000e-17,2.7092729480e-02
9,27,8.4053300000e-17,3.2220996131e-02
9,29,7.5273000000e-17,3.7736301775e-02
9,31,7.0983270000e-17,4.3638646412e-02
9,33,7.0815030000e-17,4.9928030041e-02
9,35,6.8090630000e-17,5.6604452663e-02
9,37,6.4033230000e-17,6.3667914277e-02
9,39,6.6022570000e-17,7.1118414884e-02
9,41,6.1560030000e-17,7.8955954483e-02
9,43,5.9995000000e-17,8.7180533075e-02
9,45,6.1978570000e-17,9.5792150660e-02
9,47,5.7304470000e-17,1.0479080724e-01
9,49,5.8809570000e-17,1.1417650281e-01
9,51,5.8761100000e-17,1.2394923737e-01
9,53,5.7538400000e-17,1.3410901092e-01
9,55,5.4398400000e-17,1.4465582347e-01
9,57,5.7022030000e-17,1.5558967501e-01
9,59,5.1825630000e-17,1.6691056554e-01
9,61,5.3872500000e-17,1.7861849507e-01
9,63,5.4577030000e-17,1.9071346359e-01
9,65,5.4519370000e-17,2.0319547110e-01
9,67,5.0161870000e-17,2.1606451760e-01
9,69,5.5134170000e-17,2.2932060309e-01
9,71,5.1506900000e-17,2.4296372758e-01
9,73,4.8917630000e-17,2.5699389106e-01
9,75,4.7039400000e-17,2.7141109354e-01
9,77,4.7446870000e-17,2.8621533500e-01
9,79,4.5417530000e-17,3.0140661546e-01
9,81,4.7122570000e-17,3.1698493491e-01
9,83,4.3721700000e-17,3.3295029335e-01
9,85,4.4855570000e-17,3.4930269079e-01
9,87,4.0903400000e-17,3.6604212722e-01
9,89,4.1571230000e-17,3.8316860264e-01
9,91,4.2529200000e-17,4.0068211705e-01
9,93,4.0830800000e-17,4.1858267046e-01
9,95,3.3974770000e-17,4.3687026286e-01
9,97,3.8199170000e-17,4.5554489425e-01
9,99,5.9130870000e-17,4.7460656463e-01
10,0,6.5471400000e-18,-5.3217861478e-03
10,2,3.8061270000e-17,-5.0315069033e-03
10,4,7.9538330000e-17,-4.3541886664e-03
10,6,1.2881600000e-16,-3.2898314368e-03
10,8,3.7620570000e-16,-1.8384352147e-03
10,12,3.7963500000e-16,2.2254742072e-03
10,14,1.5885830000e-16,4.8379874071e-03
10,16,1.3711000000e-16,7.8375395994e-03
10,18,1.0601090000e-16,1.1224130784e-02
10,20,9.3813370000e-17,1.4997760962e-02
10,22,9.0757900000e-17,1.9158430132e-02
10,24,8.0789030000e-17,2.3706138295e-02
10,26,7.2288670000e-17,2.8640885450e-02
10,28,7.3857070000e-17,3.3962671598e-02
10,30,6.8198330000e-17,3.9671496738e-02
10,32,6.2711830000e-17,4.5767360871e-02
10,34,6.2797870000e-17,5.2250263996e-02
10,36,6.1454230000e-17,5.9120206114e-02
10,38,5.6236770000e-17,6.6377187225e-02
10,40,5.7429230000e-17,7.4021207328e-02
10,42,5.3027100000e-17,8.2052266424e-02
10,44,5.4975200000e-17,9.0470364512e-02
10,46,5.3641770000e-17,9.9275501593e-02
10,48,4.9345870000e-17,1.0846767767e-01
10,50,5.2658530000e-17,1.1804689273e-01
10,52,5.2199930000e-17,1.2801314679e-01
10,54,4.9168330000e-17,1.3836643984e-01
10,56,4.8809200000e-17,1.4910677189e-01
10,58,4.9474930000e-17,1.6023414292e-01
10,60,4.6242030000e-17,1.7174855295e-01
10,62,4.6970800000e-17,1.8365000197e-01
10,64,4.6979100000e-17,1.9593848999e-01
10,66,4.8042000000e-17,2.0861401699e-01
10,68,4.5751670000e-17,2.2167658299e-01
10,70,4.7314230000e-17,2.3512618798e-01
10,72,4.4324870000e-17,2.4896283197e-01
10,74,4.3209330000e-17,2.6318651494e-01
10,76,4.1771070000e-17,2.7779723691e-01
10,78,4.1422070000e-17,2.9279499788e-01
10,80,3.8906070000e-17,3.0817979783e-01
10,82,4.0781870000e-17,3.2395163678e-01
10,84,3.7537500000e-17,3.4011051472e-01
10,86,3.9082800000e-17,3.5665643165e-01
10,88,3.4805100000e-17,3.7358938757e-01
10,90,3.5014000000e-17,3.9090938249e-01
10,92,3.5708200000e-17,4.0861641640e-01
10,94,3.4947000000e-17,4.2671048930e-01
10,96,3.0187900000e-17,4.4519160120e-01
10,98,3.2710300000e-17,4.6405975209e-01
10,100,4.7044930000e-17,4.8331494197e-01
11,1,1.8319130000e-17,-6.2893836292e-03
11,3,4.7090200000e-17,-5.8055848885e-03
11,5,8.5937730000e-17,-4.9347471552e-03
11,7,1.3648370000e-16,-3.6768704294e-03
11,9,3.4277670000e-16,-2.0319547110e-03
11,13,3.5320600000e-16,2.4189937035e-03
11,15,1.4240700000e-16,5.2250263996e-03
11,17,1.2272700000e-16,8.4180980883e-03
11,19,9.8595670000e-17,1.1998208770e-02
11,21,8.4216000000e-17,1.5965358443e-02
11,23,8.0676200000e-17,2.0319547110e-02
11,25,7.4486030000e-17,2.5060774769e-02
11,27,6.6196370000e-17,3.0189041420e-02
11,29,6.6963470000e-17,3.5704347064e-02
11,31,6.0547270000e-17,4.1606691701e-02
11,33,5.8080370000e-17,4.7896075330e-02
11,35,5.7781600000e-17,5.4572497952e-02
11,37,5.4902830000e-17,6.1635959566e-02
11,39,5.1596570000e-17,6.9086460173e-02
11,41,5.2206430000e-17,7.6923999772e-02
11,43,5.0461470000e-17,8.5148578364e-02
11,45,4.9065930000e-17,9.3760195949e-02
11,47,4.7968030000e-17,1.0275885253e-01
11,49,4.7928430000e-17,1.1214454810e-01
11,51,4.6330530000e-17,1.2191728266e-01
11,53,4.7358770000e-17,1.3207705621e-01
11,55,4.6434170000e-17,1.4262386876e-01
11,57,4.5971630000e-17,1.5355772030e-01
11,59,4.4449300000e-17,1.6487861083e-01
11,61,4.4941470000e-17,1.7658654036e-01
11,63,4.3527600000e-17,1.8868150888e-01
