# O-CO2 state-resolved inelastic channels at energy index 36
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,19,1.0231770000e-16,1.8287592399e-02
1,21,8.9634500000e-17,2.2254742072e-02
1,23,8.8518800000e-17,2.6608930739e-02
1,25,8.7429730000e-17,3.1350158398e-02
1,27,7.8099230000e-17,3.6478425049e-02
1,29,8.2760430000e-17,4.1993730693e-02
1,31,7.8724700000e-17,4.7896075330e-02
1,33,7.2507700000e-17,5.4185458959e-02
1,35,7.5872730000e-17,6.0861881581e-02
1,37,7.4064630000e-17,6.7925343195e-02
1,39,6.2590930000e-17,7.5375843802e-02
1,41,6.7784770000e-17,8.3213383401e-02
1,43,7.2293000000e-17,9.1437961993e-02
1,45,6.2117370000e-17,1.0004957958e-01
1,47,6.0604730000e-17,1.0904823616e-01
1,49,6.5408570000e-17,1.1843393172e-01
1,51,6.1862500000e-17,1.2820666629e-01
1,53,5.3913670000e-17,1.3836643984e-01
1,55,5.8565230000e-17,1.4891325239e-01
1,57,5.4649400000e-17,1.5984710393e-01
1,59,5.6361930000e-17,1.7116799446e-01
1,61,5.6670670000e-17,1.8287592399e-01
1,63,5.9015300000e-17,1.9497089250e-01
1,65,5.7599600000e-17,2.0745290001e-01
1,67,5.5073770000e-17,2.2032194652e-01
1,69,5.1871000000e-17,2.3357803201e-01
1,71,5.4096400000e-17,2.4722115650e-01
1,73,5.0613430000e-17,2.6125131998e-01
1,75,4.7286430000e-17,2.7566852245e-01
1,77,4.6872470000e-17,2.9047276392e-01
1,79,4.9798970000e-17,3.0566404438e-01
1,81,4.7249170000e-17,3.2124236383e-01
1,83,4.4168530000e-17,3.3720772227e-01
1,85,4.5117770000e-17,3.5356011971e-01
1,87,4.4110900000e-17,3.7029955614e-01
1,89,4.8462430000e-17,3.8742603156e-01
1,91,4.6119270000e-17,4.0493954597e-01
1,93,4.2168570000e-17,4.2284009938e-01
1,95,3.4989270000e-17,4.4112769178e-01
1,97,4.5900030000e-17,4.5980232317e-01
1,99,6.8860270000e-17,4.7886399355e-01
2,0,1.3765480000e-16,-2.9027924442e-04
2,4,4.8766830000e-16,6.7731823699e-04
2,6,2.2542770000e-16,1.7416754665e-03
2,8,1.8934770000e-16,3.1930716887e-03
2,10,1.5596570000e-16,5.0315069033e-03
2,12,1.3233230000e-16,7.2569811106e-03
2,14,1.2329930000e-16,9.8694943104e-03
2,16,1.1774030000e-16,1.2869046503e-02
2,18,9.9718770000e-17,1.6255637688e-02
2,20,9.9194670000e-17,2.0029267865e-02
2,22,8.9427300000e-17,2.4189937035e-02
2,24,8.5594070000e-17,2.8737645198e-02
2,26,8.1289730000e-17,3.3672392353e-02
2,28,8.1890500000e-17,3.8994178501e-02
2,30,7.6298430000e-17,4.4703003641e-02
2,32,7.5675570000e-17,5.0798867774e-02
2,34,7.5739230000e-17,5.7281770900e-02
2,36,7.2239800000e-17,6.4151713018e-02
2,38,7.0919870000e-17,7.1408694128e-02
2,40,6.5278330000e-17,7.9052714231e-02
2,42,6.8876900000e-17,8.7083773327e-02
2,44,6.4244830000e-17,9.5501871415e-02
2,46,6.1030300000e-17,1.0430700850e-01
2,48,5.9907800000e-17,1.1349918457e-01
2,50,5.9046900000e-17,1.2307839964e-01
2,52,5.8717700000e-17,1.3304465369e-01
2,54,5.2136630000e-17,1.4339794675e-01
2,56,6.0605370000e-17,1.5413827879e-01
2,58,5.4891700000e-17,1.6526564983e-01
2,60,5.7120430000e-17,1.7678005985e-01
2,62,5.5524730000e-17,1.8868150888e-01
2,64,5.9024000000e-17,2.0096999689e-01
2,66,5.2976930000e-17,2.1364552390e-01
2,68,5.6428970000e-17,2.2670808989e-01
2,70,5.4146570000e-17,2.4015769489e-01
2,72,5.0381900000e-17,2.5399433887e-01
2,74,5.0054170000e-17,2.6821802185e-01
2,76,4.9754500000e-17,2.8282874382e-01
2,78,5.1903870000e-17,2.9782650478e-01
2,80,4.9611970000e-17,3.1321130473e-01
2,82,4.6580600000e-17,3.2898314368e-01
2,84,4.2415400000e-17,3.4514202162e-01
2,86,4.4550270000e-17,3.6168793855e-01
2,88,4.5556570000e-17,3.7862089448e-01
2,90,4.6811000000e-17,3.9594088939e-01
2,92,4.3030300000e-17,4.1364792330e-01
2,94,3.9767170000e-17,4.3174199621e-01
2,96,3.5905030000e-17,4.5022310810e-01
2,98,4.3557400000e-17,4.6909125899e-01
2,100,6.6962400000e-17,4.8834644887e-01
3,1,2.2287470000e-16,-4.8379874071e-04
3,5,4.6555100000e-16,8.7083773327e-04
3,7,2.1433670000e-16,2.1287144591e-03
3,9,1.8561000000e-16,3.7736301775e-03
3,11,1.5102170000e-16,5.8055848885e-03
3,13,1.2263100000e-16,8.2245785920e-03
3,15,1.2528600000e-16,1.1030611288e-02
3,17,1.1157430000e-16,1.4223682977e-02
3,19,9.6708770000e-17,1.7803793658e-02
3,21,1.0171650000e-16,2.1770943332e-02
3,23,9.2409330000e-17,2.6125131998e-02
3,25,8.3417130000e-17,3.0866359657e-02
3,27,8.6260800000e-17,3.5994626309e-02
3,29,8.3558430000e-17,4.1509931953e-02
3,31,7.1007770000e-17,4.7412276589e-02
3,33,7.6919100000e-17,5.3701660218e-02
3,35,7.0189200000e-17,6.0378082840e-02
3,37,6.8426270000e-17,6.7441544454e-02
3,39,6.6932530000e-17,7.4892045061e-02
3,41,6.7087800000e-17,8.2729584661e-02
3,43,6.5431530000e-17,9.0954163253e-02
3,45,6.3310100000e-17,9.9565780837e-02
3,47,6.2825030000e-17,1.0856443741e-01
3,49,6.1623030000e-17,1.1795013298e-01
3,51,6.1667670000e-17,1.2772286755e-01
3,53,5.3814930000e-17,1.3788264110e-01
3,55,5.7019730000e-17,1.4842945365e-01
3,57,5.5321400000e-17,1.5936330519e-01
3,59,5.6129100000e-17,1.7068419572e-01
3,61,5.4619670000e-17,1.8239212525e-01
3,63,5.9439830000e-17,1.9448709376e-01
3,65,5.7066700000e-17,2.0696910127e-01
3,67,5.4865800000e-17,2.1983814778e-01
3,69,5.3234930000e-17,2.3309423327e-01
3,71,5.3233930000e-17,2.4673735776e-01
3,73,5.2010830000e-17,2.6076752124e-01
3,75,5.0791230000e-17,2.7518472371e-01
3,77,5.0386770000e-17,2.8998896518e-01
3,79,4.9404730000e-17,3.0518024564e-01
3,81,4.8896930000e-17,3.2075856509e-01
3,83,4.6511230000e-17,3.3672392353e-01
3,85,4.6392930000e-17,3.5307632097e-01
3,87,4.6061700000e-17,3.6981575740e-01
3,89,4.9181400000e-17,3.8694223282e-01
3,91,4.4693670000e-17,4.0445574723e-01
3,93,4.0340370000e-17,4.2235630064e-01
3,95,3.6637030000e-17,4.4064389304e-01
3,97,4.5807830000e-17,4.5931852443e-01
3,99,6.8956100000e-17,4.7838019481e-01
4,0,2.6516470000e-17,-9.6759748141e-04
4,2,2.7096900000e-16,-6.7731823699e-04
4,6,4.5016130000e-16,1.0643572296e-03
4,8,2.1183030000e-16,2.5157534517e-03
4,10,1.8129600000e-16,4.3541886664e-03
4,12,1.4310070000e-16,6.5796628736e-03
4,14,1.2593270000e-16,9.1921760734e-03
4,16,1.1960530000e-16,1.2191728266e-02
4,18,1.0496220000e-16,1.5578319451e-02
4,20,9.5836870000e-17,1.9351949628e-02
4,22,9.7982670000e-17,2.3512618798e-02
4,24,8.3776800000e-17,2.8060326961e-02
4,26,8.4911030000e-17,3.2995074116e-02
4,28,8.3129770000e-17,3.8316860264e-02
4,30,8.0266630000e-17,4.4025685404e-02
4,32,7.3235930000e-17,5.0121549537e-02
4,34,7.5875730000e-17,5.6604452663e-02
4,36,7.0267500000e-17,6.3474394781e-02
4,38,6.8340970000e-17,7.0731375891e-02
4,40,6.7251170000e-17,7.8375395994e-02
4,42,6.3755670000e-17,8.6406455090e-02
4,44,6.3389970000e-17,9.4824553178e-02
4,46,6.2798100000e-17,1.0362969026e-01
4,48,6.1709030000e-17,1.1282186633e-01
4,50,5.9495970000e-17,1.2240108140e-01
4,52,5.9798330000e-17,1.3236733546e-01
4,54,5.4228070000e-17,1.4272062851e-01
4,56,5.9057370000e-17,1.5346096055e-01
4,58,5.5807100000e-17,1.6458833159e-01
4,60,5.4304770000e-17,1.7610274162e-01
4,62,5.2912530000e-17,1.8800419064e-01
4,64,5.6841730000e-17,2.0029267865e-01
4,66,5.4535070000e-17,2.1296820566e-01
4,68,5.5413630000e-17,2.2603077166e-01
4,70,5.5185100000e-17,2.3948037665e-01
4,72,5.2937300000e-17,2.5331702063e-01
4,74,5.0883070000e-17,2.6754070361e-01
4,76,4.9650800000e-17,2.8215142558e-01
4,78,4.9785000000e-17,2.9714918654e-01
4,80,4.9866830000e-17,3.1253398650e-01
4,82,4.8433330000e-17,3.2830582544e-01
4,84,4.5386170000e-17,3.4446470338e-01
4,86,4.6806600000e-17,3.6101062031e-01
4,88,4.5268400000e-17,3.7794357624e-01
4,90,4.7841500000e-17,3.9526357116e-01
4,92,4.5602830000e-17,4.1297060507e-01
4,94,4.0663670000e-17,4.3106467797e-01
4,96,3.6400900000e-17,4.4954578986e-01
4,98,4.3499230000e-17,4.6841394075e-01
4,100,6.7206330000e-17,4.8766913063e-01
5,1,6.5107500000e-17,-1.3546364740e-03
5,3,2.9631870000e-16,-8.7083773327e-04
5,7,4.4535630000e-16,1.2578767258e-03
5,9,2.0690430000e-16,2.9027924442e-03
5,11,1.7404800000e-16,4.9347471552e-03
5,13,1.4418000000e-16,7.3537408587e-03
5,15,1.2328570000e-16,1.0159773555e-02
5,17,1.1633000000e-16,1.3352845243e-02
5,19,1.0470350000e-16,1.6932955925e-02
5,21,9.7756930000e-17,2.0900105599e-02
5,23,9.3289030000e-17,2.5254294265e-02
5,25,8.8137700000e-17,2.9995521924e-02
5,27,8.3273230000e-17,3.5123788575e-02
5,29,8.2636670000e-17,4.0639094219e-02
5,31,7.7875600000e-17,4.6541438856e-02
5,33,7.3480370000e-17,5.2830822485e-02
5,35,7.4261970000e-17,5.9507245107e-02
5,37,6.9209130000e-17,6.6570706721e-02
5,39,6.6443370000e-17,7.4021207328e-02
5,41,6.6282170000e-17,8.1858746927e-02
5,43,6.4420270000e-17,9.0083325519e-02
5,45,6.2477970000e-17,9.8694943104e-02
5,47,6.2251430000e-17,1.0769359968e-01
5,49,6.2240900000e-17,1.1707929525e-01
5,51,6.1288300000e-17,1.2685202981e-01
5,53,5.7172530000e-17,1.3701180337e-01
5,55,5.9595630000e-17,1.4755861592e-01
5,57,5.5670430000e-17,1.5849246746e-01
5,59,5.7057470000e-17,1.6981335799e-01
5,61,5.3584370000e-17,1.8152128751e-01
5,63,5.7625470000e-17,1.9361625603e-01
5,65,5.8469270000e-17,2.0609826354e-01
5,67,5.7485600000e-17,2.1896731004e-01
5,69,5.4974630000e-17,2.3222339554e-01
5,71,5.2865930000e-17,2.4586652003e-01
5,73,5.2837830000e-17,2.5989668351e-01
5,75,5.0478600000e-17,2.7431388598e-01
5,77,5.0232570000e-17,2.8911812745e-01
5,79,4.9364100000e-17,3.0430940790e-01
5,81,4.7805600000e-17,3.1988772735e-01
5,83,4.4836470000e-17,3.3585308580e-01
5,85,4.7774530000e-17,3.5220548323e-01
5,87,4.7253630000e-17,3.6894491966e-01
5,89,4.9358970000e-17,3.8607139508e-01
5,91,4.4964400000e-17,4.0358490950e-01
5,93,4.0667100000e-17,4.2148546290e-01
5,95,3.7694430000e-17,4.3977305530e-01
5,97,4.4924130000e-17,4.5844768669e-01
5,99,6.8065570000e-17,4.7750935708e-01
6,0,1.8018300000e-17,-2.0319547110e-03
6,2,8.6737530000e-17,-1.7416754665e-03
6,4,3.1172630000e-16,-1.0643572296e-03
6,8,4.3817400000e-16,1.4513962221e-03
6,10,2.0010230000e-16,3.2898314368e-03
6,12,1.7473230000e-16,5.5153056441e-03
6,14,1.3979400000e-16,8.1278188439e-03
6,16,1.1761300000e-16,1.1127371036e-02
6,18,1.1482730000e-16,1.4513962221e-02
6,20,1.0362960000e-16,1.8287592399e-02
6,22,9.3113430000e-17,2.2448261569e-02
6,24,9.3574370000e-17,2.6995969731e-02
6,26,8.4698100000e-17,3.1930716887e-02
6,28,8.0533070000e-17,3.7252503034e-02
6,30,8.2618970000e-17,4.2961328175e-02
6,32,7.4735500000e-17,4.9057192308e-02
6,34,7.2385170000e-17,5.5540095433e-02
6,36,7.4181830000e-17,6.2410037551e-02
6,38,7.0438600000e-17,6.9667018662e-02
6,40,6.6116030000e-17,7.7311038765e-02
6,42,6.7357570000e-17,8.5342097861e-02
6,44,6.3392830000e-17,9.3760195949e-02
6,46,6.2299400000e-17,1.0256533303e-01
6,48,6.1999200000e-17,1.1175750910e-01
6,50,5.8777500000e-17,1.2133672417e-01
6,52,5.9598100000e-17,1.3130297823e-01
6,54,5.7252070000e-17,1.4165627128e-01
6,56,5.9011770000e-17,1.5239660332e-01
6,58,5.3881300000e-17,1.6352397436e-01
6,60,5.7073670000e-17,1.7503838439e-01
6,62,5.2872200000e-17,1.8693983341e-01
6,64,5.6168500000e-17,1.9922832142e-01
6,66,5.6310870000e-17,2.1190384843e-01
6,68,5.6111930000e-17,2.2496641443e-01
6,70,5.4950730000e-17,2.3841601942e-01
6,72,5.2440800000e-17,2.5225266340e-01
6,74,5.0918900000e-17,2.6647634638e-01
6,76,4.9257070000e-17,2.8108706835e-01
6,78,5.0633630000e-17,2.9608482931e-01
6,80,5.1016130000e-17,3.1146962927e-01
6,82,4.7348930000e-17,3.2724146821e-01
6,84,4.4909230000e-17,3.4340034615e-01
6,86,4.7679570000e-17,3.5994626309e-01
6,88,4.6706230000e-17,3.7687921901e-01
6,90,4.8135870000e-17,3.9419921393e-01
6,92,4.4723400000e-17,4.1190624784e-01
6,94,4.0717500000e-17,4.3000032074e-01
6,96,3.6463700000e-17,4.4848143263e-01
6,98,4.3767500000e-17,4.6734958352e-01
6,100,6.7571700000e-17,4.8660477340e-01
7,1,4.2541570000e-17,-2.6125131998e-03
7,3,1.0007250000e-16,-2.1287144591e-03
7,5,3.2668870000e-16,-1.2578767258e-03
7,9,4.3188570000e-16,1.6449157184e-03
7,11,2.0158330000e-16,3.6768704294e-03
7,13,1.7191470000e-16,6.0958641329e-03
7,15,1.3758970000e-16,8.9018968290e-03
7,17,1.1853670000e-16,1.2094968518e-02
7,19,1.1190670000e-16,1.5675079199e-02
7,21,1.0293650000e-16,1.9642228873e-02
7,23,9.3656300000e-17,2.3996417539e-02
7,25,9.3473970000e-17,2.8737645198e-02
7,27,8.3792670000e-17,3.3865911849e-02
7,29,8.2625200000e-17,3.9381217493e-02
7,31,7.9064800000e-17,4.5283562130e-02
7,33,7.6107400000e-17,5.1572945759e-02
7,35,7.2072330000e-17,5.8249368381e-02
7,37,7.2758970000e-17,6.5312829995e-02
7,39,6.8516530000e-17,7.2763330602e-02
7,41,6.5759970000e-17,8.0600870202e-02
7,43,6.7385330000e-17,8.8825448794e-02
7,45,6.3184670000e-17,9.7437066378e-02
7,47,6.2618030000e-17,1.0643572296e-01
7,49,6.0854230000e-17,1.1582141853e-01
7,51,6.1737100000e-17,1.2559415309e-01
7,53,5.6098030000e-17,1.3575392664e-01
7,55,5.9386630000e-17,1.4630073919e-01
7,57,5.6303130000e-17,1.5723459073e-01
7,59,5.6440900000e-17,1.6855548126e-01
7,61,5.4085330000e-17,1.8026341079e-01
7,63,5.8232200000e-17,1.9235837930e-01
7,65,5.7552530000e-17,2.0484038682e-01
7,67,5.6061230000e-17,2.1770943332e-01
7,69,5.6253530000e-17,2.3096551881e-01
7,71,5.3465000000e-17,2.4460864330e-01
7,73,5.1868130000e-17,2.5863880678e-01
7,75,5.0006970000e-17,2.7305600925e-01
7,77,5.1313330000e-17,2.8786025072e-01
7,79,5.0881730000e-17,3.0305153118e-01
7,81,4.8519970000e-17,3.1862985063e-01
7,83,4.5992330000e-17,3.3459520907e-01
7,85,4.9268700000e-17,3.5094760651e-01
7,87,4.7093600000e-17,3.6768704294e-01
7,89,4.8993900000e-17,3.8481351836e-01
7,91,4.4940870000e-17,4.0232703277e-01
7,93,4.0158300000e-17,4.2022758618e-01
7,95,3.7508400000e-17,4.3851517858e-01
7,97,4.5255270000e-17,4.5718980997e-01
7,99,6.8989030000e-17,4.7625148035e-01
8,0,1.0621570000e-17,-3.4833509331e-03
8,2,5.5731230000e-17,-3.1930716887e-03
8,4,1.1221030000e-16,-2.5157534517e-03
8,6,3.3518570000e-16,-1.4513962221e-03
8,10,4.2971270000e-16,1.8384352147e-03
8,12,1.9868330000e-16,4.0639094219e-03
8,14,1.6792030000e-16,6.6764226217e-03
8,16,1.3606630000e-16,9.6759748141e-03
8,18,1.1691600000e-16,1.3062565999e-02
8,20,1.1049230000e-16,1.6836196177e-02
8,22,1.0258000000e-16,2.0996865347e-02
8,24,9.2260130000e-17,2.5544573509e-02
8,26,9.1426070000e-17,3.0479320664e-02
8,28,8.4152970000e-17,3.5801106812e-02
8,30,8.0930930000e-17,4.1509931953e-02
8,32,7.6356330000e-17,4.7605796085e-02
8,34,7.4172030000e-17,5.4088699211e-02
8,36,7.1774000000e-17,6.0958641329e-02
8,38,6.9710000000e-17,6.8215622440e-02
8,40,6.7446530000e-17,7.5859642543e-02
8,42,6.5478730000e-17,8.3890701638e-02
8,44,6.6223300000e-17,9.2308799727e-02
8,46,6.3639400000e-17,1.0111393681e-01
8,48,6.1321830000e-17,1.1030611288e-01
8,50,6.1333830000e-17,1.1988532795e-01
8,52,6.2444830000e-17,1.2985158201e-01
8,54,5.6283200000e-17,1.4020487506e-01
8,56,5.8057170000e-17,1.5094520710e-01
8,58,5.5310200000e-17,1.6207257814e-01
8,60,5.4859470000e-17,1.7358698817e-01
8,62,5.4008770000e-17,1.8548843719e-01
8,64,5.6913470000e-17,1.9777692520e-01
8,66,5.4816970000e-17,2.1045245221e-01
8,68,5.5881570000e-17,2.2351501821e-01
8,70,5.6684130000e-17,2.3696462320e-01
8,72,5.3446270000e-17,2.5080126718e-01
8,74,5.1985830000e-17,2.6502495016e-01
8,76,5.1147470000e-17,2.7963567213e-01
8,78,5.1205300000e-17,2.9463343309e-01
8,80,5.0609230000e-17,3.1001823304e-01
8,82,4.7838970000e-17,3.2579007199e-01
8,84,4.5630800000e-17,3.4194894993e-01
8,86,4.7652030000e-17,3.5849486686e-01
8,88,4.6561270000e-17,3.7542782279e-01
8,90,4.8020600000e-17,3.9274781771e-01
8,92,4.4744730000e-17,4.1045485162e-01
8,94,4.0639870000e-17,4.2854892452e-01
8,96,3.7728530000e-17,4.4703003641e-01
8,98,4.4034470000e-17,4.6589818730e-01
8,100,6.7497200000e-17,4.8515337718e-01
9,1,2.4370070000e-17,-4.2574289182e-03
9,3,6.8441730000e-17,-3.7736301775e-03
9,5,1.1986630000e-16,-2.9027924442e-03
9,7,3.4109070000e-16,-1.6449157184e-03
9,11,3.8282430000e-16,2.0319547110e-03
9,13,1.7130170000e-16,4.4509484145e-03
9,15,1.4902330000e-16,7.2569811106e-03
9,17,1.1999100000e-16,1.0450052799e-02
9,19,9.9473870000e-17,1.4030163480e-02
9,21,1.0036300000e-16,1.7997313154e-02
9,23,8.8794530000e-17,2.2351501821e-02
9,25,8.0959800000e-17,2.7092729480e-02
9,27,8.1629830000e-17,3.2220996131e-02
9,29,7.5195500000e-17,3.7736301775e-02
9,31,7.1008430000e-17,4.3638646412e-02
9,33,7.1034470000e-17,4.9928030041e-02
9,35,6.8384000000e-17,5.6604452663e-02
9,37,6.3234030000e-17,6.3667914277e-02
9,39,6.6650270000e-17,7.1118414884e-02
9,41,5.9750770000e-17,7.8955954483e-02
9,43,5.8849470000e-17,8.7180533075e-02
9,45,5.8613170000e-17,9.5792150660e-02
9,47,5.6770970000e-17,1.0479080724e-01
9,49,5.4425470000e-17,1.1417650281e-01
9,51,5.7287530000e-17,1.2394923737e-01
9,53,5.2025600000e-17,1.3410901092e-01
9,55,5.4269230000e-17,1.4465582347e-01
9,57,5.3082070000e-17,1.5558967501e-01
9,59,5.0708000000e-17,1.6691056554e-01
9,61,4.9867700000e-17,1.7861849507e-01
9,63,5.3433430000e-17,1.9071346359e-01
9,65,5.1693070000e-17,2.0319547110e-01
9,67,5.0940900000e-17,2.1606451760e-01
9,69,5.4041770000e-17,2.2932060309e-01
9,71,5.1488270000e-17,2.4296372758e-01
9,73,4.8843400000e-17,2.5699389106e-01
9,75,4.7357270000e-17,2.7141109354e-01
9,77,4.8306830000e-17,2.8621533500e-01
9,79,4.6216800000e-17,3.0140661546e-01
9,81,4.4157630000e-17,3.1698493491e-01
9,83,4.3459470000e-17,3.3295029335e-01
9,85,4.5605170000e-17,3.4930269079e-01
9,87,4.3683970000e-17,3.6604212722e-01
9,89,4.5584370000e-17,3.8316860264e-01
9,91,4.1431070000e-17,4.0068211705e-01
9,93,3.8301500000e-17,4.1858267046e-01
9,95,3.5310230000e-17,4.3687026286e-01
9,97,4.1529530000e-17,4.5554489425e-01
9,99,6.2140230000e-17,4.7460656463e-01
10,0,6.2782530000e-18,-5.3217861478e-03
10,2,3.7177400000e-17,-5.0315069033e-03
10,4,7.7775770000e-17,-4.3541886664e-03
10,6,1.2396630000e-16,-3.2898314368e-03
10,8,3.4800930000e-16,-1.8384352147e-03
10,12,3.5102470000e-16,2.2254742072e-03
10,14,1.5439630000e-16,4.8379874071e-03
10,16,1.3359830000e-16,7.8375395994e-03
10,18,1.0580520000e-16,1.1224130784e-02
10,20,9.0756930000e-17,1.4997760962e-02
10,22,8.8487470000e-17,1.9158430132e-02
10,24,8.0172830000e-17,2.3706138295e-02
10,26,7.2634530000e-17,2.8640885450e-02
10,28,7.1964800000e-17,3.3962671598e-02
10,30,6.6439170000e-17,3.9671496738e-02
10,32,6.1479730000e-17,4.5767360871e-02
10,34,6.3099270000e-17,5.2250263996e-02
10,36,6.0630700000e-17,5.9120206114e-02
10,38,5.5627600000e-17,6.6377187225e-02
10,40,5.7141870000e-17,7.4021207328e-02
10,42,5.2703970000e-17,8.2052266424e-02
10,44,5.3607470000e-17,9.0470364512e-02
10,46,5.1510000000e-17,9.9275501593e-02
10,48,4.9002770000e-17,1.0846767767e-01
10,50,4.9565600000e-17,1.1804689273e-01
10,52,5.1671270000e-17,1.2801314679e-01
10,54,4.5956970000e-17,1.3836643984e-01
10,56,4.7566000000e-17,1.4910677189e-01
10,58,4.5693870000e-17,1.6023414292e-01
10,60,4.4969470000e-17,1.7174855295e-01
10,62,4.3865530000e-17,1.8365000197e-01
10,64,4.6741470000e-17,1.9593848999e-01
10,66,4.5046930000e-17,2.0861401699e-01
10,68,4.4881970000e-17,2.2167658299e-01
10,70,4.6442230000e-17,2.3512618798e-01
10,72,4.4313800000e-17,2.4896283197e-01
10,74,4.3505230000e-17,2.6318651494e-01
10,76,4.3120930000e-17,2.7779723691e-01
10,78,4.0684070000e-17,2.9279499788e-01
10,80,3.9959470000e-17,3.0817979783e-01
10,82,3.9149500000e-17,3.2395163678e-01
10,84,3.7976970000e-17,3.4011051472e-01
10,86,3.9429930000e-17,3.5665643165e-01
10,88,3.6707470000e-17,3.7358938757e-01
10,90,3.8572100000e-17,3.9090938249e-01
10,92,3.5488400000e-17,4.0861641640e-01
10,94,3.3016600000e-17,4.2671048930e-01
10,96,3.0697000000e-17,4.4519160120e-01
10,98,3.5297870000e-17,4.6405975209e-01
10,100,5.0009770000e-17,4.8331494197e-01
11,1,1.7725070000e-17,-6.2893836292e-03
11,3,4.6024300000e-17,-5.8055848885e-03
11,5,8.3334430000e-17,-4.9347471552e-03
11,7,1.3157800000e-16,-3.6768704294e-03
11,9,3.1639370000e-16,-2.0319547110e-03
11,13,3.2319800000e-16,2.4189937035e-03
11,15,1.3816400000e-16,5.2250263996e-03
11,17,1.2108200000e-16,8.4180980883e-03
11,19,9.8135070000e-17,1.1998208770e-02
11,21,8.3443030000e-17,1.5965358443e-02
11,23,7.9363970000e-17,2.0319547110e-02
11,25,7.3914530000e-17,2.5060774769e-02
11,27,6.4900070000e-17,3.0189041420e-02
11,29,6.5548570000e-17,3.5704347064e-02
11,31,5.9255400000e-17,4.1606691701e-02
11,33,5.6432830000e-17,4.7896075330e-02
11,35,5.6809430000e-17,5.4572497952e-02
11,37,5.2168300000e-17,6.1635959566e-02
11,39,5.1642630000e-17,6.9086460173e-02
11,41,5.1584930000e-17,7.6923999772e-02
11,43,4.9761170000e-17,8.5148578364e-02
11,45,4.6952170000e-17,9.3760195949e-02
11,47,4.7961900000e-17,1.0275885253e-01
11,49,4.5055730000e-17,1.1214454810e-01
11,51,4.5505330000e-17,1.2191728266e-01
11,53,4.2776600000e-17,1.3207705621e-01
11,55,4.5902830000e-17,1.4262386876e-01
11,57,4.3240270000e-17,1.5355772030e-01
11,59,4.2989470000e-17,1.6487861083e-01
11,61,4.1875930000e-17,1.7658654036e-01
11,63,4.2803330000e-17,1.8868150888e-01
