# O-CO2 state-resolved inelastic channels at energy index 12
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
3,13,1.5160400000e-16,8.2245785920e-03
3,15,1.5319270000e-16,1.1030611288e-02
3,17,1.3350170000e-16,1.4223682977e-02
3,19,1.1734530000e-16,1.7803793658e-02
3,21,1.2375630000e-16,2.1770943332e-02
3,23,1.1144030000e-16,2.6125131998e-02
3,25,1.0038720000e-16,3.0866359657e-02
3,27,1.0531500000e-16,3.5994626309e-02
3,29,9.9617800000e-17,4.1509931953e-02
3,31,9.0883970000e-17,4.7412276589e-02
3,33,9.1603830000e-17,5.3701660218e-02
3,35,8.4787100000e-17,6.0378082840e-02
3,37,7.8169470000e-17,6.7441544454e-02
3,39,8.1360070000e-17,7.4892045061e-02
3,41,7.5422100000e-17,8.2729584661e-02
3,43,6.9750800000e-17,9.0954163253e-02
3,45,7.3435500000e-17,9.9565780837e-02
3,47,6.5514930000e-17,1.0856443741e-01
3,49,6.2166230000e-17,1.1795013298e-01
3,51,6.5635330000e-17,1.2772286755e-01
3,53,5.9992800000e-17,1.3788264110e-01
3,55,5.7216200000e-17,1.4842945365e-01
3,57,5.9850030000e-17,1.5936330519e-01
3,59,5.4567570000e-17,1.7068419572e-01
3,61,4.7673200000e-17,1.8239212525e-01
3,63,4.8635170000e-17,1.9448709376e-01
3,65,4.9862470000e-17,2.0696910127e-01
3,67,4.6624730000e-17,2.1983814778e-01
3,69,4.6272930000e-17,2.3309423327e-01
3,71,4.5425970000e-17,2.4673735776e-01
3,73,4.2541270000e-17,2.6076752124e-01
3,75,3.9703970000e-17,2.7518472371e-01
3,77,3.7759030000e-17,2.8998896518e-01
3,79,3.6659070000e-17,3.0518024564e-01
3,81,3.6969530000e-17,3.2075856509e-01
3,83,3.6636130000e-17,3.3672392353e-01
3,85,3.3417730000e-17,3.5307632097e-01
3,87,3.2042870000e-17,3.6981575740e-01
3,89,3.3917630000e-17,3.8694223282e-01
3,91,3.0563370000e-17,4.0445574723e-01
3,93,2.9636930000e-17,4.2235630064e-01
3,95,3.5311370000e-17,4.4064389304e-01
3,97,2.5694270000e-17,4.5931852443e-01
3,99,3.7100830000e-17,4.7838019481e-01
4,0,3.8260770000e-17,-9.6759748141e-04
4,2,4.1637830000e-16,-6.7731823699e-04
4,6,6.7675470000e-16,1.0643572296e-03
4,8,2.6617600000e-16,2.5157534517e-03
4,10,2.1094400000e-16,4.3541886664e-03
4,12,1.6819030000e-16,6.5796628736e-03
4,14,1.5037170000e-16,9.1921760734e-03
4,16,1.4500030000e-16,1.2191728266e-02
4,18,1.2631400000e-16,1.5578319451e-02
4,20,1.1705200000e-16,1.9351949628e-02
4,22,1.1861700000e-16,2.3512618798e-02
4,24,1.0812810000e-16,2.8060326961e-02
4,26,1.0162240000e-16,3.2995074116e-02
4,28,1.0239680000e-16,3.8316860264e-02
4,30,9.4293570000e-17,4.4025685404e-02
4,32,9.0986370000e-17,5.0121549537e-02
4,34,9.0194030000e-17,5.6604452663e-02
4,36,8.0871130000e-17,6.3474394781e-02
4,38,8.2344070000e-17,7.0731375891e-02
4,40,8.0738500000e-17,7.8375395994e-02
4,42,7.1767800000e-17,8.6406455090e-02
4,44,6.9473470000e-17,9.4824553178e-02
4,46,6.9184830000e-17,1.0362969026e-01
4,48,6.5068930000e-17,1.1282186633e-01
4,50,6.2257800000e-17,1.2240108140e-01
4,52,6.2790000000e-17,1.3236733546e-01
4,54,6.0329330000e-17,1.4272062851e-01
4,56,5.6879600000e-17,1.5346096055e-01
4,58,5.6763730000e-17,1.6458833159e-01
4,60,5.3410670000e-17,1.7610274162e-01
4,62,4.9717200000e-17,1.8800419064e-01
4,64,5.0148230000e-17,2.0029267865e-01
4,66,4.8377300000e-17,2.1296820566e-01
4,68,4.6310100000e-17,2.2603077166e-01
4,70,4.6544130000e-17,2.3948037665e-01
4,72,4.4059700000e-17,2.5331702063e-01
4,74,4.1325900000e-17,2.6754070361e-01
4,76,3.9816500000e-17,2.8215142558e-01
4,78,3.8099530000e-17,2.9714918654e-01
4,80,3.7857100000e-17,3.1253398650e-01
4,82,3.5470970000e-17,3.2830582544e-01
4,84,3.5302870000e-17,3.4446470338e-01
4,86,3.2770530000e-17,3.6101062031e-01
4,88,3.0635730000e-17,3.7794357624e-01
4,90,3.2906170000e-17,3.9526357116e-01
4,92,2.9785300000e-17,4.1297060507e-01
4,94,2.7968530000e-17,4.3106467797e-01
4,96,3.4806300000e-17,4.4954578986e-01
4,98,2.5705170000e-17,4.6841394075e-01
4,100,3.5801200000e-17,4.8766913063e-01
5,1,8.6010200000e-17,-1.3546364740e-03
5,3,4.4812470000e-16,-8.7083773327e-04
5,7,6.6525100000e-16,1.2578767258e-03
5,9,2.6174700000e-16,2.9027924442e-03
5,11,1.9869400000e-16,4.9347471552e-03
5,13,1.6897570000e-16,7.3537408587e-03
5,15,1.4959670000e-16,1.0159773555e-02
5,17,1.3871730000e-16,1.3352845243e-02
5,19,1.2569130000e-16,1.6932955925e-02
5,21,1.1837700000e-16,2.0900105599e-02
5,23,1.1453530000e-16,2.5254294265e-02
5,25,1.0793810000e-16,2.9995521924e-02
5,27,1.0063350000e-16,3.5123788575e-02
5,29,1.0290700000e-16,4.0639094219e-02
5,31,9.7100100000e-17,4.6541438856e-02
5,33,8.7538100000e-17,5.2830822485e-02
5,35,8.6945400000e-17,5.9507245107e-02
5,37,8.1984930000e-17,6.6570706721e-02
5,39,7.8286970000e-17,7.4021207328e-02
5,41,7.7767470000e-17,8.1858746927e-02
5,43,7.2327170000e-17,9.0083325519e-02
5,45,6.8235000000e-17,9.8694943104e-02
5,47,6.8305470000e-17,1.0769359968e-01
5,49,6.6682700000e-17,1.1707929525e-01
5,51,6.1591030000e-17,1.2685202981e-01
5,53,6.1490500000e-17,1.3701180337e-01
5,55,6.1281830000e-17,1.4755861592e-01
5,57,5.7966900000e-17,1.5849246746e-01
5,59,5.5288970000e-17,1.6981335799e-01
5,61,5.2250500000e-17,1.8152128751e-01
5,63,5.0513070000e-17,1.9361625603e-01
5,65,5.0288630000e-17,2.0609826354e-01
5,67,4.8667570000e-17,2.1896731004e-01
5,69,4.5756730000e-17,2.3222339554e-01
5,71,4.4649130000e-17,2.4586652003e-01
5,73,4.4137430000e-17,2.5989668351e-01
5,75,4.1817900000e-17,2.7431388598e-01
5,77,3.9740800000e-17,2.8911812745e-01
5,79,3.8277930000e-17,3.0430940790e-01
5,81,3.7590670000e-17,3.1988772735e-01
5,83,3.7216000000e-17,3.3585308580e-01
5,85,3.3664500000e-17,3.5220548323e-01
5,87,3.2455030000e-17,3.6894491966e-01
5,89,3.3697430000e-17,3.8607139508e-01
5,91,3.0513970000e-17,4.0358490950e-01
5,93,2.9636330000e-17,4.2148546290e-01
5,95,3.6076530000e-17,4.3977305530e-01
5,97,2.6027000000e-17,4.5844768669e-01
5,99,3.7504670000e-17,4.7750935708e-01
6,0,2.1095100000e-17,-2.0319547110e-03
6,2,1.1130580000e-16,-1.7416754665e-03
6,4,4.6888100000e-16,-1.0643572296e-03
6,8,6.5324700000e-16,1.4513962221e-03
6,10,2.5225200000e-16,3.2898314368e-03
6,12,1.9963830000e-16,5.5153056441e-03
6,14,1.6554500000e-16,8.1278188439e-03
6,16,1.4234700000e-16,1.1127371036e-02
6,18,1.3661100000e-16,1.4513962221e-02
6,20,1.2255530000e-16,1.8287592399e-02
6,22,1.1415770000e-16,2.2448261569e-02
6,24,1.1438330000e-16,2.6995969731e-02
6,26,1.0568460000e-16,3.1930716887e-02
6,28,9.8509630000e-17,3.7252503034e-02
6,30,9.8993530000e-17,4.2961328175e-02
6,32,9.3252300000e-17,4.9057192308e-02
6,34,8.6153830000e-17,5.5540095433e-02
6,36,8.8166330000e-17,6.2410037551e-02
6,38,8.4245570000e-17,6.9667018662e-02
6,40,7.7228800000e-17,7.7311038765e-02
6,42,7.6491630000e-17,8.5342097861e-02
6,44,7.2171870000e-17,9.3760195949e-02
6,46,6.7687300000e-17,1.0256533303e-01
6,48,6.9484270000e-17,1.1175750910e-01
6,50,6.4095100000e-17,1.2133672417e-01
6,52,6.1875670000e-17,1.3130297823e-01
6,54,6.2824370000e-17,1.4165627128e-01
6,56,5.8529570000e-17,1.5239660332e-01
6,58,5.4133500000e-17,1.6352397436e-01
6,60,5.5467400000e-17,1.7503838439e-01
6,62,5.3523630000e-17,1.8693983341e-01
6,64,4.9263730000e-17,1.9922832142e-01
6,66,4.9200400000e-17,2.1190384843e-01
6,68,4.8455470000e-17,2.2496641443e-01
6,70,4.5918000000e-17,2.3841601942e-01
6,72,4.3316630000e-17,2.5225266340e-01
6,74,4.2717670000e-17,2.6647634638e-01
6,76,4.1754630000e-17,2.8108706835e-01
6,78,3.8814470000e-17,2.9608482931e-01
6,80,3.7176530000e-17,3.1146962927e-01
6,82,3.6108300000e-17,3.2724146821e-01
6,84,3.5967700000e-17,3.4340034615e-01
6,86,3.3263200000e-17,3.5994626309e-01
6,88,3.1601670000e-17,3.7687921901e-01
6,90,3.2852600000e-17,3.9419921393e-01
6,92,3.0128570000e-17,4.1190624784e-01
6,94,2.8254170000e-17,4.3000032074e-01
6,96,3.5122400000e-17,4.4848143263e-01
6,98,2.5914700000e-17,4.6734958352e-01
6,100,3.6186570000e-17,4.8660477340e-01
7,1,4.8704430000e-17,-2.6125131998e-03
7,3,1.2628130000e-16,-2.1287144591e-03
7,5,4.8829200000e-16,-1.2578767258e-03
7,9,6.4170230000e-16,1.6449157184e-03
7,11,2.5177330000e-16,3.6768704294e-03
7,13,1.9877130000e-16,6.0958641329e-03
7,15,1.6143430000e-16,8.9018968290e-03
7,17,1.3966330000e-16,1.2094968518e-02
7,19,1.3227330000e-16,1.5675079199e-02
7,21,1.2072400000e-16,1.9642228873e-02
7,23,1.1252700000e-16,2.3996417539e-02
7,25,1.0882500000e-16,2.8737645198e-02
7,27,1.0221560000e-16,3.3865911849e-02
7,29,9.9428470000e-17,3.9381217493e-02
7,31,9.7077370000e-17,4.5283562130e-02
7,33,8.9845900000e-17,5.1572945759e-02
7,35,8.7860930000e-17,5.8249368381e-02
7,37,8.7660530000e-17,6.5312829995e-02
7,39,8.1218900000e-17,7.2763330602e-02
7,41,7.5725230000e-17,8.0600870202e-02
7,43,7.7008100000e-17,8.8825448794e-02
7,45,7.2552570000e-17,9.7437066378e-02
7,47,6.8559400000e-17,1.0643572296e-01
7,49,6.8602170000e-17,1.1582141853e-01
7,51,6.4761730000e-17,1.2559415309e-01
7,53,6.2982530000e-17,1.3575392664e-01
7,55,6.2626470000e-17,1.4630073919e-01
7,57,6.0385830000e-17,1.5723459073e-01
7,59,5.6898700000e-17,1.6855548126e-01
7,61,5.4070870000e-17,1.8026341079e-01
7,63,5.2287670000e-17,1.9235837930e-01
7,65,5.1413900000e-17,2.0484038682e-01
7,67,4.9692800000e-17,2.1770943332e-01
7,69,4.7748230000e-17,2.3096551881e-01
7,71,4.4942530000e-17,2.4460864330e-01
7,73,4.4453000000e-17,2.5863880678e-01
7,75,4.2110700000e-17,2.7305600925e-01
7,77,3.9590730000e-17,2.8786025072e-01
7,79,3.8411830000e-17,3.0305153118e-01
7,81,3.8282830000e-17,3.1862985063e-01
7,83,3.7724770000e-17,3.3459520907e-01
7,85,3.4329070000e-17,3.5094760651e-01
7,87,3.2830600000e-17,3.6768704294e-01
7,89,3.4505130000e-17,3.8481351836e-01
7,91,3.0798030000e-17,4.0232703277e-01
7,93,2.9324370000e-17,4.2022758618e-01
7,95,3.5909670000e-17,4.3851517858e-01
7,97,2.6214400000e-17,4.5718980997e-01
7,99,3.7777170000e-17,4.7625148035e-01
8,0,1.2500830000e-17,-3.4833509331e-03
8,2,6.4895370000e-17,-3.1930716887e-03
8,4,1.4117170000e-16,-2.5157534517e-03
8,6,5.0006370000e-16,-1.4513962221e-03
8,10,6.3906200000e-16,1.8384352147e-03
8,12,2.4886970000e-16,4.0639094219e-03
8,14,1.9459570000e-16,6.6764226217e-03
8,16,1.6149200000e-16,9.6759748141e-03
8,18,1.3789230000e-16,1.3062565999e-02
8,20,1.3086070000e-16,1.6836196177e-02
8,22,1.2264400000e-16,2.0996865347e-02
8,24,1.0804920000e-16,2.5544573509e-02
8,26,1.0607400000e-16,3.0479320664e-02
8,28,1.0154200000e-16,3.5801106812e-02
8,30,9.4548470000e-17,4.1509931953e-02
8,32,9.5433570000e-17,4.7605796085e-02
8,34,8.8738530000e-17,5.4088699211e-02
8,36,8.5839730000e-17,6.0958641329e-02
8,38,8.7869170000e-17,6.8215622440e-02
8,40,7.9342670000e-17,7.5859642543e-02
8,42,7.4252600000e-17,8.3890701638e-02
8,44,7.5663230000e-17,9.2308799727e-02
8,46,7.2130270000e-17,1.0111393681e-01
8,48,6.6297570000e-17,1.1030611288e-01
8,50,6.7040900000e-17,1.1988532795e-01
8,52,6.5762000000e-17,1.2985158201e-01
8,54,6.0722170000e-17,1.4020487506e-01
8,56,5.9447000000e-17,1.5094520710e-01
8,58,5.8125730000e-17,1.6207257814e-01
8,60,5.6670330000e-17,1.7358698817e-01
8,62,5.4808200000e-17,1.8548843719e-01
8,64,5.0838100000e-17,1.9777692520e-01
8,66,5.0134430000e-17,2.1045245221e-01
8,68,4.9113300000e-17,2.2351501821e-01
8,70,4.6885070000e-17,2.3696462320e-01
8,72,4.4441670000e-17,2.5080126718e-01
8,74,4.3816100000e-17,2.6502495016e-01
8,76,4.2145830000e-17,2.7963567213e-01
8,78,3.8702530000e-17,2.9463343309e-01
8,80,3.7598830000e-17,3.1001823304e-01
8,82,3.7602470000e-17,3.2579007199e-01
8,84,3.6274800000e-17,3.4194894993e-01
8,86,3.3838000000e-17,3.5849486686e-01
8,88,3.2276230000e-17,3.7542782279e-01
8,90,3.3482900000e-17,3.9274781771e-01
8,92,3.0464600000e-17,4.1045485162e-01
8,94,2.8525170000e-17,4.2854892452e-01
8,96,3.5142270000e-17,4.4703003641e-01
8,98,2.6197800000e-17,4.6589818730e-01
8,100,3.6475470000e-17,4.8515337718e-01
9,1,3.0444270000e-17,-4.2574289182e-03
9,3,8.1042030000e-17,-3.7736301775e-03
9,5,1.5185470000e-16,-2.9027924442e-03
9,7,5.0720700000e-16,-1.6449157184e-03
9,11,5.7616470000e-16,2.0319547110e-03
9,13,2.1445400000e-16,4.4509484145e-03
9,15,1.6941630000e-16,7.2569811106e-03
9,17,1.3870770000e-16,1.0450052799e-02
9,19,1.1912330000e-16,1.4030163480e-02
9,21,1.1695670000e-16,1.7997313154e-02
9,23,1.0599540000e-16,2.2351501821e-02
9,25,9.4925330000e-17,2.7092729480e-02
9,27,9.5979670000e-17,3.2220996131e-02
9,29,8.9720170000e-17,3.7736301775e-02
9,31,8.3851500000e-17,4.3638646412e-02
9,33,8.5487670000e-17,4.9928030041e-02
9,35,7.8857530000e-17,5.6604452663e-02
9,37,7.8144570000e-17,6.3667914277e-02
9,39,7.7880170000e-17,7.1118414884e-02
9,41,7.0273300000e-17,7.8955954483e-02
9,43,6.8598830000e-17,8.7180533075e-02
9,45,7.0338470000e-17,9.5792150660e-02
9,47,6.5595770000e-17,1.0479080724e-01
9,49,6.1435330000e-17,1.1417650281e-01
9,51,6.3279330000e-17,1.2394923737e-01
9,53,5.9294570000e-17,1.3410901092e-01
9,55,5.5597570000e-17,1.4465582347e-01
9,57,5.6245470000e-17,1.5558967501e-01
9,59,5.4693900000e-17,1.6691056554e-01
9,61,5.1916030000e-17,1.7861849507e-01
9,63,5.0562770000e-17,1.9071346359e-01
9,65,4.8245170000e-17,2.0319547110e-01
9,67,4.5686330000e-17,2.1606451760e-01
9,69,4.5612300000e-17,2.2932060309e-01
9,71,4.4399430000e-17,2.4296372758e-01
9,73,4.2848200000e-17,2.5699389106e-01
9,75,4.2271700000e-17,2.7141109354e-01
9,77,3.9246170000e-17,2.8621533500e-01
9,79,3.7010370000e-17,3.0140661546e-01
9,81,3.6157100000e-17,3.1698493491e-01
9,83,3.6108870000e-17,3.3295029335e-01
9,85,3.3392030000e-17,3.4930269079e-01
9,87,3.2450800000e-17,3.6604212722e-01
9,89,3.3053600000e-17,3.8316860264e-01
9,91,2.9712270000e-17,4.0068211705e-01
9,93,2.8961900000e-17,4.1858267046e-01
9,95,3.4633970000e-17,4.3687026286e-01
9,97,2.5741800000e-17,4.5554489425e-01
9,99,3.5246000000e-17,4.7460656463e-01
10,0,7.8591170000e-18,-5.3217861478e-03
10,2,4.5153470000e-17,-5.0315069033e-03
10,4,9.0688230000e-17,-4.3541886664e-03
10,6,1.5652600000e-16,-3.2898314368e-03
10,8,5.1802130000e-16,-1.8384352147e-03
10,12,5.3194530000e-16,2.2254742072e-03
10,14,1.9457270000e-16,4.8379874071e-03
10,16,1.5302070000e-16,7.8375395994e-03
10,18,1.2366170000e-16,1.1224130784e-02
10,20,1.0690900000e-16,1.4997760962e-02
10,22,1.0386400000e-16,1.9158430132e-02
10,24,9.2242930000e-17,2.3706138295e-02
10,26,8.6087030000e-17,2.8640885450e-02
10,28,8.4986030000e-17,3.3962671598e-02
10,30,7.7993200000e-17,3.9671496738e-02
10,32,7.4458770000e-17,4.5767360871e-02
10,34,7.2237800000e-17,5.2250263996e-02
10,36,7.1767900000e-17,5.9120206114e-02
10,38,6.9114070000e-17,6.6377187225e-02
10,40,6.5892400000e-17,7.4021207328e-02
10,42,6.3093430000e-17,8.2052266424e-02
10,44,6.1548630000e-17,9.0470364512e-02
10,46,6.2722370000e-17,9.9275501593e-02
10,48,5.6992230000e-17,1.0846767767e-01
10,50,5.5019300000e-17,1.1804689273e-01
10,52,5.4980770000e-17,1.2801314679e-01
10,54,5.0205970000e-17,1.3836643984e-01
10,56,4.8202800000e-17,1.4910677189e-01
10,58,4.8443500000e-17,1.6023414292e-01
10,60,4.7882800000e-17,1.7174855295e-01
10,62,4.5448630000e-17,1.8365000197e-01
10,64,4.3465130000e-17,1.9593848999e-01
10,66,4.2711100000e-17,2.0861401699e-01
10,68,4.0898970000e-17,2.2167658299e-01
10,70,3.9627470000e-17,2.3512618798e-01
10,72,3.9299100000e-17,2.4896283197e-01
10,74,3.8301070000e-17,2.6318651494e-01
10,76,3.5199130000e-17,2.7779723691e-01
10,78,3.2765400000e-17,2.9279499788e-01
10,80,3.1466470000e-17,3.0817979783e-01
10,82,3.0533630000e-17,3.2395163678e-01
10,84,2.9761170000e-17,3.4011051472e-01
10,86,2.8727930000e-17,3.5665643165e-01
10,88,2.7592600000e-17,3.7358938757e-01
10,90,2.7721430000e-17,3.9090938249e-01
10,92,2.5970530000e-17,4.0861641640e-01
10,94,2.4351930000e-17,4.2671048930e-01
10,96,2.8384130000e-17,4.4519160120e-01
10,98,2.2718430000e-17,4.6405975209e-01
10,100,2.7406170000e-17,4.8331494197e-01
11,1,2.2507730000e-17,-6.2893836292e-03
11,3,5.4608330000e-17,-5.8055848885e-03
11,5,9.5365730000e-17,-4.9347471552e-03
11,7,1.6463530000e-16,-3.6768704294e-03
11,9,4.7665930000e-16,-2.0319547110e-03
11,13,4.9491570000e-16,2.4189937035e-03
11,15,1.7675370000e-16,5.2250263996e-03
11,17,1.3920500000e-16,8.4180980883e-03
11,19,1.1464170000e-16,1.1998208770e-02
11,21,9.6708330000e-17,1.5965358443e-02
11,23,9.4594300000e-17,2.0319547110e-02
11,25,8.6801500000e-17,2.5060774769e-02
11,27,7.8951330000e-17,3.0189041420e-02
11,29,7.7613370000e-17,3.5704347064e-02
11,31,7.3483530000e-17,4.1606691701e-02
11,33,6.8280870000e-17,4.7896075330e-02
11,35,6.9419230000e-17,5.4572497952e-02
11,37,6.7856830000e-17,6.1635959566e-02
11,39,6.0916300000e-17,6.9086460173e-02
11,41,6.1768500000e-17,7.6923999772e-02
11,43,6.0478900000e-17,8.5148578364e-02
11,45,5.6220730000e-17,9.3760195949e-02
11,47,5.6952730000e-17,1.0275885253e-01
11,49,5.3007200000e-17,1.1214454810e-01
11,51,5.0235070000e-17,1.2191728266e-01
11,53,5.0665500000e-17,1.3207705621e-01
11,55,4.8745770000e-17,1.4262386876e-01
11,57,4.4730200000e-17,1.5355772030e-01
11,59,4.3793970000e-17,1.6487861083e-01
11,61,4.4230530000e-17,1.7658654036e-01
11,63,4.1037430000e-17,1.8868150888e-01
