# O-CO2 state-resolved inelastic channels at energy index 32
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,29,8.0809430000e-17,4.1993730693e-02
1,31,7.8842170000e-17,4.7896075330e-02
1,33,7.0368530000e-17,5.4185458959e-02
1,35,7.5588970000e-17,6.0861881581e-02
1,37,7.3170930000e-17,6.7925343195e-02
1,39,6.3368670000e-17,7.5375843802e-02
1,41,6.6051670000e-17,8.3213383401e-02
1,43,7.3295130000e-17,9.1437961993e-02
1,45,6.2500630000e-17,1.0004957958e-01
1,47,6.2205500000e-17,1.0904823616e-01
1,49,6.7218870000e-17,1.1843393172e-01
1,51,6.3355700000e-17,1.2820666629e-01
1,53,5.6615800000e-17,1.3836643984e-01
1,55,6.0101970000e-17,1.4891325239e-01
1,57,5.8792970000e-17,1.5984710393e-01
1,59,5.8020870000e-17,1.7116799446e-01
1,61,5.7285230000e-17,1.8287592399e-01
1,63,5.9044630000e-17,1.9497089250e-01
1,65,6.0568900000e-17,2.0745290001e-01
1,67,5.3287330000e-17,2.2032194652e-01
1,69,5.2536900000e-17,2.3357803201e-01
1,71,4.9141430000e-17,2.4722115650e-01
1,73,5.0702070000e-17,2.6125131998e-01
1,75,4.5503870000e-17,2.7566852245e-01
1,77,4.6635200000e-17,2.9047276392e-01
1,79,4.9815900000e-17,3.0566404438e-01
1,81,4.6884030000e-17,3.2124236383e-01
1,83,4.2580570000e-17,3.3720772227e-01
1,85,4.4644300000e-17,3.5356011971e-01
1,87,4.2314070000e-17,3.7029955614e-01
1,89,4.5744000000e-17,3.8742603156e-01
1,91,4.4898900000e-17,4.0493954597e-01
1,93,4.2355100000e-17,4.2284009938e-01
1,95,3.5893000000e-17,4.4112769178e-01
1,97,4.2446730000e-17,4.5980232317e-01
1,99,6.7912500000e-17,4.7886399355e-01
2,0,1.4416140000e-16,-2.9027924442e-04
2,4,5.0748700000e-16,6.7731823699e-04
2,6,2.3030600000e-16,1.7416754665e-03
2,8,1.9430270000e-16,3.1930716887e-03
2,10,1.5852970000e-16,5.0315069033e-03
2,12,1.3470900000e-16,7.2569811106e-03
2,14,1.2392570000e-16,9.8694943104e-03
2,16,1.1635270000e-16,1.2869046503e-02
2,18,1.0138440000e-16,1.6255637688e-02
2,20,1.0057520000e-16,2.0029267865e-02
2,22,9.3249870000e-17,2.4189937035e-02
2,24,8.8104370000e-17,2.8737645198e-02
2,26,8.2760070000e-17,3.3672392353e-02
2,28,8.3445300000e-17,3.8994178501e-02
2,30,7.6123870000e-17,4.4703003641e-02
2,32,7.4946000000e-17,5.0798867774e-02
2,34,7.4764870000e-17,5.7281770900e-02
2,36,7.1214830000e-17,6.4151713018e-02
2,38,7.0083600000e-17,7.1408694128e-02
2,40,6.6460900000e-17,7.9052714231e-02
2,42,6.6045930000e-17,8.7083773327e-02
2,44,6.5905730000e-17,9.5501871415e-02
2,46,6.1067270000e-17,1.0430700850e-01
2,48,6.1868100000e-17,1.1349918457e-01
2,50,6.1153070000e-17,1.2307839964e-01
2,52,5.8913830000e-17,1.3304465369e-01
2,54,5.5338530000e-17,1.4339794675e-01
2,56,5.8777630000e-17,1.5413827879e-01
2,58,5.7922270000e-17,1.6526564983e-01
2,60,5.7582670000e-17,1.7678005985e-01
2,62,5.7533630000e-17,1.8868150888e-01
2,64,5.7541070000e-17,2.0096999689e-01
2,66,5.4048830000e-17,2.1364552390e-01
2,68,5.5245300000e-17,2.2670808989e-01
2,70,5.5425500000e-17,2.4015769489e-01
2,72,4.8950870000e-17,2.5399433887e-01
2,74,5.0253270000e-17,2.6821802185e-01
2,76,4.9640470000e-17,2.8282874382e-01
2,78,4.9396270000e-17,2.9782650478e-01
2,80,4.9409870000e-17,3.1321130473e-01
2,82,4.7923130000e-17,3.2898314368e-01
2,84,4.2092630000e-17,3.4514202162e-01
2,86,4.3865030000e-17,3.6168793855e-01
2,88,4.2598870000e-17,3.7862089448e-01
2,90,4.4372470000e-17,3.9594088939e-01
2,92,4.3210470000e-17,4.1364792330e-01
2,94,4.0661300000e-17,4.3174199621e-01
2,96,3.5299630000e-17,4.5022310810e-01
2,98,4.2462930000e-17,4.6909125899e-01
2,100,6.5986270000e-17,4.8834644887e-01
3,1,2.3370130000e-16,-4.8379874071e-04
3,5,4.8533600000e-16,8.7083773327e-04
3,7,2.1684230000e-16,2.1287144591e-03
3,9,1.8846100000e-16,3.7736301775e-03
3,11,1.5215270000e-16,5.8055848885e-03
3,13,1.2425200000e-16,8.2245785920e-03
3,15,1.2532970000e-16,1.1030611288e-02
3,17,1.1399330000e-16,1.4223682977e-02
3,19,9.6041500000e-17,1.7803793658e-02
3,21,1.0370450000e-16,2.1770943332e-02
3,23,9.4731870000e-17,2.6125131998e-02
3,25,8.4275330000e-17,3.0866359657e-02
3,27,8.5950200000e-17,3.5994626309e-02
3,29,8.2194730000e-17,4.1509931953e-02
3,31,7.1275330000e-17,4.7412276589e-02
3,33,7.6046700000e-17,5.3701660218e-02
3,35,7.2042330000e-17,6.0378082840e-02
3,37,6.8194000000e-17,6.7441544454e-02
3,39,6.8822330000e-17,7.4892045061e-02
3,41,6.4980830000e-17,8.2729584661e-02
3,43,6.7811530000e-17,9.0954163253e-02
3,45,6.2374800000e-17,9.9565780837e-02
3,47,6.3417400000e-17,1.0856443741e-01
3,49,6.2337400000e-17,1.1795013298e-01
3,51,6.4044000000e-17,1.2772286755e-01
3,53,5.5223730000e-17,1.3788264110e-01
3,55,5.7630900000e-17,1.4842945365e-01
3,57,5.7809300000e-17,1.5936330519e-01
3,59,5.5876970000e-17,1.7068419572e-01
3,61,5.5685530000e-17,1.8239212525e-01
3,63,5.9050070000e-17,1.9448709376e-01
3,65,6.0329470000e-17,2.0696910127e-01
3,67,5.4031900000e-17,2.1983814778e-01
3,69,5.6752970000e-17,2.3309423327e-01
3,71,5.1499070000e-17,2.4673735776e-01
3,73,5.1615930000e-17,2.6076752124e-01
3,75,4.8916470000e-17,2.7518472371e-01
3,77,4.8903870000e-17,2.8998896518e-01
3,79,4.9640230000e-17,3.0518024564e-01
3,81,4.9835400000e-17,3.2075856509e-01
3,83,4.5454800000e-17,3.3672392353e-01
3,85,4.6586900000e-17,3.5307632097e-01
3,87,4.4746570000e-17,3.6981575740e-01
3,89,4.7227930000e-17,3.8694223282e-01
3,91,4.4324470000e-17,4.0445574723e-01
3,93,4.1531100000e-17,4.2235630064e-01
3,95,3.6354870000e-17,4.4064389304e-01
3,97,4.2845030000e-17,4.5931852443e-01
3,99,6.7060570000e-17,4.7838019481e-01
4,0,2.7094370000e-17,-9.6759748141e-04
4,2,2.8198630000e-16,-6.7731823699e-04
4,6,4.6756930000e-16,1.0643572296e-03
4,8,2.1601670000e-16,2.5157534517e-03
4,10,1.8446100000e-16,4.3541886664e-03
4,12,1.4533030000e-16,6.5796628736e-03
4,14,1.2754630000e-16,9.1921760734e-03
4,16,1.2104930000e-16,1.2191728266e-02
4,18,1.0784100000e-16,1.5578319451e-02
4,20,9.6848930000e-17,1.9351949628e-02
4,22,9.9133430000e-17,2.3512618798e-02
4,24,8.5403500000e-17,2.8060326961e-02
4,26,8.5169970000e-17,3.2995074116e-02
4,28,8.3231700000e-17,3.8316860264e-02
4,30,7.7061300000e-17,4.4025685404e-02
4,32,7.3918770000e-17,5.0121549537e-02
4,34,7.4193630000e-17,5.6604452663e-02
4,36,7.2326000000e-17,6.3474394781e-02
4,38,6.7621070000e-17,7.0731375891e-02
4,40,6.8831000000e-17,7.8375395994e-02
4,42,6.3438300000e-17,8.6406455090e-02
4,44,6.5878970000e-17,9.4824553178e-02
4,46,6.3605730000e-17,1.0362969026e-01
4,48,6.1556100000e-17,1.1282186633e-01
4,50,5.9706930000e-17,1.2240108140e-01
4,52,6.1135770000e-17,1.3236733546e-01
4,54,5.6044830000e-17,1.4272062851e-01
4,56,5.9755470000e-17,1.5346096055e-01
4,58,5.6406800000e-17,1.6458833159e-01
4,60,5.4826200000e-17,1.7610274162e-01
4,62,5.4271270000e-17,1.8800419064e-01
4,64,5.6825600000e-17,2.0029267865e-01
4,66,5.7481870000e-17,2.1296820566e-01
4,68,5.6427230000e-17,2.2603077166e-01
4,70,5.7397200000e-17,2.3948037665e-01
4,72,5.1737000000e-17,2.5331702063e-01
4,74,5.0605600000e-17,2.6754070361e-01
4,76,4.8626800000e-17,2.8215142558e-01
4,78,4.8513230000e-17,2.9714918654e-01
4,80,4.8287530000e-17,3.1253398650e-01
4,82,4.9346330000e-17,3.2830582544e-01
4,84,4.3527200000e-17,3.4446470338e-01
4,86,4.6098970000e-17,3.6101062031e-01
4,88,4.2315330000e-17,3.7794357624e-01
4,90,4.6650470000e-17,3.9526357116e-01
4,92,4.5678900000e-17,4.1297060507e-01
4,94,4.1234130000e-17,4.3106467797e-01
4,96,3.5192400000e-17,4.4954578986e-01
4,98,4.3030070000e-17,4.6841394075e-01
4,100,6.6415830000e-17,4.8766913063e-01
5,1,6.7511630000e-17,-1.3546364740e-03
5,3,3.0891970000e-16,-8.7083773327e-04
5,7,4.6138530000e-16,1.2578767258e-03
5,9,2.1079100000e-16,2.9027924442e-03
5,11,1.7575000000e-16,4.9347471552e-03
5,13,1.4485930000e-16,7.3537408587e-03
5,15,1.2296200000e-16,1.0159773555e-02
5,17,1.1818670000e-16,1.3352845243e-02
5,19,1.0504470000e-16,1.6932955925e-02
5,21,9.9960670000e-17,2.0900105599e-02
5,23,9.4587700000e-17,2.5254294265e-02
5,25,8.8185500000e-17,2.9995521924e-02
5,27,8.3145330000e-17,3.5123788575e-02
5,29,8.2147430000e-17,4.0639094219e-02
5,31,7.8884330000e-17,4.6541438856e-02
5,33,7.1801600000e-17,5.2830822485e-02
5,35,7.4938000000e-17,5.9507245107e-02
5,37,6.9028970000e-17,6.6570706721e-02
5,39,6.7753500000e-17,7.4021207328e-02
5,41,6.4789530000e-17,8.1858746927e-02
5,43,6.6702770000e-17,9.0083325519e-02
5,45,6.3111470000e-17,9.8694943104e-02
5,47,6.3171930000e-17,1.0769359968e-01
5,49,6.3720600000e-17,1.1707929525e-01
5,51,6.2599630000e-17,1.2685202981e-01
5,53,5.9481570000e-17,1.3701180337e-01
5,55,5.9896730000e-17,1.4755861592e-01
5,57,5.8755830000e-17,1.5849246746e-01
5,59,5.8434770000e-17,1.6981335799e-01
5,61,5.6259030000e-17,1.8152128751e-01
5,63,5.7732000000e-17,1.9361625603e-01
5,65,5.8843630000e-17,2.0609826354e-01
5,67,5.7605500000e-17,2.1896731004e-01
5,69,5.6938070000e-17,2.3222339554e-01
5,71,5.2418770000e-17,2.4586652003e-01
5,73,5.2707330000e-17,2.5989668351e-01
5,75,4.7931670000e-17,2.7431388598e-01
5,77,4.9582900000e-17,2.8911812745e-01
5,79,4.9056230000e-17,3.0430940790e-01
5,81,4.9530930000e-17,3.1988772735e-01
5,83,4.4504030000e-17,3.3585308580e-01
5,85,4.6377370000e-17,3.5220548323e-01
5,87,4.5549570000e-17,3.6894491966e-01
5,89,4.7001030000e-17,3.8607139508e-01
5,91,4.4770170000e-17,4.0358490950e-01
5,93,4.1015470000e-17,4.2148546290e-01
5,95,3.6248300000e-17,4.3977305530e-01
5,97,4.3686900000e-17,4.5844768669e-01
5,99,6.7130030000e-17,4.7750935708e-01
6,0,1.8351870000e-17,-2.0319547110e-03
6,2,8.8619070000e-17,-1.7416754665e-03
6,4,3.2379100000e-16,-1.0643572296e-03
6,8,4.5263670000e-16,1.4513962221e-03
6,10,2.0401800000e-16,3.2898314368e-03
6,12,1.7766470000e-16,5.5153056441e-03
6,14,1.4046300000e-16,8.1278188439e-03
6,16,1.2007700000e-16,1.1127371036e-02
6,18,1.1618970000e-16,1.4513962221e-02
6,20,1.0476250000e-16,1.8287592399e-02
6,22,9.2847900000e-17,2.2448261569e-02
6,24,9.4909830000e-17,2.6995969731e-02
6,26,8.6544100000e-17,3.1930716887e-02
6,28,8.1002000000e-17,3.7252503034e-02
6,30,8.2278430000e-17,4.2961328175e-02
6,32,7.5377830000e-17,4.9057192308e-02
6,34,7.2052170000e-17,5.5540095433e-02
6,36,7.5172500000e-17,6.2410037551e-02
6,38,6.8699370000e-17,6.9667018662e-02
6,40,6.6486730000e-17,7.7311038765e-02
6,42,6.5765730000e-17,8.5342097861e-02
6,44,6.5130730000e-17,9.3760195949e-02
6,46,6.1410270000e-17,1.0256533303e-01
6,48,6.1987500000e-17,1.1175750910e-01
6,50,5.9494270000e-17,1.2133672417e-01
6,52,6.2794570000e-17,1.3130297823e-01
6,54,6.0407930000e-17,1.4165627128e-01
6,56,5.9535270000e-17,1.5239660332e-01
6,58,5.6647870000e-17,1.6352397436e-01
6,60,5.7741700000e-17,1.7503838439e-01
6,62,5.4278130000e-17,1.8693983341e-01
6,64,5.6333930000e-17,1.9922832142e-01
6,66,5.7683030000e-17,2.1190384843e-01
6,68,5.6811530000e-17,2.2496641443e-01
6,70,5.5958130000e-17,2.3841601942e-01
6,72,5.2021000000e-17,2.5225266340e-01
6,74,5.2027530000e-17,2.6647634638e-01
6,76,4.8008530000e-17,2.8108706835e-01
6,78,5.0916970000e-17,2.9608482931e-01
6,80,5.0593270000e-17,3.1146962927e-01
6,82,4.9216000000e-17,3.2724146821e-01
6,84,4.3880400000e-17,3.4340034615e-01
6,86,4.6366600000e-17,3.5994626309e-01
6,88,4.3494070000e-17,3.7687921901e-01
6,90,4.5939730000e-17,3.9419921393e-01
6,92,4.5224570000e-17,4.1190624784e-01
6,94,4.0873230000e-17,4.3000032074e-01
6,96,3.5183970000e-17,4.4848143263e-01
6,98,4.2744000000e-17,4.6734958352e-01
6,100,6.6367100000e-17,4.8660477340e-01
7,1,4.2843200000e-17,-2.6125131998e-03
7,3,1.0124860000e-16,-2.1287144591e-03
7,5,3.3845930000e-16,-1.2578767258e-03
7,9,4.4727600000e-16,1.6449157184e-03
7,11,2.0620200000e-16,3.6768704294e-03
7,13,1.7298770000e-16,6.0958641329e-03
7,15,1.3926030000e-16,8.9018968290e-03
7,17,1.1915870000e-16,1.2094968518e-02
7,19,1.1379900000e-16,1.5675079199e-02
7,21,1.0379340000e-16,1.9642228873e-02
7,23,9.3965300000e-17,2.3996417539e-02
7,25,9.2209400000e-17,2.8737645198e-02
7,27,8.4501270000e-17,3.3865911849e-02
7,29,8.1636500000e-17,3.9381217493e-02
7,31,7.9946500000e-17,4.5283562130e-02
7,33,7.5804700000e-17,5.1572945759e-02
7,35,7.3825770000e-17,5.8249368381e-02
7,37,7.2621770000e-17,6.5312829995e-02
7,39,7.0171000000e-17,7.2763330602e-02
7,41,6.5148170000e-17,8.0600870202e-02
7,43,6.8236700000e-17,8.8825448794e-02
7,45,6.4131230000e-17,9.7437066378e-02
7,47,6.2513470000e-17,1.0643572296e-01
7,49,6.1452100000e-17,1.1582141853e-01
7,51,6.4224470000e-17,1.2559415309e-01
7,53,5.7994200000e-17,1.3575392664e-01
7,55,6.0142130000e-17,1.4630073919e-01
7,57,5.8024470000e-17,1.5723459073e-01
7,59,5.6348200000e-17,1.6855548126e-01
7,61,5.6653630000e-17,1.8026341079e-01
7,63,5.7858430000e-17,1.9235837930e-01
7,65,5.9472630000e-17,2.0484038682e-01
7,67,5.6606730000e-17,2.1770943332e-01
7,69,5.7643730000e-17,2.3096551881e-01
7,71,5.3540130000e-17,2.4460864330e-01
7,73,5.1687900000e-17,2.5863880678e-01
7,75,4.8260370000e-17,2.7305600925e-01
7,77,5.0446430000e-17,2.8786025072e-01
7,79,5.1129970000e-17,3.0305153118e-01
7,81,5.0505930000e-17,3.1862985063e-01
7,83,4.5351230000e-17,3.3459520907e-01
7,85,4.8534400000e-17,3.5094760651e-01
7,87,4.4961470000e-17,3.6768704294e-01
7,89,4.7263800000e-17,3.8481351836e-01
7,91,4.5380970000e-17,4.0232703277e-01
7,93,4.0918930000e-17,4.2022758618e-01
7,95,3.6502170000e-17,4.3851517858e-01
7,97,4.3776930000e-17,4.5718980997e-01
7,99,6.7243130000e-17,4.7625148035e-01
8,0,1.0679950000e-17,-3.4833509331e-03
8,2,5.7194930000e-17,-3.1930716887e-03
8,4,1.1443610000e-16,-2.5157534517e-03
8,6,3.4626400000e-16,-1.4513962221e-03
8,10,4.4554970000e-16,1.8384352147e-03
8,12,2.0256530000e-16,4.0639094219e-03
8,14,1.7028700000e-16,6.6764226217e-03
8,16,1.3829670000e-16,9.6759748141e-03
8,18,1.1905770000e-16,1.3062565999e-02
8,20,1.1247900000e-16,1.6836196177e-02
8,22,1.0407440000e-16,2.0996865347e-02
8,24,9.4126900000e-17,2.5544573509e-02
8,26,9.0728430000e-17,3.0479320664e-02
8,28,8.4000800000e-17,3.5801106812e-02
8,30,8.0381670000e-17,4.1509931953e-02
8,32,7.7256870000e-17,4.7605796085e-02
8,34,7.3861430000e-17,5.4088699211e-02
8,36,7.2856630000e-17,6.0958641329e-02
8,38,6.9828700000e-17,6.8215622440e-02
8,40,6.8751130000e-17,7.5859642543e-02
8,42,6.4113700000e-17,8.3890701638e-02
8,44,6.7460330000e-17,9.2308799727e-02
8,46,6.3927100000e-17,1.0111393681e-01
8,48,6.1225870000e-17,1.1030611288e-01
8,50,6.2055970000e-17,1.1988532795e-01
8,52,6.3537030000e-17,1.2985158201e-01
8,54,5.7320770000e-17,1.4020487506e-01
8,56,5.8936400000e-17,1.5094520710e-01
8,58,5.6920330000e-17,1.6207257814e-01
8,60,5.5385470000e-17,1.7358698817e-01
8,62,5.5261870000e-17,1.8548843719e-01
8,64,5.7385700000e-17,1.9777692520e-01
8,66,5.6187200000e-17,2.1045245221e-01
8,68,5.6288000000e-17,2.2351501821e-01
8,70,5.8567970000e-17,2.3696462320e-01
8,72,5.2877570000e-17,2.5080126718e-01
8,74,5.2444870000e-17,2.6502495016e-01
8,76,4.9331270000e-17,2.7963567213e-01
8,78,5.1051870000e-17,2.9463343309e-01
8,80,4.9817600000e-17,3.1001823304e-01
8,82,5.0072400000e-17,3.2579007199e-01
8,84,4.4904130000e-17,3.4194894993e-01
8,86,4.7081130000e-17,3.5849486686e-01
8,88,4.4175200000e-17,3.7542782279e-01
8,90,4.5965470000e-17,3.9274781771e-01
8,92,4.5217630000e-17,4.1045485162e-01
8,94,4.1212530000e-17,4.2854892452e-01
8,96,3.6028730000e-17,4.4703003641e-01
8,98,4.2870470000e-17,4.6589818730e-01
8,100,6.6449430000e-17,4.8515337718e-01
9,1,2.4744430000e-17,-4.2574289182e-03
9,3,6.9500700000e-17,-3.7736301775e-03
9,5,1.2212870000e-16,-2.9027924442e-03
9,7,3.5326300000e-16,-1.6449157184e-03
9,11,3.9819230000e-16,2.0319547110e-03
9,13,1.7318000000e-16,4.4509484145e-03
9,15,1.5064800000e-16,7.2569811106e-03
9,17,1.1967500000e-16,1.0450052799e-02
9,19,1.0143360000e-16,1.4030163480e-02
9,21,1.0057980000e-16,1.7997313154e-02
9,23,9.0970730000e-17,2.2351501821e-02
9,25,8.0180000000e-17,2.7092729480e-02
9,27,8.3048200000e-17,3.2220996131e-02
9,29,7.4521870000e-17,3.7736301775e-02
9,31,7.1120300000e-17,4.3638646412e-02
9,33,6.9666770000e-17,4.9928030041e-02
9,35,6.8580700000e-17,5.6604452663e-02
9,37,6.2720870000e-17,6.3667914277e-02
9,39,6.6354300000e-17,7.1118414884e-02
9,41,5.9908830000e-17,7.8955954483e-02
9,43,6.0206830000e-17,8.7180533075e-02
9,45,6.0037430000e-17,9.5792150660e-02
9,47,5.6639170000e-17,1.0479080724e-01
9,49,5.7105130000e-17,1.1417650281e-01
9,51,5.7847330000e-17,1.2394923737e-01
9,53,5.4648230000e-17,1.3410901092e-01
9,55,5.4288430000e-17,1.4465582347e-01
9,57,5.5190200000e-17,1.5558967501e-01
9,59,5.1526370000e-17,1.6691056554e-01
9,61,5.1800900000e-17,1.7861849507e-01
9,63,5.4976270000e-17,1.9071346359e-01
9,65,5.3778170000e-17,2.0319547110e-01
9,67,5.0911830000e-17,2.1606451760e-01
9,69,5.4077030000e-17,2.2932060309e-01
9,71,5.0671870000e-17,2.4296372758e-01
9,73,4.9338400000e-17,2.5699389106e-01
9,75,4.6214470000e-17,2.7141109354e-01
9,77,4.8153570000e-17,2.8621533500e-01
9,79,4.6163100000e-17,3.0140661546e-01
9,81,4.5944230000e-17,3.1698493491e-01
9,83,4.2359230000e-17,3.3295029335e-01
9,85,4.5392200000e-17,3.4930269079e-01
9,87,4.2287330000e-17,3.6604212722e-01
9,89,4.3891270000e-17,3.8316860264e-01
9,91,4.2037730000e-17,4.0068211705e-01
9,93,3.9269870000e-17,4.1858267046e-01
9,95,3.4270370000e-17,4.3687026286e-01
9,97,3.9708900000e-17,4.5554489425e-01
9,99,6.1196670000e-17,4.7460656463e-01
10,0,6.5373370000e-18,-5.3217861478e-03
10,2,3.7794230000e-17,-5.0315069033e-03
10,4,7.9143700000e-17,-4.3541886664e-03
10,6,1.2640470000e-16,-3.2898314368e-03
10,8,3.6085470000e-16,-1.8384352147e-03
10,12,3.6384770000e-16,2.2254742072e-03
10,14,1.5642030000e-16,4.8379874071e-03
10,16,1.3625500000e-16,7.8375395994e-03
10,18,1.0655960000e-16,1.1224130784e-02
10,20,9.2274830000e-17,1.4997760962e-02
10,22,8.9041500000e-17,1.9158430132e-02
10,24,7.9738800000e-17,2.3706138295e-02
10,26,7.1782030000e-17,2.8640885450e-02
10,28,7.3098130000e-17,3.3962671598e-02
10,30,6.7961400000e-17,3.9671496738e-02
10,32,6.2180670000e-17,4.5767360871e-02
10,34,6.2991800000e-17,5.2250263996e-02
10,36,6.1020700000e-17,5.9120206114e-02
10,38,5.4607630000e-17,6.6377187225e-02
10,40,5.7038570000e-17,7.4021207328e-02
10,42,5.2536430000e-17,8.2052266424e-02
10,44,5.3639570000e-17,9.0470364512e-02
10,46,5.1918700000e-17,9.9275501593e-02
10,48,4.8967600000e-17,1.0846767767e-01
10,50,5.1479400000e-17,1.1804689273e-01
10,52,5.2981300000e-17,1.2801314679e-01
10,54,4.7388700000e-17,1.3836643984e-01
10,56,4.8619630000e-17,1.4910677189e-01
10,58,4.7733400000e-17,1.6023414292e-01
10,60,4.5643300000e-17,1.7174855295e-01
10,62,4.5432600000e-17,1.8365000197e-01
10,64,4.7066970000e-17,1.9593848999e-01
10,66,4.6286700000e-17,2.0861401699e-01
10,68,4.5093170000e-17,2.2167658299e-01
10,70,4.7574270000e-17,2.3512618798e-01
10,72,4.3826230000e-17,2.4896283197e-01
10,74,4.4371000000e-17,2.6318651494e-01
10,76,4.1101530000e-17,2.7779723691e-01
10,78,4.0953730000e-17,2.9279499788e-01
10,80,3.9704800000e-17,3.0817979783e-01
10,82,4.0374630000e-17,3.2395163678e-01
10,84,3.7543000000e-17,3.4011051472e-01
10,86,3.9500700000e-17,3.5665643165e-01
10,88,3.5608270000e-17,3.7358938757e-01
10,90,3.6715330000e-17,3.9090938249e-01
10,92,3.5552070000e-17,4.0861641640e-01
10,94,3.3172500000e-17,4.2671048930e-01
10,96,2.9821030000e-17,4.4519160120e-01
10,98,3.4120130000e-17,4.6405975209e-01
10,100,4.9164330000e-17,4.8331494197e-01
11,1,1.7661930000e-17,-6.2893836292e-03
11,3,4.6376800000e-17,-5.8055848885e-03
11,5,8.4161600000e-17,-4.9347471552e-03
11,7,1.3460770000e-16,-3.6768704294e-03
11,9,3.2911430000e-16,-2.0319547110e-03
11,13,3.3700230000e-16,2.4189937035e-03
11,15,1.4260400000e-16,5.2250263996e-03
11,17,1.2074570000e-16,8.4180980883e-03
11,19,9.8652900000e-17,1.1998208770e-02
11,21,8.2003130000e-17,1.5965358443e-02
11,23,8.0441570000e-17,2.0319547110e-02
11,25,7.3160200000e-17,2.5060774769e-02
11,27,6.6181800000e-17,3.0189041420e-02
11,29,6.5980530000e-17,3.5704347064e-02
11,31,6.0177700000e-17,4.1606691701e-02
11,33,5.6549400000e-17,4.7896075330e-02
11,35,5.7313700000e-17,5.4572497952e-02
11,37,5.3088100000e-17,6.1635959566e-02
11,39,5.1919500000e-17,6.9086460173e-02
11,41,5.2056200000e-17,7.6923999772e-02
11,43,5.0065230000e-17,8.5148578364e-02
11,45,4.8407330000e-17,9.3760195949e-02
11,47,4.8293970000e-17,1.0275885253e-01
11,49,4.6226500000e-17,1.1214454810e-01
11,51,4.5825170000e-17,1.2191728266e-01
11,53,4.4742500000e-17,1.3207705621e-01
11,55,4.5382300000e-17,1.4262386876e-01
11,57,4.4727830000e-17,1.5355772030e-01
11,59,4.3121670000e-17,1.6487861083e-01
11,61,4.3538330000e-17,1.7658654036e-01
11,63,4.2856330000e-17,1.8868150888e-01
