# O-CO2 state-resolved inelastic channels at energy index 18
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
0,2,9.2336700000e-16,2.9027924442e-04
0,4,2.9111700000e-16,9.6759748141e-04
0,6,2.5408670000e-16,2.0319547110e-03
0,8,1.9064770000e-16,3.4833509331e-03
0,10,1.5060500000e-16,5.3217861478e-03
0,12,1.6489930000e-16,7.5472603550e-03
0,14,1.3380700000e-16,1.0159773555e-02
0,16,1.1114770000e-16,1.3159325747e-02
0,18,1.3049170000e-16,1.6545916932e-02
0,20,1.0726110000e-16,2.0319547110e-02
0,22,9.5217870000e-17,2.4480216280e-02
0,24,1.0959030000e-16,2.9027924442e-02
0,26,9.3014830000e-17,3.3962671598e-02
0,28,8.0499270000e-17,3.9284457745e-02
0,30,9.2077600000e-17,4.4993282886e-02
0,32,8.2550830000e-17,5.1089147019e-02
0,34,7.3213070000e-17,5.7572050144e-02
0,36,8.1859670000e-17,6.4441992262e-02
0,38,7.5238370000e-17,7.1698973373e-02
0,40,6.7712230000e-17,7.9342993476e-02
0,42,7.6220630000e-17,8.7374052572e-02
0,44,7.6463370000e-17,9.5792150660e-02
0,46,6.6087570000e-17,1.0459728774e-01
0,48,6.8643030000e-17,1.1378946381e-01
0,50,6.5723430000e-17,1.2336867888e-01
0,52,5.7261700000e-17,1.3333493294e-01
0,54,6.3891070000e-17,1.4368822599e-01
0,56,6.0164200000e-17,1.5442855803e-01
0,58,5.2909230000e-17,1.6555592907e-01
0,60,5.4447130000e-17,1.7707033910e-01
0,62,5.6788270000e-17,1.8897178812e-01
0,64,4.6411200000e-17,2.0126027613e-01
0,66,4.3859970000e-17,2.1393580314e-01
0,68,4.8315970000e-17,2.2699836914e-01
0,70,4.6939000000e-17,2.4044797413e-01
0,72,4.2850870000e-17,2.5428461812e-01
0,74,4.3540430000e-17,2.6850830109e-01
0,76,4.2060770000e-17,2.8311902306e-01
0,78,3.9474970000e-17,2.9811678402e-01
0,80,4.0540900000e-17,3.1350158398e-01
0,82,3.8588430000e-17,3.2927342292e-01
0,84,3.6260930000e-17,3.4543230086e-01
0,86,3.8778630000e-17,3.6197821780e-01
0,88,3.9515830000e-17,3.7891117372e-01
0,90,3.5419800000e-17,3.9623116864e-01
0,92,3.3090230000e-17,4.1393820255e-01
0,94,4.2979070000e-17,4.3203227545e-01
0,96,3.5531830000e-17,4.5051338735e-01
0,98,2.9982070000e-17,4.6938153823e-01
0,100,5.1176200000e-17,4.8863672811e-01
1,3,6.8216300000e-16,4.8379874071e-04
1,5,2.7967500000e-16,1.3546364740e-03
1,7,2.2423370000e-16,2.6125131998e-03
1,9,1.7388530000e-16,4.2574289182e-03
