# O-CO2 state-resolved inelastic channels at energy index 40
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
3,11,1.5098730000e-16,5.8055848885e-03
3,13,1.2130570000e-16,8.2245785920e-03
3,15,1.2378100000e-16,1.1030611288e-02
3,17,1.0915610000e-16,1.4223682977e-02
3,19,9.6217470000e-17,1.7803793658e-02
3,21,9.8934500000e-17,2.1770943332e-02
3,23,9.4060230000e-17,2.6125131998e-02
3,25,8.0480670000e-17,3.0866359657e-02
3,27,8.5569530000e-17,3.5994626309e-02
3,29,8.2366770000e-17,4.1509931953e-02
3,31,7.1519430000e-17,4.7412276589e-02
3,33,7.6910830000e-17,5.3701660218e-02
3,35,7.0771230000e-17,6.0378082840e-02
3,37,6.9533570000e-17,6.7441544454e-02
3,39,6.6743330000e-17,7.4892045061e-02
3,41,6.7768800000e-17,8.2729584661e-02
3,43,6.3130770000e-17,9.0954163253e-02
3,45,6.2828000000e-17,9.9565780837e-02
3,47,6.1464370000e-17,1.0856443741e-01
3,49,6.0517170000e-17,1.1795013298e-01
3,51,6.0021800000e-17,1.2772286755e-01
3,53,5.2851630000e-17,1.3788264110e-01
3,55,5.6124330000e-17,1.4842945365e-01
3,57,5.4248830000e-17,1.5936330519e-01
3,59,5.6036070000e-17,1.7068419572e-01
3,61,5.1786800000e-17,1.8239212525e-01
3,63,5.9363930000e-17,1.9448709376e-01
3,65,5.4252570000e-17,2.0696910127e-01
3,67,5.4723100000e-17,2.1983814778e-01
3,69,5.3378730000e-17,2.3309423327e-01
3,71,5.5533700000e-17,2.4673735776e-01
3,73,5.3649930000e-17,2.6076752124e-01
3,75,5.2542370000e-17,2.7518472371e-01
3,77,4.9839100000e-17,2.8998896518e-01
3,79,4.8295330000e-17,3.0518024564e-01
3,81,4.7840830000e-17,3.2075856509e-01
3,83,4.6575030000e-17,3.3672392353e-01
3,85,4.7672530000e-17,3.5307632097e-01
3,87,4.7882870000e-17,3.6981575740e-01
3,89,4.8861070000e-17,3.8694223282e-01
3,91,4.2581230000e-17,4.0445574723e-01
3,93,3.9434700000e-17,4.2235630064e-01
3,95,3.8015170000e-17,4.4064389304e-01
3,97,4.7269030000e-17,4.5931852443e-01
3,99,6.9243870000e-17,4.7838019481e-01
4,0,2.5921170000e-17,-9.6759748141e-04
4,2,2.6283500000e-16,-6.7731823699e-04
4,6,4.3617170000e-16,1.0643572296e-03
4,8,2.0954200000e-16,2.5157534517e-03
4,10,1.8094370000e-16,4.3541886664e-03
4,12,1.4341430000e-16,6.5796628736e-03
4,14,1.2457630000e-16,9.1921760734e-03
4,16,1.1913800000e-16,1.2191728266e-02
4,18,1.0317440000e-16,1.5578319451e-02
4,20,9.5233400000e-17,1.9351949628e-02
4,22,9.5751370000e-17,2.3512618798e-02
4,24,8.5643130000e-17,2.8060326961e-02
4,26,8.3476470000e-17,3.2995074116e-02
4,28,8.2497270000e-17,3.8316860264e-02
4,30,7.8608130000e-17,4.4025685404e-02
4,32,7.4416300000e-17,5.0121549537e-02
4,34,7.4962670000e-17,5.6604452663e-02
4,36,7.0097500000e-17,6.3474394781e-02
4,38,6.7383700000e-17,7.0731375891e-02
4,40,6.6552800000e-17,7.8375395994e-02
4,42,6.3798130000e-17,8.6406455090e-02
4,44,6.1275530000e-17,9.4824553178e-02
4,46,6.1624100000e-17,1.0362969026e-01
4,48,5.9021130000e-17,1.1282186633e-01
4,50,5.9500530000e-17,1.2240108140e-01
4,52,5.8262300000e-17,1.3236733546e-01
4,54,5.4731530000e-17,1.4272062851e-01
4,56,5.8323900000e-17,1.5346096055e-01
4,58,5.5681970000e-17,1.6458833159e-01
4,60,5.4002270000e-17,1.7610274162e-01
4,62,5.2492030000e-17,1.8800419064e-01
4,64,5.5802330000e-17,2.0029267865e-01
4,66,5.2624930000e-17,2.1296820566e-01
4,68,5.4216270000e-17,2.2603077166e-01
4,70,5.4512530000e-17,2.3948037665e-01
4,72,5.3956430000e-17,2.5331702063e-01
4,74,5.2035030000e-17,2.6754070361e-01
4,76,5.1396230000e-17,2.8215142558e-01
4,78,4.9433800000e-17,2.9714918654e-01
4,80,4.8822430000e-17,3.1253398650e-01
4,82,4.7843370000e-17,3.2830582544e-01
4,84,4.7224600000e-17,3.4446470338e-01
4,86,4.6633630000e-17,3.6101062031e-01
4,88,4.6556570000e-17,3.7794357624e-01
4,90,4.7115130000e-17,3.9526357116e-01
4,92,4.3944970000e-17,4.1297060507e-01
4,94,3.9462270000e-17,4.3106467797e-01
4,96,3.6747230000e-17,4.4954578986e-01
4,98,4.5112500000e-17,4.6841394075e-01
4,100,6.7903370000e-17,4.8766913063e-01
5,1,6.4058330000e-17,-1.3546364740e-03
5,3,2.8714500000e-16,-8.7083773327e-04
5,7,4.3295970000e-16,1.2578767258e-03
5,9,2.0409500000e-16,2.9027924442e-03
5,11,1.7425830000e-16,4.9347471552e-03
5,13,1.4214230000e-16,7.3537408587e-03
5,15,1.2266200000e-16,1.0159773555e-02
5,17,1.1337370000e-16,1.3352845243e-02
5,19,1.0483430000e-16,1.6932955925e-02
5,21,9.6211530000e-17,2.0900105599e-02
5,23,9.3209600000e-17,2.5254294265e-02
5,25,8.7755670000e-17,2.9995521924e-02
5,27,8.2539870000e-17,3.5123788575e-02
5,29,8.1389030000e-17,4.0639094219e-02
5,31,7.7107130000e-17,4.6541438856e-02
5,33,7.2411330000e-17,5.2830822485e-02
5,35,7.4244300000e-17,5.9507245107e-02
5,37,7.0281730000e-17,6.6570706721e-02
5,39,6.6061770000e-17,7.4021207328e-02
5,41,6.8028100000e-17,8.1858746927e-02
5,43,6.2337930000e-17,9.0083325519e-02
5,45,6.2305300000e-17,9.8694943104e-02
5,47,6.1943170000e-17,1.0769359968e-01
5,49,6.1104670000e-17,1.1707929525e-01
5,51,5.9563330000e-17,1.2685202981e-01
5,53,5.5319970000e-17,1.3701180337e-01
5,55,5.9134230000e-17,1.4755861592e-01
5,57,5.5299700000e-17,1.5849246746e-01
5,59,5.5776670000e-17,1.6981335799e-01
5,61,5.1985830000e-17,1.8152128751e-01
5,63,5.5665000000e-17,1.9361625603e-01
5,65,5.6082370000e-17,2.0609826354e-01
5,67,5.7169230000e-17,2.1896731004e-01
5,69,5.4604600000e-17,2.3222339554e-01
5,71,5.4451600000e-17,2.4586652003e-01
5,73,5.3090970000e-17,2.5989668351e-01
5,75,5.1915270000e-17,2.7431388598e-01
5,77,5.0133470000e-17,2.8911812745e-01
5,79,4.8964470000e-17,3.0430940790e-01
5,81,4.7312430000e-17,3.1988772735e-01
5,83,4.6173300000e-17,3.3585308580e-01
5,85,4.7744300000e-17,3.5220548323e-01
5,87,4.8980070000e-17,3.6894491966e-01
5,89,4.9577770000e-17,3.8607139508e-01
5,91,4.3683370000e-17,4.0358490950e-01
5,93,4.0983670000e-17,4.2148546290e-01
5,95,3.8372800000e-17,4.3977305530e-01
5,97,4.6284300000e-17,4.5844768669e-01
5,99,6.9241300000e-17,4.7750935708e-01
6,0,1.7860370000e-17,-2.0319547110e-03
6,2,8.6228500000e-17,-1.7416754665e-03
6,4,3.0203100000e-16,-1.0643572296e-03
6,8,4.2515830000e-16,1.4513962221e-03
6,10,1.9719200000e-16,3.2898314368e-03
6,12,1.7358670000e-16,5.5153056441e-03
6,14,1.3955930000e-16,8.1278188439e-03
6,16,1.1649700000e-16,1.1127371036e-02
6,18,1.1218900000e-16,1.4513962221e-02
6,20,1.0403400000e-16,1.8287592399e-02
6,22,9.2551970000e-17,2.2448261569e-02
6,24,9.4663130000e-17,2.6995969731e-02
6,26,8.4469800000e-17,3.1930716887e-02
6,28,8.0191730000e-17,3.7252503034e-02
6,30,8.2616730000e-17,4.2961328175e-02
6,32,7.4434170000e-17,4.9057192308e-02
6,34,7.0472500000e-17,5.5540095433e-02
6,36,7.2722600000e-17,6.2410037551e-02
6,38,6.9503830000e-17,6.9667018662e-02
6,40,6.4023330000e-17,7.7311038765e-02
6,42,6.8611970000e-17,8.5342097861e-02
6,44,6.0983800000e-17,9.3760195949e-02
6,46,6.2771500000e-17,1.0256533303e-01
6,48,6.0406370000e-17,1.1175750910e-01
6,50,5.9566670000e-17,1.2133672417e-01
6,52,5.8128330000e-17,1.3130297823e-01
6,54,5.6566900000e-17,1.4165627128e-01
6,56,5.8006230000e-17,1.5239660332e-01
6,58,5.3844700000e-17,1.6352397436e-01
6,60,5.4733130000e-17,1.7503838439e-01
6,62,5.3208570000e-17,1.8693983341e-01
6,64,5.5233130000e-17,1.9922832142e-01
6,66,5.4877670000e-17,2.1190384843e-01
6,68,5.5626030000e-17,2.2496641443e-01
6,70,5.3191330000e-17,2.3841601942e-01
6,72,5.4638630000e-17,2.5225266340e-01
6,74,5.1391000000e-17,2.6647634638e-01
6,76,5.1466930000e-17,2.8108706835e-01
6,78,5.0826900000e-17,2.9608482931e-01
6,80,4.9138130000e-17,3.1146962927e-01
6,82,4.6677170000e-17,3.2724146821e-01
6,84,4.6426000000e-17,3.4340034615e-01
6,86,4.8149830000e-17,3.5994626309e-01
6,88,4.7371700000e-17,3.7687921901e-01
6,90,4.7984300000e-17,3.9419921393e-01
6,92,4.3169670000e-17,4.1190624784e-01
6,94,3.9946400000e-17,4.3000032074e-01
6,96,3.6766430000e-17,4.4848143263e-01
6,98,4.5197100000e-17,4.6734958352e-01
6,100,6.7878030000e-17,4.8660477340e-01
7,1,4.2694870000e-17,-2.6125131998e-03
7,3,9.8954070000e-17,-2.1287144591e-03
7,5,3.1758570000e-16,-1.2578767258e-03
7,9,4.1763730000e-16,1.6449157184e-03
7,11,1.9888600000e-16,3.6768704294e-03
7,13,1.7010330000e-16,6.0958641329e-03
7,15,1.3736900000e-16,8.9018968290e-03
7,17,1.1590900000e-16,1.2094968518e-02
7,19,1.1138230000e-16,1.5675079199e-02
7,21,1.0105960000e-16,1.9642228873e-02
7,23,9.3677170000e-17,2.3996417539e-02
7,25,9.2305670000e-17,2.8737645198e-02
7,27,8.3866400000e-17,3.3865911849e-02
7,29,8.2106530000e-17,3.9381217493e-02
7,31,7.8773000000e-17,4.5283562130e-02
7,33,7.5546230000e-17,5.1572945759e-02
7,35,7.1183830000e-17,5.8249368381e-02
7,37,7.3536930000e-17,6.5312829995e-02
7,39,6.6997530000e-17,7.2763330602e-02
7,41,6.6154070000e-17,8.0600870202e-02
7,43,6.5780530000e-17,8.8825448794e-02
7,45,6.3645700000e-17,9.7437066378e-02
7,47,6.0087470000e-17,1.0643572296e-01
7,49,6.2292500000e-17,1.1582141853e-01
7,51,6.0242430000e-17,1.2559415309e-01
7,53,5.5416230000e-17,1.3575392664e-01
7,55,5.8289000000e-17,1.4630073919e-01
7,57,5.5315630000e-17,1.5723459073e-01
7,59,5.6092370000e-17,1.6855548126e-01
7,61,5.3618600000e-17,1.8026341079e-01
7,63,5.6884130000e-17,1.9235837930e-01
7,65,5.6254700000e-17,2.0484038682e-01
7,67,5.6078800000e-17,2.1770943332e-01
7,69,5.4950900000e-17,2.3096551881e-01
7,71,5.4772230000e-17,2.4460864330e-01
7,73,5.1613670000e-17,2.5863880678e-01
7,75,5.2159670000e-17,2.7305600925e-01
7,77,5.0706170000e-17,2.8786025072e-01
7,79,5.0558900000e-17,3.0305153118e-01
7,81,4.7633470000e-17,3.1862985063e-01
7,83,4.7011900000e-17,3.3459520907e-01
7,85,4.9316070000e-17,3.5094760651e-01
7,87,4.8812800000e-17,3.6768704294e-01
7,89,4.9077470000e-17,3.8481351836e-01
7,91,4.4084400000e-17,4.0232703277e-01
7,93,4.0407070000e-17,4.2022758618e-01
7,95,3.7991670000e-17,4.3851517858e-01
7,97,4.6121900000e-17,4.5718980997e-01
7,99,6.9683030000e-17,4.7625148035e-01
8,0,1.0728520000e-17,-3.4833509331e-03
8,2,5.6001900000e-17,-3.1930716887e-03
8,4,1.1099160000e-16,-2.5157534517e-03
8,6,3.2521830000e-16,-1.4513962221e-03
8,10,4.1600100000e-16,1.8384352147e-03
8,12,1.9727770000e-16,4.0639094219e-03
8,14,1.6743530000e-16,6.6764226217e-03
8,16,1.3577470000e-16,9.6759748141e-03
8,18,1.1600870000e-16,1.3062565999e-02
8,20,1.0938370000e-16,1.6836196177e-02
8,22,1.0094560000e-16,2.0996865347e-02
8,24,9.1456130000e-17,2.5544573509e-02
8,26,8.9270500000e-17,3.0479320664e-02
8,28,8.4535070000e-17,3.5801106812e-02
8,30,8.0719630000e-17,4.1509931953e-02
8,32,7.6186130000e-17,4.7605796085e-02
8,34,7.5194870000e-17,5.4088699211e-02
8,36,7.1784230000e-17,6.0958641329e-02
8,38,7.0266700000e-17,6.8215622440e-02
8,40,6.5982730000e-17,7.5859642543e-02
8,42,6.4963400000e-17,8.3890701638e-02
8,44,6.4307200000e-17,9.2308799727e-02
8,46,6.3227730000e-17,1.0111393681e-01
8,48,5.8639070000e-17,1.1030611288e-01
8,50,6.1506700000e-17,1.1988532795e-01
8,52,6.1299470000e-17,1.2985158201e-01
8,54,5.6292000000e-17,1.4020487506e-01
8,56,5.7586530000e-17,1.5094520710e-01
8,58,5.4200370000e-17,1.6207257814e-01
8,60,5.4319600000e-17,1.7358698817e-01
8,62,5.3062700000e-17,1.8548843719e-01
8,64,5.6787670000e-17,1.9777692520e-01
8,66,5.3608900000e-17,2.1045245221e-01
8,68,5.5745270000e-17,2.2351501821e-01
8,70,5.4757370000e-17,2.3696462320e-01
8,72,5.5049570000e-17,2.5080126718e-01
8,74,5.1381970000e-17,2.6502495016e-01
8,76,5.2961100000e-17,2.7963567213e-01
8,78,5.1125630000e-17,2.9463343309e-01
8,80,4.9789270000e-17,3.1001823304e-01
8,82,4.7020270000e-17,3.2579007199e-01
8,84,4.6827200000e-17,3.4194894993e-01
8,86,4.7869330000e-17,3.5849486686e-01
8,88,4.7788500000e-17,3.7542782279e-01
8,90,4.7585900000e-17,3.9274781771e-01
8,92,4.3260630000e-17,4.1045485162e-01
8,94,4.0196870000e-17,4.2854892452e-01
8,96,3.8038000000e-17,4.4703003641e-01
8,98,4.5120900000e-17,4.6589818730e-01
8,100,6.7801670000e-17,4.8515337718e-01
9,1,2.4885600000e-17,-4.2574289182e-03
9,3,6.8099730000e-17,-3.7736301775e-03
9,5,1.1823070000e-16,-2.9027924442e-03
9,7,3.2982530000e-16,-1.6449157184e-03
9,11,3.6950500000e-16,2.0319547110e-03
9,13,1.6983300000e-16,4.4509484145e-03
9,15,1.4705970000e-16,7.2569811106e-03
9,17,1.2076170000e-16,1.0450052799e-02
9,19,9.9175070000e-17,1.4030163480e-02
9,21,9.9071430000e-17,1.7997313154e-02
9,23,8.8600770000e-17,2.2351501821e-02
9,25,8.1262970000e-17,2.7092729480e-02
9,27,8.0305430000e-17,3.2220996131e-02
9,29,7.5009630000e-17,3.7736301775e-02
9,31,6.9536600000e-17,4.3638646412e-02
9,33,7.0091200000e-17,4.9928030041e-02
9,35,6.7348430000e-17,5.6604452663e-02
9,37,6.2634900000e-17,6.3667914277e-02
9,39,6.4557870000e-17,7.1118414884e-02
9,41,6.1710200000e-17,7.8955954483e-02
9,43,5.8128030000e-17,8.7180533075e-02
9,45,5.8970100000e-17,9.5792150660e-02
9,47,5.5893100000e-17,1.0479080724e-01
9,49,5.4120400000e-17,1.1417650281e-01
9,51,5.5890230000e-17,1.2394923737e-01
9,53,5.1921170000e-17,1.3410901092e-01
9,55,5.2860400000e-17,1.4465582347e-01
9,57,5.1780030000e-17,1.5558967501e-01
9,59,5.0418600000e-17,1.6691056554e-01
9,61,4.9035230000e-17,1.7861849507e-01
9,63,5.3131270000e-17,1.9071346359e-01
9,65,5.0049500000e-17,2.0319547110e-01
9,67,4.9884970000e-17,2.1606451760e-01
9,69,5.2527370000e-17,2.2932060309e-01
9,71,5.2438770000e-17,2.4296372758e-01
9,73,4.8240370000e-17,2.5699389106e-01
9,75,4.9466870000e-17,2.7141109354e-01
9,77,4.7782600000e-17,2.8621533500e-01
9,79,4.5516500000e-17,3.0140661546e-01
9,81,4.3380100000e-17,3.1698493491e-01
9,83,4.3813300000e-17,3.3295029335e-01
9,85,4.6373130000e-17,3.4930269079e-01
9,87,4.4849770000e-17,3.6604212722e-01
9,89,4.5278930000e-17,3.8316860264e-01
9,91,4.0777030000e-17,4.0068211705e-01
9,93,3.7906570000e-17,4.1858267046e-01
9,95,3.6382130000e-17,4.3687026286e-01
9,97,4.2343870000e-17,4.5554489425e-01
9,99,6.2660030000e-17,4.7460656463e-01
10,0,6.3605430000e-18,-5.3217861478e-03
10,2,3.7152300000e-17,-5.0315069033e-03
10,4,7.7616730000e-17,-4.3541886664e-03
10,6,1.2215400000e-16,-3.2898314368e-03
10,8,3.3689000000e-16,-1.8384352147e-03
10,12,3.3890830000e-16,2.2254742072e-03
10,14,1.5187230000e-16,4.8379874071e-03
10,16,1.3319930000e-16,7.8375395994e-03
10,18,1.0639280000e-16,1.1224130784e-02
10,20,9.1102300000e-17,1.4997760962e-02
10,22,8.7254600000e-17,1.9158430132e-02
10,24,7.8777730000e-17,2.3706138295e-02
10,26,7.2584330000e-17,2.8640885450e-02
10,28,7.1751170000e-17,3.3962671598e-02
10,30,6.6421330000e-17,3.9671496738e-02
10,32,6.0415000000e-17,4.5767360871e-02
10,34,6.2763830000e-17,5.2250263996e-02
10,36,5.9590730000e-17,5.9120206114e-02
10,38,5.6101400000e-17,6.6377187225e-02
10,40,5.5847600000e-17,7.4021207328e-02
10,42,5.3585700000e-17,8.2052266424e-02
10,44,5.2387330000e-17,9.0470364512e-02
10,46,5.2485800000e-17,9.9275501593e-02
10,48,4.7835300000e-17,1.0846767767e-01
10,50,4.9926630000e-17,1.1804689273e-01
10,52,4.9755170000e-17,1.2801314679e-01
10,54,4.5475670000e-17,1.3836643984e-01
10,56,4.6612430000e-17,1.4910677189e-01
10,58,4.4860730000e-17,1.6023414292e-01
10,60,4.4434130000e-17,1.7174855295e-01
10,62,4.2451630000e-17,1.8365000197e-01
10,64,4.5581100000e-17,1.9593848999e-01
10,66,4.3488230000e-17,2.0861401699e-01
10,68,4.5154870000e-17,2.2167658299e-01
10,70,4.5048800000e-17,2.3512618798e-01
10,72,4.5466500000e-17,2.4896283197e-01
10,74,4.2927000000e-17,2.6318651494e-01
10,76,4.4301800000e-17,2.7779723691e-01
10,78,4.0250970000e-17,2.9279499788e-01
10,80,3.9761570000e-17,3.0817979783e-01
10,82,3.8747770000e-17,3.2395163678e-01
10,84,3.8423770000e-17,3.4011051472e-01
10,86,3.9797830000e-17,3.5665643165e-01
10,88,3.7812070000e-17,3.7358938757e-01
10,90,3.7935200000e-17,3.9090938249e-01
10,92,3.4635700000e-17,4.0861641640e-01
10,94,3.2622330000e-17,4.2671048930e-01
10,96,3.1489000000e-17,4.4519160120e-01
10,98,3.5247230000e-17,4.6405975209e-01
10,100,5.0494970000e-17,4.8331494197e-01
11,1,1.7529100000e-17,-6.2893836292e-03
11,3,4.6007530000e-17,-5.8055848885e-03
11,5,8.3425600000e-17,-4.9347471552e-03
11,7,1.2980630000e-16,-3.6768704294e-03
11,9,3.0537070000e-16,-2.0319547110e-03
11,13,3.1304470000e-16,2.4189937035e-03
11,15,1.3484300000e-16,5.2250263996e-03
11,17,1.2067630000e-16,8.4180980883e-03
11,19,9.6708600000e-17,1.1998208770e-02
11,21,8.3202930000e-17,1.5965358443e-02
11,23,7.7821330000e-17,2.0319547110e-02
11,25,7.3758770000e-17,2.5060774769e-02
11,27,6.4672370000e-17,3.0189041420e-02
11,29,6.5684830000e-17,3.5704347064e-02
11,31,5.9711330000e-17,4.1606691701e-02
11,33,5.6810770000e-17,4.7896075330e-02
11,35,5.5937970000e-17,5.4572497952e-02
11,37,5.2226230000e-17,6.1635959566e-02
11,39,5.0340800000e-17,6.9086460173e-02
11,41,5.0406130000e-17,7.6923999772e-02
11,43,4.8106200000e-17,8.5148578364e-02
11,45,4.6702200000e-17,9.3760195949e-02
11,47,4.7530630000e-17,1.0275885253e-01
11,49,4.4978030000e-17,1.1214454810e-01
11,51,4.4664400000e-17,1.2191728266e-01
11,53,4.3043170000e-17,1.3207705621e-01
11,55,4.5642570000e-17,1.4262386876e-01
11,57,4.2222900000e-17,1.5355772030e-01
11,59,4.1920330000e-17,1.6487861083e-01
11,61,4.0510900000e-17,1.7658654036e-01
11,63,4.2701800000e-17,1.8868150888e-01
