# O-CO2 state-resolved inelastic channels at energy index 34
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,95,3.5472630000e-17,4.4112769178e-01
1,97,4.3601400000e-17,4.5980232317e-01
1,99,6.7700800000e-17,4.7886399355e-01
2,0,1.4083580000e-16,-2.9027924442e-04
2,4,4.9830770000e-16,6.7731823699e-04
2,6,2.2775430000e-16,1.7416754665e-03
2,8,1.9235900000e-16,3.1930716887e-03
2,10,1.5716330000e-16,5.0315069033e-03
2,12,1.3327330000e-16,7.2569811106e-03
2,14,1.2455730000e-16,9.8694943104e-03
2,16,1.1685970000e-16,1.2869046503e-02
2,18,1.0042290000e-16,1.6255637688e-02
2,20,9.9647270000e-17,2.0029267865e-02
2,22,9.2094600000e-17,2.4189937035e-02
2,24,8.6236230000e-17,2.8737645198e-02
2,26,8.1080570000e-17,3.3672392353e-02
2,28,8.1781130000e-17,3.8994178501e-02
2,30,7.6235930000e-17,4.4703003641e-02
2,32,7.5245300000e-17,5.0798867774e-02
2,34,7.5384530000e-17,5.7281770900e-02
2,36,7.1895530000e-17,6.4151713018e-02
2,38,7.0320930000e-17,7.1408694128e-02
2,40,6.5151400000e-17,7.9052714231e-02
2,42,6.7695400000e-17,8.7083773327e-02
2,44,6.5344730000e-17,9.5501871415e-02
2,46,6.1464330000e-17,1.0430700850e-01
2,48,6.0615470000e-17,1.1349918457e-01
2,50,6.1182270000e-17,1.2307839964e-01
2,52,5.8423470000e-17,1.3304465369e-01
2,54,5.4025830000e-17,1.4339794675e-01
2,56,5.9502500000e-17,1.5413827879e-01
2,58,5.6092100000e-17,1.6526564983e-01
2,60,5.8345130000e-17,1.7678005985e-01
2,62,5.6242100000e-17,1.8868150888e-01
2,64,5.8463470000e-17,2.0096999689e-01
2,66,5.3403300000e-17,2.1364552390e-01
2,68,5.5879930000e-17,2.2670808989e-01
2,70,5.4441730000e-17,2.4015769489e-01
2,72,4.9825330000e-17,2.5399433887e-01
2,74,5.0578770000e-17,2.6821802185e-01
2,76,4.9715030000e-17,2.8282874382e-01
2,78,5.0101330000e-17,2.9782650478e-01
2,80,4.9095370000e-17,3.1321130473e-01
2,82,4.7800900000e-17,3.2898314368e-01
2,84,4.1500100000e-17,3.4514202162e-01
2,86,4.4094370000e-17,3.6168793855e-01
2,88,4.4233030000e-17,3.7862089448e-01
2,90,4.5386600000e-17,3.9594088939e-01
2,92,4.2955570000e-17,4.1364792330e-01
2,94,3.9585870000e-17,4.3174199621e-01
2,96,3.5355870000e-17,4.5022310810e-01
2,98,4.2510700000e-17,4.6909125899e-01
2,100,6.6395800000e-17,4.8834644887e-01
3,1,2.2851970000e-16,-4.8379874071e-04
3,5,4.7609900000e-16,8.7083773327e-04
3,7,2.1542500000e-16,2.1287144591e-03
3,9,1.8703670000e-16,3.7736301775e-03
3,11,1.5177470000e-16,5.8055848885e-03
3,13,1.2341870000e-16,8.2245785920e-03
3,15,1.2534830000e-16,1.1030611288e-02
3,17,1.1334530000e-16,1.4223682977e-02
3,19,9.6420900000e-17,1.7803793658e-02
3,21,1.0313330000e-16,2.1770943332e-02
3,23,9.3139600000e-17,2.6125131998e-02
3,25,8.3765300000e-17,3.0866359657e-02
3,27,8.5122100000e-17,3.5994626309e-02
3,29,8.2651200000e-17,4.1509931953e-02
3,31,7.0668830000e-17,4.7412276589e-02
3,33,7.6443130000e-17,5.3701660218e-02
3,35,7.0923100000e-17,6.0378082840e-02
3,37,6.8752170000e-17,6.7441544454e-02
3,39,6.7343400000e-17,7.4892045061e-02
3,41,6.5581530000e-17,8.2729584661e-02
3,43,6.6676270000e-17,9.0954163253e-02
3,45,6.2252030000e-17,9.9565780837e-02
3,47,6.4023900000e-17,1.0856443741e-01
3,49,6.2202900000e-17,1.1795013298e-01
3,51,6.4009100000e-17,1.2772286755e-01
3,53,5.4775100000e-17,1.3788264110e-01
3,55,5.7056930000e-17,1.4842945365e-01
3,57,5.6754800000e-17,1.5936330519e-01
3,59,5.5767770000e-17,1.7068419572e-01
3,61,5.5171270000e-17,1.8239212525e-01
3,63,5.8898170000e-17,1.9448709376e-01
3,65,5.9321870000e-17,2.0696910127e-01
3,67,5.4328900000e-17,2.1983814778e-01
3,69,5.4615900000e-17,2.3309423327e-01
3,71,5.1983130000e-17,2.4673735776e-01
3,73,5.1813970000e-17,2.6076752124e-01
3,75,5.0303630000e-17,2.7518472371e-01
3,77,4.9522100000e-17,2.8998896518e-01
3,79,4.9783870000e-17,3.0518024564e-01
3,81,4.8878700000e-17,3.2075856509e-01
3,83,4.5775130000e-17,3.3672392353e-01
3,85,4.6513630000e-17,3.5307632097e-01
3,87,4.5110800000e-17,3.6981575740e-01
3,89,4.8204000000e-17,3.8694223282e-01
3,91,4.4437300000e-17,4.0445574723e-01
3,93,4.0496700000e-17,4.2235630064e-01
3,95,3.6253000000e-17,4.4064389304e-01
3,97,4.3877700000e-17,4.5931852443e-01
3,99,6.7677370000e-17,4.7838019481e-01
4,0,2.6812770000e-17,-9.6759748141e-04
4,2,2.7688300000e-16,-6.7731823699e-04
4,6,4.5881630000e-16,1.0643572296e-03
4,8,2.1409600000e-16,2.5157534517e-03
4,10,1.8362170000e-16,4.3541886664e-03
4,12,1.4394930000e-16,6.5796628736e-03
4,14,1.2677670000e-16,9.1921760734e-03
4,16,1.2017300000e-16,1.2191728266e-02
4,18,1.0706850000e-16,1.5578319451e-02
4,20,9.6220400000e-17,1.9351949628e-02
4,22,9.8449730000e-17,2.3512618798e-02
4,24,8.4394300000e-17,2.8060326961e-02
4,26,8.4730500000e-17,3.2995074116e-02
4,28,8.2685200000e-17,3.8316860264e-02
4,30,7.8274230000e-17,4.4025685404e-02
4,32,7.3153000000e-17,5.0121549537e-02
4,34,7.4475930000e-17,5.6604452663e-02
4,36,7.1082470000e-17,6.3474394781e-02
4,38,6.7531700000e-17,7.0731375891e-02
4,40,6.7744570000e-17,7.8375395994e-02
4,42,6.3591870000e-17,8.6406455090e-02
4,44,6.5278500000e-17,9.4824553178e-02
4,46,6.3289870000e-17,1.0362969026e-01
4,48,6.2100900000e-17,1.1282186633e-01
4,50,5.9680270000e-17,1.2240108140e-01
4,52,6.0984230000e-17,1.3236733546e-01
4,54,5.5137270000e-17,1.4272062851e-01
4,56,5.9733130000e-17,1.5346096055e-01
4,58,5.5994330000e-17,1.6458833159e-01
4,60,5.4352130000e-17,1.7610274162e-01
4,62,5.3651600000e-17,1.8800419064e-01
4,64,5.6307870000e-17,2.0029267865e-01
4,66,5.6644870000e-17,2.1296820566e-01
4,68,5.6710530000e-17,2.2603077166e-01
4,70,5.6120530000e-17,2.3948037665e-01
4,72,5.2477830000e-17,2.5331702063e-01
4,74,5.0362770000e-17,2.6754070361e-01
4,76,4.9143670000e-17,2.8215142558e-01
4,78,4.9059200000e-17,2.9714918654e-01
4,80,4.9222730000e-17,3.1253398650e-01
4,82,4.8922330000e-17,3.2830582544e-01
4,84,4.4053800000e-17,3.4446470338e-01
4,86,4.6282770000e-17,3.6101062031e-01
4,88,4.3957770000e-17,3.7794357624e-01
4,90,4.6834030000e-17,3.9526357116e-01
4,92,4.5160430000e-17,4.1297060507e-01
4,94,4.0560870000e-17,4.3106467797e-01
4,96,3.5715900000e-17,4.4954578986e-01
4,98,4.2970370000e-17,4.6841394075e-01
4,100,6.7003200000e-17,4.8766913063e-01
5,1,6.6611070000e-17,-1.3546364740e-03
5,3,3.0303630000e-16,-8.7083773327e-04
5,7,4.5313670000e-16,1.2578767258e-03
5,9,2.0868030000e-16,2.9027924442e-03
5,11,1.7504770000e-16,4.9347471552e-03
5,13,1.4433570000e-16,7.3537408587e-03
5,15,1.2277470000e-16,1.0159773555e-02
5,17,1.1743330000e-16,1.3352845243e-02
5,19,1.0488500000e-16,1.6932955925e-02
5,21,9.9185030000e-17,2.0900105599e-02
5,23,9.3409570000e-17,2.5254294265e-02
5,25,8.8190930000e-17,2.9995521924e-02
5,27,8.2555670000e-17,3.5123788575e-02
5,29,8.2508430000e-17,4.0639094219e-02
5,31,7.7991200000e-17,4.6541438856e-02
5,33,7.2348270000e-17,5.2830822485e-02
5,35,7.4036530000e-17,5.9507245107e-02
5,37,6.8902500000e-17,6.6570706721e-02
5,39,6.7641830000e-17,7.4021207328e-02
5,41,6.5138900000e-17,8.1858746927e-02
5,43,6.5853330000e-17,9.0083325519e-02
5,45,6.3000630000e-17,9.8694943104e-02
5,47,6.2251430000e-17,1.0769359968e-01
5,49,6.3199200000e-17,1.1707929525e-01
5,51,6.1913770000e-17,1.2685202981e-01
5,53,5.8594430000e-17,1.3701180337e-01
5,55,6.0088100000e-17,1.4755861592e-01
5,57,5.7456000000e-17,1.5849246746e-01
5,59,5.8715030000e-17,1.6981335799e-01
5,61,5.4792700000e-17,1.8152128751e-01
5,63,5.8213930000e-17,1.9361625603e-01
5,65,5.9070270000e-17,2.0609826354e-01
5,67,5.7520200000e-17,2.1896731004e-01
5,69,5.5552900000e-17,2.3222339554e-01
5,71,5.2487100000e-17,2.4586652003e-01
5,73,5.2573130000e-17,2.5989668351e-01
5,75,4.8998000000e-17,2.7431388598e-01
5,77,4.9753130000e-17,2.8911812745e-01
5,79,4.9228200000e-17,3.0430940790e-01
5,81,4.8557200000e-17,3.1988772735e-01
5,83,4.4573400000e-17,3.3585308580e-01
5,85,4.7334430000e-17,3.5220548323e-01
5,87,4.6221530000e-17,3.6894491966e-01
5,89,4.8076870000e-17,3.8607139508e-01
5,91,4.4449130000e-17,4.0358490950e-01
5,93,4.0322170000e-17,4.2148546290e-01
5,95,3.6968930000e-17,4.3977305530e-01
5,97,4.4114630000e-17,4.5844768669e-01
5,99,6.7233570000e-17,4.7750935708e-01
6,0,1.8120330000e-17,-2.0319547110e-03
6,2,8.7634830000e-17,-1.7416754665e-03
6,4,3.1772430000e-16,-1.0643572296e-03
6,8,4.4530430000e-16,1.4513962221e-03
6,10,2.0248970000e-16,3.2898314368e-03
6,12,1.7656030000e-16,5.5153056441e-03
6,14,1.3982400000e-16,8.1278188439e-03
6,16,1.1911700000e-16,1.1127371036e-02
6,18,1.1566970000e-16,1.4513962221e-02
6,20,1.0434860000e-16,1.8287592399e-02
6,22,9.3086030000e-17,2.2448261569e-02
6,24,9.3764570000e-17,2.6995969731e-02
6,26,8.5444730000e-17,3.1930716887e-02
6,28,7.9977900000e-17,3.7252503034e-02
6,30,8.1823630000e-17,4.2961328175e-02
6,32,7.4604430000e-17,4.9057192308e-02
6,34,7.2076770000e-17,5.5540095433e-02
6,36,7.4886970000e-17,6.2410037551e-02
6,38,6.9717700000e-17,6.9667018662e-02
6,40,6.6538130000e-17,7.7311038765e-02
6,42,6.6267670000e-17,8.5342097861e-02
6,44,6.4468630000e-17,9.3760195949e-02
6,46,6.1700330000e-17,1.0256533303e-01
6,48,6.1912230000e-17,1.1175750910e-01
6,50,5.9310100000e-17,1.2133672417e-01
6,52,6.1733900000e-17,1.3130297823e-01
6,54,5.9283000000e-17,1.4165627128e-01
6,56,5.9328630000e-17,1.5239660332e-01
6,58,5.5304630000e-17,1.6352397436e-01
6,60,5.8074700000e-17,1.7503838439e-01
6,62,5.3375900000e-17,1.8693983341e-01
6,64,5.6570130000e-17,1.9922832142e-01
6,66,5.7094630000e-17,2.1190384843e-01
6,68,5.6647530000e-17,2.2496641443e-01
6,70,5.5128970000e-17,2.3841601942e-01
6,72,5.1815400000e-17,2.5225266340e-01
6,74,5.1604530000e-17,2.6647634638e-01
6,76,4.8518530000e-17,2.8108706835e-01
6,78,5.0718100000e-17,2.9608482931e-01
6,80,5.1152730000e-17,3.1146962927e-01
6,82,4.8192530000e-17,3.2724146821e-01
6,84,4.3929130000e-17,3.4340034615e-01
6,86,4.6938100000e-17,3.5994626309e-01
6,88,4.4800230000e-17,3.7687921901e-01
6,90,4.7076900000e-17,3.9419921393e-01
6,92,4.4568500000e-17,4.1190624784e-01
6,94,4.0293200000e-17,4.3000032074e-01
6,96,3.5414070000e-17,4.4848143263e-01
6,98,4.3189170000e-17,4.6734958352e-01
6,100,6.7062370000e-17,4.8660477340e-01
7,1,4.2658630000e-17,-2.6125131998e-03
7,3,1.0058340000e-16,-2.1287144591e-03
7,5,3.3240200000e-16,-1.2578767258e-03
7,9,4.4014630000e-16,1.6449157184e-03
7,11,2.0365400000e-16,3.6768704294e-03
7,13,1.7268670000e-16,6.0958641329e-03
7,15,1.3803730000e-16,8.9018968290e-03
7,17,1.1883730000e-16,1.2094968518e-02
7,19,1.1244930000e-16,1.5675079199e-02
7,21,1.0374920000e-16,1.9642228873e-02
7,23,9.3460000000e-17,2.3996417539e-02
7,25,9.2735800000e-17,2.8737645198e-02
7,27,8.3658100000e-17,3.3865911849e-02
7,29,8.1716100000e-17,3.9381217493e-02
7,31,7.8958730000e-17,4.5283562130e-02
7,33,7.5874730000e-17,5.1572945759e-02
7,35,7.2389100000e-17,5.8249368381e-02
7,37,7.2795230000e-17,6.5312829995e-02
7,39,6.9329970000e-17,7.2763330602e-02
7,41,6.5547530000e-17,8.0600870202e-02
7,43,6.7901870000e-17,8.8825448794e-02
7,45,6.3561470000e-17,9.7437066378e-02
7,47,6.3245800000e-17,1.0643572296e-01
7,49,6.0631770000e-17,1.1582141853e-01
7,51,6.3866930000e-17,1.2559415309e-01
7,53,5.7059170000e-17,1.3575392664e-01
7,55,5.9622000000e-17,1.4630073919e-01
7,57,5.7432830000e-17,1.5723459073e-01
7,59,5.6398930000e-17,1.6855548126e-01
7,61,5.5352530000e-17,1.8026341079e-01
7,63,5.8021570000e-17,1.9235837930e-01
7,65,5.9036730000e-17,2.0484038682e-01
7,67,5.6594500000e-17,2.1770943332e-01
7,69,5.6845800000e-17,2.3096551881e-01
7,71,5.3478300000e-17,2.4460864330e-01
7,73,5.1970670000e-17,2.5863880678e-01
7,75,4.8888930000e-17,2.7305600925e-01
7,77,5.0846070000e-17,2.8786025072e-01
7,79,5.0998430000e-17,3.0305153118e-01
7,81,4.9309930000e-17,3.1862985063e-01
7,83,4.5382800000e-17,3.3459520907e-01
7,85,4.8781430000e-17,3.5094760651e-01
7,87,4.6305900000e-17,3.6768704294e-01
7,89,4.7966270000e-17,3.8481351836e-01
7,91,4.4798500000e-17,4.0232703277e-01
7,93,4.0401700000e-17,4.2022758618e-01
7,95,3.6622070000e-17,4.3851517858e-01
7,97,4.4542070000e-17,4.5718980997e-01
7,99,6.8029870000e-17,4.7625148035e-01
8,0,1.0699810000e-17,-3.4833509331e-03
8,2,5.6620130000e-17,-3.1930716887e-03
8,4,1.1341410000e-16,-2.5157534517e-03
8,6,3.4064670000e-16,-1.4513962221e-03
8,10,4.3788730000e-16,1.8384352147e-03
8,12,2.0060830000e-16,4.0639094219e-03
8,14,1.6930300000e-16,6.6764226217e-03
8,16,1.3724500000e-16,9.6759748141e-03
8,18,1.1811170000e-16,1.3062565999e-02
8,20,1.1147300000e-16,1.6836196177e-02
8,22,1.0414580000e-16,2.0996865347e-02
8,24,9.3421800000e-17,2.5544573509e-02
8,26,9.0971700000e-17,3.0479320664e-02
8,28,8.3309730000e-17,3.5801106812e-02
8,30,8.0082100000e-17,4.1509931953e-02
8,32,7.6216930000e-17,4.7605796085e-02
8,34,7.3674930000e-17,5.4088699211e-02
8,36,7.2107770000e-17,6.0958641329e-02
8,38,6.9370330000e-17,6.8215622440e-02
8,40,6.8263200000e-17,7.5859642543e-02
8,42,6.4844070000e-17,8.3890701638e-02
8,44,6.6934730000e-17,9.2308799727e-02
8,46,6.3863570000e-17,1.0111393681e-01
8,48,6.2082230000e-17,1.1030611288e-01
8,50,6.1777700000e-17,1.1988532795e-01
8,52,6.3638870000e-17,1.2985158201e-01
8,54,5.6731730000e-17,1.4020487506e-01
8,56,5.8521930000e-17,1.5094520710e-01
8,58,5.6172070000e-17,1.6207257814e-01
8,60,5.5472830000e-17,1.7358698817e-01
8,62,5.4488330000e-17,1.8548843719e-01
8,64,5.7145170000e-17,1.9777692520e-01
8,66,5.5898300000e-17,2.1045245221e-01
8,68,5.5696070000e-17,2.2351501821e-01
8,70,5.7467730000e-17,2.3696462320e-01
8,72,5.2928800000e-17,2.5080126718e-01
8,74,5.2485070000e-17,2.6502495016e-01
8,76,5.0014170000e-17,2.7963567213e-01
8,78,5.0967830000e-17,2.9463343309e-01
8,80,5.0259570000e-17,3.1001823304e-01
8,82,4.9189930000e-17,3.2579007199e-01
8,84,4.4848530000e-17,3.4194894993e-01
8,86,4.7293700000e-17,3.5849486686e-01
8,88,4.5061100000e-17,3.7542782279e-01
8,90,4.6811500000e-17,3.9274781771e-01
8,92,4.4659670000e-17,4.1045485162e-01
8,94,4.0602100000e-17,4.2854892452e-01
8,96,3.6669770000e-17,4.4703003641e-01
8,98,4.3332970000e-17,4.6589818730e-01
8,100,6.6774530000e-17,4.8515337718e-01
9,1,2.4520430000e-17,-4.2574289182e-03
9,3,6.8971370000e-17,-3.7736301775e-03
9,5,1.2090030000e-16,-2.9027924442e-03
9,7,3.4762270000e-16,-1.6449157184e-03
9,11,3.9125900000e-16,2.0319547110e-03
9,13,1.7206870000e-16,4.4509484145e-03
9,15,1.4965830000e-16,7.2569811106e-03
9,17,1.1927100000e-16,1.0450052799e-02
9,19,1.0001930000e-16,1.4030163480e-02
9,21,1.0028430000e-16,1.7997313154e-02
9,23,9.0103830000e-17,2.2351501821e-02
9,25,8.0579500000e-17,2.7092729480e-02
9,27,8.2307530000e-17,3.2220996131e-02
9,29,7.4637670000e-17,3.7736301775e-02
9,31,7.0818100000e-17,4.3638646412e-02
9,33,7.0086430000e-17,4.9928030041e-02
9,35,6.8542900000e-17,5.6604452663e-02
9,37,6.2281400000e-17,6.3667914277e-02
9,39,6.6691300000e-17,7.1118414884e-02
9,41,5.9728370000e-17,7.8955954483e-02
9,43,5.9500600000e-17,8.7180533075e-02
9,45,5.9343200000e-17,9.5792150660e-02
9,47,5.6713430000e-17,1.0479080724e-01
9,49,5.5912630000e-17,1.1417650281e-01
9,51,5.7649130000e-17,1.2394923737e-01
9,53,5.3268570000e-17,1.3410901092e-01
9,55,5.4269270000e-17,1.4465582347e-01
9,57,5.4098670000e-17,1.5558967501e-01
9,59,5.1536970000e-17,1.6691056554e-01
9,61,5.0480030000e-17,1.7861849507e-01
9,63,5.4415970000e-17,1.9071346359e-01
9,65,5.3367230000e-17,2.0319547110e-01
9,67,5.1429670000e-17,2.1606451760e-01
9,69,5.4029000000e-17,2.2932060309e-01
9,71,5.0666270000e-17,2.4296372758e-01
9,73,4.9270530000e-17,2.5699389106e-01
9,75,4.6436670000e-17,2.7141109354e-01
9,77,4.7816230000e-17,2.8621533500e-01
9,79,4.6048500000e-17,3.0140661546e-01
9,81,4.5241330000e-17,3.1698493491e-01
9,83,4.2690830000e-17,3.3295029335e-01
9,85,4.5522900000e-17,3.4930269079e-01
9,87,4.3024970000e-17,3.6604212722e-01
9,89,4.4580230000e-17,3.8316860264e-01
9,91,4.1513130000e-17,4.0068211705e-01
9,93,3.8642500000e-17,4.1858267046e-01
9,95,3.4410300000e-17,4.3687026286e-01
9,97,4.0487100000e-17,4.5554489425e-01
9,99,6.1665970000e-17,4.7460656463e-01
10,0,6.4325400000e-18,-5.3217861478e-03
10,2,3.7465500000e-17,-5.0315069033e-03
10,4,7.8778300000e-17,-4.3541886664e-03
10,6,1.2545130000e-16,-3.2898314368e-03
10,8,3.5463830000e-16,-1.8384352147e-03
10,12,3.5766830000e-16,2.2254742072e-03
10,14,1.5569170000e-16,4.8379874071e-03
10,16,1.3496230000e-16,7.8375395994e-03
10,18,1.0659750000e-16,1.1224130784e-02
10,20,9.1196400000e-17,1.4997760962e-02
10,22,8.8986070000e-17,1.9158430132e-02
10,24,8.0037400000e-17,2.3706138295e-02
10,26,7.1961970000e-17,2.8640885450e-02
10,28,7.2264670000e-17,3.3962671598e-02
10,30,6.7055070000e-17,3.9671496738e-02
10,32,6.1488400000e-17,4.5767360871e-02
10,34,6.2851700000e-17,5.2250263996e-02
10,36,6.0979230000e-17,5.9120206114e-02
10,38,5.4662930000e-17,6.6377187225e-02
10,40,5.6941200000e-17,7.4021207328e-02
10,42,5.2718670000e-17,8.2052266424e-02
10,44,5.3494200000e-17,9.0470364512e-02
10,46,5.1295530000e-17,9.9275501593e-02
10,48,4.9167430000e-17,1.0846767767e-01
10,50,5.0417600000e-17,1.1804689273e-01
10,52,5.3103870000e-17,1.2801314679e-01
10,54,4.7015030000e-17,1.3836643984e-01
10,56,4.8068470000e-17,1.4910677189e-01
10,58,4.6754400000e-17,1.6023414292e-01
10,60,4.5339230000e-17,1.7174855295e-01
10,62,4.4631470000e-17,1.8365000197e-01
10,64,4.7003070000e-17,1.9593848999e-01
10,66,4.5996830000e-17,2.0861401699e-01
10,68,4.5141530000e-17,2.2167658299e-01
10,70,4.7082870000e-17,2.3512618798e-01
10,72,4.3730170000e-17,2.4896283197e-01
10,74,4.4220100000e-17,2.6318651494e-01
10,76,4.1745970000e-17,2.7779723691e-01
10,78,4.0466330000e-17,2.9279499788e-01
10,80,3.9782570000e-17,3.0817979783e-01
10,82,3.9637000000e-17,3.2395163678e-01
10,84,3.7611570000e-17,3.4011051472e-01
10,86,3.9180200000e-17,3.5665643165e-01
10,88,3.6131170000e-17,3.7358938757e-01
10,90,3.7635970000e-17,3.9090938249e-01
10,92,3.5068000000e-17,4.0861641640e-01
10,94,3.2619930000e-17,4.2671048930e-01
10,96,2.9969300000e-17,4.4519160120e-01
10,98,3.4583700000e-17,4.6405975209e-01
10,100,4.9437730000e-17,4.8331494197e-01
11,1,1.7596430000e-17,-6.2893836292e-03
11,3,4.6257470000e-17,-5.8055848885e-03
11,5,8.3818770000e-17,-4.9347471552e-03
11,7,1.3293670000e-16,-3.6768704294e-03
11,9,3.2337330000e-16,-2.0319547110e-03
11,13,3.3027030000e-16,2.4189937035e-03
11,15,1.4089530000e-16,5.2250263996e-03
11,17,1.2050100000e-16,8.4180980883e-03
11,19,9.8299100000e-17,1.1998208770e-02
11,21,8.2080730000e-17,1.5965358443e-02
11,23,8.0067070000e-17,2.0319547110e-02
11,25,7.3017470000e-17,2.5060774769e-02
11,27,6.5679300000e-17,3.0189041420e-02
11,29,6.5490300000e-17,3.5704347064e-02
11,31,5.9327830000e-17,4.1606691701e-02
11,33,5.6213600000e-17,4.7896075330e-02
11,35,5.6996870000e-17,5.4572497952e-02
11,37,5.2296100000e-17,6.1635959566e-02
11,39,5.1706470000e-17,6.9086460173e-02
11,41,5.1826570000e-17,7.6923999772e-02
11,43,5.0016130000e-17,8.5148578364e-02
11,45,4.7361900000e-17,9.3760195949e-02
11,47,4.8663730000e-17,1.0275885253e-01
11,49,4.5679500000e-17,1.1214454810e-01
11,51,4.6220830000e-17,1.2191728266e-01
11,53,4.3907600000e-17,1.3207705621e-01
11,55,4.5603530000e-17,1.4262386876e-01
11,57,4.4106530000e-17,1.5355772030e-01
11,59,4.3167370000e-17,1.6487861083e-01
11,61,4.2504600000e-17,1.7658654036e-01
11,63,4.2611470000e-17,1.8868150888e-01
