# O-CO2 state-resolved inelastic channels at energy index 19
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
0,98,3.0837570000e-17,4.6938153823e-01
0,100,5.4085670000e-17,4.8863672811e-01
1,3,6.6597570000e-16,4.8379874071e-04
1,5,2.7694370000e-16,1.3546364740e-03
1,7,2.2322770000e-16,2.6125131998e-03
1,9,1.7151230000e-16,4.2574289182e-03
1,11,1.5133670000e-16,6.2893836292e-03
1,13,1.4325670000e-16,8.7083773327e-03
1,15,1.1997570000e-16,1.1514410029e-02
1,17,1.1835170000e-16,1.4707481717e-02
1,19,1.1523670000e-16,1.8287592399e-02
1,21,9.8530230000e-17,2.2254742072e-02
1,23,9.8384570000e-17,2.6608930739e-02
1,25,9.4340670000e-17,3.1350158398e-02
1,27,8.5015300000e-17,3.6478425049e-02
1,29,8.7600230000e-17,4.1993730693e-02
1,31,8.6541000000e-17,4.7896075330e-02
1,33,7.7933370000e-17,5.4185458959e-02
1,35,8.1696500000e-17,6.0861881581e-02
1,37,8.0493430000e-17,6.7925343195e-02
1,39,6.9653470000e-17,7.5375843802e-02
1,41,7.2285870000e-17,8.3213383401e-02
1,43,7.8567530000e-17,9.1437961993e-02
1,45,7.0892730000e-17,1.0004957958e-01
1,47,6.3579970000e-17,1.0904823616e-01
1,49,7.0048330000e-17,1.1843393172e-01
1,51,6.3634030000e-17,1.2820666629e-01
1,53,6.0032900000e-17,1.3836643984e-01
1,55,6.1883200000e-17,1.4891325239e-01
1,57,5.9545630000e-17,1.5984710393e-01
1,59,5.5870270000e-17,1.7116799446e-01
1,61,5.4320570000e-17,1.8287592399e-01
1,63,5.4475000000e-17,1.9497089250e-01
1,65,5.1400430000e-17,2.0745290001e-01
1,67,4.8434900000e-17,2.2032194652e-01
1,69,4.7791830000e-17,2.3357803201e-01
1,71,4.7230200000e-17,2.4722115650e-01
1,73,4.5658270000e-17,2.6125131998e-01
1,75,4.3452970000e-17,2.7566852245e-01
1,77,4.3820830000e-17,2.9047276392e-01
1,79,4.3240100000e-17,3.0566404438e-01
1,81,4.0627600000e-17,3.2124236383e-01
1,83,4.1070030000e-17,3.3720772227e-01
1,85,4.3325300000e-17,3.5356011971e-01
1,87,3.9398430000e-17,3.7029955614e-01
1,89,3.6497300000e-17,3.8742603156e-01
1,91,3.5196670000e-17,4.0493954597e-01
1,93,4.5841870000e-17,4.2284009938e-01
1,95,3.6802100000e-17,4.4112769178e-01
1,97,3.1814500000e-17,4.5980232317e-01
1,99,5.5201830000e-17,4.7886399355e-01
2,0,1.8014170000e-16,-2.9027924442e-04
2,4,6.1440730000e-16,6.7731823699e-04
2,6,2.5114100000e-16,1.7416754665e-03
2,8,2.0217300000e-16,3.1930716887e-03
2,10,1.6835300000e-16,5.0315069033e-03
2,12,1.4686170000e-16,7.2569811106e-03
2,14,1.3243270000e-16,9.8694943104e-03
2,16,1.2617130000e-16,1.2869046503e-02
2,18,1.1431430000e-16,1.6255637688e-02
2,20,1.0829800000e-16,2.0029267865e-02
2,22,1.0230400000e-16,2.4189937035e-02
2,24,9.4532400000e-17,2.8737645198e-02
2,26,9.0967370000e-17,3.3672392353e-02
2,28,8.7669300000e-17,3.8994178501e-02
2,30,8.0703170000e-17,4.4703003641e-02
2,32,8.2276130000e-17,5.0798867774e-02
2,34,7.9867670000e-17,5.7281770900e-02
2,36,7.1734500000e-17,6.4151713018e-02
2,38,7.5259900000e-17,7.1408694128e-02
2,40,7.0705400000e-17,7.9052714231e-02
2,42,6.9686100000e-17,8.7083773327e-02
2,44,7.1520370000e-17,9.5501871415e-02
2,46,6.6475930000e-17,1.0430700850e-01
2,48,6.3245970000e-17,1.1349918457e-01
2,50,6.6406670000e-17,1.2307839964e-01
2,52,6.1734500000e-17,1.3304465369e-01
2,54,5.8795730000e-17,1.4339794675e-01
2,56,6.1707400000e-17,1.5413827879e-01
2,58,5.9917630000e-17,1.6526564983e-01
2,60,5.5559500000e-17,1.7678005985e-01
2,62,5.6843830000e-17,1.8868150888e-01
2,64,5.6789330000e-17,2.0096999689e-01
2,66,5.2669670000e-17,2.1364552390e-01
2,68,5.0854070000e-17,2.2670808989e-01
2,70,5.2029570000e-17,2.4015769489e-01
2,72,4.5561330000e-17,2.5399433887e-01
2,74,4.5603830000e-17,2.6821802185e-01
2,76,4.4560270000e-17,2.8282874382e-01
2,78,4.5648670000e-17,2.9782650478e-01
2,80,4.3741230000e-17,3.1321130473e-01
2,82,4.1430400000e-17,3.2898314368e-01
2,84,4.0571630000e-17,3.4514202162e-01
2,86,4.1997700000e-17,3.6168793855e-01
2,88,4.0113300000e-17,3.7862089448e-01
2,90,3.4881300000e-17,3.9594088939e-01
2,92,3.4839570000e-17,4.1364792330e-01
2,94,4.4551600000e-17,4.3174199621e-01
2,96,3.6673300000e-17,4.5022310810e-01
2,98,3.2729670000e-17,4.6909125899e-01
2,100,5.4261300000e-17,4.8834644887e-01
3,1,2.8547930000e-16,-4.8379874071e-04
3,5,5.7909830000e-16,8.7083773327e-04
3,7,2.3619900000e-16,2.1287144591e-03
3,9,2.0098370000e-16,3.7736301775e-03
3,11,1.5936870000e-16,5.8055848885e-03
3,13,1.3423600000e-16,8.2245785920e-03
3,15,1.3598470000e-16,1.1030611288e-02
3,17,1.2043530000e-16,1.4223682977e-02
3,19,1.0425380000e-16,1.7803793658e-02
3,21,1.1072600000e-16,2.1770943332e-02
3,23,1.0080570000e-16,2.6125131998e-02
3,25,8.8409300000e-17,3.0866359657e-02
3,27,9.4129700000e-17,3.5994626309e-02
3,29,8.7291030000e-17,4.1509931953e-02
3,31,7.8076170000e-17,4.7412276589e-02
3,33,8.2829970000e-17,5.3701660218e-02
3,35,7.6626730000e-17,6.0378082840e-02
3,37,7.0576200000e-17,6.7441544454e-02
3,39,7.3050630000e-17,7.4892045061e-02
3,41,7.0847200000e-17,8.2729584661e-02
3,43,7.0906500000e-17,9.0954163253e-02
3,45,6.8781000000e-17,9.9565780837e-02
3,47,6.4052970000e-17,1.0856443741e-01
3,49,6.4471030000e-17,1.1795013298e-01
3,51,6.5277700000e-17,1.2772286755e-01
3,53,6.0602770000e-17,1.3788264110e-01
3,55,6.0490800000e-17,1.4842945365e-01
3,57,6.3275370000e-17,1.5936330519e-01
3,59,6.0581530000e-17,1.7068419572e-01
3,61,5.6387870000e-17,1.8239212525e-01
3,63,5.9493770000e-17,1.9448709376e-01
3,65,5.7465430000e-17,2.0696910127e-01
3,67,5.3140900000e-17,2.1983814778e-01
3,69,5.2931400000e-17,2.3309423327e-01
3,71,5.1013100000e-17,2.4673735776e-01
3,73,4.7346330000e-17,2.6076752124e-01
3,75,4.6266470000e-17,2.7518472371e-01
3,77,4.5952430000e-17,2.8998896518e-01
3,79,4.5995100000e-17,3.0518024564e-01
3,81,4.4859830000e-17,3.2075856509e-01
3,83,4.3220130000e-17,3.3672392353e-01
3,85,4.4020400000e-17,3.5307632097e-01
3,87,4.0904600000e-17,3.6981575740e-01
3,89,3.5423200000e-17,3.8694223282e-01
3,91,3.6068200000e-17,4.0445574723e-01
3,93,4.6191000000e-17,4.2235630064e-01
3,95,3.6479130000e-17,4.4064389304e-01
3,97,3.2093830000e-17,4.5931852443e-01
3,99,5.5369700000e-17,4.7838019481e-01
4,0,3.1878000000e-17,-9.6759748141e-04
4,2,3.4144000000e-16,-6.7731823699e-04
4,6,5.5858670000e-16,1.0643572296e-03
4,8,2.3485800000e-16,2.5157534517e-03
4,10,1.9441200000e-16,4.3541886664e-03
4,12,1.5352730000e-16,6.5796628736e-03
4,14,1.3505500000e-16,9.1921760734e-03
4,16,1.3153530000e-16,1.2191728266e-02
4,18,1.1337170000e-16,1.5578319451e-02
4,20,1.0477320000e-16,1.9351949628e-02
4,22,1.0697570000e-16,2.3512618798e-02
4,24,9.3687830000e-17,2.8060326961e-02
4,26,9.0254470000e-17,3.2995074116e-02
4,28,9.0850770000e-17,3.8316860264e-02
4,30,8.1527730000e-17,4.4025685404e-02
4,32,8.0285500000e-17,5.0121549537e-02
4,34,7.9235330000e-17,5.6604452663e-02
4,36,7.3508370000e-17,6.3474394781e-02
4,38,7.3039730000e-17,7.0731375891e-02
4,40,7.3078330000e-17,7.8375395994e-02
4,42,6.8457570000e-17,8.6406455090e-02
4,44,6.9124900000e-17,9.4824553178e-02
4,46,7.0078700000e-17,1.0362969026e-01
4,48,6.5499300000e-17,1.1282186633e-01
4,50,6.3994600000e-17,1.2240108140e-01
4,52,6.1575930000e-17,1.3236733546e-01
4,54,6.0380230000e-17,1.4272062851e-01
4,56,5.9689430000e-17,1.5346096055e-01
4,58,6.0408100000e-17,1.6458833159e-01
4,60,5.8088230000e-17,1.7610274162e-01
4,62,5.7977570000e-17,1.8800419064e-01
4,64,5.8960300000e-17,2.0029267865e-01
4,66,5.5609270000e-17,2.1296820566e-01
4,68,5.4120070000e-17,2.2603077166e-01
4,70,5.3875330000e-17,2.3948037665e-01
4,72,5.0548000000e-17,2.5331702063e-01
4,74,4.7146270000e-17,2.6754070361e-01
4,76,4.5823500000e-17,2.8215142558e-01
4,78,4.5960930000e-17,2.9714918654e-01
4,80,4.4508330000e-17,3.1253398650e-01
4,82,4.2510400000e-17,3.2830582544e-01
4,84,4.0964370000e-17,3.4446470338e-01
4,86,4.3236430000e-17,3.6101062031e-01
4,88,3.9323200000e-17,3.7794357624e-01
4,90,3.5764400000e-17,3.9526357116e-01
4,92,3.6021100000e-17,4.1297060507e-01
4,94,4.4770970000e-17,4.3106467797e-01
4,96,3.6336970000e-17,4.4954578986e-01
4,98,3.1088700000e-17,4.6841394075e-01
4,100,5.3641170000e-17,4.8766913063e-01
5,1,7.5575270000e-17,-1.3546364740e-03
5,3,3.6865930000e-16,-8.7083773327e-04
5,7,5.4945570000e-16,1.2578767258e-03
5,9,2.3048830000e-16,2.9027924442e-03
5,11,1.8527900000e-16,4.9347471552e-03
5,13,1.5291900000e-16,7.3537408587e-03
5,15,1.3427470000e-16,1.0159773555e-02
5,17,1.2537700000e-16,1.3352845243e-02
5,19,1.1278470000e-16,1.6932955925e-02
5,21,1.0627480000e-16,2.0900105599e-02
5,23,1.0338240000e-16,2.5254294265e-02
5,25,9.5012470000e-17,2.9995521924e-02
5,27,8.9682030000e-17,3.5123788575e-02
5,29,9.0413870000e-17,4.0639094219e-02
5,31,8.2684970000e-17,4.6541438856e-02
5,33,7.6531100000e-17,5.2830822485e-02
5,35,7.9529670000e-17,5.9507245107e-02
5,37,7.5010000000e-17,6.6570706721e-02
5,39,7.1466930000e-17,7.4021207328e-02
5,41,7.1772900000e-17,8.1858746927e-02
5,43,7.2593000000e-17,9.0083325519e-02
5,45,6.9570270000e-17,9.8694943104e-02
5,47,6.8996470000e-17,1.0769359968e-01
5,49,6.7013370000e-17,1.1707929525e-01
5,51,6.0565470000e-17,1.2685202981e-01
5,53,6.1573600000e-17,1.3701180337e-01
5,55,6.2667900000e-17,1.4755861592e-01
5,57,5.7680600000e-17,1.5849246746e-01
5,59,5.7904700000e-17,1.6981335799e-01
5,61,6.0275170000e-17,1.8152128751e-01
5,63,5.8252570000e-17,1.9361625603e-01
5,65,5.6209830000e-17,2.0609826354e-01
5,67,5.5505330000e-17,2.1896731004e-01
5,69,5.3367100000e-17,2.3222339554e-01
5,71,5.0607000000e-17,2.4586652003e-01
5,73,4.9455700000e-17,2.5989668351e-01
5,75,4.7750570000e-17,2.7431388598e-01
5,77,4.6760430000e-17,2.8911812745e-01
5,79,4.6418730000e-17,3.0430940790e-01
5,81,4.5598300000e-17,3.1988772735e-01
5,83,4.3142800000e-17,3.3585308580e-01
5,85,4.4261700000e-17,3.5220548323e-01
5,87,4.1100930000e-17,3.6894491966e-01
5,89,3.5576770000e-17,3.8607139508e-01
5,91,3.6597700000e-17,4.0358490950e-01
5,93,4.6510000000e-17,4.2148546290e-01
5,95,3.6754630000e-17,4.3977305530e-01
5,97,3.2497130000e-17,4.5844768669e-01
5,99,5.5374800000e-17,4.7750935708e-01
6,0,1.9366800000e-17,-2.0319547110e-03
6,2,9.6667430000e-17,-1.7416754665e-03
6,4,3.8689630000e-16,-1.0643572296e-03
6,8,5.4001100000e-16,1.4513962221e-03
6,10,2.2354700000e-16,3.2898314368e-03
6,12,1.8551870000e-16,5.5153056441e-03
6,14,1.4822530000e-16,8.1278188439e-03
6,16,1.2876900000e-16,1.1127371036e-02
6,18,1.2464830000e-16,1.4513962221e-02
6,20,1.1066170000e-16,1.8287592399e-02
6,22,1.0165510000e-16,2.2448261569e-02
6,24,1.0147680000e-16,2.6995969731e-02
6,26,9.2066200000e-17,3.1930716887e-02
6,28,8.6559100000e-17,3.7252503034e-02
6,30,8.8819530000e-17,4.2961328175e-02
6,32,7.9887670000e-17,4.9057192308e-02
6,34,7.5531770000e-17,5.5540095433e-02
6,36,7.9001870000e-17,6.2410037551e-02
6,38,7.5311900000e-17,6.9667018662e-02
6,40,6.9727070000e-17,7.7311038765e-02
6,42,7.0553070000e-17,8.5342097861e-02
6,44,7.0141600000e-17,9.3760195949e-02
6,46,6.9567730000e-17,1.0256533303e-01
6,48,6.7245370000e-17,1.1175750910e-01
6,50,6.4513700000e-17,1.2133672417e-01
6,52,6.2859500000e-17,1.3130297823e-01
6,54,6.5540700000e-17,1.4165627128e-01
6,56,6.1059030000e-17,1.5239660332e-01
6,58,5.6728430000e-17,1.6352397436e-01
6,60,5.9496000000e-17,1.7503838439e-01
6,62,5.9803170000e-17,1.8693983341e-01
6,64,5.5254630000e-17,1.9922832142e-01
6,66,5.5498430000e-17,2.1190384843e-01
6,68,5.4727730000e-17,2.2496641443e-01
6,70,5.2967730000e-17,2.3841601942e-01
6,72,5.0503870000e-17,2.5225266340e-01
6,74,4.9243000000e-17,2.6647634638e-01
6,76,4.7669170000e-17,2.8108706835e-01
6,78,4.5929400000e-17,2.9608482931e-01
6,80,4.5489200000e-17,3.1146962927e-01
6,82,4.4686130000e-17,3.2724146821e-01
6,84,4.2260730000e-17,3.4340034615e-01
6,86,4.4357730000e-17,3.5994626309e-01
6,88,4.1362700000e-17,3.7687921901e-01
6,90,3.5868000000e-17,3.9419921393e-01
6,92,3.6124200000e-17,4.1190624784e-01
6,94,4.5511370000e-17,4.3000032074e-01
6,96,3.6407730000e-17,4.4848143263e-01
6,98,3.1432770000e-17,4.6734958352e-01
6,100,5.4036100000e-17,4.8660477340e-01
7,1,4.4697100000e-17,-2.6125131998e-03
7,3,1.1033010000e-16,-2.1287144591e-03
7,5,4.0315830000e-16,-1.2578767258e-03
7,9,5.3311200000e-16,1.6449157184e-03
7,11,2.2256430000e-16,3.6768704294e-03
7,13,1.8308370000e-16,6.0958641329e-03
7,15,1.4698300000e-16,8.9018968290e-03
7,17,1.2742070000e-16,1.2094968518e-02
7,19,1.2129670000e-16,1.5675079199e-02
7,21,1.0941510000e-16,1.9642228873e-02
7,23,1.0107620000e-16,2.3996417539e-02
7,25,9.8175370000e-17,2.8737645198e-02
7,27,9.1339130000e-17,3.3865911849e-02
7,29,8.8595400000e-17,3.9381217493e-02
7,31,8.5852130000e-17,4.5283562130e-02
7,33,7.9715100000e-17,5.1572945759e-02
7,35,7.7979430000e-17,5.8249368381e-02
7,37,7.8826430000e-17,6.5312829995e-02
7,39,7.3416500000e-17,7.2763330602e-02
7,41,6.9610770000e-17,8.0600870202e-02
7,43,7.2732470000e-17,8.8825448794e-02
7,45,7.0788100000e-17,9.7437066378e-02
7,47,6.6933700000e-17,1.0643572296e-01
7,49,6.6505330000e-17,1.1582141853e-01
7,51,6.3982070000e-17,1.2559415309e-01
7,53,6.4223170000e-17,1.3575392664e-01
7,55,6.4942730000e-17,1.4630073919e-01
7,57,5.9933400000e-17,1.5723459073e-01
7,59,5.8086900000e-17,1.6855548126e-01
7,61,6.0657930000e-17,1.8026341079e-01
7,63,5.9532630000e-17,1.9235837930e-01
7,65,5.5616030000e-17,2.0484038682e-01
7,67,5.4340370000e-17,2.1770943332e-01
7,69,5.4691630000e-17,2.3096551881e-01
7,71,5.1591870000e-17,2.4460864330e-01
7,73,4.9924330000e-17,2.5863880678e-01
7,75,4.8938670000e-17,2.7305600925e-01
7,77,4.8081430000e-17,2.8786025072e-01
7,79,4.6957400000e-17,3.0305153118e-01
7,81,4.5498670000e-17,3.1862985063e-01
7,83,4.4512230000e-17,3.3459520907e-01
7,85,4.5674830000e-17,3.5094760651e-01
7,87,4.1791170000e-17,3.6768704294e-01
7,89,3.6956030000e-17,3.8481351836e-01
7,91,3.7388630000e-17,4.0232703277e-01
7,93,4.6568200000e-17,4.2022758618e-01
7,95,3.6821330000e-17,4.3851517858e-01
7,97,3.2440930000e-17,4.5718980997e-01
7,99,5.5471300000e-17,4.7625148035e-01
8,0,1.1037990000e-17,-3.4833509331e-03
8,2,5.9546770000e-17,-3.1930716887e-03
8,4,1.2447500000e-16,-2.5157534517e-03
8,6,4.1321500000e-16,-1.4513962221e-03
8,10,5.3032130000e-16,1.8384352147e-03
8,12,2.2041930000e-16,4.0639094219e-03
8,14,1.7943930000e-16,6.6764226217e-03
8,16,1.4760670000e-16,9.6759748141e-03
8,18,1.2500300000e-16,1.3062565999e-02
8,20,1.2023870000e-16,1.6836196177e-02
8,22,1.1006270000e-16,2.0996865347e-02
8,24,9.8403070000e-17,2.5544573509e-02
8,26,9.7211730000e-17,3.0479320664e-02
8,28,9.2321100000e-17,3.5801106812e-02
8,30,8.4820530000e-17,4.1509931953e-02
8,32,8.2977430000e-17,4.7605796085e-02
8,34,7.8211570000e-17,5.4088699211e-02
8,36,7.7002930000e-17,6.0958641329e-02
8,38,7.7323100000e-17,6.8215622440e-02
8,40,7.0733030000e-17,7.5859642543e-02
8,42,6.8043900000e-17,8.3890701638e-02
8,44,7.1600070000e-17,9.2308799727e-02
8,46,6.9548770000e-17,1.0111393681e-01
8,48,6.4031670000e-17,1.1030611288e-01
8,50,6.7333270000e-17,1.1988532795e-01
8,52,6.4544370000e-17,1.2985158201e-01
8,54,6.1104300000e-17,1.4020487506e-01
8,56,6.1070230000e-17,1.5094520710e-01
8,58,5.7947830000e-17,1.6207257814e-01
8,60,5.7431170000e-17,1.7358698817e-01
8,62,6.0132070000e-17,1.8548843719e-01
8,64,5.7851730000e-17,1.9777692520e-01
8,66,5.4932530000e-17,2.1045245221e-01
8,68,5.4730630000e-17,2.2351501821e-01
8,70,5.5944200000e-17,2.3696462320e-01
8,72,5.1638600000e-17,2.5080126718e-01
8,74,4.9662000000e-17,2.6502495016e-01
8,76,4.9919930000e-17,2.7963567213e-01
8,78,4.7396600000e-17,2.9463343309e-01
8,80,4.6501100000e-17,3.1001823304e-01
8,82,4.4675430000e-17,3.2579007199e-01
8,84,4.3105400000e-17,3.4194894993e-01
8,86,4.5350730000e-17,3.5849486686e-01
8,88,4.2340330000e-17,3.7542782279e-01
8,90,3.6614330000e-17,3.9274781771e-01
8,92,3.6632000000e-17,4.1045485162e-01
8,94,4.5942700000e-17,4.2854892452e-01
8,96,3.6469570000e-17,4.4703003641e-01
8,98,3.1818630000e-17,4.6589818730e-01
8,100,5.4344870000e-17,4.8515337718e-01
9,1,2.7132000000e-17,-4.2574289182e-03
9,3,7.4170500000e-17,-3.7736301775e-03
9,5,1.3361200000e-16,-2.9027924442e-03
9,7,4.2118470000e-16,-1.6449157184e-03
9,11,4.7494970000e-16,2.0319547110e-03
9,13,1.8997370000e-16,4.4509484145e-03
9,15,1.5796470000e-16,7.2569811106e-03
9,17,1.2594370000e-16,1.0450052799e-02
9,19,1.0850240000e-16,1.4030163480e-02
9,21,1.0707500000e-16,1.7997313154e-02
9,23,9.3512070000e-17,2.2351501821e-02
9,25,8.5448500000e-17,2.7092729480e-02
9,27,8.9197370000e-17,3.2220996131e-02
9,29,7.9709870000e-17,3.7736301775e-02
9,31,7.3006070000e-17,4.3638646412e-02
9,33,7.5386100000e-17,4.9928030041e-02
9,35,7.0245000000e-17,5.6604452663e-02
9,37,6.8953470000e-17,6.3667914277e-02
9,39,6.9805500000e-17,7.1118414884e-02
9,41,6.3533130000e-17,7.8955954483e-02
9,43,6.3839730000e-17,8.7180533075e-02
9,45,6.6967730000e-17,9.5792150660e-02
9,47,6.2704800000e-17,1.0479080724e-01
9,49,6.1783030000e-17,1.1417650281e-01
9,51,6.1648930000e-17,1.2394923737e-01
9,53,5.8569500000e-17,1.3410901092e-01
9,55,5.6042330000e-17,1.4465582347e-01
9,57,5.5945230000e-17,1.5558967501e-01
9,59,5.3515000000e-17,1.6691056554e-01
9,61,5.4601200000e-17,1.7861849507e-01
9,63,5.6246970000e-17,1.9071346359e-01
9,65,5.4164330000e-17,2.0319547110e-01
9,67,5.0990630000e-17,2.1606451760e-01
9,69,5.1527030000e-17,2.2932060309e-01
9,71,4.9189900000e-17,2.4296372758e-01
9,73,4.6469170000e-17,2.5699389106e-01
9,75,4.6521030000e-17,2.7141109354e-01
9,77,4.6682500000e-17,2.8621533500e-01
9,79,4.4396900000e-17,3.0140661546e-01
9,81,4.2548470000e-17,3.1698493491e-01
9,83,4.1884470000e-17,3.3295029335e-01
9,85,4.2605500000e-17,3.4930269079e-01
9,87,3.9651600000e-17,3.6604212722e-01
9,89,3.6513300000e-17,3.8316860264e-01
9,91,3.5922300000e-17,4.0068211705e-01
9,93,4.3915100000e-17,4.1858267046e-01
9,95,3.5533630000e-17,4.3687026286e-01
9,97,3.1180100000e-17,4.5554489425e-01
9,99,5.1064200000e-17,4.7460656463e-01
10,0,7.1393770000e-18,-5.3217861478e-03
10,2,4.0173430000e-17,-5.0315069033e-03
10,4,8.3480400000e-17,-4.3541886664e-03
10,6,1.3858800000e-16,-3.2898314368e-03
10,8,4.2965770000e-16,-1.8384352147e-03
10,12,4.3725500000e-16,2.2254742072e-03
10,14,1.7290700000e-16,4.8379874071e-03
10,16,1.4183470000e-16,7.8375395994e-03
10,18,1.1088860000e-16,1.1224130784e-02
10,20,9.8561430000e-17,1.4997760962e-02
10,22,9.4604530000e-17,1.9158430132e-02
10,24,8.1743800000e-17,2.3706138295e-02
10,26,7.7793430000e-17,2.8640885450e-02
10,28,7.7223570000e-17,3.3962671598e-02
10,30,7.0709530000e-17,3.9671496738e-02
10,32,6.4758700000e-17,4.5767360871e-02
10,34,6.5723000000e-17,5.2250263996e-02
10,36,6.3231430000e-17,5.9120206114e-02
10,38,6.1558970000e-17,6.6377187225e-02
10,40,5.9682570000e-17,7.4021207328e-02
10,42,5.6122930000e-17,8.2052266424e-02
10,44,5.8274170000e-17,9.0470364512e-02
10,46,5.8410330000e-17,9.9275501593e-02
10,48,5.3911930000e-17,1.0846767767e-01
10,50,5.5576600000e-17,1.1804689273e-01
10,52,5.4305130000e-17,1.2801314679e-01
10,54,5.0406030000e-17,1.3836643984e-01
10,56,5.0204070000e-17,1.4910677189e-01
10,58,4.9713630000e-17,1.6023414292e-01
10,60,4.7095930000e-17,1.7174855295e-01
10,62,4.7054830000e-17,1.8365000197e-01
10,64,4.8240600000e-17,1.9593848999e-01
10,66,4.7703370000e-17,2.0861401699e-01
10,68,4.5326270000e-17,2.2167658299e-01
10,70,4.5551430000e-17,2.3512618798e-01
10,72,4.3085800000e-17,2.4896283197e-01
10,74,4.1862170000e-17,2.6318651494e-01
10,76,4.1088500000e-17,2.7779723691e-01
10,78,3.9572570000e-17,2.9279499788e-01
10,80,3.8474100000e-17,3.0817979783e-01
10,82,3.6943870000e-17,3.2395163678e-01
10,84,3.6019330000e-17,3.4011051472e-01
10,86,3.6903230000e-17,3.5665643165e-01
10,88,3.3631070000e-17,3.7358938757e-01
10,90,3.1409070000e-17,3.9090938249e-01
10,92,3.0539430000e-17,4.0861641640e-01
10,94,3.6168330000e-17,4.2671048930e-01
10,96,3.0316770000e-17,4.4519160120e-01
10,98,2.7789730000e-17,4.6405975209e-01
10,100,3.9429330000e-17,4.8331494197e-01
11,1,1.9794630000e-17,-6.2893836292e-03
11,3,4.8628300000e-17,-5.8055848885e-03
11,5,8.8805630000e-17,-4.9347471552e-03
11,7,1.4538730000e-16,-3.6768704294e-03
11,9,3.9270300000e-16,-2.0319547110e-03
11,13,4.0816030000e-16,2.4189937035e-03
11,15,1.5320170000e-16,5.2250263996e-03
11,17,1.2808170000e-16,8.4180980883e-03
11,19,1.0357820000e-16,1.1998208770e-02
11,21,8.9315370000e-17,1.5965358443e-02
11,23,8.5304830000e-17,2.0319547110e-02
11,25,7.6940800000e-17,2.5060774769e-02
11,27,7.0290670000e-17,3.0189041420e-02
11,29,6.9761430000e-17,3.5704347064e-02
11,31,6.4464800000e-17,4.1606691701e-02
11,33,6.0296200000e-17,4.7896075330e-02
11,35,6.0821400000e-17,5.4572497952e-02
11,37,5.9717570000e-17,6.1635959566e-02
11,39,5.5027430000e-17,6.9086460173e-02
11,41,5.4947800000e-17,7.6923999772e-02
11,43,5.4135070000e-17,8.5148578364e-02
11,45,5.1708870000e-17,9.3760195949e-02
11,47,5.2461430000e-17,1.0275885253e-01
11,49,5.2097900000e-17,1.1214454810e-01
11,51,4.9819970000e-17,1.2191728266e-01
11,53,5.1507700000e-17,1.3207705621e-01
11,55,4.9955100000e-17,1.4262386876e-01
11,57,4.5748370000e-17,1.5355772030e-01
11,59,4.6262570000e-17,1.6487861083e-01
11,61,4.5935870000e-17,1.7658654036e-01
11,63,4.2662500000e-17,1.8868150888e-01
