# O-CO2 state-resolved inelastic channels at energy index 26
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
5,39,6.7670900000e-17,7.4021207328e-02
5,41,6.6410200000e-17,8.1858746927e-02
5,43,6.7349130000e-17,9.0083325519e-02
5,45,6.6637570000e-17,9.8694943104e-02
5,47,6.3852370000e-17,1.0769359968e-01
5,49,6.7534630000e-17,1.1707929525e-01
5,51,6.2313600000e-17,1.2685202981e-01
5,53,6.1798400000e-17,1.3701180337e-01
5,55,6.1275330000e-17,1.4755861592e-01
5,57,6.0290330000e-17,1.5849246746e-01
5,59,5.7990400000e-17,1.6981335799e-01
5,61,6.0325600000e-17,1.8152128751e-01
5,63,5.7513200000e-17,1.9361625603e-01
5,65,5.9734400000e-17,2.0609826354e-01
5,67,5.5237430000e-17,2.1896731004e-01
5,69,5.5850730000e-17,2.3222339554e-01
5,71,5.3157370000e-17,2.4586652003e-01
5,73,5.3592370000e-17,2.5989668351e-01
5,75,4.8092230000e-17,2.7431388598e-01
5,77,4.7940470000e-17,2.8911812745e-01
5,79,4.6115930000e-17,3.0430940790e-01
5,81,5.0502230000e-17,3.1988772735e-01
5,83,4.5818900000e-17,3.3585308580e-01
5,85,4.4986500000e-17,3.5220548323e-01
5,87,4.1478670000e-17,3.6894491966e-01
5,89,4.2195830000e-17,3.8607139508e-01
5,91,4.5678570000e-17,4.0358490950e-01
5,93,4.4181500000e-17,4.2148546290e-01
5,95,3.5300800000e-17,4.3977305530e-01
5,97,4.0341500000e-17,4.5844768669e-01
5,99,6.3700130000e-17,4.7750935708e-01
6,0,1.8662100000e-17,-2.0319547110e-03
6,2,9.1087570000e-17,-1.7416754665e-03
6,4,3.4584530000e-16,-1.0643572296e-03
6,8,4.8368630000e-16,1.4513962221e-03
6,10,2.1002730000e-16,3.2898314368e-03
6,12,1.7978670000e-16,5.5153056441e-03
6,14,1.4228900000e-16,8.1278188439e-03
6,16,1.2303330000e-16,1.1127371036e-02
6,18,1.1876830000e-16,1.4513962221e-02
6,20,1.0698480000e-16,1.8287592399e-02
6,22,9.5175230000e-17,2.2448261569e-02
6,24,9.6139170000e-17,2.6995969731e-02
6,26,8.7812670000e-17,3.1930716887e-02
6,28,8.3058100000e-17,3.7252503034e-02
6,30,8.4109200000e-17,4.2961328175e-02
6,32,7.7362070000e-17,4.9057192308e-02
6,34,7.2575200000e-17,5.5540095433e-02
6,36,7.7482630000e-17,6.2410037551e-02
6,38,7.1156900000e-17,6.9667018662e-02
6,40,6.6624330000e-17,7.7311038765e-02
6,42,6.6541570000e-17,8.5342097861e-02
6,44,6.6989200000e-17,9.3760195949e-02
6,46,6.5022700000e-17,1.0256533303e-01
6,48,6.2518800000e-17,1.1175750910e-01
6,50,6.3216170000e-17,1.2133672417e-01
6,52,6.1733070000e-17,1.3130297823e-01
6,54,6.3089170000e-17,1.4165627128e-01
6,56,5.9602930000e-17,1.5239660332e-01
6,58,5.8850000000e-17,1.6352397436e-01
6,60,5.8621300000e-17,1.7503838439e-01
6,62,5.8865930000e-17,1.8693983341e-01
6,64,5.4855900000e-17,1.9922832142e-01
6,66,5.7673600000e-17,2.1190384843e-01
6,68,5.5537900000e-17,2.2496641443e-01
6,70,5.6766270000e-17,2.3841601942e-01
6,72,5.3461400000e-17,2.5225266340e-01
6,74,5.1691770000e-17,2.6647634638e-01
6,76,4.6950330000e-17,2.8108706835e-01
6,78,4.8539600000e-17,2.9608482931e-01
6,80,4.7034170000e-17,3.1146962927e-01
6,82,5.0150870000e-17,3.2724146821e-01
6,84,4.5154930000e-17,3.4340034615e-01
6,86,4.6238570000e-17,3.5994626309e-01
6,88,4.1606300000e-17,3.7687921901e-01
6,90,4.0260930000e-17,3.9419921393e-01
6,92,4.5012500000e-17,4.1190624784e-01
6,94,4.4455500000e-17,4.3000032074e-01
6,96,3.4670800000e-17,4.4848143263e-01
6,98,3.8744100000e-17,4.6734958352e-01
6,100,6.2733400000e-17,4.8660477340e-01
7,1,4.2939970000e-17,-2.6125131998e-03
7,3,1.0350530000e-16,-2.1287144591e-03
7,5,3.6153430000e-16,-1.2578767258e-03
7,9,4.7753900000e-16,1.6449157184e-03
7,11,2.1079430000e-16,3.6768704294e-03
7,13,1.7601730000e-16,6.0958641329e-03
7,15,1.4170170000e-16,8.9018968290e-03
7,17,1.2106300000e-16,1.2094968518e-02
7,19,1.1672670000e-16,1.5675079199e-02
7,21,1.0624490000e-16,1.9642228873e-02
7,23,9.6197670000e-17,2.3996417539e-02
7,25,9.3138600000e-17,2.8737645198e-02
7,27,8.6422470000e-17,3.3865911849e-02
7,29,8.3940730000e-17,3.9381217493e-02
7,31,8.0795330000e-17,4.5283562130e-02
7,33,7.7366400000e-17,5.1572945759e-02
7,35,7.4817230000e-17,5.8249368381e-02
7,37,7.5105830000e-17,6.5312829995e-02
7,39,7.0032900000e-17,7.2763330602e-02
7,41,6.6352600000e-17,8.0600870202e-02
7,43,6.9875230000e-17,8.8825448794e-02
7,45,6.6227600000e-17,9.7437066378e-02
7,47,6.2472730000e-17,1.0643572296e-01
7,49,6.5358800000e-17,1.1582141853e-01
7,51,6.2685530000e-17,1.2559415309e-01
7,53,6.2949370000e-17,1.3575392664e-01
7,55,6.1215700000e-17,1.4630073919e-01
7,57,6.0817500000e-17,1.5723459073e-01
7,59,5.7841030000e-17,1.6855548126e-01
7,61,6.0068070000e-17,1.8026341079e-01
7,63,5.7943370000e-17,1.9235837930e-01
7,65,5.7791530000e-17,2.0484038682e-01
7,67,5.4375930000e-17,2.1770943332e-01
7,69,5.7660500000e-17,2.3096551881e-01
7,71,5.3962530000e-17,2.4460864330e-01
7,73,5.2906400000e-17,2.5863880678e-01
7,75,4.8304670000e-17,2.7305600925e-01
7,77,4.8740070000e-17,2.8786025072e-01
7,79,4.8603900000e-17,3.0305153118e-01
7,81,5.0892730000e-17,3.1862985063e-01
7,83,4.8025700000e-17,3.3459520907e-01
7,85,4.7739100000e-17,3.5094760651e-01
7,87,4.1559930000e-17,3.6768704294e-01
7,89,4.2743670000e-17,3.8481351836e-01
7,91,4.5892170000e-17,4.0232703277e-01
7,93,4.4615600000e-17,4.2022758618e-01
7,95,3.5435170000e-17,4.3851517858e-01
7,97,4.0400570000e-17,4.5718980997e-01
7,99,6.4211030000e-17,4.7625148035e-01
8,0,1.0566110000e-17,-3.4833509331e-03
8,2,5.7522270000e-17,-3.1930716887e-03
8,4,1.1760950000e-16,-2.5157534517e-03
8,6,3.7004930000e-16,-1.4513962221e-03
8,10,4.7579400000e-16,1.8384352147e-03
8,12,2.0851300000e-16,4.0639094219e-03
8,14,1.7316200000e-16,6.6764226217e-03
8,16,1.4090070000e-16,9.6759748141e-03
8,18,1.1979930000e-16,1.3062565999e-02
8,20,1.1525530000e-16,1.6836196177e-02
8,22,1.0548210000e-16,2.0996865347e-02
8,24,9.5641570000e-17,2.5544573509e-02
8,26,9.2016500000e-17,3.0479320664e-02
8,28,8.7422670000e-17,3.5801106812e-02
8,30,8.1167870000e-17,4.1509931953e-02
8,32,7.9521430000e-17,4.7605796085e-02
8,34,7.6094100000e-17,5.4088699211e-02
8,36,7.5151000000e-17,6.0958641329e-02
8,38,7.2989030000e-17,6.8215622440e-02
8,40,6.9031970000e-17,7.5859642543e-02
8,42,6.5093370000e-17,8.3890701638e-02
8,44,6.8656100000e-17,9.2308799727e-02
8,46,6.5588000000e-17,1.0111393681e-01
8,48,6.0017900000e-17,1.1030611288e-01
8,50,6.4674130000e-17,1.1988532795e-01
8,52,6.2857030000e-17,1.2985158201e-01
8,54,6.0408930000e-17,1.4020487506e-01
8,56,5.9070800000e-17,1.5094520710e-01
8,58,5.8802670000e-17,1.6207257814e-01
8,60,5.6754430000e-17,1.7358698817e-01
8,62,5.9539930000e-17,1.8548843719e-01
8,64,5.6531370000e-17,1.9777692520e-01
8,66,5.6688470000e-17,2.1045245221e-01
8,68,5.5756670000e-17,2.2351501821e-01
8,70,5.8690230000e-17,2.3696462320e-01
8,72,5.3794200000e-17,2.5080126718e-01
8,74,5.2533230000e-17,2.6502495016e-01
8,76,4.8999500000e-17,2.7963567213e-01
8,78,4.9468670000e-17,2.9463343309e-01
8,80,4.7398930000e-17,3.1001823304e-01
8,82,4.9696630000e-17,3.2579007199e-01
8,84,4.5764900000e-17,3.4194894993e-01
8,86,4.6640500000e-17,3.5849486686e-01
8,88,4.2346670000e-17,3.7542782279e-01
8,90,4.1690030000e-17,3.9274781771e-01
8,92,4.5063430000e-17,4.1045485162e-01
8,94,4.4891800000e-17,4.2854892452e-01
8,96,3.5163730000e-17,4.4703003641e-01
8,98,3.9154100000e-17,4.6589818730e-01
8,100,6.2654330000e-17,4.8515337718e-01
9,1,2.5347670000e-17,-4.2574289182e-03
9,3,7.0815800000e-17,-3.7736301775e-03
9,5,1.2536830000e-16,-2.9027924442e-03
9,7,3.7720300000e-16,-1.6449157184e-03
9,11,4.2510670000e-16,2.0319547110e-03
9,13,1.7940430000e-16,4.4509484145e-03
9,15,1.5250570000e-16,7.2569811106e-03
9,17,1.2099130000e-16,1.0450052799e-02
9,19,1.0428960000e-16,1.4030163480e-02
9,21,1.0334080000e-16,1.7997313154e-02
9,23,9.0882330000e-17,2.2351501821e-02
9,25,8.1630230000e-17,2.7092729480e-02
9,27,8.4272200000e-17,3.2220996131e-02
9,29,7.5725800000e-17,3.7736301775e-02
9,31,7.0498470000e-17,4.3638646412e-02
9,33,7.2165270000e-17,4.9928030041e-02
9,35,6.8287270000e-17,5.6604452663e-02
9,37,6.5359770000e-17,6.3667914277e-02
9,39,6.6498930000e-17,7.1118414884e-02
9,41,6.2097230000e-17,7.8955954483e-02
9,43,6.0237400000e-17,8.7180533075e-02
9,45,6.2644770000e-17,9.5792150660e-02
9,47,5.7497870000e-17,1.0479080724e-01
9,49,5.9014570000e-17,1.1417650281e-01
9,51,5.9511030000e-17,1.2394923737e-01
9,53,5.7744400000e-17,1.3410901092e-01
9,55,5.5209200000e-17,1.4465582347e-01
9,57,5.6666570000e-17,1.5558967501e-01
9,59,5.2441500000e-17,1.6691056554e-01
9,61,5.3860970000e-17,1.7861849507e-01
9,63,5.4906570000e-17,1.9071346359e-01
9,65,5.4410400000e-17,2.0319547110e-01
9,67,5.0294800000e-17,2.1606451760e-01
9,69,5.4582130000e-17,2.2932060309e-01
9,71,5.1477630000e-17,2.4296372758e-01
9,73,4.8879200000e-17,2.5699389106e-01
9,75,4.6812900000e-17,2.7141109354e-01
9,77,4.6946500000e-17,2.8621533500e-01
9,79,4.5143300000e-17,3.0140661546e-01
9,81,4.7237670000e-17,3.1698493491e-01
9,83,4.4803630000e-17,3.3295029335e-01
9,85,4.4648270000e-17,3.4930269079e-01
9,87,4.0424800000e-17,3.6604212722e-01
9,89,3.9782130000e-17,3.8316860264e-01
9,91,4.1975400000e-17,4.0068211705e-01
9,93,4.2024500000e-17,4.1858267046e-01
9,95,3.3939100000e-17,4.3687026286e-01
9,97,3.7373500000e-17,4.5554489425e-01
9,99,5.8153070000e-17,4.7460656463e-01
10,0,6.6611700000e-18,-5.3217861478e-03
10,2,3.8382170000e-17,-5.0315069033e-03
10,4,8.0119700000e-17,-4.3541886664e-03
10,6,1.3015400000e-16,-3.2898314368e-03
10,8,3.8539330000e-16,-1.8384352147e-03
10,12,3.8925130000e-16,2.2254742072e-03
10,14,1.6177570000e-16,4.8379874071e-03
10,16,1.3799130000e-16,7.8375395994e-03
10,18,1.0667870000e-16,1.1224130784e-02
10,20,9.4742370000e-17,1.4997760962e-02
10,22,9.1576670000e-17,1.9158430132e-02
10,24,8.1005470000e-17,2.3706138295e-02
10,26,7.2949370000e-17,2.8640885450e-02
10,28,7.4465870000e-17,3.3962671598e-02
10,30,6.8046130000e-17,3.9671496738e-02
10,32,6.2343430000e-17,4.5767360871e-02
10,34,6.2890870000e-17,5.2250263996e-02
10,36,6.1939030000e-17,5.9120206114e-02
10,38,5.7033530000e-17,6.6377187225e-02
10,40,5.7332470000e-17,7.4021207328e-02
10,42,5.3755570000e-17,8.2052266424e-02
10,44,5.5758870000e-17,9.0470364512e-02
10,46,5.4349770000e-17,9.9275501593e-02
10,48,4.9444630000e-17,1.0846767767e-01
10,50,5.2842170000e-17,1.1804689273e-01
10,52,5.2878970000e-17,1.2801314679e-01
10,54,4.9518200000e-17,1.3836643984e-01
10,56,4.9504400000e-17,1.4910677189e-01
10,58,4.9989670000e-17,1.6023414292e-01
10,60,4.6577330000e-17,1.7174855295e-01
10,62,4.7506970000e-17,1.8365000197e-01
10,64,4.7670430000e-17,1.9593848999e-01
10,66,4.8182970000e-17,2.0861401699e-01
10,68,4.5411770000e-17,2.2167658299e-01
10,70,4.7114370000e-17,2.3512618798e-01
10,72,4.4201670000e-17,2.4896283197e-01
10,74,4.3228170000e-17,2.6318651494e-01
10,76,4.1899300000e-17,2.7779723691e-01
10,78,4.1305000000e-17,2.9279499788e-01
10,80,3.8729700000e-17,3.0817979783e-01
10,82,3.9980630000e-17,3.2395163678e-01
10,84,3.7670770000e-17,3.4011051472e-01
10,86,3.8340000000e-17,3.5665643165e-01
10,88,3.4757570000e-17,3.7358938757e-01
10,90,3.3996470000e-17,3.9090938249e-01
10,92,3.5446070000e-17,4.0861641640e-01
10,94,3.5946400000e-17,4.2671048930e-01
10,96,2.9957170000e-17,4.4519160120e-01
10,98,3.2120200000e-17,4.6405975209e-01
10,100,4.5997070000e-17,4.8331494197e-01
11,1,1.8682400000e-17,-6.2893836292e-03
11,3,4.7429330000e-17,-5.8055848885e-03
11,5,8.6371830000e-17,-4.9347471552e-03
11,7,1.3763630000e-16,-3.6768704294e-03
11,9,3.5140370000e-16,-2.0319547110e-03
11,13,3.6255030000e-16,2.4189937035e-03
11,15,1.4374300000e-16,5.2250263996e-03
11,17,1.2338930000e-16,8.4180980883e-03
11,19,9.8508970000e-17,1.1998208770e-02
11,21,8.4548200000e-17,1.5965358443e-02
11,23,8.1235170000e-17,2.0319547110e-02
11,25,7.5590800000e-17,2.5060774769e-02
11,27,6.7147670000e-17,3.0189041420e-02
11,29,6.7353970000e-17,3.5704347064e-02
11,31,6.0539270000e-17,4.1606691701e-02
11,33,5.8307000000e-17,4.7896075330e-02
11,35,5.7550630000e-17,5.4572497952e-02
11,37,5.5508700000e-17,6.1635959566e-02
11,39,5.1945800000e-17,6.9086460173e-02
11,41,5.2577130000e-17,7.6923999772e-02
11,43,5.1276300000e-17,8.5148578364e-02
11,45,4.9225470000e-17,9.3760195949e-02
11,47,4.8407030000e-17,1.0275885253e-01
11,49,4.8426330000e-17,1.1214454810e-01
11,51,4.6868330000e-17,1.2191728266e-01
11,53,4.7746800000e-17,1.3207705621e-01
11,55,4.7756470000e-17,1.4262386876e-01
11,57,4.6624570000e-17,1.5355772030e-01
11,59,4.4894300000e-17,1.6487861083e-01
11,61,4.5375670000e-17,1.7658654036e-01
11,63,4.3780600000e-17,1.8868150888e-01
