# O-CO2 state-resolved inelastic channels at energy index 31
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
2,24,8.8938530000e-17,2.8737645198e-02
2,26,8.3664270000e-17,3.3672392353e-02
2,28,8.3818470000e-17,3.8994178501e-02
2,30,7.6185830000e-17,4.4703003641e-02
2,32,7.5251030000e-17,5.0798867774e-02
2,34,7.4377200000e-17,5.7281770900e-02
2,36,7.1109200000e-17,6.4151713018e-02
2,38,7.0007100000e-17,7.1408694128e-02
2,40,6.7179200000e-17,7.9052714231e-02
2,42,6.5766400000e-17,8.7083773327e-02
2,44,6.6079500000e-17,9.5501871415e-02
2,46,6.1198900000e-17,1.0430700850e-01
2,48,6.1964370000e-17,1.1349918457e-01
2,50,6.1279130000e-17,1.2307839964e-01
2,52,5.9359900000e-17,1.3304465369e-01
2,54,5.5939330000e-17,1.4339794675e-01
2,56,5.8518530000e-17,1.5413827879e-01
2,58,5.8907970000e-17,1.6526564983e-01
2,60,5.7117400000e-17,1.7678005985e-01
2,62,5.7887530000e-17,1.8868150888e-01
2,64,5.7204670000e-17,2.0096999689e-01
2,66,5.4270330000e-17,2.1364552390e-01
2,68,5.4581530000e-17,2.2670808989e-01
2,70,5.6243900000e-17,2.4015769489e-01
2,72,4.8575500000e-17,2.5399433887e-01
2,74,5.0168570000e-17,2.6821802185e-01
2,76,4.9175330000e-17,2.8282874382e-01
2,78,4.9280330000e-17,2.9782650478e-01
2,80,4.9090970000e-17,3.1321130473e-01
2,82,4.8161500000e-17,3.2898314368e-01
2,84,4.2765770000e-17,3.4514202162e-01
2,86,4.3778400000e-17,3.6168793855e-01
2,88,4.1943770000e-17,3.7862089448e-01
2,90,4.3923700000e-17,3.9594088939e-01
2,92,4.3301730000e-17,4.1364792330e-01
2,94,4.1081070000e-17,4.3174199621e-01
2,96,3.4979330000e-17,4.5022310810e-01
2,98,4.2348470000e-17,4.6909125899e-01
2,100,6.5768370000e-17,4.8834644887e-01
3,1,2.3603330000e-16,-4.8379874071e-04
3,5,4.8954600000e-16,8.7083773327e-04
3,7,2.1736130000e-16,2.1287144591e-03
3,9,1.8932300000e-16,3.7736301775e-03
3,11,1.5240370000e-16,5.8055848885e-03
3,13,1.2445900000e-16,8.2245785920e-03
3,15,1.2563530000e-16,1.1030611288e-02
3,17,1.1392630000e-16,1.4223682977e-02
3,19,9.6327900000e-17,1.7803793658e-02
3,21,1.0410360000e-16,2.1770943332e-02
3,23,9.5352770000e-17,2.6125131998e-02
3,25,8.4704330000e-17,3.0866359657e-02
3,27,8.6676800000e-17,3.5994626309e-02
3,29,8.2012100000e-17,4.1509931953e-02
3,31,7.1682070000e-17,4.7412276589e-02
3,33,7.5729900000e-17,5.3701660218e-02
3,35,7.2347770000e-17,6.0378082840e-02
3,37,6.8401230000e-17,6.7441544454e-02
3,39,6.9444530000e-17,7.4892045061e-02
3,41,6.5025630000e-17,8.2729584661e-02
3,43,6.7994270000e-17,9.0954163253e-02
3,45,6.2611000000e-17,9.9565780837e-02
3,47,6.2835570000e-17,1.0856443741e-01
3,49,6.2534100000e-17,1.1795013298e-01
3,51,6.3995970000e-17,1.2772286755e-01
3,53,5.5474470000e-17,1.3788264110e-01
3,55,5.8024370000e-17,1.4842945365e-01
3,57,5.8209400000e-17,1.5936330519e-01
3,59,5.6265570000e-17,1.7068419572e-01
3,61,5.5721630000e-17,1.8239212525e-01
3,63,5.9429200000e-17,1.9448709376e-01
3,65,6.0427500000e-17,2.0696910127e-01
3,67,5.3896370000e-17,2.1983814778e-01
3,69,5.7385370000e-17,2.3309423327e-01
3,71,5.1480670000e-17,2.4673735776e-01
3,73,5.1796370000e-17,2.6076752124e-01
3,75,4.8371700000e-17,2.7518472371e-01
3,77,4.8842800000e-17,2.8998896518e-01
3,79,4.9256970000e-17,3.0518024564e-01
3,81,5.0503830000e-17,3.2075856509e-01
3,83,4.5386430000e-17,3.3672392353e-01
3,85,4.6278830000e-17,3.5307632097e-01
3,87,4.4508470000e-17,3.6981575740e-01
3,89,4.6586570000e-17,3.8694223282e-01
3,91,4.4606630000e-17,4.0445574723e-01
3,93,4.1968400000e-17,4.2235630064e-01
3,95,3.6464700000e-17,4.4064389304e-01
3,97,4.2254730000e-17,4.5931852443e-01
3,99,6.6727300000e-17,4.7838019481e-01
4,0,2.7234870000e-17,-9.6759748141e-04
4,2,2.8487730000e-16,-6.7731823699e-04
4,6,4.7242430000e-16,1.0643572296e-03
4,8,2.1663230000e-16,2.5157534517e-03
4,10,1.8472670000e-16,4.3541886664e-03
4,12,1.4621730000e-16,6.5796628736e-03
4,14,1.2770430000e-16,9.1921760734e-03
4,16,1.2189970000e-16,1.2191728266e-02
4,18,1.0835800000e-16,1.5578319451e-02
4,20,9.7456630000e-17,1.9351949628e-02
4,22,9.8794430000e-17,2.3512618798e-02
4,24,8.6038430000e-17,2.8060326961e-02
4,26,8.5163030000e-17,3.2995074116e-02
4,28,8.3631630000e-17,3.8316860264e-02
4,30,7.6789100000e-17,4.4025685404e-02
4,32,7.4578230000e-17,5.0121549537e-02
4,34,7.4386430000e-17,5.6604452663e-02
4,36,7.2810570000e-17,6.3474394781e-02
4,38,6.7942130000e-17,7.0731375891e-02
4,40,6.9164800000e-17,7.8375395994e-02
4,42,6.3446030000e-17,8.6406455090e-02
4,44,6.6048200000e-17,9.4824553178e-02
4,46,6.3551570000e-17,1.0362969026e-01
4,48,6.1226170000e-17,1.1282186633e-01
4,50,5.9971200000e-17,1.2240108140e-01
4,52,6.1220130000e-17,1.3236733546e-01
4,54,5.6681030000e-17,1.4272062851e-01
4,56,5.9719100000e-17,1.5346096055e-01
4,58,5.7102930000e-17,1.6458833159e-01
4,60,5.5340130000e-17,1.7610274162e-01
4,62,5.4581830000e-17,1.8800419064e-01
4,64,5.7014000000e-17,2.0029267865e-01
4,66,5.7611730000e-17,2.1296820566e-01
4,68,5.5931970000e-17,2.2603077166e-01
4,70,5.7806370000e-17,2.3948037665e-01
4,72,5.1492330000e-17,2.5331702063e-01
4,74,5.0755530000e-17,2.6754070361e-01
4,76,4.8457530000e-17,2.8215142558e-01
4,78,4.8225130000e-17,2.9714918654e-01
4,80,4.8006730000e-17,3.1253398650e-01
4,82,4.9051300000e-17,3.2830582544e-01
4,84,4.3879770000e-17,3.4446470338e-01
4,86,4.6099870000e-17,3.6101062031e-01
4,88,4.1679900000e-17,3.7794357624e-01
4,90,4.6225670000e-17,3.9526357116e-01
4,92,4.5544500000e-17,4.1297060507e-01
4,94,4.1640370000e-17,4.3106467797e-01
4,96,3.4841670000e-17,4.4954578986e-01
4,98,4.2768970000e-17,4.6841394075e-01
4,100,6.6271500000e-17,4.8766913063e-01
5,1,6.7858300000e-17,-1.3546364740e-03
5,3,3.1160170000e-16,-8.7083773327e-04
5,7,4.6583970000e-16,1.2578767258e-03
5,9,2.1119970000e-16,2.9027924442e-03
5,11,1.7661100000e-16,4.9347471552e-03
5,13,1.4513900000e-16,7.3537408587e-03
5,15,1.2364870000e-16,1.0159773555e-02
5,17,1.1826600000e-16,1.3352845243e-02
5,19,1.0534370000e-16,1.6932955925e-02
5,21,9.9772270000e-17,2.0900105599e-02
5,23,9.5661870000e-17,2.5254294265e-02
5,25,8.8025170000e-17,2.9995521924e-02
5,27,8.3746830000e-17,3.5123788575e-02
5,29,8.2136300000e-17,4.0639094219e-02
5,31,7.9028830000e-17,4.6541438856e-02
5,33,7.1619930000e-17,5.2830822485e-02
5,35,7.5238900000e-17,5.9507245107e-02
5,37,6.9231670000e-17,6.6570706721e-02
5,39,6.7777000000e-17,7.4021207328e-02
5,41,6.4764970000e-17,8.1858746927e-02
5,43,6.7062630000e-17,9.0083325519e-02
5,45,6.3553970000e-17,9.8694943104e-02
5,47,6.3639800000e-17,1.0769359968e-01
5,49,6.3977070000e-17,1.1707929525e-01
5,51,6.2993000000e-17,1.2685202981e-01
5,53,5.9806600000e-17,1.3701180337e-01
5,55,6.0041500000e-17,1.4755861592e-01
5,57,5.9160700000e-17,1.5849246746e-01
5,59,5.8291470000e-17,1.6981335799e-01
5,61,5.6905770000e-17,1.8152128751e-01
5,63,5.7370630000e-17,1.9361625603e-01
5,65,5.9089070000e-17,2.0609826354e-01
5,67,5.7689400000e-17,2.1896731004e-01
5,69,5.7349730000e-17,2.3222339554e-01
5,71,5.2571570000e-17,2.4586652003e-01
5,73,5.2969700000e-17,2.5989668351e-01
5,75,4.7805270000e-17,2.7431388598e-01
5,77,4.9161170000e-17,2.8911812745e-01
5,79,4.8930570000e-17,3.0430940790e-01
5,81,5.0244330000e-17,3.1988772735e-01
5,83,4.4472170000e-17,3.3585308580e-01
5,85,4.5885470000e-17,3.5220548323e-01
5,87,4.4874630000e-17,3.6894491966e-01
5,89,4.6425370000e-17,3.8607139508e-01
5,91,4.5027200000e-17,4.0358490950e-01
5,93,4.1465970000e-17,4.2148546290e-01
5,95,3.6158100000e-17,4.3977305530e-01
5,97,4.3501370000e-17,4.5844768669e-01
5,99,6.6707130000e-17,4.7750935708e-01
6,0,1.8449730000e-17,-2.0319547110e-03
6,2,8.8944900000e-17,-1.7416754665e-03
6,4,3.2715570000e-16,-1.0643572296e-03
6,8,4.5718170000e-16,1.4513962221e-03
6,10,2.0487470000e-16,3.2898314368e-03
6,12,1.7806530000e-16,5.5153056441e-03
6,14,1.4102170000e-16,8.1278188439e-03
6,16,1.2018770000e-16,1.1127371036e-02
6,18,1.1643800000e-16,1.4513962221e-02
6,20,1.0508090000e-16,1.8287592399e-02
6,22,9.2835870000e-17,2.2448261569e-02
6,24,9.5192370000e-17,2.6995969731e-02
6,26,8.7207100000e-17,3.1930716887e-02
6,28,8.1599730000e-17,3.7252503034e-02
6,30,8.2796300000e-17,4.2961328175e-02
6,32,7.5509130000e-17,4.9057192308e-02
6,34,7.1773600000e-17,5.5540095433e-02
6,36,7.5331670000e-17,6.2410037551e-02
6,38,6.8582730000e-17,6.9667018662e-02
6,40,6.6319700000e-17,7.7311038765e-02
6,42,6.5828100000e-17,8.5342097861e-02
6,44,6.5472730000e-17,9.3760195949e-02
6,46,6.2009430000e-17,1.0256533303e-01
6,48,6.1741170000e-17,1.1175750910e-01
6,50,5.9754370000e-17,1.2133672417e-01
6,52,6.2795000000e-17,1.3130297823e-01
6,54,6.0903330000e-17,1.4165627128e-01
6,56,5.9587370000e-17,1.5239660332e-01
6,58,5.7758430000e-17,1.6352397436e-01
6,60,5.7631930000e-17,1.7503838439e-01
6,62,5.5013300000e-17,1.8693983341e-01
6,64,5.6165870000e-17,1.9922832142e-01
6,66,5.8072870000e-17,2.1190384843e-01
6,68,5.6713430000e-17,2.2496641443e-01
6,70,5.6243970000e-17,2.3841601942e-01
6,72,5.2068970000e-17,2.5225266340e-01
6,74,5.1926200000e-17,2.6647634638e-01
6,76,4.7822270000e-17,2.8108706835e-01
6,78,5.0939470000e-17,2.9608482931e-01
6,80,5.0128500000e-17,3.1146962927e-01
6,82,4.9587830000e-17,3.2724146821e-01
6,84,4.3960230000e-17,3.4340034615e-01
6,86,4.6245330000e-17,3.5994626309e-01
6,88,4.3134630000e-17,3.7687921901e-01
6,90,4.5161170000e-17,3.9419921393e-01
6,92,4.5487630000e-17,4.1190624784e-01
6,94,4.1420170000e-17,4.3000032074e-01
6,96,3.5097700000e-17,4.4848143263e-01
6,98,4.2252600000e-17,4.6734958352e-01
6,100,6.5789000000e-17,4.8660477340e-01
7,1,4.2918730000e-17,-2.6125131998e-03
7,3,1.0149290000e-16,-2.1287144591e-03
7,5,3.4173070000e-16,-1.2578767258e-03
7,9,4.5116130000e-16,1.6449157184e-03
7,11,2.0698330000e-16,3.6768704294e-03
7,13,1.7337670000e-16,6.0958641329e-03
7,15,1.4001800000e-16,8.9018968290e-03
7,17,1.1911330000e-16,1.2094968518e-02
7,19,1.1435970000e-16,1.5675079199e-02
7,21,1.0357560000e-16,1.9642228873e-02
7,23,9.4123770000e-17,2.3996417539e-02
7,25,9.2221030000e-17,2.8737645198e-02
7,27,8.4946930000e-17,3.3865911849e-02
7,29,8.1683300000e-17,3.9381217493e-02
7,31,8.0473970000e-17,4.5283562130e-02
7,33,7.5955300000e-17,5.1572945759e-02
7,35,7.4116830000e-17,5.8249368381e-02
7,37,7.2403800000e-17,6.5312829995e-02
7,39,7.0518630000e-17,7.2763330602e-02
7,41,6.4994300000e-17,8.0600870202e-02
7,43,6.8624600000e-17,8.8825448794e-02
7,45,6.4789430000e-17,9.7437066378e-02
7,47,6.2037470000e-17,1.0643572296e-01
7,49,6.2236970000e-17,1.1582141853e-01
7,51,6.3997700000e-17,1.2559415309e-01
7,53,5.8716670000e-17,1.3575392664e-01
7,55,6.0511830000e-17,1.4630073919e-01
7,57,5.8679300000e-17,1.5723459073e-01
7,59,5.6323830000e-17,1.6855548126e-01
7,61,5.7312930000e-17,1.8026341079e-01
7,63,5.7918300000e-17,1.9235837930e-01
7,65,5.9411770000e-17,2.0484038682e-01
7,67,5.6479770000e-17,2.1770943332e-01
7,69,5.8152800000e-17,2.3096551881e-01
7,71,5.3698600000e-17,2.4460864330e-01
7,73,5.1709970000e-17,2.5863880678e-01
7,75,4.8014070000e-17,2.7305600925e-01
7,77,4.9985930000e-17,2.8786025072e-01
7,79,5.1072130000e-17,3.0305153118e-01
7,81,5.1043230000e-17,3.1862985063e-01
7,83,4.5457470000e-17,3.3459520907e-01
7,85,4.8246770000e-17,3.5094760651e-01
7,87,4.4718270000e-17,3.6768704294e-01
7,89,4.6708070000e-17,3.8481351836e-01
7,91,4.5667770000e-17,4.0232703277e-01
7,93,4.1353330000e-17,4.2022758618e-01
7,95,3.6308500000e-17,4.3851517858e-01
7,97,4.3338430000e-17,4.5718980997e-01
7,99,6.6893000000e-17,4.7625148035e-01
8,0,1.0655330000e-17,-3.4833509331e-03
8,2,5.7156970000e-17,-3.1930716887e-03
8,4,1.1476460000e-16,-2.5157534517e-03
8,6,3.4974530000e-16,-1.4513962221e-03
8,10,4.4980100000e-16,1.8384352147e-03
8,12,2.0368630000e-16,4.0639094219e-03
8,14,1.7059770000e-16,6.6764226217e-03
8,16,1.3871100000e-16,9.6759748141e-03
8,18,1.1907330000e-16,1.3062565999e-02
8,20,1.1295700000e-16,1.6836196177e-02
8,22,1.0419030000e-16,2.0996865347e-02
8,24,9.4231870000e-17,2.5544573509e-02
8,26,9.0704930000e-17,3.0479320664e-02
8,28,8.4740800000e-17,3.5801106812e-02
8,30,8.0828570000e-17,4.1509931953e-02
8,32,7.7702230000e-17,4.7605796085e-02
8,34,7.3956330000e-17,5.4088699211e-02
8,36,7.3228600000e-17,6.0958641329e-02
8,38,7.0341430000e-17,6.8215622440e-02
8,40,6.8632970000e-17,7.5859642543e-02
8,42,6.4159270000e-17,8.3890701638e-02
8,44,6.7598530000e-17,9.2308799727e-02
8,46,6.4231530000e-17,1.0111393681e-01
8,48,6.0784930000e-17,1.1030611288e-01
8,50,6.2299200000e-17,1.1988532795e-01
8,52,6.3278630000e-17,1.2985158201e-01
8,54,5.7628830000e-17,1.4020487506e-01
8,56,5.9120830000e-17,1.5094520710e-01
8,58,5.7350070000e-17,1.6207257814e-01
8,60,5.5337370000e-17,1.7358698817e-01
8,62,5.5995500000e-17,1.8548843719e-01
8,64,5.7628930000e-17,1.9777692520e-01
8,66,5.6324170000e-17,2.1045245221e-01
8,68,5.6406070000e-17,2.2351501821e-01
8,70,5.9008530000e-17,2.3696462320e-01
8,72,5.2961270000e-17,2.5080126718e-01
8,74,5.2435800000e-17,2.6502495016e-01
8,76,4.9114230000e-17,2.7963567213e-01
8,78,5.0935600000e-17,2.9463343309e-01
8,80,4.9555470000e-17,3.1001823304e-01
8,82,5.0116730000e-17,3.2579007199e-01
8,84,4.5057600000e-17,3.4194894993e-01
8,86,4.7049470000e-17,3.5849486686e-01
8,88,4.3577400000e-17,3.7542782279e-01
8,90,4.5397270000e-17,3.9274781771e-01
8,92,4.5541800000e-17,4.1045485162e-01
8,94,4.1668770000e-17,4.2854892452e-01
8,96,3.5822530000e-17,4.4703003641e-01
8,98,4.2694900000e-17,4.6589818730e-01
8,100,6.5812030000e-17,4.8515337718e-01
9,1,2.4887270000e-17,-4.2574289182e-03
9,3,6.9820870000e-17,-3.7736301775e-03
9,5,1.2236830000e-16,-2.9027924442e-03
9,7,3.5633630000e-16,-1.6449157184e-03
9,11,4.0185070000e-16,2.0319547110e-03
9,13,1.7375100000e-16,4.4509484145e-03
9,15,1.5148230000e-16,7.2569811106e-03
9,17,1.2000170000e-16,1.0450052799e-02
9,19,1.0205890000e-16,1.4030163480e-02
9,21,1.0070350000e-16,1.7997313154e-02
9,23,9.1192800000e-17,2.2351501821e-02
9,25,8.0026830000e-17,2.7092729480e-02
9,27,8.3389030000e-17,3.2220996131e-02
9,29,7.4568700000e-17,3.7736301775e-02
9,31,7.1474600000e-17,4.3638646412e-02
9,33,6.9649300000e-17,4.9928030041e-02
9,35,6.8527000000e-17,5.6604452663e-02
9,37,6.2839800000e-17,6.3667914277e-02
9,39,6.6004670000e-17,7.1118414884e-02
9,41,6.0390170000e-17,7.8955954483e-02
9,43,6.0194430000e-17,8.7180533075e-02
9,45,6.0368100000e-17,9.5792150660e-02
9,47,5.6924430000e-17,1.0479080724e-01
9,49,5.7753330000e-17,1.1417650281e-01
9,51,5.7942470000e-17,1.2394923737e-01
9,53,5.5527130000e-17,1.3410901092e-01
9,55,5.4196170000e-17,1.4465582347e-01
9,57,5.5892130000e-17,1.5558967501e-01
9,59,5.1464200000e-17,1.6691056554e-01
9,61,5.2520530000e-17,1.7861849507e-01
9,63,5.4900970000e-17,1.9071346359e-01
9,65,5.4011170000e-17,2.0319547110e-01
9,67,5.0642130000e-17,2.1606451760e-01
9,69,5.4246070000e-17,2.2932060309e-01
9,71,5.0903400000e-17,2.4296372758e-01
9,73,4.9278430000e-17,2.5699389106e-01
9,75,4.6414330000e-17,2.7141109354e-01
9,77,4.8103770000e-17,2.8621533500e-01
9,79,4.6104470000e-17,3.0140661546e-01
9,81,4.6300630000e-17,3.1698493491e-01
9,83,4.2373200000e-17,3.3295029335e-01
9,85,4.5183800000e-17,3.4930269079e-01
9,87,4.1945330000e-17,3.6604212722e-01
9,89,4.3441630000e-17,3.8316860264e-01
9,91,4.2274630000e-17,4.0068211705e-01
9,93,3.9734530000e-17,4.1858267046e-01
9,95,3.4099330000e-17,4.3687026286e-01
9,97,3.9226770000e-17,4.5554489425e-01
9,99,6.0986930000e-17,4.7460656463e-01
10,0,6.5058500000e-18,-5.3217861478e-03
10,2,3.7861300000e-17,-5.0315069033e-03
10,4,7.9260670000e-17,-4.3541886664e-03
10,6,1.2693900000e-16,-3.2898314368e-03
10,8,3.6430370000e-16,-1.8384352147e-03
10,12,3.6739530000e-16,2.2254742072e-03
10,14,1.5683330000e-16,4.8379874071e-03
10,16,1.3690300000e-16,7.8375395994e-03
10,18,1.0632370000e-16,1.1224130784e-02
10,20,9.2628830000e-17,1.4997760962e-02
10,22,8.9157200000e-17,1.9158430132e-02
10,24,7.9841130000e-17,2.3706138295e-02
10,26,7.1943600000e-17,2.8640885450e-02
10,28,7.3410030000e-17,3.3962671598e-02
10,30,6.8266500000e-17,3.9671496738e-02
10,32,6.2559030000e-17,4.5767360871e-02
10,34,6.3194270000e-17,5.2250263996e-02
10,36,6.0685670000e-17,5.9120206114e-02
10,38,5.4818930000e-17,6.6377187225e-02
10,40,5.7087130000e-17,7.4021207328e-02
10,42,5.2584900000e-17,8.2052266424e-02
10,44,5.3746530000e-17,9.0470364512e-02
10,46,5.2355700000e-17,9.9275501593e-02
10,48,4.8851830000e-17,1.0846767767e-01
10,50,5.1959800000e-17,1.1804689273e-01
10,52,5.2740100000e-17,1.2801314679e-01
10,54,4.7967300000e-17,1.3836643984e-01
10,56,4.8708500000e-17,1.4910677189e-01
10,58,4.8079030000e-17,1.6023414292e-01
10,60,4.5762900000e-17,1.7174855295e-01
10,62,4.6040030000e-17,1.8365000197e-01
10,64,4.6885430000e-17,1.9593848999e-01
10,66,4.6498800000e-17,2.0861401699e-01
10,68,4.5369970000e-17,2.2167658299e-01
10,70,4.7660630000e-17,2.3512618798e-01
10,72,4.4018500000e-17,2.4896283197e-01
10,74,4.4158130000e-17,2.6318651494e-01
10,76,4.1102600000e-17,2.7779723691e-01
10,78,4.1341030000e-17,2.9279499788e-01
10,80,3.9464930000e-17,3.0817979783e-01
10,82,4.0557300000e-17,3.2395163678e-01
10,84,3.7500970000e-17,3.4011051472e-01
10,86,3.9634370000e-17,3.5665643165e-01
10,88,3.5171430000e-17,3.7358938757e-01
10,90,3.6380470000e-17,3.9090938249e-01
10,92,3.5761700000e-17,4.0861641640e-01
10,94,3.3585130000e-17,4.2671048930e-01
10,96,2.9773700000e-17,4.4519160120e-01
10,98,3.3906870000e-17,4.6405975209e-01
10,100,4.8645930000e-17,4.8331494197e-01
11,1,1.7729200000e-17,-6.2893836292e-03
11,3,4.6455600000e-17,-5.8055848885e-03
11,5,8.4577500000e-17,-4.9347471552e-03
11,7,1.3512200000e-16,-3.6768704294e-03
11,9,3.3214400000e-16,-2.0319547110e-03
11,13,3.4089030000e-16,2.4189937035e-03
11,15,1.4240900000e-16,5.2250263996e-03
11,17,1.2139730000e-16,8.4180980883e-03
11,19,9.8667100000e-17,1.1998208770e-02
11,21,8.2391870000e-17,1.5965358443e-02
11,23,8.0464070000e-17,2.0319547110e-02
11,25,7.3348500000e-17,2.5060774769e-02
11,27,6.6150730000e-17,3.0189041420e-02
11,29,6.6538830000e-17,3.5704347064e-02
11,31,6.0430730000e-17,4.1606691701e-02
11,33,5.6753830000e-17,4.7896075330e-02
11,35,5.7455830000e-17,5.4572497952e-02
11,37,5.3584700000e-17,6.1635959566e-02
11,39,5.2053870000e-17,6.9086460173e-02
11,41,5.2054370000e-17,7.6923999772e-02
11,43,5.0165600000e-17,8.5148578364e-02
11,45,4.8919070000e-17,9.3760195949e-02
11,47,4.7932870000e-17,1.0275885253e-01
11,49,4.6631300000e-17,1.1214454810e-01
11,51,4.5668600000e-17,1.2191728266e-01
11,53,4.5351730000e-17,1.3207705621e-01
11,55,4.5580100000e-17,1.4262386876e-01
11,57,4.4901770000e-17,1.5355772030e-01
11,59,4.3291930000e-17,1.6487861083e-01
11,61,4.4128570000e-17,1.7658654036e-01
11,63,4.3044970000e-17,1.8868150888e-01
