# O-CO2 state-resolved inelastic channels at energy index 6
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
3,57,4.4690830000e-17,1.5936330519e-01
3,59,4.1433630000e-17,1.7068419572e-01
3,61,4.0147600000e-17,1.8239212525e-01
3,63,3.8820900000e-17,1.9448709376e-01
3,65,3.6309800000e-17,2.0696910127e-01
3,67,3.5401300000e-17,2.1983814778e-01
3,69,3.4017530000e-17,2.3309423327e-01
3,71,3.0326730000e-17,2.4673735776e-01
3,73,2.8700670000e-17,2.6076752124e-01
3,75,2.8725500000e-17,2.7518472371e-01
3,77,2.6719500000e-17,2.8998896518e-01
3,79,2.5155730000e-17,3.0518024564e-01
3,81,2.3219630000e-17,3.2075856509e-01
3,83,2.1757730000e-17,3.3672392353e-01
3,85,2.1371100000e-17,3.5307632097e-01
3,87,1.9522400000e-17,3.6981575740e-01
3,89,1.9384300000e-17,3.8694223282e-01
3,91,1.6929030000e-17,4.0445574723e-01
3,93,1.9688770000e-17,4.2235630064e-01
3,95,1.6841100000e-17,4.4064389304e-01
3,97,8.8884530000e-18,4.5931852443e-01
3,99,1.7883600000e-18,4.7838019481e-01
4,0,5.6830570000e-17,-9.6759748141e-04
4,2,5.8854770000e-16,-6.7731823699e-04
4,6,9.4404200000e-16,1.0643572296e-03
4,8,3.7327270000e-16,2.5157534517e-03
4,10,2.7096330000e-16,4.3541886664e-03
4,12,2.1449700000e-16,6.5796628736e-03
4,14,1.8856730000e-16,9.1921760734e-03
4,16,1.7177100000e-16,1.2191728266e-02
4,18,1.4871230000e-16,1.5578319451e-02
4,20,1.4181800000e-16,1.9351949628e-02
4,22,1.3603000000e-16,2.3512618798e-02
4,24,1.1575770000e-16,2.8060326961e-02
4,26,1.1213390000e-16,3.2995074116e-02
4,28,1.1056590000e-16,3.8316860264e-02
4,30,9.8492800000e-17,4.4025685404e-02
4,32,9.3015130000e-17,5.0121549537e-02
4,34,9.4028330000e-17,5.6604452663e-02
4,36,8.5471070000e-17,6.3474394781e-02
4,38,7.8132200000e-17,7.0731375891e-02
4,40,7.7711600000e-17,7.8375395994e-02
4,42,7.1585630000e-17,8.6406455090e-02
4,44,6.5249100000e-17,9.4824553178e-02
4,46,6.3948400000e-17,1.0362969026e-01
4,48,6.1198200000e-17,1.1282186633e-01
4,50,5.5648370000e-17,1.2240108140e-01
4,52,5.3821930000e-17,1.3236733546e-01
4,54,5.1978900000e-17,1.4272062851e-01
4,56,4.6519670000e-17,1.5346096055e-01
4,58,4.2656330000e-17,1.6458833159e-01
4,60,4.1237130000e-17,1.7610274162e-01
4,62,3.8756630000e-17,1.8800419064e-01
4,64,3.7734630000e-17,2.0029267865e-01
4,66,3.6223870000e-17,2.1296820566e-01
4,68,3.4414300000e-17,2.2603077166e-01
4,70,3.3402030000e-17,2.3948037665e-01
4,72,3.0563970000e-17,2.5331702063e-01
4,74,2.8441870000e-17,2.6754070361e-01
4,76,2.8089100000e-17,2.8215142558e-01
4,78,2.5634300000e-17,2.9714918654e-01
4,80,2.3911970000e-17,3.1253398650e-01
4,82,2.2821000000e-17,3.2830582544e-01
4,84,2.0875200000e-17,3.4446470338e-01
4,86,2.0987170000e-17,3.6101062031e-01
4,88,1.9018100000e-17,3.7794357624e-01
4,90,1.8087630000e-17,3.9526357116e-01
4,92,1.6545070000e-17,4.1297060507e-01
4,94,1.9073970000e-17,4.3106467797e-01
4,96,1.4846470000e-17,4.4954578986e-01
4,98,6.8765330000e-18,4.6841394075e-01
4,100,1.2437650000e-18,4.8766913063e-01
5,1,1.2478900000e-16,-1.3546364740e-03
5,3,6.4099970000e-16,-8.7083773327e-04
5,7,9.2265800000e-16,1.2578767258e-03
5,9,3.7021300000e-16,2.9027924442e-03
5,11,2.5669530000e-16,4.9347471552e-03
5,13,2.0936070000e-16,7.3537408587e-03
5,15,1.7959330000e-16,1.0159773555e-02
5,17,1.6752000000e-16,1.3352845243e-02
5,19,1.5058370000e-16,1.6932955925e-02
5,21,1.3542800000e-16,2.0900105599e-02
5,23,1.2981000000e-16,2.5254294265e-02
5,25,1.2170770000e-16,2.9995521924e-02
5,27,1.0811540000e-16,3.5123788575e-02
5,29,1.0592250000e-16,4.0639094219e-02
5,31,1.0060360000e-16,4.6541438856e-02
5,33,9.1926770000e-17,5.2830822485e-02
5,35,9.1236700000e-17,5.9507245107e-02
5,37,8.6368370000e-17,6.6570706721e-02
5,39,7.6389770000e-17,7.4021207328e-02
5,41,7.4675730000e-17,8.1858746927e-02
5,43,7.1981200000e-17,9.0083325519e-02
5,45,6.4315630000e-17,9.8694943104e-02
5,47,6.2592800000e-17,1.0769359968e-01
5,49,5.8666030000e-17,1.1707929525e-01
5,51,5.5232230000e-17,1.2685202981e-01
5,53,5.3225400000e-17,1.3701180337e-01
5,55,4.9495730000e-17,1.4755861592e-01
5,57,4.4929430000e-17,1.5849246746e-01
5,59,4.2746970000e-17,1.6981335799e-01
5,61,4.0968000000e-17,1.8152128751e-01
5,63,3.8696070000e-17,1.9361625603e-01
5,65,3.7129570000e-17,2.0609826354e-01
5,67,3.5330130000e-17,2.1896731004e-01
5,69,3.4270400000e-17,2.3222339554e-01
5,71,3.2083230000e-17,2.4586652003e-01
5,73,2.9886530000e-17,2.5989668351e-01
5,75,2.8299730000e-17,2.7431388598e-01
5,77,2.5932300000e-17,2.8911812745e-01
5,79,2.5466870000e-17,3.0430940790e-01
5,81,2.3688230000e-17,3.1988772735e-01
5,83,2.2423230000e-17,3.3585308580e-01
5,85,2.1404230000e-17,3.5220548323e-01
5,87,1.9455730000e-17,3.6894491966e-01
5,89,1.9380100000e-17,3.8607139508e-01
5,91,1.7143330000e-17,4.0358490950e-01
5,93,1.9604800000e-17,4.2148546290e-01
5,95,1.6978930000e-17,4.3977305530e-01
5,97,9.2322470000e-18,4.5844768669e-01
5,99,1.9073070000e-18,4.7750935708e-01
6,0,2.7444500000e-17,-2.0319547110e-03
6,2,1.6350100000e-16,-1.7416754665e-03
6,4,6.5464270000e-16,-1.0643572296e-03
6,8,9.1027870000e-16,1.4513962221e-03
6,10,3.4986870000e-16,3.2898314368e-03
6,12,2.5328600000e-16,5.5153056441e-03
6,14,2.0557530000e-16,8.1278188439e-03
6,16,1.7179600000e-16,1.1127371036e-02
6,18,1.6815830000e-16,1.4513962221e-02
6,20,1.4802900000e-16,1.8287592399e-02
6,22,1.2983870000e-16,2.2448261569e-02
6,24,1.3122930000e-16,2.6995969731e-02
6,26,1.1837530000e-16,3.1930716887e-02
6,28,1.0556860000e-16,3.7252503034e-02
6,30,1.0748710000e-16,4.2961328175e-02
6,32,9.8025970000e-17,4.9057192308e-02
6,34,8.9260070000e-17,5.5540095433e-02
6,36,9.0678170000e-17,6.2410037551e-02
6,38,8.3498000000e-17,6.9667018662e-02
6,40,7.5394430000e-17,7.7311038765e-02
6,42,7.4989470000e-17,8.5342097861e-02
6,44,7.0080870000e-17,9.3760195949e-02
6,46,6.3278330000e-17,1.0256533303e-01
6,48,6.0779270000e-17,1.1175750910e-01
6,50,5.7466030000e-17,1.2133672417e-01
6,52,5.5561770000e-17,1.3130297823e-01
6,54,5.1072700000e-17,1.4165627128e-01
6,56,4.7633600000e-17,1.5239660332e-01
6,58,4.5908230000e-17,1.6352397436e-01
6,60,4.3059430000e-17,1.7503838439e-01
6,62,3.9086170000e-17,1.8693983341e-01
6,64,3.7892130000e-17,1.9922832142e-01
6,66,3.5831670000e-17,2.1190384843e-01
6,68,3.3773430000e-17,2.2496641443e-01
6,70,3.3728830000e-17,2.3841601942e-01
6,72,3.1694730000e-17,2.5225266340e-01
6,74,2.8884700000e-17,2.6647634638e-01
6,76,2.7304270000e-17,2.8108706835e-01
6,78,2.5251370000e-17,2.9608482931e-01
6,80,2.4542670000e-17,3.1146962927e-01
6,82,2.3445900000e-17,3.2724146821e-01
6,84,2.1365830000e-17,3.4340034615e-01
6,86,2.0947600000e-17,3.5994626309e-01
6,88,1.8877230000e-17,3.7687921901e-01
6,90,1.8279500000e-17,3.9419921393e-01
6,92,1.6736000000e-17,4.1190624784e-01
6,94,1.9028330000e-17,4.3000032074e-01
6,96,1.5084900000e-17,4.4848143263e-01
6,98,7.2479400000e-18,4.6734958352e-01
6,100,1.3565700000e-18,4.8660477340e-01
7,1,6.3551700000e-17,-2.6125131998e-03
7,3,1.7538370000e-16,-2.1287144591e-03
7,5,6.7793270000e-16,-1.2578767258e-03
7,9,8.8483970000e-16,1.6449157184e-03
7,11,3.4641970000e-16,3.6768704294e-03
7,13,2.4689030000e-16,6.0958641329e-03
7,15,1.9932030000e-16,8.9018968290e-03
7,17,1.7590800000e-16,1.2094968518e-02
7,19,1.6508370000e-16,1.5675079199e-02
7,21,1.4234230000e-16,1.9642228873e-02
7,23,1.3307270000e-16,2.3996417539e-02
7,25,1.2978800000e-16,2.8737645198e-02
7,27,1.1310790000e-16,3.3865911849e-02
7,29,1.0733130000e-16,3.9381217493e-02
7,31,1.0509580000e-16,4.5283562130e-02
7,33,9.6168500000e-17,5.1572945759e-02
7,35,9.1325770000e-17,5.8249368381e-02
7,37,8.8939800000e-17,6.5312829995e-02
7,39,8.2954070000e-17,7.2763330602e-02
7,41,7.5544200000e-17,8.0600870202e-02
7,43,7.2992670000e-17,8.8825448794e-02
7,45,6.7825930000e-17,9.7437066378e-02
7,47,6.3524430000e-17,1.0643572296e-01
7,49,6.0231500000e-17,1.1582141853e-01
7,51,5.7750830000e-17,1.2559415309e-01
7,53,5.4762530000e-17,1.3575392664e-01
7,55,4.9304000000e-17,1.4630073919e-01
7,57,4.7192930000e-17,1.5723459073e-01
7,59,4.4209700000e-17,1.6855548126e-01
7,61,4.0972530000e-17,1.8026341079e-01
7,63,3.9272330000e-17,1.9235837930e-01
7,65,3.6941270000e-17,2.0484038682e-01
7,67,3.5561230000e-17,2.1770943332e-01
7,69,3.4675300000e-17,2.3096551881e-01
7,71,3.2091330000e-17,2.4460864330e-01
7,73,3.0547600000e-17,2.5863880678e-01
7,75,2.8677530000e-17,2.7305600925e-01
7,77,2.6018800000e-17,2.8786025072e-01
7,79,2.5361330000e-17,3.0305153118e-01
7,81,2.3807100000e-17,3.1862985063e-01
7,83,2.2640000000e-17,3.3459520907e-01
7,85,2.1811570000e-17,3.5094760651e-01
7,87,1.9510730000e-17,3.6768704294e-01
7,89,1.9638630000e-17,3.8481351836e-01
7,91,1.7365230000e-17,4.0232703277e-01
7,93,1.9554230000e-17,4.2022758618e-01
7,95,1.7106100000e-17,4.3851517858e-01
7,97,9.7187870000e-18,4.5718980997e-01
7,99,2.1020740000e-18,4.7625148035e-01
8,0,1.6265430000e-17,-3.4833509331e-03
8,2,8.3984770000e-17,-3.1930716887e-03
8,4,1.9838400000e-16,-2.5157534517e-03
8,6,6.9765930000e-16,-1.4513962221e-03
8,10,8.7415670000e-16,1.8384352147e-03
8,12,3.4498630000e-16,4.0639094219e-03
8,14,2.3937070000e-16,6.6764226217e-03
8,16,1.9576870000e-16,9.6759748141e-03
8,18,1.7399070000e-16,1.3062565999e-02
8,20,1.6071870000e-16,1.6836196177e-02
8,22,1.4136730000e-16,2.0996865347e-02
8,24,1.3120970000e-16,2.5544573509e-02
8,26,1.2557870000e-16,3.0479320664e-02
8,28,1.1325200000e-16,3.5801106812e-02
8,30,1.0428040000e-16,4.1509931953e-02
8,32,1.0354110000e-16,4.7605796085e-02
8,34,9.6732330000e-17,5.4088699211e-02
8,36,8.7770170000e-17,6.0958641329e-02
8,38,8.7180530000e-17,6.8215622440e-02
8,40,8.2368070000e-17,7.5859642543e-02
8,42,7.4258800000e-17,8.3890701638e-02
8,44,7.1231500000e-17,9.2308799727e-02
8,46,6.7966630000e-17,1.0111393681e-01
8,48,6.2375030000e-17,1.1030611288e-01
8,50,5.8645100000e-17,1.1988532795e-01
8,52,5.6581870000e-17,1.2985158201e-01
8,54,5.2522930000e-17,1.4020487506e-01
8,56,4.9658130000e-17,1.5094520710e-01
8,58,4.6554170000e-17,1.6207257814e-01
8,60,4.2338770000e-17,1.7358698817e-01
8,62,4.1137000000e-17,1.8548843719e-01
8,64,3.8340800000e-17,1.9777692520e-01
8,66,3.5938630000e-17,2.1045245221e-01
8,68,3.5289570000e-17,2.2351501821e-01
8,70,3.3820530000e-17,2.3696462320e-01
8,72,3.0999070000e-17,2.5080126718e-01
8,74,2.9699100000e-17,2.6502495016e-01
8,76,2.8717030000e-17,2.7963567213e-01
8,78,2.5896630000e-17,2.9463343309e-01
8,80,2.4633000000e-17,3.1001823304e-01
8,82,2.3139270000e-17,3.2579007199e-01
8,84,2.1634430000e-17,3.4194894993e-01
8,86,2.1254900000e-17,3.5849486686e-01
8,88,1.9070730000e-17,3.7542782279e-01
8,90,1.8650130000e-17,3.9274781771e-01
8,92,1.6909230000e-17,4.1045485162e-01
8,94,1.8916200000e-17,4.2854892452e-01
8,96,1.5320370000e-17,4.4703003641e-01
8,98,7.7695200000e-18,4.6589818730e-01
8,100,1.5327160000e-18,4.8515337718e-01
9,1,3.7465130000e-17,-4.2574289182e-03
9,3,1.0394880000e-16,-3.7736301775e-03
9,5,2.1529800000e-16,-2.9027924442e-03
9,7,7.0034030000e-16,-1.6449157184e-03
9,11,7.9687930000e-16,2.0319547110e-03
9,13,2.9483300000e-16,4.4509484145e-03
9,15,2.1030630000e-16,7.2569811106e-03
9,17,1.7076770000e-16,1.0450052799e-02
9,19,1.4749100000e-16,1.4030163480e-02
9,21,1.4129900000e-16,1.7997313154e-02
9,23,1.2556700000e-16,2.2351501821e-02
9,25,1.1474900000e-16,2.7092729480e-02
9,27,1.1202170000e-16,3.2220996131e-02
9,29,1.0105300000e-16,3.7736301775e-02
9,31,9.3244770000e-17,4.3638646412e-02
9,33,9.6474100000e-17,4.9928030041e-02
9,35,8.6728800000e-17,5.6604452663e-02
9,37,7.9678600000e-17,6.3667914277e-02
9,39,8.1278430000e-17,7.1118414884e-02
9,41,7.5432600000e-17,7.8955954483e-02
9,43,6.8004970000e-17,8.7180533075e-02
9,45,6.5997600000e-17,9.5792150660e-02
9,47,6.2670000000e-17,1.0479080724e-01
9,49,5.6962570000e-17,1.1417650281e-01
9,51,5.3560330000e-17,1.2394923737e-01
9,53,5.2649870000e-17,1.3410901092e-01
9,55,5.0093770000e-17,1.4465582347e-01
9,57,4.6753670000e-17,1.5558967501e-01
9,59,4.2460200000e-17,1.6691056554e-01
9,61,4.0863430000e-17,1.7861849507e-01
9,63,3.9046030000e-17,1.9071346359e-01
9,65,3.5809700000e-17,2.0319547110e-01
9,67,3.5219170000e-17,2.1606451760e-01
9,69,3.3900530000e-17,2.2932060309e-01
9,71,3.0970870000e-17,2.4296372758e-01
9,73,2.9670130000e-17,2.5699389106e-01
9,75,2.9097300000e-17,2.7141109354e-01
9,77,2.6771600000e-17,2.8621533500e-01
9,79,2.5466270000e-17,3.0140661546e-01
9,81,2.3018570000e-17,3.1698493491e-01
9,83,2.2049400000e-17,3.3295029335e-01
9,85,2.1524830000e-17,3.4930269079e-01
9,87,1.9334130000e-17,3.6604212722e-01
9,89,1.9518630000e-17,3.8316860264e-01
9,91,1.7420530000e-17,4.0068211705e-01
9,93,1.9094830000e-17,4.1858267046e-01
9,95,1.6899430000e-17,4.3687026286e-01
9,97,1.0075120000e-17,4.5554489425e-01
9,99,2.2889410000e-18,4.7460656463e-01
10,0,9.3184670000e-18,-5.3217861478e-03
10,2,5.5942800000e-17,-5.0315069033e-03
10,4,1.1691170000e-16,-4.3541886664e-03
10,6,2.1769100000e-16,-3.2898314368e-03
10,8,7.0967100000e-16,-1.8384352147e-03
10,12,7.3513200000e-16,2.2254742072e-03
10,14,2.6684930000e-16,4.8379874071e-03
10,16,1.8804470000e-16,7.8375395994e-03
10,18,1.5242270000e-16,1.1224130784e-02
10,20,1.3047270000e-16,1.4997760962e-02
10,22,1.2241170000e-16,1.9158430132e-02
10,24,1.1133200000e-16,2.3706138295e-02
10,26,1.0175180000e-16,2.8640885450e-02
10,28,9.6480770000e-17,3.3962671598e-02
10,30,8.7057730000e-17,3.9671496738e-02
10,32,8.3655600000e-17,4.5767360871e-02
10,34,8.1053870000e-17,5.2250263996e-02
10,36,7.3327800000e-17,5.9120206114e-02
10,38,7.0192570000e-17,6.6377187225e-02
10,40,6.8936600000e-17,7.4021207328e-02
10,42,6.4280630000e-17,8.2052266424e-02
10,44,5.9478230000e-17,9.0470364512e-02
10,46,5.6769500000e-17,9.9275501593e-02
10,48,5.3242500000e-17,1.0846767767e-01
10,50,4.8869400000e-17,1.1804689273e-01
10,52,4.5780270000e-17,1.2801314679e-01
10,54,4.5793530000e-17,1.3836643984e-01
10,56,4.3642600000e-17,1.4910677189e-01
10,58,3.9804700000e-17,1.6023414292e-01
10,60,3.7713900000e-17,1.7174855295e-01
10,62,3.6069400000e-17,1.8365000197e-01
10,64,3.3278130000e-17,1.9593848999e-01
10,66,3.1300470000e-17,2.0861401699e-01
10,68,3.0164130000e-17,2.2167658299e-01
10,70,2.8581030000e-17,2.3512618798e-01
10,72,2.7191930000e-17,2.4896283197e-01
10,74,2.6227330000e-17,2.6318651494e-01
10,76,2.5154170000e-17,2.7779723691e-01
10,78,2.3375030000e-17,2.9279499788e-01
10,80,2.1968170000e-17,3.0817979783e-01
10,82,2.0355070000e-17,3.2395163678e-01
10,84,1.9305030000e-17,3.4011051472e-01
10,86,1.8984430000e-17,3.5665643165e-01
10,88,1.6972700000e-17,3.7358938757e-01
10,90,1.6807030000e-17,3.9090938249e-01
10,92,1.5412300000e-17,4.0861641640e-01
10,94,1.6629700000e-17,4.2671048930e-01
10,96,1.3677730000e-17,4.4519160120e-01
10,98,7.2403870000e-18,4.6405975209e-01
10,100,1.5013450000e-18,4.8331494197e-01
11,1,2.6925800000e-17,-6.2893836292e-03
11,3,6.9790200000e-17,-5.8055848885e-03
11,5,1.2370870000e-16,-4.9347471552e-03
11,7,2.2721730000e-16,-3.6768704294e-03
11,9,6.6037130000e-16,-2.0319547110e-03
11,13,6.8445370000e-16,2.4189937035e-03
11,15,2.5117600000e-16,5.2250263996e-03
11,17,1.7147570000e-16,8.4180980883e-03
11,19,1.4023430000e-16,1.1998208770e-02
11,21,1.2046430000e-16,1.5965358443e-02
11,23,1.1568500000e-16,2.0319547110e-02
11,25,1.0338890000e-16,2.5060774769e-02
11,27,9.2180170000e-17,3.0189041420e-02
11,29,8.9144930000e-17,3.5704347064e-02
11,31,8.2397670000e-17,4.1606691701e-02
11,33,7.5848100000e-17,4.7896075330e-02
11,35,7.2975800000e-17,5.4572497952e-02
11,37,6.9589470000e-17,6.1635959566e-02
11,39,6.4687800000e-17,6.9086460173e-02
11,41,6.2294100000e-17,7.6923999772e-02
11,43,5.7998400000e-17,8.5148578364e-02
11,45,5.2780800000e-17,9.3760195949e-02
11,47,5.0474600000e-17,1.0275885253e-01
11,49,4.7847730000e-17,1.1214454810e-01
11,51,4.2787970000e-17,1.2191728266e-01
11,53,4.0674230000e-17,1.3207705621e-01
11,55,3.9746930000e-17,1.4262386876e-01
11,57,3.6530870000e-17,1.5355772030e-01
11,59,3.4458830000e-17,1.6487861083e-01
11,61,3.2155930000e-17,1.7658654036e-01
11,63,2.9317530000e-17,1.8868150888e-01
