# O-CO2 state-resolved inelastic channels at energy index 3
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
2,74,7.9696370000e-19,2.6821802185e-01
3,1,6.8923500000e-16,-4.8379874071e-04
3,5,1.3577170000e-15,8.7083773327e-04
3,7,5.6271530000e-16,2.1287144591e-03
3,9,3.7887470000e-16,3.7736301775e-03
3,11,2.9653100000e-16,5.8055848885e-03
3,13,2.3284400000e-16,8.2245785920e-03
3,15,2.1620230000e-16,1.1030611288e-02
3,17,1.8796300000e-16,1.4223682977e-02
3,19,1.6336100000e-16,1.7803793658e-02
3,21,1.6195400000e-16,2.1770943332e-02
3,23,1.4274600000e-16,2.6125131998e-02
3,25,1.2761970000e-16,3.0866359657e-02
3,27,1.2490700000e-16,3.5994626309e-02
3,29,1.1156000000e-16,4.1509931953e-02
3,31,9.5101070000e-17,4.7412276589e-02
3,33,9.2969230000e-17,5.3701660218e-02
3,35,8.9174600000e-17,6.0378082840e-02
3,37,7.5297370000e-17,6.7441544454e-02
3,39,6.8999570000e-17,7.4892045061e-02
3,41,6.8157330000e-17,8.2729584661e-02
3,43,6.1591600000e-17,9.0954163253e-02
3,45,5.3284470000e-17,9.9565780837e-02
3,47,5.0899100000e-17,1.0856443741e-01
3,49,4.9526770000e-17,1.1795013298e-01
3,51,4.3786670000e-17,1.2772286755e-01
3,53,3.9434500000e-17,1.3788264110e-01
3,55,3.7484770000e-17,1.4842945365e-01
3,57,3.4072700000e-17,1.5936330519e-01
3,59,2.9512170000e-17,1.7068419572e-01
3,61,2.6338370000e-17,1.8239212525e-01
3,63,2.1876970000e-17,1.9448709376e-01
3,65,1.6616820000e-17,2.0696910127e-01
3,67,1.2771690000e-17,2.1983814778e-01
3,69,9.6112770000e-18,2.3309423327e-01
3,71,5.7984980000e-18,2.4673735776e-01
3,73,2.0170270000e-18,2.6076752124e-01
3,75,2.2222670000e-19,2.7518472371e-01
4,0,8.6740900000e-17,-9.6759748141e-04
4,2,8.1068630000e-16,-6.7731823699e-04
4,6,1.2615400000e-15,1.0643572296e-03
4,8,5.4029330000e-16,2.5157534517e-03
4,10,3.6990170000e-16,4.3541886664e-03
4,12,2.8134400000e-16,6.5796628736e-03
4,14,2.3391200000e-16,9.1921760734e-03
4,16,2.1151670000e-16,1.2191728266e-02
4,18,1.8417730000e-16,1.5578319451e-02
4,20,1.6602030000e-16,1.9351949628e-02
4,22,1.5543030000e-16,2.3512618798e-02
4,24,1.3590430000e-16,2.8060326961e-02
4,26,1.2810370000e-16,3.2995074116e-02
4,28,1.2341400000e-16,3.8316860264e-02
4,30,1.0817330000e-16,4.4025685404e-02
4,32,9.4067570000e-17,5.0121549537e-02
4,34,9.2668270000e-17,5.6604452663e-02
4,36,8.3941270000e-17,6.3474394781e-02
4,38,7.2155030000e-17,7.0731375891e-02
4,40,6.9233770000e-17,7.8375395994e-02
4,42,6.5749870000e-17,8.6406455090e-02
4,44,5.8183130000e-17,9.4824553178e-02
4,46,5.2235430000e-17,1.0362969026e-01
4,48,5.0368300000e-17,1.1282186633e-01
4,50,4.7172600000e-17,1.2240108140e-01
4,52,4.1956570000e-17,1.3236733546e-01
4,54,3.8780000000e-17,1.4272062851e-01
4,56,3.6086270000e-17,1.5346096055e-01
4,58,3.1828500000e-17,1.6458833159e-01
4,60,2.8219470000e-17,1.7610274162e-01
4,62,2.4511400000e-17,1.8800419064e-01
4,64,1.9283270000e-17,2.0029267865e-01
4,66,1.4566820000e-17,2.1296820566e-01
4,68,1.1328790000e-17,2.2603077166e-01
4,70,7.9118140000e-18,2.3948037665e-01
4,72,3.8601810000e-18,2.5331702063e-01
4,74,8.4092720000e-19,2.6754070361e-01
5,1,1.8853400000e-16,-1.3546364740e-03
5,3,8.6672570000e-16,-8.7083773327e-04
5,7,1.2309650000e-15,1.2578767258e-03
5,9,5.3077300000e-16,2.9027924442e-03
5,11,3.5039600000e-16,4.9347471552e-03
5,13,2.7748070000e-16,7.3537408587e-03
5,15,2.3030100000e-16,1.0159773555e-02
5,17,2.0436070000e-16,1.3352845243e-02
5,19,1.8650800000e-16,1.6932955925e-02
5,21,1.6117200000e-16,2.0900105599e-02
5,23,1.4977070000e-16,2.5254294265e-02
5,25,1.3540270000e-16,2.9995521924e-02
5,27,1.2452030000e-16,3.5123788575e-02
5,29,1.1677170000e-16,4.0639094219e-02
5,31,1.0560260000e-16,4.6541438856e-02
5,33,9.4458470000e-17,5.2830822485e-02
5,35,8.8243770000e-17,5.9507245107e-02
5,37,8.0373900000e-17,6.6570706721e-02
5,39,7.2989430000e-17,7.4021207328e-02
5,41,6.5778500000e-17,8.1858746927e-02
5,43,6.1969300000e-17,9.0083325519e-02
5,45,5.7099570000e-17,9.8694943104e-02
5,47,5.2063370000e-17,1.0769359968e-01
5,49,4.8004700000e-17,1.1707929525e-01
5,51,4.4802870000e-17,1.2685202981e-01
5,53,4.1197400000e-17,1.3701180337e-01
5,55,3.7574200000e-17,1.4755861592e-01
5,57,3.3597630000e-17,1.5849246746e-01
5,59,3.0326000000e-17,1.6981335799e-01
5,61,2.6995100000e-17,1.8152128751e-01
5,63,2.2216400000e-17,1.9361625603e-01
5,65,1.6757550000e-17,2.0609826354e-01
5,67,1.2903480000e-17,2.1896731004e-01
5,69,9.9111930000e-18,2.3222339554e-01
5,71,6.0188550000e-18,2.4586652003e-01
5,73,2.1342260000e-18,2.5989668351e-01
5,75,2.3968100000e-19,2.7431388598e-01
6,0,4.0156200000e-17,-2.0319547110e-03
6,2,2.4627970000e-16,-1.7416754665e-03
6,4,8.7674500000e-16,-1.0643572296e-03
6,8,1.2089910000e-15,1.4513962221e-03
6,10,5.0583200000e-16,3.2898314368e-03
6,12,3.4248800000e-16,5.5153056441e-03
6,14,2.7251870000e-16,8.1278188439e-03
6,16,2.2129100000e-16,1.1127371036e-02
6,18,2.0473970000e-16,1.4513962221e-02
6,20,1.7930300000e-16,1.8287592399e-02
6,22,1.5709930000e-16,2.2448261569e-02
6,24,1.4782370000e-16,2.6995969731e-02
6,26,1.3155100000e-16,3.1930716887e-02
6,28,1.1866570000e-16,3.7252503034e-02
6,30,1.1277200000e-16,4.2961328175e-02
6,32,1.0445500000e-16,4.9057192308e-02
6,34,9.1557530000e-17,5.5540095433e-02
6,36,8.4381330000e-17,6.2410037551e-02
6,38,7.9844800000e-17,6.9667018662e-02
6,40,7.0409930000e-17,7.7311038765e-02
6,42,6.2200670000e-17,8.5342097861e-02
6,44,6.0359570000e-17,9.3760195949e-02
6,46,5.6365730000e-17,1.0256533303e-01
6,48,4.9809300000e-17,1.1175750910e-01
6,50,4.5929430000e-17,1.2133672417e-01
6,52,4.3789770000e-17,1.3130297823e-01
6,54,3.9962270000e-17,1.4165627128e-01
6,56,3.5405000000e-17,1.5239660332e-01
6,58,3.1872700000e-17,1.6352397436e-01
6,60,2.9226830000e-17,1.7503838439e-01
6,62,2.5142600000e-17,1.8693983341e-01
6,64,1.9620270000e-17,1.9922832142e-01
6,66,1.4698430000e-17,2.1190384843e-01
6,68,1.1606930000e-17,2.2496641443e-01
6,70,8.2285830000e-18,2.3841601942e-01
6,72,4.0867270000e-18,2.5225266340e-01
6,74,9.1196690000e-19,2.6647634638e-01
7,1,9.5247600000e-17,-2.6125131998e-03
7,3,2.6463300000e-16,-2.1287144591e-03
7,5,9.0683470000e-16,-1.2578767258e-03
7,9,1.1638010000e-15,1.6449157184e-03
7,11,4.9662830000e-16,3.6768704294e-03
7,13,3.3662800000e-16,6.0958641329e-03
7,15,2.6281900000e-16,8.9018968290e-03
7,17,2.2125170000e-16,1.2094968518e-02
7,19,1.9754830000e-16,1.5675079199e-02
7,21,1.7322870000e-16,1.9642228873e-02
7,23,1.5652200000e-16,2.3996417539e-02
7,25,1.4470430000e-16,2.8737645198e-02
7,27,1.2949470000e-16,3.3865911849e-02
7,29,1.1765570000e-16,3.9381217493e-02
7,31,1.1230500000e-16,4.5283562130e-02
7,33,1.0119630000e-16,5.1572945759e-02
7,35,8.8221330000e-17,5.8249368381e-02
7,37,8.3134730000e-17,6.5312829995e-02
7,39,7.6988300000e-17,7.2763330602e-02
7,41,6.7399930000e-17,8.0600870202e-02
7,43,6.1450170000e-17,8.8825448794e-02
7,45,5.8967200000e-17,9.7437066378e-02
7,47,5.3484970000e-17,1.0643572296e-01
7,49,4.8109930000e-17,1.1582141853e-01
7,51,4.5344200000e-17,1.2559415309e-01
7,53,4.2414630000e-17,1.3575392664e-01
7,55,3.8083070000e-17,1.4630073919e-01
7,57,3.3879700000e-17,1.5723459073e-01
7,59,3.0708330000e-17,1.6855548126e-01
7,61,2.7578630000e-17,1.8026341079e-01
7,63,2.2794800000e-17,1.9235837930e-01
7,65,1.7217600000e-17,2.0484038682e-01
7,67,1.3215550000e-17,2.1770943332e-01
7,69,1.0192750000e-17,2.3096551881e-01
7,71,6.3578110000e-18,2.4460864330e-01
7,73,2.3173190000e-18,2.5863880678e-01
7,75,2.6624890000e-19,2.7305600925e-01
8,0,2.3470300000e-17,-3.4833509331e-03
8,2,1.1970570000e-16,-3.1930716887e-03
8,4,2.8866170000e-16,-2.5157534517e-03
8,6,9.2941470000e-16,-1.4513962221e-03
8,10,1.1437730000e-15,1.8384352147e-03
8,12,4.8921070000e-16,4.0639094219e-03
8,14,3.2545900000e-16,6.6764226217e-03
8,16,2.6095170000e-16,9.6759748141e-03
8,18,2.1642570000e-16,1.3062565999e-02
8,20,1.9048070000e-16,1.6836196177e-02
8,22,1.7306000000e-16,2.0996865347e-02
8,24,1.5228300000e-16,2.5544573509e-02
8,26,1.4297230000e-16,3.0479320664e-02
8,28,1.3075570000e-16,3.5801106812e-02
8,30,1.1768900000e-16,4.1509931953e-02
8,32,1.0976830000e-16,4.7605796085e-02
8,34,9.8611800000e-17,5.4088699211e-02
8,36,8.7085370000e-17,6.0958641329e-02
8,38,8.1004570000e-17,6.8215622440e-02
8,40,7.3922900000e-17,7.5859642543e-02
8,42,6.6965100000e-17,8.3890701638e-02
8,44,6.0785770000e-17,9.2308799727e-02
8,46,5.6116270000e-17,1.0111393681e-01
8,48,5.1791470000e-17,1.1030611288e-01
8,50,4.7831870000e-17,1.1988532795e-01
8,52,4.4081130000e-17,1.2985158201e-01
8,54,4.0508500000e-17,1.4020487506e-01
8,56,3.6680730000e-17,1.5094520710e-01
8,58,3.2816270000e-17,1.6207257814e-01
8,60,2.9149930000e-17,1.7358698817e-01
8,62,2.5624130000e-17,1.8548843719e-01
8,64,2.0300700000e-17,1.9777692520e-01
8,66,1.5352840000e-17,2.1045245221e-01
8,68,1.1879160000e-17,2.2351501821e-01
8,70,8.5820500000e-18,2.3696462320e-01
8,72,4.4200610000e-18,2.5080126718e-01
8,74,1.0163820000e-18,2.6502495016e-01
9,1,5.0771270000e-17,-4.2574289182e-03
9,3,1.4151230000e-16,-3.7736301775e-03
9,5,3.1055270000e-16,-2.9027924442e-03
9,7,9.2431800000e-16,-1.6449157184e-03
9,11,1.0355480000e-15,2.0319547110e-03
9,13,4.2863000000e-16,4.4509484145e-03
9,15,2.9031500000e-16,7.2569811106e-03
9,17,2.3045530000e-16,1.0450052799e-02
9,19,1.9168470000e-16,1.4030163480e-02
9,21,1.7586470000e-16,1.7997313154e-02
9,23,1.5503470000e-16,2.2351501821e-02
9,25,1.3866100000e-16,2.7092729480e-02
9,27,1.3445300000e-16,3.2220996131e-02
9,29,1.2117700000e-16,3.7736301775e-02
9,31,1.0935030000e-16,4.3638646412e-02
9,33,1.0316250000e-16,4.9928030041e-02
9,35,9.4089800000e-17,5.6604452663e-02
9,37,8.2862330000e-17,6.3667914277e-02
9,39,7.4763900000e-17,7.1118414884e-02
9,41,7.0746870000e-17,7.8955954483e-02
9,43,6.4064400000e-17,8.7180533075e-02
9,45,5.6555530000e-17,9.5792150660e-02
9,47,5.2772230000e-17,1.0479080724e-01
9,49,4.9857170000e-17,1.1417650281e-01
9,51,4.5303200000e-17,1.2394923737e-01
9,53,4.1325830000e-17,1.3410901092e-01
9,55,3.8297600000e-17,1.4465582347e-01
9,57,3.4925570000e-17,1.5558967501e-01
9,59,3.0719030000e-17,1.6691056554e-01
9,61,2.7202100000e-17,1.7861849507e-01
9,63,2.3076700000e-17,1.9071346359e-01
9,65,1.7817220000e-17,2.0319547110e-01
9,67,1.3511150000e-17,2.1606451760e-01
9,69,1.0386200000e-17,2.2932060309e-01
9,71,6.6774800000e-18,2.4296372758e-01
9,73,2.5262400000e-18,2.5699389106e-01
9,75,2.9863450000e-19,2.7141109354e-01
10,0,1.1734670000e-17,-5.3217861478e-03
10,2,7.3322570000e-17,-5.0315069033e-03
10,4,1.6106330000e-16,-4.3541886664e-03
10,6,3.1691570000e-16,-3.2898314368e-03
10,8,9.3216130000e-16,-1.8384352147e-03
10,12,9.3673100000e-16,2.2254742072e-03
10,14,3.8807800000e-16,4.8379874071e-03
10,16,2.5488100000e-16,7.8375395994e-03
10,18,1.9827300000e-16,1.1224130784e-02
10,20,1.6896600000e-16,1.4997760962e-02
10,22,1.5191600000e-16,1.9158430132e-02
10,24,1.3319900000e-16,2.3706138295e-02
10,26,1.2104070000e-16,2.8640885450e-02
10,28,1.1430930000e-16,3.3962671598e-02
10,30,1.0427670000e-16,3.9671496738e-02
10,32,9.5514730000e-17,4.5767360871e-02
10,34,9.1102100000e-17,5.2250263996e-02
10,36,8.3998470000e-17,5.9120206114e-02
10,38,7.1493330000e-17,6.6377187225e-02
10,40,6.5604930000e-17,7.4021207328e-02
10,42,6.2146630000e-17,8.2052266424e-02
10,44,5.4982370000e-17,9.0470364512e-02
10,46,4.9503530000e-17,9.9275501593e-02
10,48,4.6866600000e-17,1.0846767767e-01
10,50,4.3824800000e-17,1.1804689273e-01
10,52,4.0024900000e-17,1.2801314679e-01
10,54,3.6718670000e-17,1.3836643984e-01
10,56,3.4136930000e-17,1.4910677189e-01
10,58,3.0656630000e-17,1.6023414292e-01
10,60,2.7183330000e-17,1.7174855295e-01
10,62,2.3634600000e-17,1.8365000197e-01
10,64,1.9340970000e-17,1.9593848999e-01
10,66,1.4566220000e-17,2.0861401699e-01
10,68,1.1221570000e-17,2.2167658299e-01
10,70,8.1788680000e-18,2.3512618798e-01
10,72,4.3397950000e-18,2.4896283197e-01
10,74,1.0367010000e-18,2.6318651494e-01
11,1,3.2984070000e-17,-6.2893836292e-03
11,3,9.2179530000e-17,-5.8055848885e-03
11,5,1.7062870000e-16,-4.9347471552e-03
11,7,3.2827730000e-16,-3.6768704294e-03
11,9,8.6186030000e-16,-2.0319547110e-03
11,13,8.6671400000e-16,2.4189937035e-03
11,15,3.6112730000e-16,5.2250263996e-03
11,17,2.3367070000e-16,8.4180980883e-03
11,19,1.8519670000e-16,1.1998208770e-02
11,21,1.5485000000e-16,1.5965358443e-02
11,23,1.4055770000e-16,2.0319547110e-02
11,25,1.2421170000e-16,2.5060774769e-02
11,27,1.0792100000e-16,3.0189041420e-02
11,29,1.0206780000e-16,3.5704347064e-02
11,31,9.4279300000e-17,4.1606691701e-02
11,33,8.4482870000e-17,4.7896075330e-02
11,35,8.0234900000e-17,5.4572497952e-02
11,37,7.2685330000e-17,6.1635959566e-02
11,39,6.2097470000e-17,6.9086460173e-02
11,41,5.5974900000e-17,7.6923999772e-02
11,43,5.1013570000e-17,8.5148578364e-02
11,45,4.5688000000e-17,9.3760195949e-02
11,47,4.1173430000e-17,1.0275885253e-01
11,49,3.8001430000e-17,1.1214454810e-01
11,51,3.5949800000e-17,1.2191728266e-01
11,53,3.2959930000e-17,1.3207705621e-01
11,55,2.9833230000e-17,1.4262386876e-01
11,57,2.7246230000e-17,1.5355772030e-01
11,59,2.4725470000e-17,1.6487861083e-01
11,61,2.1619500000e-17,1.7658654036e-01
11,63,1.8314270000e-17,1.8868150888e-01
11,65,1.4269290000e-17,2.0116351639e-01
11,67,1.0691570000e-17,2.1403256289e-01
11,69,8.1630060000e-18,2.2728864838e-01
11,71,5.2821030000e-18,2.4093177287e-01
11,73,2.0747790000e-18,2.5496193635e-01
11,75,2.5597060000e-19,2.6937913883e-01
12,0,1.0266470000e-17,-7.5472603550e-03
12,2,5.0876270000e-17,-7.2569811106e-03
12,4,1.0375010000e-16,-6.5796628736e-03
12,6,1.8172970000e-16,-5.5153056441e-03
12,8,3.3766730000e-16,-4.0639094219e-03
12,10,7.9333370000e-16,-2.2254742072e-03
12,14,7.9414730000e-16,2.6125131998e-03
12,16,3.2745400000e-16,5.6120653922e-03
12,18,2.1429930000e-16,8.9986565771e-03
12,20,1.6696900000e-16,1.2772286755e-02
12,22,1.4148670000e-16,1.6932955925e-02
12,24,1.3268100000e-16,2.1480664087e-02
12,26,1.1260870000e-16,2.6415411243e-02
12,28,9.8626270000e-17,3.1737197390e-02
12,30,9.4861870000e-17,3.7446022531e-02
12,32,8.5146900000e-17,4.3541886664e-02
12,34,7.5796300000e-17,5.0024789789e-02
12,36,7.1061430000e-17,5.6894731907e-02
12,38,6.5435930000e-17,6.4151713018e-02
12,40,5.6152700000e-17,7.1795733121e-02
12,42,4.7647030000e-17,7.9826792217e-02
12,44,4.3672100000e-17,8.8244890305e-02
12,46,3.9589630000e-17,9.7050027386e-02
12,48,3.4304330000e-17,1.0624220346e-01
12,50,3.1456570000e-17,1.1582141853e-01
12,52,2.9824870000e-17,1.2578767258e-01
12,54,2.6592430000e-17,1.3614096563e-01
12,56,2.3312730000e-17,1.4688129768e-01
12,58,2.1415430000e-17,1.5800866871e-01
12,60,1.8917370000e-17,1.6952307874e-01
12,62,1.6148770000e-17,1.8142452776e-01
12,64,1.3098830000e-17,1.9371301578e-01
12,66,9.8667130000e-18,2.0638854279e-01
12,68,7.3467350000e-18,2.1945110878e-01
12,70,5.2881120000e-18,2.3290071378e-01
12,72,2.8979690000e-18,2.4673735776e-01
12,74,7.4066270000e-19,2.6096104074e-01
13,1,2.7607770000e-17,-8.7083773327e-03
13,3,6.2213200000e-17,-8.2245785920e-03
13,5,1.1613900000e-16,-7.3537408587e-03
13,7,1.9125500000e-16,-6.0958641329e-03
13,9,3.0662070000e-16,-4.4509484145e-03
13,11,7.4495470000e-16,-2.4189937035e-03
13,15,7.3189770000e-16,2.8060326961e-03
13,17,3.0737070000e-16,5.9991043848e-03
13,19,1.9778430000e-16,9.5792150660e-03
13,21,1.5262230000e-16,1.3546364740e-02
13,23,1.3104400000e-16,1.7900553406e-02
13,25,1.1888170000e-16,2.2641781065e-02
13,27,9.9868500000e-17,2.7770047717e-02
13,29,8.8980830000e-17,3.3285353361e-02
13,31,8.2399700000e-17,3.9187697997e-02
13,33,7.4007730000e-17,4.5477081626e-02
13,35,6.5733300000e-17,5.2153504248e-02
13,37,6.1247670000e-17,5.9216965862e-02
13,39,5.7361030000e-17,6.6667466469e-02
13,41,4.7680330000e-17,7.4505006069e-02
13,43,4.0673500000e-17,8.2729584661e-02
13,45,3.8419100000e-17,9.1341202245e-02
13,47,3.4362170000e-17,1.0033985882e-01
13,49,2.9759170000e-17,1.0972555439e-01
13,51,2.7437770000e-17,1.1949828895e-01
13,53,2.5519730000e-17,1.2965806251e-01
13,55,2.2323770000e-17,1.4020487506e-01
13,57,2.0015270000e-17,1.5113872660e-01
13,59,1.7801730000e-17,1.6245961713e-01
13,61,1.5318730000e-17,1.7416754665e-01
13,63,1.2897970000e-17,1.8626251517e-01
13,65,1.0225240000e-17,1.9874452268e-01
13,67,7.5451100000e-18,2.1161356918e-01
13,69,5.5906270000e-18,2.2486965468e-01
13,71,3.7675950000e-18,2.3851277917e-01
13,73,1.6030720000e-18,2.5254294265e-01
13,75,2.1303580000e-19,2.6696014512e-01
14,0,8.3660730000e-18,-1.0159773555e-02
14,2,3.8932000000e-17,-9.8694943104e-03
14,4,7.5087270000e-17,-9.1921760734e-03
14,6,1.2587470000e-16,-8.1278188439e-03
14,8,1.9554700000e-16,-6.6764226217e-03
14,10,2.8610370000e-16,-4.8379874071e-03
14,12,6.9129670000e-16,-2.6125131998e-03
14,16,6.8003100000e-16,2.9995521924e-03
14,18,2.8490830000e-16,6.3861433773e-03
14,20,1.8158830000e-16,1.0159773555e-02
14,22,1.4271500000e-16,1.4320442725e-02
14,24,1.1903370000e-16,1.8868150888e-02
14,26,1.0651030000e-16,2.3802898043e-02
14,28,9.1792700000e-17,2.9124684191e-02
14,30,7.8116100000e-17,3.4833509331e-02
14,32,7.2337170000e-17,4.0929373464e-02
14,34,6.5515770000e-17,4.7412276589e-02
14,36,5.6467400000e-17,5.4282218707e-02
14,38,5.2621970000e-17,6.1539199818e-02
14,40,4.7643900000e-17,6.9183219921e-02
14,42,4.0397630000e-17,7.7214279017e-02
14,44,3.5447000000e-17,8.5632377105e-02
14,46,3.2413430000e-17,9.4437514186e-02
14,48,2.9738430000e-17,1.0362969026e-01
14,50,2.6418700000e-17,1.1320890533e-01
14,52,2.3932170000e-17,1.2317515938e-01
14,54,2.2131600000e-17,1.3352845243e-01
14,56,2.0244630000e-17,1.4426878448e-01
14,58,1.8061930000e-17,1.5539615551e-01
14,60,1.5657600000e-17,1.6691056554e-01
14,62,1.3588970000e-17,1.7881201457e-01
14,64,1.1539710000e-17,1.9110050258e-01
14,66,8.9179700000e-18,2.0377602959e-01
14,68,6.5432230000e-18,2.1683859558e-01
14,70,4.8509600000e-18,2.3028820058e-01
14,72,2.8558300000e-18,2.4412484456e-01
14,74,7.7698870000e-19,2.5834852754e-01
15,1,2.0192870000e-17,-1.1514410029e-02
15,3,5.0843530000e-17,-1.1030611288e-02
15,5,8.4839600000e-17,-1.0159773555e-02
15,7,1.3142430000e-16,-8.9018968290e-03
15,9,1.8278730000e-16,-7.2569811106e-03
15,11,2.7319400000e-16,-5.2250263996e-03
15,13,6.4418070000e-16,-2.8060326961e-03
15,17,6.3081800000e-16,3.1930716887e-03
15,19,2.6193230000e-16,6.7731823699e-03
15,21,1.6709530000e-16,1.0740332044e-02
15,23,1.2692800000e-16,1.5094520710e-02
15,25,1.0562980000e-16,1.9835748369e-02
15,27,9.6167600000e-17,2.4964015020e-02
15,29,8.0745230000e-17,3.0479320664e-02
15,31,6.8904070000e-17,3.6381665301e-02
15,33,6.5232570000e-17,4.2671048930e-02
15,35,5.8254830000e-17,4.9347471552e-02
15,37,5.0150930000e-17,5.6410933166e-02
15,39,4.5606230000e-17,6.3861433773e-02
15,41,4.1936600000e-17,7.1698973373e-02
