# O-CO2 state-resolved inelastic channels at energy index 7
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
3,47,6.3086570000e-17,1.0856443741e-01
3,49,5.7657570000e-17,1.1795013298e-01
3,51,5.6243870000e-17,1.2772286755e-01
3,53,5.5136500000e-17,1.3788264110e-01
3,55,5.0982570000e-17,1.4842945365e-01
3,57,4.7087270000e-17,1.5936330519e-01
3,59,4.5248300000e-17,1.7068419572e-01
3,61,4.1655230000e-17,1.8239212525e-01
3,63,3.9084170000e-17,1.9448709376e-01
3,65,4.0064770000e-17,2.0696910127e-01
3,67,3.8045030000e-17,2.1983814778e-01
3,69,3.4955570000e-17,2.3309423327e-01
3,71,3.4121900000e-17,2.4673735776e-01
3,73,3.1434330000e-17,2.6076752124e-01
3,75,3.0659800000e-17,2.7518472371e-01
3,77,2.9985970000e-17,2.8998896518e-01
3,79,2.7221770000e-17,3.0518024564e-01
3,81,2.6596030000e-17,3.2075856509e-01
3,83,2.5346430000e-17,3.3672392353e-01
3,85,2.3562470000e-17,3.5307632097e-01
3,87,2.4466530000e-17,3.6981575740e-01
3,89,2.2596870000e-17,3.8694223282e-01
3,91,2.1374530000e-17,4.0445574723e-01
3,93,2.3312700000e-17,4.2235630064e-01
3,95,2.0290570000e-17,4.4064389304e-01
3,97,2.3115900000e-17,4.5931852443e-01
3,99,1.0602360000e-17,4.7838019481e-01
4,0,5.1350800000e-17,-9.6759748141e-04
4,2,5.4318030000e-16,-6.7731823699e-04
4,6,8.7244030000e-16,1.0643572296e-03
4,8,3.3950070000e-16,2.5157534517e-03
4,10,2.5907970000e-16,4.3541886664e-03
4,12,2.0277630000e-16,6.5796628736e-03
4,14,1.7613730000e-16,9.1921760734e-03
4,16,1.6895500000e-16,1.2191728266e-02
4,18,1.5082770000e-16,1.5578319451e-02
4,20,1.3564530000e-16,1.9351949628e-02
4,22,1.3177300000e-16,2.3512618798e-02
4,24,1.1766570000e-16,2.8060326961e-02
4,26,1.1094730000e-16,3.2995074116e-02
4,28,1.0655230000e-16,3.8316860264e-02
4,30,9.5982800000e-17,4.4025685404e-02
4,32,9.1750430000e-17,5.0121549537e-02
4,34,9.0354170000e-17,5.6604452663e-02
4,36,8.4184830000e-17,6.3474394781e-02
4,38,8.0559800000e-17,7.0731375891e-02
4,40,7.9440570000e-17,7.8375395994e-02
4,42,7.2995800000e-17,8.6406455090e-02
4,44,6.8723930000e-17,9.4824553178e-02
4,46,6.6402530000e-17,1.0362969026e-01
4,48,6.1105270000e-17,1.1282186633e-01
4,50,5.7119200000e-17,1.2240108140e-01
4,52,5.6659700000e-17,1.3236733546e-01
4,54,5.4903000000e-17,1.4272062851e-01
4,56,4.8458370000e-17,1.5346096055e-01
4,58,4.5425430000e-17,1.6458833159e-01
4,60,4.3552130000e-17,1.7610274162e-01
4,62,4.0496030000e-17,1.8800419064e-01
4,64,3.8070570000e-17,2.0029267865e-01
4,66,3.9279400000e-17,2.1296820566e-01
4,68,3.7577730000e-17,2.2603077166e-01
4,70,3.4115330000e-17,2.3948037665e-01
4,72,3.4638370000e-17,2.5331702063e-01
4,74,3.1779570000e-17,2.6754070361e-01
4,76,2.9420330000e-17,2.8215142558e-01
4,78,2.8743570000e-17,2.9714918654e-01
4,80,2.6546770000e-17,3.1253398650e-01
4,82,2.5601300000e-17,3.2830582544e-01
4,84,2.4920870000e-17,3.4446470338e-01
4,86,2.2886530000e-17,3.6101062031e-01
4,88,2.3558430000e-17,3.7794357624e-01
4,90,2.2021870000e-17,3.9526357116e-01
4,92,2.0844370000e-17,4.1297060507e-01
4,94,2.2432500000e-17,4.3106467797e-01
4,96,1.9690200000e-17,4.4954578986e-01
4,98,2.2124070000e-17,4.6841394075e-01
4,100,9.4371570000e-18,4.8766913063e-01
5,1,1.1336870000e-16,-1.3546364740e-03
5,3,5.8998270000e-16,-8.7083773327e-04
5,7,8.5465330000e-16,1.2578767258e-03
5,9,3.3621400000e-16,2.9027924442e-03
5,11,2.4010130000e-16,4.9347471552e-03
5,13,1.9844370000e-16,7.3537408587e-03
5,15,1.7471900000e-16,1.0159773555e-02
5,17,1.6686500000e-16,1.3352845243e-02
5,19,1.4664770000e-16,1.6932955925e-02
5,21,1.3005200000e-16,2.0900105599e-02
5,23,1.2862430000e-16,2.5254294265e-02
5,25,1.2020900000e-16,2.9995521924e-02
5,27,1.0592560000e-16,3.5123788575e-02
5,29,1.0301760000e-16,4.0639094219e-02
5,31,9.8283670000e-17,4.6541438856e-02
5,33,9.0366670000e-17,5.2830822485e-02
5,35,8.8776430000e-17,5.9507245107e-02
5,37,8.5258630000e-17,6.6570706721e-02
5,39,7.8319370000e-17,7.4021207328e-02
5,41,7.6081030000e-17,8.1858746927e-02
5,43,7.3609270000e-17,9.0083325519e-02
5,45,6.7295800000e-17,9.8694943104e-02
5,47,6.4832700000e-17,1.0769359968e-01
5,49,6.0593330000e-17,1.1707929525e-01
5,51,5.7953470000e-17,1.2685202981e-01
5,53,5.7315870000e-17,1.3701180337e-01
5,55,5.1473900000e-17,1.4755861592e-01
5,57,4.6857900000e-17,1.5849246746e-01
5,59,4.5469430000e-17,1.6981335799e-01
5,61,4.2356730000e-17,1.8152128751e-01
5,63,3.9182630000e-17,1.9361625603e-01
5,65,4.0453630000e-17,2.0609826354e-01
5,67,3.7897930000e-17,2.1896731004e-01
5,69,3.5749030000e-17,2.3222339554e-01
5,71,3.6417070000e-17,2.4586652003e-01
5,73,3.2592600000e-17,2.5989668351e-01
5,75,3.0036730000e-17,2.7431388598e-01
5,77,2.9814970000e-17,2.8911812745e-01
5,79,2.7691870000e-17,3.0430940790e-01
5,81,2.7215000000e-17,3.1988772735e-01
5,83,2.5735800000e-17,3.3585308580e-01
5,85,2.3815770000e-17,3.5220548323e-01
5,87,2.4906430000e-17,3.6894491966e-01
5,89,2.2539830000e-17,3.8607139508e-01
5,91,2.1556970000e-17,4.0358490950e-01
5,93,2.3277270000e-17,4.2148546290e-01
5,95,2.0567970000e-17,4.3977305530e-01
5,97,2.3164030000e-17,4.5844768669e-01
5,99,1.0646660000e-17,4.7750935708e-01
6,0,2.6478700000e-17,-2.0319547110e-03
6,2,1.4694100000e-16,-1.7416754665e-03
6,4,6.0483000000e-16,-1.0643572296e-03
6,8,8.4277400000e-16,1.4513962221e-03
6,10,3.2026030000e-16,3.2898314368e-03
6,12,2.3686200000e-16,5.5153056441e-03
6,14,1.9589800000e-16,8.1278188439e-03
6,16,1.6885900000e-16,1.1127371036e-02
6,18,1.6534830000e-16,1.4513962221e-02
6,20,1.4281700000e-16,1.8287592399e-02
6,22,1.2834670000e-16,2.2448261569e-02
6,24,1.3192330000e-16,2.6995969731e-02
6,26,1.1491500000e-16,3.1930716887e-02
6,28,1.0286330000e-16,3.7252503034e-02
6,30,1.0659140000e-16,4.2961328175e-02
6,32,9.5046600000e-17,4.9057192308e-02
6,34,8.5810170000e-17,5.5540095433e-02
6,36,9.0244800000e-17,6.2410037551e-02
6,38,8.3706900000e-17,6.9667018662e-02
6,40,7.5383970000e-17,7.7311038765e-02
6,42,7.8063030000e-17,8.5342097861e-02
6,44,7.2656300000e-17,9.3760195949e-02
6,46,6.4883530000e-17,1.0256533303e-01
6,48,6.3155100000e-17,1.1175750910e-01
6,50,5.9722800000e-17,1.2133672417e-01
6,52,5.7022870000e-17,1.3130297823e-01
6,54,5.4688670000e-17,1.4165627128e-01
6,56,5.0541200000e-17,1.5239660332e-01
6,58,4.8206600000e-17,1.6352397436e-01
6,60,4.5826000000e-17,1.7503838439e-01
6,62,4.0994030000e-17,1.8693983341e-01
6,64,3.8942770000e-17,1.9922832142e-01
6,66,3.8907370000e-17,2.1190384843e-01
6,68,3.6947400000e-17,2.2496641443e-01
6,70,3.5217570000e-17,2.3841601942e-01
6,72,3.4740900000e-17,2.5225266340e-01
6,74,3.1634130000e-17,2.6647634638e-01
6,76,2.8852070000e-17,2.8108706835e-01
6,78,2.9123170000e-17,2.9608482931e-01
6,80,2.7522500000e-17,3.1146962927e-01
6,82,2.6299500000e-17,3.2724146821e-01
6,84,2.5110800000e-17,3.4340034615e-01
6,86,2.3169300000e-17,3.5994626309e-01
6,88,2.3803700000e-17,3.7687921901e-01
6,90,2.2046870000e-17,3.9419921393e-01
6,92,2.0955000000e-17,4.1190624784e-01
6,94,2.2575870000e-17,4.3000032074e-01
6,96,1.9964230000e-17,4.4848143263e-01
6,98,2.2151930000e-17,4.6734958352e-01
6,100,9.5404270000e-18,4.8660477340e-01
7,1,6.0920270000e-17,-2.6125131998e-03
7,3,1.5931430000e-16,-2.1287144591e-03
7,5,6.2776800000e-16,-1.2578767258e-03
7,9,8.2480030000e-16,1.6449157184e-03
7,11,3.1943830000e-16,3.6768704294e-03
7,13,2.2990600000e-16,6.0958641329e-03
7,15,1.9189730000e-16,8.9018968290e-03
7,17,1.6963400000e-16,1.2094968518e-02
7,19,1.5747130000e-16,1.5675079199e-02
7,21,1.3950930000e-16,1.9642228873e-02
7,23,1.3126170000e-16,2.3996417539e-02
7,25,1.2806270000e-16,2.8737645198e-02
7,27,1.1105430000e-16,3.3865911849e-02
7,29,1.0503850000e-16,3.9381217493e-02
7,31,1.0439800000e-16,4.5283562130e-02
7,33,9.2814400000e-17,5.1572945759e-02
7,35,8.7795630000e-17,5.8249368381e-02
7,37,8.8180030000e-17,6.5312829995e-02
7,39,8.2609270000e-17,7.2763330602e-02
7,41,7.6701270000e-17,8.0600870202e-02
7,43,7.6600270000e-17,8.8825448794e-02
7,45,7.0879030000e-17,9.7437066378e-02
7,47,6.5441300000e-17,1.0643572296e-01
7,49,6.2658000000e-17,1.1582141853e-01
7,51,5.9901400000e-17,1.2559415309e-01
7,53,5.6815400000e-17,1.3575392664e-01
7,55,5.2327600000e-17,1.4630073919e-01
7,57,5.0285830000e-17,1.5723459073e-01
7,59,4.7484830000e-17,1.6855548126e-01
7,61,4.3094730000e-17,1.8026341079e-01
7,63,4.1302570000e-17,1.9235837930e-01
7,65,3.9942530000e-17,2.0484038682e-01
7,67,3.8038070000e-17,2.1770943332e-01
7,69,3.7060470000e-17,2.3096551881e-01
7,71,3.6385470000e-17,2.4460864330e-01
7,73,3.2777100000e-17,2.5863880678e-01
7,75,3.0472930000e-17,2.7305600925e-01
7,77,2.9762000000e-17,2.8786025072e-01
7,79,2.7918300000e-17,3.0305153118e-01
7,81,2.7522870000e-17,3.1862985063e-01
7,83,2.6233970000e-17,3.3459520907e-01
7,85,2.4473000000e-17,3.5094760651e-01
7,87,2.5151200000e-17,3.6768704294e-01
7,89,2.2814330000e-17,3.8481351836e-01
7,91,2.1584770000e-17,4.0232703277e-01
7,93,2.3331070000e-17,4.2022758618e-01
7,95,2.0881470000e-17,4.3851517858e-01
7,97,2.3244870000e-17,4.5718980997e-01
7,99,1.0717120000e-17,4.7625148035e-01
8,0,1.5735000000e-17,-3.4833509331e-03
8,2,7.8775700000e-17,-3.1930716887e-03
8,4,1.8032300000e-16,-2.5157534517e-03
8,6,6.4568730000e-16,-1.4513962221e-03
8,10,8.1768370000e-16,1.8384352147e-03
8,12,3.1391770000e-16,4.0639094219e-03
8,14,2.2498500000e-16,6.6764226217e-03
8,16,1.8981330000e-16,9.6759748141e-03
8,18,1.6453170000e-16,1.3062565999e-02
8,20,1.5307130000e-16,1.6836196177e-02
8,22,1.3896170000e-16,2.0996865347e-02
8,24,1.2652470000e-16,2.5544573509e-02
8,26,1.2177830000e-16,3.0479320664e-02
8,28,1.1094070000e-16,3.5801106812e-02
8,30,1.0293000000e-16,4.1509931953e-02
8,32,1.0103930000e-16,4.7605796085e-02
8,34,9.4872270000e-17,5.4088699211e-02
8,36,8.7136130000e-17,6.0958641329e-02
8,38,8.5299230000e-17,6.8215622440e-02
8,40,8.2101570000e-17,7.5859642543e-02
8,42,7.7459670000e-17,8.3890701638e-02
8,44,7.3791000000e-17,9.2308799727e-02
8,46,7.0147700000e-17,1.0111393681e-01
8,48,6.5447670000e-17,1.1030611288e-01
8,50,6.1302970000e-17,1.1988532795e-01
8,52,5.9125130000e-17,1.2985158201e-01
8,54,5.4869770000e-17,1.4020487506e-01
8,56,5.2032700000e-17,1.5094520710e-01
8,58,4.9086030000e-17,1.6207257814e-01
8,60,4.5303800000e-17,1.7358698817e-01
8,62,4.3142630000e-17,1.8548843719e-01
8,64,4.0338930000e-17,1.9777692520e-01
8,66,3.9095870000e-17,2.1045245221e-01
8,68,3.8371430000e-17,2.2351501821e-01
8,70,3.6144570000e-17,2.3696462320e-01
8,72,3.4820270000e-17,2.5080126718e-01
8,74,3.2978900000e-17,2.6502495016e-01
8,76,3.0324630000e-17,2.7963567213e-01
8,78,2.9216100000e-17,2.9463343309e-01
8,80,2.7251470000e-17,3.1001823304e-01
8,82,2.5995370000e-17,3.2579007199e-01
8,84,2.5479770000e-17,3.4194894993e-01
8,86,2.3738830000e-17,3.5849486686e-01
8,88,2.4216270000e-17,3.7542782279e-01
8,90,2.2267400000e-17,3.9274781771e-01
8,92,2.1053730000e-17,4.1045485162e-01
8,94,2.2663830000e-17,4.2854892452e-01
8,96,2.0300270000e-17,4.4703003641e-01
8,98,2.2192970000e-17,4.6589818730e-01
8,100,9.6297900000e-18,4.8515337718e-01
9,1,3.6204230000e-17,-4.2574289182e-03
9,3,9.8733970000e-17,-3.7736301775e-03
9,5,1.9538470000e-16,-2.9027924442e-03
9,7,6.5255030000e-16,-1.6449157184e-03
9,11,7.4018400000e-16,2.0319547110e-03
9,13,2.6705000000e-16,4.4509484145e-03
9,15,1.9905970000e-16,7.2569811106e-03
9,17,1.6334130000e-16,1.0450052799e-02
9,19,1.3959800000e-16,1.4030163480e-02
9,21,1.3500470000e-16,1.7997313154e-02
9,23,1.2082000000e-16,2.2351501821e-02
9,25,1.1090000000e-16,2.7092729480e-02
9,27,1.0870930000e-16,3.2220996131e-02
9,29,1.0001020000e-16,3.7736301775e-02
9,31,9.1524530000e-17,4.3638646412e-02
9,33,9.2138600000e-17,4.9928030041e-02
9,35,8.4120830000e-17,5.6604452663e-02
9,37,7.8506400000e-17,6.3667914277e-02
9,39,7.9986900000e-17,7.1118414884e-02
9,41,7.4694800000e-17,7.8955954483e-02
9,43,7.1124700000e-17,8.7180533075e-02
9,45,6.8510030000e-17,9.5792150660e-02
9,47,6.4965970000e-17,1.0479080724e-01
9,49,5.9635870000e-17,1.1417650281e-01
9,51,5.6730100000e-17,1.2394923737e-01
9,53,5.4748300000e-17,1.3410901092e-01
9,55,5.0874700000e-17,1.4465582347e-01
9,57,4.8155330000e-17,1.5558967501e-01
9,59,4.4622200000e-17,1.6691056554e-01
9,61,4.2658830000e-17,1.7861849507e-01
9,63,4.1026670000e-17,1.9071346359e-01
9,65,3.8099570000e-17,2.0319547110e-01
9,67,3.7172770000e-17,2.1606451760e-01
9,69,3.6660870000e-17,2.2932060309e-01
9,71,3.4802170000e-17,2.4296372758e-01
9,73,3.2885300000e-17,2.5699389106e-01
9,75,3.1151200000e-17,2.7141109354e-01
9,77,3.0062200000e-17,2.8621533500e-01
9,79,2.7352470000e-17,3.0140661546e-01
9,81,2.6194070000e-17,3.1698493491e-01
9,83,2.5311130000e-17,3.3295029335e-01
9,85,2.4011300000e-17,3.4930269079e-01
9,87,2.4646830000e-17,3.6604212722e-01
9,89,2.2421700000e-17,3.8316860264e-01
9,91,2.1526830000e-17,4.0068211705e-01
9,93,2.3045130000e-17,4.1858267046e-01
9,95,2.0832630000e-17,4.3687026286e-01
9,97,2.2662730000e-17,4.5554489425e-01
9,99,1.0431650000e-17,4.7460656463e-01
10,0,8.9287970000e-18,-5.3217861478e-03
10,2,5.5613430000e-17,-5.0315069033e-03
10,4,1.1166330000e-16,-4.3541886664e-03
10,6,1.9910570000e-16,-3.2898314368e-03
10,8,6.6351930000e-16,-1.8384352147e-03
10,12,6.8197600000e-16,2.2254742072e-03
10,14,2.4597800000e-16,4.8379874071e-03
10,16,1.7740900000e-16,7.8375395994e-03
10,18,1.4308270000e-16,1.1224130784e-02
10,20,1.2405770000e-16,1.4997760962e-02
10,22,1.1844100000e-16,1.9158430132e-02
10,24,1.0559990000e-16,2.3706138295e-02
10,26,9.7881630000e-17,2.8640885450e-02
10,28,9.5921570000e-17,3.3962671598e-02
10,30,8.6274570000e-17,3.9671496738e-02
10,32,8.1346400000e-17,4.5767360871e-02
10,34,8.0514030000e-17,5.2250263996e-02
10,36,7.3302270000e-17,5.9120206114e-02
10,38,6.8013100000e-17,6.6377187225e-02
10,40,6.9038100000e-17,7.4021207328e-02
10,42,6.5152930000e-17,8.2052266424e-02
10,44,6.0022370000e-17,9.0470364512e-02
10,46,5.8475770000e-17,9.9275501593e-02
10,48,5.6075730000e-17,1.0846767767e-01
10,50,5.1505700000e-17,1.1804689273e-01
10,52,4.7910800000e-17,1.2801314679e-01
10,54,4.6734970000e-17,1.3836643984e-01
10,56,4.5424600000e-17,1.4910677189e-01
10,58,4.1292270000e-17,1.6023414292e-01
10,60,3.9154230000e-17,1.7174855295e-01
10,62,3.7656470000e-17,1.8365000197e-01
10,64,3.4956970000e-17,1.9593848999e-01
10,66,3.2741000000e-17,2.0861401699e-01
10,68,3.1755370000e-17,2.2167658299e-01
10,70,3.1089370000e-17,2.3512618798e-01
10,72,3.0171900000e-17,2.4896283197e-01
10,74,2.9235030000e-17,2.6318651494e-01
10,76,2.7111370000e-17,2.7779723691e-01
10,78,2.5898130000e-17,2.9279499788e-01
10,80,2.3947030000e-17,3.0817979783e-01
10,82,2.2742330000e-17,3.2395163678e-01
10,84,2.2095800000e-17,3.4011051472e-01
10,86,2.1053600000e-17,3.5665643165e-01
10,88,2.1259670000e-17,3.7358938757e-01
10,90,1.9663200000e-17,3.9090938249e-01
10,92,1.8714370000e-17,4.0861641640e-01
10,94,1.9927200000e-17,4.2671048930e-01
10,96,1.8268300000e-17,4.4519160120e-01
10,98,1.9009130000e-17,4.6405975209e-01
10,100,8.1302070000e-18,4.8331494197e-01
11,1,2.7023070000e-17,-6.2893836292e-03
11,3,6.9598930000e-17,-5.8055848885e-03
11,5,1.1556970000e-16,-4.9347471552e-03
11,7,2.0932770000e-16,-3.6768704294e-03
11,9,6.1307630000e-16,-2.0319547110e-03
11,13,6.3895800000e-16,2.4189937035e-03
11,15,2.3014830000e-16,5.2250263996e-03
11,17,1.6012800000e-16,8.4180980883e-03
11,19,1.3104330000e-16,1.1998208770e-02
11,21,1.1487250000e-16,1.5965358443e-02
11,23,1.1292400000e-16,2.0319547110e-02
11,25,9.8750170000e-17,2.5060774769e-02
11,27,8.9838170000e-17,3.0189041420e-02
11,29,9.0286230000e-17,3.5704347064e-02
11,31,8.1228830000e-17,4.1606691701e-02
11,33,7.3112530000e-17,4.7896075330e-02
11,35,7.3811470000e-17,5.4572497952e-02
11,37,6.9668930000e-17,6.1635959566e-02
11,39,6.2210170000e-17,6.9086460173e-02
11,41,6.2708830000e-17,7.6923999772e-02
11,43,6.0594300000e-17,8.5148578364e-02
11,45,5.4647800000e-17,9.3760195949e-02
11,47,5.4160930000e-17,1.0275885253e-01
11,49,5.2079630000e-17,1.1214454810e-01
11,51,4.4980870000e-17,1.2191728266e-01
11,53,4.2194500000e-17,1.3207705621e-01
11,55,4.2429100000e-17,1.4262386876e-01
11,57,3.8721000000e-17,1.5355772030e-01
11,59,3.5823770000e-17,1.6487861083e-01
11,61,3.4281170000e-17,1.7658654036e-01
11,63,3.1554270000e-17,1.8868150888e-01
