# O-CO2 state-resolved inelastic channels at energy index 30
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,65,5.8541170000e-17,2.0745290001e-01
1,67,5.1858230000e-17,2.2032194652e-01
1,69,5.2831970000e-17,2.3357803201e-01
1,71,4.9052430000e-17,2.4722115650e-01
1,73,5.1179500000e-17,2.6125131998e-01
1,75,4.4060970000e-17,2.7566852245e-01
1,77,4.7002370000e-17,2.9047276392e-01
1,79,4.8096330000e-17,3.0566404438e-01
1,81,4.7435470000e-17,3.2124236383e-01
1,83,4.2397830000e-17,3.3720772227e-01
1,85,4.4214400000e-17,3.5356011971e-01
1,87,4.1806370000e-17,3.7029955614e-01
1,89,4.4414100000e-17,3.8742603156e-01
1,91,4.5123730000e-17,4.0493954597e-01
1,93,4.3126930000e-17,4.2284009938e-01
1,95,3.5787930000e-17,4.4112769178e-01
1,97,4.2182270000e-17,4.5980232317e-01
1,99,6.6725730000e-17,4.7886399355e-01
2,0,1.4818630000e-16,-2.9027924442e-04
2,4,5.1821700000e-16,6.7731823699e-04
2,6,2.3175000000e-16,1.7416754665e-03
2,8,1.9357830000e-16,3.1930716887e-03
2,10,1.5906200000e-16,5.0315069033e-03
2,12,1.3620270000e-16,7.2569811106e-03
2,14,1.2530970000e-16,9.8694943104e-03
2,16,1.1733170000e-16,1.2869046503e-02
2,18,1.0350710000e-16,1.6255637688e-02
2,20,1.0073780000e-16,2.0029267865e-02
2,22,9.4081170000e-17,2.4189937035e-02
2,24,8.9367670000e-17,2.8737645198e-02
2,26,8.4589130000e-17,3.3672392353e-02
2,28,8.4459230000e-17,3.8994178501e-02
2,30,7.6296600000e-17,4.4703003641e-02
2,32,7.5339030000e-17,5.0798867774e-02
2,34,7.4204500000e-17,5.7281770900e-02
2,36,7.1104130000e-17,6.4151713018e-02
2,38,7.0219330000e-17,7.1408694128e-02
2,40,6.7245930000e-17,7.9052714231e-02
2,42,6.5520430000e-17,8.7083773327e-02
2,44,6.6395730000e-17,9.5501871415e-02
2,46,6.1752670000e-17,1.0430700850e-01
2,48,6.2178270000e-17,1.1349918457e-01
2,50,6.1067430000e-17,1.2307839964e-01
2,52,5.9663500000e-17,1.3304465369e-01
2,54,5.6529330000e-17,1.4339794675e-01
2,56,5.8464770000e-17,1.5413827879e-01
2,58,5.9559200000e-17,1.6526564983e-01
2,60,5.6695570000e-17,1.7678005985e-01
2,62,5.8103230000e-17,1.8868150888e-01
2,64,5.6981200000e-17,2.0096999689e-01
2,66,5.4417030000e-17,2.1364552390e-01
2,68,5.4163630000e-17,2.2670808989e-01
2,70,5.7328670000e-17,2.4015769489e-01
2,72,4.8150930000e-17,2.5399433887e-01
2,74,5.0066170000e-17,2.6821802185e-01
2,76,4.8330330000e-17,2.8282874382e-01
2,78,4.9090670000e-17,2.9782650478e-01
2,80,4.8634500000e-17,3.1321130473e-01
2,82,4.8224430000e-17,3.2898314368e-01
2,84,4.3217870000e-17,3.4514202162e-01
2,86,4.3557270000e-17,3.6168793855e-01
2,88,4.1621370000e-17,3.7862089448e-01
2,90,4.3381770000e-17,3.9594088939e-01
2,92,4.3536730000e-17,4.1364792330e-01
2,94,4.1628270000e-17,4.3174199621e-01
2,96,3.4875000000e-17,4.5022310810e-01
2,98,4.1999170000e-17,4.6909125899e-01
2,100,6.5253330000e-17,4.8834644887e-01
3,1,2.3857000000e-16,-4.8379874071e-04
3,5,4.9409330000e-16,8.7083773327e-04
3,7,2.1808530000e-16,2.1287144591e-03
3,9,1.8982530000e-16,3.7736301775e-03
3,11,1.5298530000e-16,5.8055848885e-03
3,13,1.2501030000e-16,8.2245785920e-03
3,15,1.2636470000e-16,1.1030611288e-02
3,17,1.1415930000e-16,1.4223682977e-02
3,19,9.6904200000e-17,1.7803793658e-02
3,21,1.0408980000e-16,2.1770943332e-02
3,23,9.5577630000e-17,2.6125131998e-02
3,25,8.4670870000e-17,3.0866359657e-02
3,27,8.7147770000e-17,3.5994626309e-02
3,29,8.1710070000e-17,4.1509931953e-02
3,31,7.2319100000e-17,4.7412276589e-02
3,33,7.5903700000e-17,5.3701660218e-02
3,35,7.2582330000e-17,6.0378082840e-02
3,37,6.8670070000e-17,6.7441544454e-02
3,39,7.0053870000e-17,7.4892045061e-02
3,41,6.5149700000e-17,8.2729584661e-02
3,43,6.8238870000e-17,9.0954163253e-02
3,45,6.2948200000e-17,9.9565780837e-02
3,47,6.2197900000e-17,1.0856443741e-01
3,49,6.2783230000e-17,1.1795013298e-01
3,51,6.3980770000e-17,1.2772286755e-01
3,53,5.5692100000e-17,1.3788264110e-01
3,55,5.8378730000e-17,1.4842945365e-01
3,57,5.9164400000e-17,1.5936330519e-01
3,59,5.6784930000e-17,1.7068419572e-01
3,61,5.5907200000e-17,1.8239212525e-01
3,63,5.9757070000e-17,1.9448709376e-01
3,65,6.0073700000e-17,2.0696910127e-01
3,67,5.3778870000e-17,2.1983814778e-01
3,69,5.7653070000e-17,2.3309423327e-01
3,71,5.1705630000e-17,2.4673735776e-01
3,73,5.1944600000e-17,2.6076752124e-01
3,75,4.7941300000e-17,2.7518472371e-01
3,77,4.8776930000e-17,2.8998896518e-01
3,79,4.8645530000e-17,3.0518024564e-01
3,81,5.1210530000e-17,3.2075856509e-01
3,83,4.5527470000e-17,3.3672392353e-01
3,85,4.5833070000e-17,3.5307632097e-01
3,87,4.4429200000e-17,3.6981575740e-01
3,89,4.5700500000e-17,3.8694223282e-01
3,91,4.4781630000e-17,4.0445574723e-01
3,93,4.2438600000e-17,4.2235630064e-01
3,95,3.6429130000e-17,4.4064389304e-01
3,97,4.1726500000e-17,4.5931852443e-01
3,99,6.6312470000e-17,4.7838019481e-01
4,0,2.7409600000e-17,-9.6759748141e-04
4,2,2.8795230000e-16,-6.7731823699e-04
4,6,4.7699370000e-16,1.0643572296e-03
4,8,2.1723000000e-16,2.5157534517e-03
4,10,1.8480470000e-16,4.3541886664e-03
4,12,1.4672830000e-16,6.5796628736e-03
4,14,1.2796500000e-16,9.1921760734e-03
4,16,1.2303900000e-16,1.2191728266e-02
4,18,1.0870200000e-16,1.5578319451e-02
4,20,9.8039800000e-17,1.9351949628e-02
4,22,9.8628870000e-17,2.3512618798e-02
4,24,8.6494830000e-17,2.8060326961e-02
4,26,8.5198400000e-17,3.2995074116e-02
4,28,8.4212100000e-17,3.8316860264e-02
4,30,7.7122930000e-17,4.4025685404e-02
4,32,7.5243200000e-17,5.0121549537e-02
4,34,7.4657270000e-17,5.6604452663e-02
4,36,7.2934870000e-17,6.3474394781e-02
4,38,6.8255730000e-17,7.0731375891e-02
4,40,6.9522230000e-17,7.8375395994e-02
4,42,6.3551200000e-17,8.6406455090e-02
4,44,6.5876130000e-17,9.4824553178e-02
4,46,6.3739370000e-17,1.0362969026e-01
4,48,6.1042100000e-17,1.1282186633e-01
4,50,6.0526830000e-17,1.2240108140e-01
4,52,6.1228200000e-17,1.3236733546e-01
4,54,5.6937630000e-17,1.4272062851e-01
4,56,5.9556330000e-17,1.5346096055e-01
4,58,5.7891430000e-17,1.6458833159e-01
4,60,5.5868700000e-17,1.7610274162e-01
4,62,5.5145830000e-17,1.8800419064e-01
4,64,5.7353200000e-17,2.0029267865e-01
4,66,5.7317970000e-17,2.1296820566e-01
4,68,5.5556800000e-17,2.2603077166e-01
4,70,5.8074170000e-17,2.3948037665e-01
4,72,5.1389800000e-17,2.5331702063e-01
4,74,5.0917430000e-17,2.6754070361e-01
4,76,4.8186330000e-17,2.8215142558e-01
4,78,4.7958200000e-17,2.9714918654e-01
4,80,4.7715330000e-17,3.1253398650e-01
4,82,4.8698930000e-17,3.2830582544e-01
4,84,4.4315730000e-17,3.4446470338e-01
4,86,4.5873870000e-17,3.6101062031e-01
4,88,4.1245970000e-17,3.7794357624e-01
4,90,4.5424270000e-17,3.9526357116e-01
4,92,4.5704200000e-17,4.1297060507e-01
4,94,4.2138230000e-17,4.3106467797e-01
4,96,3.4451430000e-17,4.4954578986e-01
4,98,4.2469430000e-17,4.6841394075e-01
4,100,6.5867770000e-17,4.8766913063e-01
5,1,6.8336530000e-17,-1.3546364740e-03
5,3,3.1449830000e-16,-8.7083773327e-04
5,7,4.7082630000e-16,1.2578767258e-03
5,9,2.1175530000e-16,2.9027924442e-03
5,11,1.7764670000e-16,4.9347471552e-03
5,13,1.4518400000e-16,7.3537408587e-03
5,15,1.2461930000e-16,1.0159773555e-02
5,17,1.1817530000e-16,1.3352845243e-02
5,19,1.0602890000e-16,1.6932955925e-02
5,21,9.9149430000e-17,2.0900105599e-02
5,23,9.6534430000e-17,2.5254294265e-02
5,25,8.8176930000e-17,2.9995521924e-02
5,27,8.4605630000e-17,3.5123788575e-02
5,29,8.2141830000e-17,4.0639094219e-02
5,31,7.8870300000e-17,4.6541438856e-02
5,33,7.1552070000e-17,5.2830822485e-02
5,35,7.5545530000e-17,5.9507245107e-02
5,37,6.9518070000e-17,6.6570706721e-02
5,39,6.8042300000e-17,7.4021207328e-02
5,41,6.4668200000e-17,8.1858746927e-02
5,43,6.7339070000e-17,9.0083325519e-02
5,45,6.4342730000e-17,9.8694943104e-02
5,47,6.3894800000e-17,1.0769359968e-01
5,49,6.4383230000e-17,1.1707929525e-01
5,51,6.3120330000e-17,1.2685202981e-01
5,53,6.0081270000e-17,1.3701180337e-01
5,55,6.0204430000e-17,1.4755861592e-01
5,57,5.9623230000e-17,1.5849246746e-01
5,59,5.8204170000e-17,1.6981335799e-01
5,61,5.7636800000e-17,1.8152128751e-01
5,63,5.7216870000e-17,1.9361625603e-01
5,65,5.9382570000e-17,2.0609826354e-01
5,67,5.7365470000e-17,2.1896731004e-01
5,69,5.7493530000e-17,2.3222339554e-01
5,71,5.2839600000e-17,2.4586652003e-01
5,73,5.3296630000e-17,2.5989668351e-01
5,75,4.7671970000e-17,2.7431388598e-01
5,77,4.8872400000e-17,2.8911812745e-01
5,79,4.8818430000e-17,3.0430940790e-01
5,81,5.0996500000e-17,3.1988772735e-01
5,83,4.4652070000e-17,3.3585308580e-01
5,85,4.5412630000e-17,3.5220548323e-01
5,87,4.4153070000e-17,3.6894491966e-01
5,89,4.5894330000e-17,3.8607139508e-01
5,91,4.5055530000e-17,4.0358490950e-01
5,93,4.1942100000e-17,4.2148546290e-01
5,95,3.5937800000e-17,4.3977305530e-01
5,97,4.2850270000e-17,4.5844768669e-01
5,99,6.6400230000e-17,4.7750935708e-01
6,0,1.8424170000e-17,-2.0319547110e-03
6,2,8.9177330000e-17,-1.7416754665e-03
6,4,3.3032370000e-16,-1.0643572296e-03
6,8,4.6193230000e-16,1.4513962221e-03
6,10,2.0572870000e-16,3.2898314368e-03
6,12,1.7841670000e-16,5.5153056441e-03
6,14,1.4142030000e-16,8.1278188439e-03
6,16,1.2053030000e-16,1.1127371036e-02
6,18,1.1682100000e-16,1.4513962221e-02
6,20,1.0567360000e-16,1.8287592399e-02
6,22,9.3344270000e-17,2.2448261569e-02
6,24,9.5305600000e-17,2.6995969731e-02
6,26,8.7645200000e-17,3.1930716887e-02
6,28,8.2080300000e-17,3.7252503034e-02
6,30,8.3315130000e-17,4.2961328175e-02
6,32,7.5972070000e-17,4.9057192308e-02
6,34,7.1674200000e-17,5.5540095433e-02
6,36,7.5340970000e-17,6.2410037551e-02
6,38,6.8798670000e-17,6.9667018662e-02
6,40,6.6375030000e-17,7.7311038765e-02
6,42,6.6341570000e-17,8.5342097861e-02
6,44,6.5786530000e-17,9.3760195949e-02
6,46,6.2585930000e-17,1.0256533303e-01
6,48,6.1427670000e-17,1.1175750910e-01
6,50,6.0456630000e-17,1.2133672417e-01
6,52,6.2517630000e-17,1.3130297823e-01
6,54,6.1432200000e-17,1.4165627128e-01
6,56,5.9473930000e-17,1.5239660332e-01
6,58,5.8703500000e-17,1.6352397436e-01
6,60,5.7648300000e-17,1.7503838439e-01
6,62,5.5875300000e-17,1.8693983341e-01
6,64,5.5745100000e-17,1.9922832142e-01
6,66,5.8342430000e-17,2.1190384843e-01
6,68,5.6035400000e-17,2.2496641443e-01
6,70,5.6492370000e-17,2.3841601942e-01
6,72,5.2253200000e-17,2.5225266340e-01
6,74,5.1778970000e-17,2.6647634638e-01
6,76,4.7565370000e-17,2.8108706835e-01
6,78,5.0701970000e-17,2.9608482931e-01
6,80,4.9429200000e-17,3.1146962927e-01
6,82,4.9920130000e-17,3.2724146821e-01
6,84,4.4078400000e-17,3.4340034615e-01
6,86,4.6321830000e-17,3.5994626309e-01
6,88,4.2642930000e-17,3.7687921901e-01
6,90,4.4436970000e-17,3.9419921393e-01
6,92,4.5649970000e-17,4.1190624784e-01
6,94,4.1967900000e-17,4.3000032074e-01
6,96,3.4936630000e-17,4.4848143263e-01
6,98,4.1649100000e-17,4.6734958352e-01
6,100,6.5233870000e-17,4.8660477340e-01
7,1,4.2909330000e-17,-2.6125131998e-03
7,3,1.0183270000e-16,-2.1287144591e-03
7,5,3.4539270000e-16,-1.2578767258e-03
7,9,4.5520400000e-16,1.6449157184e-03
7,11,2.0761970000e-16,3.6768704294e-03
7,13,1.7389530000e-16,6.0958641329e-03
7,15,1.4038800000e-16,8.9018968290e-03
7,17,1.1908800000e-16,1.2094968518e-02
7,19,1.1470530000e-16,1.5675079199e-02
7,21,1.0364380000e-16,1.9642228873e-02
7,23,9.4542170000e-17,2.3996417539e-02
7,25,9.2278370000e-17,2.8737645198e-02
7,27,8.5457730000e-17,3.3865911849e-02
7,29,8.2040200000e-17,3.9381217493e-02
7,31,8.1043030000e-17,4.5283562130e-02
7,33,7.5974600000e-17,5.1572945759e-02
7,35,7.4300670000e-17,5.8249368381e-02
7,37,7.2447270000e-17,6.5312829995e-02
7,39,7.0657730000e-17,7.2763330602e-02
7,41,6.5206530000e-17,8.0600870202e-02
7,43,6.9075400000e-17,8.8825448794e-02
7,45,6.5496400000e-17,9.7437066378e-02
7,47,6.1772900000e-17,1.0643572296e-01
7,49,6.3054530000e-17,1.1582141853e-01
7,51,6.3439930000e-17,1.2559415309e-01
7,53,5.9717100000e-17,1.3575392664e-01
7,55,6.0628430000e-17,1.4630073919e-01
7,57,5.9170100000e-17,1.5723459073e-01
7,59,5.6409670000e-17,1.6855548126e-01
7,61,5.7922900000e-17,1.8026341079e-01
7,63,5.7951630000e-17,1.9235837930e-01
7,65,5.9470270000e-17,2.0484038682e-01
7,67,5.5997500000e-17,2.1770943332e-01
7,69,5.8482630000e-17,2.3096551881e-01
7,71,5.3781630000e-17,2.4460864330e-01
7,73,5.1822430000e-17,2.5863880678e-01
7,75,4.7916470000e-17,2.7305600925e-01
7,77,4.9583270000e-17,2.8786025072e-01
7,79,5.0900930000e-17,3.0305153118e-01
7,81,5.1381500000e-17,3.1862985063e-01
7,83,4.5851030000e-17,3.3459520907e-01
7,85,4.7994400000e-17,3.5094760651e-01
7,87,4.4151000000e-17,3.6768704294e-01
7,89,4.6295900000e-17,3.8481351836e-01
7,91,4.5973400000e-17,4.0232703277e-01
7,93,4.1940970000e-17,4.2022758618e-01
7,95,3.6136630000e-17,4.3851517858e-01
7,97,4.2885200000e-17,4.5718980997e-01
7,99,6.6329330000e-17,4.7625148035e-01
8,0,1.0623980000e-17,-3.4833509331e-03
8,2,5.6985000000e-17,-3.1930716887e-03
8,4,1.1508420000e-16,-2.5157534517e-03
8,6,3.5338400000e-16,-1.4513962221e-03
8,10,4.5447330000e-16,1.8384352147e-03
8,12,2.0475030000e-16,4.0639094219e-03
8,14,1.7076730000e-16,6.6764226217e-03
8,16,1.3915530000e-16,9.6759748141e-03
8,18,1.1910030000e-16,1.3062565999e-02
8,20,1.1349400000e-16,1.6836196177e-02
8,22,1.0438150000e-16,2.0996865347e-02
8,24,9.4560470000e-17,2.5544573509e-02
8,26,9.0779030000e-17,3.0479320664e-02
8,28,8.5408070000e-17,3.5801106812e-02
8,30,8.1194030000e-17,4.1509931953e-02
8,32,7.8099830000e-17,4.7605796085e-02
8,34,7.4384070000e-17,5.4088699211e-02
8,36,7.3666700000e-17,6.0958641329e-02
8,38,7.1070330000e-17,6.8215622440e-02
8,40,6.8371600000e-17,7.5859642543e-02
8,42,6.4327330000e-17,8.3890701638e-02
8,44,6.7882500000e-17,9.2308799727e-02
8,46,6.4533470000e-17,1.0111393681e-01
8,48,6.0345800000e-17,1.1030611288e-01
8,50,6.2774330000e-17,1.1988532795e-01
8,52,6.2840500000e-17,1.2985158201e-01
8,54,5.8190800000e-17,1.4020487506e-01
8,56,5.9090230000e-17,1.5094520710e-01
8,58,5.7734370000e-17,1.6207257814e-01
8,60,5.5587400000e-17,1.7358698817e-01
8,62,5.6806430000e-17,1.8548843719e-01
8,64,5.7465400000e-17,1.9777692520e-01
8,66,5.6660670000e-17,2.1045245221e-01
8,68,5.6423630000e-17,2.2351501821e-01
8,70,5.9227300000e-17,2.3696462320e-01
8,72,5.3249800000e-17,2.5080126718e-01
8,74,5.2354070000e-17,2.6502495016e-01
8,76,4.9080570000e-17,2.7963567213e-01
8,78,5.0532170000e-17,2.9463343309e-01
8,80,4.9077370000e-17,3.1001823304e-01
8,82,5.0118770000e-17,3.2579007199e-01
8,84,4.5037230000e-17,3.4194894993e-01
8,86,4.6962430000e-17,3.5849486686e-01
8,88,4.3121800000e-17,3.7542782279e-01
8,90,4.4774730000e-17,3.9274781771e-01
8,92,4.5746800000e-17,4.1045485162e-01
8,94,4.2125130000e-17,4.2854892452e-01
8,96,3.5777970000e-17,4.4703003641e-01
8,98,4.2003370000e-17,4.6589818730e-01
8,100,6.5310400000e-17,4.8515337718e-01
9,1,2.4975970000e-17,-4.2574289182e-03
9,3,7.0008400000e-17,-3.7736301775e-03
9,5,1.2269370000e-16,-2.9027924442e-03
9,7,3.5953470000e-16,-1.6449157184e-03
9,11,4.0562230000e-16,2.0319547110e-03
9,13,1.7466500000e-16,4.4509484145e-03
9,15,1.5225870000e-16,7.2569811106e-03
9,17,1.2017500000e-16,1.0450052799e-02
9,19,1.0256580000e-16,1.4030163480e-02
9,21,1.0092060000e-16,1.7997313154e-02
9,23,9.1074300000e-17,2.2351501821e-02
9,25,8.0103600000e-17,2.7092729480e-02
9,27,8.3686200000e-17,3.2220996131e-02
9,29,7.4760070000e-17,3.7736301775e-02
9,31,7.1597770000e-17,4.3638646412e-02
9,33,6.9882470000e-17,4.9928030041e-02
9,35,6.8374030000e-17,5.6604452663e-02
9,37,6.3002630000e-17,6.3667914277e-02
9,39,6.5946700000e-17,7.1118414884e-02
9,41,6.0930230000e-17,7.8955954483e-02
9,43,6.0157470000e-17,8.7180533075e-02
9,45,6.0829800000e-17,9.5792150660e-02
9,47,5.7107870000e-17,1.0479080724e-01
9,49,5.8260030000e-17,1.1417650281e-01
9,51,5.8208230000e-17,1.2394923737e-01
9,53,5.6404230000e-17,1.3410901092e-01
9,55,5.4227070000e-17,1.4465582347e-01
9,57,5.6386270000e-17,1.5558967501e-01
9,59,5.1324630000e-17,1.6691056554e-01
9,61,5.3162170000e-17,1.7861849507e-01
9,63,5.4688670000e-17,1.9071346359e-01
9,65,5.4167870000e-17,2.0319547110e-01
9,67,5.0449970000e-17,2.1606451760e-01
9,69,5.4563970000e-17,2.2932060309e-01
9,71,5.1126430000e-17,2.4296372758e-01
9,73,4.9251100000e-17,2.5699389106e-01
9,75,4.6723130000e-17,2.7141109354e-01
9,77,4.7972700000e-17,2.8621533500e-01
9,79,4.5919300000e-17,3.0140661546e-01
9,81,4.6550170000e-17,3.1698493491e-01
9,83,4.2649700000e-17,3.3295029335e-01
9,85,4.5086830000e-17,3.4930269079e-01
9,87,4.1581700000e-17,3.6604212722e-01
9,89,4.2903670000e-17,3.8316860264e-01
9,91,4.2553130000e-17,4.0068211705e-01
9,93,4.0118170000e-17,4.1858267046e-01
9,95,3.4005130000e-17,4.3687026286e-01
9,97,3.8910170000e-17,4.5554489425e-01
9,99,6.0441230000e-17,4.7460656463e-01
10,0,6.5220870000e-18,-5.3217861478e-03
10,2,3.7924470000e-17,-5.0315069033e-03
10,4,7.9297200000e-17,-4.3541886664e-03
10,6,1.2747170000e-16,-3.2898314368e-03
10,8,3.6809370000e-16,-1.8384352147e-03
10,12,3.7128130000e-16,2.2254742072e-03
10,14,1.5727170000e-16,4.8379874071e-03
10,16,1.3724130000e-16,7.8375395994e-03
10,18,1.0613470000e-16,1.1224130784e-02
10,20,9.3122100000e-17,1.4997760962e-02
10,22,8.9537700000e-17,1.9158430132e-02
10,24,8.0040600000e-17,2.3706138295e-02
10,26,7.2128830000e-17,2.8640885450e-02
10,28,7.3679370000e-17,3.3962671598e-02
10,30,6.8217770000e-17,3.9671496738e-02
10,32,6.2852670000e-17,4.5767360871e-02
10,34,6.3240370000e-17,5.2250263996e-02
10,36,6.0836030000e-17,5.9120206114e-02
10,38,5.5221000000e-17,6.6377187225e-02
10,40,5.7168800000e-17,7.4021207328e-02
10,42,5.2639600000e-17,8.2052266424e-02
10,44,5.3928570000e-17,9.0470364512e-02
10,46,5.2833130000e-17,9.9275501593e-02
10,48,4.8885130000e-17,1.0846767767e-01
10,50,5.2208830000e-17,1.1804689273e-01
10,52,5.2527870000e-17,1.2801314679e-01
10,54,4.8405030000e-17,1.3836643984e-01
10,56,4.8776970000e-17,1.4910677189e-01
10,58,4.8549470000e-17,1.6023414292e-01
10,60,4.5939070000e-17,1.7174855295e-01
10,62,4.6493230000e-17,1.8365000197e-01
10,64,4.6651470000e-17,1.9593848999e-01
10,66,4.6943600000e-17,2.0861401699e-01
10,68,4.5578330000e-17,2.2167658299e-01
10,70,4.7647300000e-17,2.3512618798e-01
10,72,4.4160200000e-17,2.4896283197e-01
10,74,4.3793170000e-17,2.6318651494e-01
10,76,4.1189370000e-17,2.7779723691e-01
10,78,4.1736230000e-17,2.9279499788e-01
10,80,3.9199000000e-17,3.0817979783e-01
10,82,4.0738700000e-17,3.2395163678e-01
10,84,3.7483470000e-17,3.4011051472e-01
10,86,3.9557500000e-17,3.5665643165e-01
10,88,3.4911030000e-17,3.7358938757e-01
10,90,3.6072400000e-17,3.9090938249e-01
10,92,3.5870700000e-17,4.0861641640e-01
10,94,3.4088270000e-17,4.2671048930e-01
10,96,2.9804630000e-17,4.4519160120e-01
10,98,3.3683300000e-17,4.6405975209e-01
10,100,4.7900070000e-17,4.8331494197e-01
11,1,1.7916670000e-17,-6.2893836292e-03
11,3,4.6635400000e-17,-5.8055848885e-03
11,5,8.5077270000e-17,-4.9347471552e-03
11,7,1.3554170000e-16,-3.6768704294e-03
11,9,3.3526700000e-16,-2.0319547110e-03
11,13,3.4479070000e-16,2.4189937035e-03
11,15,1.4200900000e-16,5.2250263996e-03
11,17,1.2213770000e-16,8.4180980883e-03
11,19,9.8615370000e-17,1.1998208770e-02
11,21,8.3042400000e-17,1.5965358443e-02
11,23,8.0639600000e-17,2.0319547110e-02
11,25,7.3627530000e-17,2.5060774769e-02
11,27,6.6001670000e-17,3.0189041420e-02
11,29,6.6704570000e-17,3.5704347064e-02
11,31,6.0772030000e-17,4.1606691701e-02
11,33,5.7262970000e-17,4.7896075330e-02
11,35,5.7484530000e-17,5.4572497952e-02
11,37,5.4005630000e-17,6.1635959566e-02
11,39,5.1935630000e-17,6.9086460173e-02
11,41,5.2048470000e-17,7.6923999772e-02
11,43,5.0326230000e-17,8.5148578364e-02
11,45,4.9068000000e-17,9.3760195949e-02
11,47,4.7821500000e-17,1.0275885253e-01
11,49,4.7119470000e-17,1.1214454810e-01
11,51,4.5749070000e-17,1.2191728266e-01
11,53,4.6178930000e-17,1.3207705621e-01
11,55,4.5759200000e-17,1.4262386876e-01
11,57,4.5267470000e-17,1.5355772030e-01
11,59,4.3623630000e-17,1.6487861083e-01
11,61,4.4565870000e-17,1.7658654036e-01
11,63,4.3017630000e-17,1.8868150888e-01
