# O-CO2 state-resolved inelastic channels at energy index 25
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,47,6.2372330000e-17,1.0904823616e-01
1,49,7.0402500000e-17,1.1843393172e-01
1,51,6.4215670000e-17,1.2820666629e-01
1,53,5.8815270000e-17,1.3836643984e-01
1,55,6.0178230000e-17,1.4891325239e-01
1,57,6.2324170000e-17,1.5984710393e-01
1,59,5.7518470000e-17,1.7116799446e-01
1,61,6.0211730000e-17,1.8287592399e-01
1,63,5.6552700000e-17,1.9497089250e-01
1,65,5.6623430000e-17,2.0745290001e-01
1,67,5.0388530000e-17,2.2032194652e-01
1,69,4.9751800000e-17,2.3357803201e-01
1,71,4.9976100000e-17,2.4722115650e-01
1,73,5.0245600000e-17,2.6125131998e-01
1,75,4.4379000000e-17,2.7566852245e-01
1,77,4.4377470000e-17,2.9047276392e-01
1,79,4.3072270000e-17,3.0566404438e-01
1,81,4.7848030000e-17,3.2124236383e-01
1,83,4.4832270000e-17,3.3720772227e-01
1,85,4.5209470000e-17,3.5356011971e-01
1,87,3.9958870000e-17,3.7029955614e-01
1,89,3.9150570000e-17,3.8742603156e-01
1,91,4.3840970000e-17,4.0493954597e-01
1,93,4.5316630000e-17,4.2284009938e-01
1,95,3.4674570000e-17,4.4112769178e-01
1,97,3.8965930000e-17,4.5980232317e-01
1,99,6.3181530000e-17,4.7886399355e-01
2,0,1.5975370000e-16,-2.9027924442e-04
2,4,5.5321930000e-16,6.7731823699e-04
2,6,2.3889170000e-16,1.7416754665e-03
2,8,1.9621970000e-16,3.1930716887e-03
2,10,1.6150830000e-16,5.0315069033e-03
2,12,1.4060000000e-16,7.2569811106e-03
2,14,1.2569970000e-16,9.8694943104e-03
2,16,1.2071030000e-16,1.2869046503e-02
2,18,1.0752590000e-16,1.6255637688e-02
2,20,1.0391250000e-16,2.0029267865e-02
2,22,9.7791370000e-17,2.4189937035e-02
2,24,9.1296700000e-17,2.8737645198e-02
2,26,8.5073270000e-17,3.3672392353e-02
2,28,8.4911000000e-17,3.8994178501e-02
2,30,7.7967430000e-17,4.4703003641e-02
2,32,7.7013900000e-17,5.0798867774e-02
2,34,7.5890830000e-17,5.7281770900e-02
2,36,7.1050300000e-17,6.4151713018e-02
2,38,7.1713230000e-17,7.1408694128e-02
2,40,6.7670600000e-17,7.9052714231e-02
2,42,6.6749170000e-17,8.7083773327e-02
2,44,6.7629170000e-17,9.5501871415e-02
2,46,6.3905030000e-17,1.0430700850e-01
2,48,6.2422300000e-17,1.1349918457e-01
2,50,6.4423770000e-17,1.2307839964e-01
2,52,5.9166000000e-17,1.3304465369e-01
2,54,5.6619330000e-17,1.4339794675e-01
2,56,5.9434470000e-17,1.5413827879e-01
2,58,5.9780300000e-17,1.6526564983e-01
2,60,5.6666230000e-17,1.7678005985e-01
2,62,6.1246330000e-17,1.8868150888e-01
2,64,5.8839330000e-17,2.0096999689e-01
2,66,5.5101930000e-17,2.1364552390e-01
2,68,5.2772870000e-17,2.2670808989e-01
2,70,5.3847630000e-17,2.4015769489e-01
2,72,4.8377630000e-17,2.5399433887e-01
2,74,4.9215530000e-17,2.6821802185e-01
2,76,4.7329730000e-17,2.8282874382e-01
2,78,4.7739030000e-17,2.9782650478e-01
2,80,4.3648170000e-17,3.1321130473e-01
2,82,4.7036330000e-17,3.2898314368e-01
2,84,4.3653370000e-17,3.4514202162e-01
2,86,4.4150000000e-17,3.6168793855e-01
2,88,4.0750730000e-17,3.7862089448e-01
2,90,3.9397900000e-17,3.9594088939e-01
2,92,4.2937100000e-17,4.1364792330e-01
2,94,4.4791400000e-17,4.3174199621e-01
2,96,3.5007830000e-17,4.5022310810e-01
2,98,3.8344330000e-17,4.6909125899e-01
2,100,6.1828330000e-17,4.8834644887e-01
3,1,2.5522730000e-16,-4.8379874071e-04
3,5,5.2399300000e-16,8.7083773327e-04
3,7,2.2345370000e-16,2.1287144591e-03
3,9,1.9294930000e-16,3.7736301775e-03
3,11,1.5573430000e-16,5.8055848885e-03
3,13,1.2712630000e-16,8.2245785920e-03
3,15,1.3107300000e-16,1.1030611288e-02
3,17,1.1717630000e-16,1.4223682977e-02
3,19,9.9821300000e-17,1.7803793658e-02
3,21,1.0620880000e-16,2.1770943332e-02
3,23,9.7266530000e-17,2.6125131998e-02
3,25,8.4555530000e-17,3.0866359657e-02
3,27,8.8929000000e-17,3.5994626309e-02
3,29,8.3875900000e-17,4.1509931953e-02
3,31,7.3982330000e-17,4.7412276589e-02
3,33,7.7835030000e-17,5.3701660218e-02
3,35,7.3415130000e-17,6.0378082840e-02
3,37,6.8894270000e-17,6.7441544454e-02
3,39,6.9173770000e-17,7.4892045061e-02
3,41,6.7509670000e-17,8.2729584661e-02
3,43,6.7546200000e-17,9.0954163253e-02
3,45,6.5647370000e-17,9.9565780837e-02
3,47,6.2177670000e-17,1.0856443741e-01
3,49,6.6749900000e-17,1.1795013298e-01
3,51,6.3491700000e-17,1.2772286755e-01
3,53,5.8412830000e-17,1.3788264110e-01
3,55,5.9168000000e-17,1.4842945365e-01
3,57,6.2553800000e-17,1.5936330519e-01
3,59,5.7640000000e-17,1.7068419572e-01
3,61,5.9559170000e-17,1.8239212525e-01
3,63,5.9922330000e-17,1.9448709376e-01
3,65,5.9892400000e-17,2.0696910127e-01
3,67,5.2687130000e-17,2.1983814778e-01
3,69,5.5396900000e-17,2.3309423327e-01
3,71,5.2281130000e-17,2.4673735776e-01
3,73,5.1408270000e-17,2.6076752124e-01
3,75,4.7256500000e-17,2.7518472371e-01
3,77,4.7473830000e-17,2.8998896518e-01
3,79,4.4329370000e-17,3.0518024564e-01
3,81,5.0623070000e-17,3.2075856509e-01
3,83,4.7056100000e-17,3.3672392353e-01
3,85,4.5339330000e-17,3.5307632097e-01
3,87,4.1797530000e-17,3.6981575740e-01
3,89,4.0638230000e-17,3.8694223282e-01
3,91,4.4273970000e-17,4.0445574723e-01
3,93,4.5855000000e-17,4.2235630064e-01
3,95,3.5340800000e-17,4.4064389304e-01
3,97,3.9232130000e-17,4.5931852443e-01
3,99,6.3113700000e-17,4.7838019481e-01
4,0,2.9128330000e-17,-9.6759748141e-04
4,2,3.0741370000e-16,-6.7731823699e-04
4,6,5.0596100000e-16,1.0643572296e-03
4,8,2.2338270000e-16,2.5157534517e-03
4,10,1.8769000000e-16,4.3541886664e-03
4,12,1.4873930000e-16,6.5796628736e-03
4,14,1.2923670000e-16,9.1921760734e-03
4,16,1.2649370000e-16,1.2191728266e-02
4,18,1.0990570000e-16,1.5578319451e-02
4,20,9.9464570000e-17,1.9351949628e-02
4,22,1.0060920000e-16,2.3512618798e-02
4,24,8.8427100000e-17,2.8060326961e-02
4,26,8.6303670000e-17,3.2995074116e-02
4,28,8.6112370000e-17,3.8316860264e-02
4,30,7.9883500000e-17,4.4025685404e-02
4,32,7.7476500000e-17,5.0121549537e-02
4,34,7.6838170000e-17,5.6604452663e-02
4,36,7.2731900000e-17,6.3474394781e-02
4,38,7.1049600000e-17,7.0731375891e-02
4,40,7.0055000000e-17,7.8375395994e-02
4,42,6.4352600000e-17,8.6406455090e-02
4,44,6.5932370000e-17,9.4824553178e-02
4,46,6.6174130000e-17,1.0362969026e-01
4,48,6.2106830000e-17,1.1282186633e-01
4,50,6.3057700000e-17,1.2240108140e-01
4,52,6.0019300000e-17,1.3236733546e-01
4,54,5.9366000000e-17,1.4272062851e-01
4,56,5.8083700000e-17,1.5346096055e-01
4,58,5.9957300000e-17,1.6458833159e-01
4,60,5.6067870000e-17,1.7610274162e-01
4,62,5.8946570000e-17,1.8800419064e-01
4,64,5.7440930000e-17,2.0029267865e-01
4,66,5.7421730000e-17,2.1296820566e-01
4,68,5.5058900000e-17,2.2603077166e-01
4,70,5.6646970000e-17,2.3948037665e-01
4,72,5.2598830000e-17,2.5331702063e-01
4,74,5.1959070000e-17,2.6754070361e-01
4,76,4.7272730000e-17,2.8215142558e-01
4,78,4.7581000000e-17,2.9714918654e-01
4,80,4.4761200000e-17,3.1253398650e-01
4,82,4.7947100000e-17,3.2830582544e-01
4,84,4.5934570000e-17,3.4446470338e-01
4,86,4.5410000000e-17,3.6101062031e-01
4,88,4.0281400000e-17,3.7794357624e-01
4,90,3.9732570000e-17,3.9526357116e-01
4,92,4.3487670000e-17,4.1297060507e-01
4,94,4.4784070000e-17,4.3106467797e-01
4,96,3.4304500000e-17,4.4954578986e-01
4,98,3.7927070000e-17,4.6841394075e-01
4,100,6.2284270000e-17,4.8766913063e-01
5,1,7.0828700000e-17,-1.3546364740e-03
5,3,3.3354670000e-16,-8.7083773327e-04
5,7,4.9902470000e-16,1.2578767258e-03
5,9,2.1826900000e-16,2.9027924442e-03
5,11,1.8076370000e-16,4.9347471552e-03
5,13,1.4690130000e-16,7.3537408587e-03
5,15,1.2964100000e-16,1.0159773555e-02
5,17,1.2082270000e-16,1.3352845243e-02
5,19,1.0912780000e-16,1.6932955925e-02
5,21,1.0167410000e-16,2.0900105599e-02
5,23,9.8934230000e-17,2.5254294265e-02
5,25,8.9328330000e-17,2.9995521924e-02
5,27,8.6049900000e-17,3.5123788575e-02
5,29,8.4338770000e-17,4.0639094219e-02
5,31,7.9493030000e-17,4.6541438856e-02
5,33,7.3549570000e-17,5.2830822485e-02
5,35,7.6298570000e-17,5.9507245107e-02
5,37,7.1482530000e-17,6.6570706721e-02
5,39,6.7479170000e-17,7.4021207328e-02
5,41,6.7104470000e-17,8.1858746927e-02
5,43,6.7481930000e-17,9.0083325519e-02
5,45,6.7216730000e-17,9.8694943104e-02
5,47,6.4293000000e-17,1.0769359968e-01
5,49,6.8350100000e-17,1.1707929525e-01
5,51,6.2412000000e-17,1.2685202981e-01
5,53,6.1806830000e-17,1.3701180337e-01
5,55,6.0893400000e-17,1.4755861592e-01
5,57,5.9933270000e-17,1.5849246746e-01
5,59,5.8221370000e-17,1.6981335799e-01
5,61,6.1140300000e-17,1.8152128751e-01
5,63,5.7644970000e-17,1.9361625603e-01
5,65,5.9672370000e-17,2.0609826354e-01
5,67,5.5233670000e-17,2.1896731004e-01
5,69,5.5097800000e-17,2.3222339554e-01
5,71,5.3074670000e-17,2.4586652003e-01
5,73,5.3272570000e-17,2.5989668351e-01
5,75,4.8330600000e-17,2.7431388598e-01
5,77,4.7137230000e-17,2.8911812745e-01
5,79,4.5241800000e-17,3.0430940790e-01
5,81,4.9719230000e-17,3.1988772735e-01
5,83,4.6369800000e-17,3.3585308580e-01
5,85,4.4907900000e-17,3.5220548323e-01
5,87,4.1222300000e-17,3.6894491966e-01
5,89,4.1085370000e-17,3.8607139508e-01
5,91,4.5129070000e-17,4.0358490950e-01
5,93,4.5050030000e-17,4.2148546290e-01
5,95,3.5138570000e-17,4.3977305530e-01
5,97,3.9480770000e-17,4.5844768669e-01
5,99,6.3060270000e-17,4.7750935708e-01
6,0,1.8773270000e-17,-2.0319547110e-03
6,2,9.1934570000e-17,-1.7416754665e-03
6,4,3.5040470000e-16,-1.0643572296e-03
6,8,4.8994770000e-16,1.4513962221e-03
6,10,2.1133800000e-16,3.2898314368e-03
6,12,1.8066330000e-16,5.5153056441e-03
6,14,1.4288400000e-16,8.1278188439e-03
6,16,1.2375630000e-16,1.1127371036e-02
6,18,1.1928630000e-16,1.4513962221e-02
6,20,1.0706530000e-16,1.8287592399e-02
6,22,9.5701800000e-17,2.2448261569e-02
6,24,9.6539330000e-17,2.6995969731e-02
6,26,8.8214970000e-17,3.1930716887e-02
6,28,8.3669570000e-17,3.7252503034e-02
6,30,8.4456430000e-17,4.2961328175e-02
6,32,7.7378870000e-17,4.9057192308e-02
6,34,7.2882400000e-17,5.5540095433e-02
6,36,7.8053930000e-17,6.2410037551e-02
6,38,7.1826800000e-17,6.9667018662e-02
6,40,6.6933570000e-17,7.7311038765e-02
6,42,6.6929230000e-17,8.5342097861e-02
6,44,6.6901470000e-17,9.3760195949e-02
6,46,6.5737670000e-17,1.0256533303e-01
6,48,6.3309630000e-17,1.1175750910e-01
6,50,6.3279470000e-17,1.2133672417e-01
6,52,6.1944000000e-17,1.3130297823e-01
6,54,6.3400130000e-17,1.4165627128e-01
6,56,5.9329730000e-17,1.5239660332e-01
6,58,5.8506030000e-17,1.6352397436e-01
6,60,5.8554270000e-17,1.7503838439e-01
6,62,5.9246200000e-17,1.8693983341e-01
6,64,5.5262830000e-17,1.9922832142e-01
6,66,5.7198970000e-17,2.1190384843e-01
6,68,5.5728100000e-17,2.2496641443e-01
6,70,5.6101870000e-17,2.3841601942e-01
6,72,5.3251370000e-17,2.5225266340e-01
6,74,5.1771900000e-17,2.6647634638e-01
6,76,4.6998470000e-17,2.8108706835e-01
6,78,4.8398830000e-17,2.9608482931e-01
6,80,4.6947530000e-17,3.1146962927e-01
6,82,4.9487400000e-17,3.2724146821e-01
6,84,4.5327530000e-17,3.4340034615e-01
6,86,4.6137630000e-17,3.5994626309e-01
6,88,4.1136470000e-17,3.7687921901e-01
6,90,3.9412730000e-17,3.9419921393e-01
6,92,4.4252400000e-17,4.1190624784e-01
6,94,4.5115300000e-17,4.3000032074e-01
6,96,3.4662900000e-17,4.4848143263e-01
6,98,3.8311700000e-17,4.6734958352e-01
6,100,6.2144430000e-17,4.8660477340e-01
7,1,4.3232330000e-17,-2.6125131998e-03
7,3,1.0435220000e-16,-2.1287144591e-03
7,5,3.6610470000e-16,-1.2578767258e-03
7,9,4.8377600000e-16,1.6449157184e-03
7,11,2.1211270000e-16,3.6768704294e-03
7,13,1.7701500000e-16,6.0958641329e-03
7,15,1.4249500000e-16,8.9018968290e-03
7,17,1.2166530000e-16,1.2094968518e-02
7,19,1.1728770000e-16,1.5675079199e-02
7,21,1.0643240000e-16,1.9642228873e-02
7,23,9.6361200000e-17,2.3996417539e-02
7,25,9.3572300000e-17,2.8737645198e-02
7,27,8.7002930000e-17,3.3865911849e-02
7,29,8.4484430000e-17,3.9381217493e-02
7,31,8.1100030000e-17,4.5283562130e-02
7,33,7.8119630000e-17,5.1572945759e-02
7,35,7.5253930000e-17,5.8249368381e-02
7,37,7.5725130000e-17,6.5312829995e-02
7,39,6.9991830000e-17,7.2763330602e-02
7,41,6.6715770000e-17,8.0600870202e-02
7,43,6.9704870000e-17,8.8825448794e-02
7,45,6.6586730000e-17,9.7437066378e-02
7,47,6.2682370000e-17,1.0643572296e-01
7,49,6.5498230000e-17,1.1582141853e-01
7,51,6.3315270000e-17,1.2559415309e-01
7,53,6.3139670000e-17,1.3575392664e-01
7,55,6.1669330000e-17,1.4630073919e-01
7,57,6.0980200000e-17,1.5723459073e-01
7,59,5.7661030000e-17,1.6855548126e-01
7,61,6.0493000000e-17,1.8026341079e-01
7,63,5.8427130000e-17,1.9235837930e-01
7,65,5.7333430000e-17,2.0484038682e-01
7,67,5.4386370000e-17,2.1770943332e-01
7,69,5.7023530000e-17,2.3096551881e-01
7,71,5.4279030000e-17,2.4460864330e-01
7,73,5.3137830000e-17,2.5863880678e-01
7,75,4.8309600000e-17,2.7305600925e-01
7,77,4.8777030000e-17,2.8786025072e-01
7,79,4.7504870000e-17,3.0305153118e-01
7,81,4.9928600000e-17,3.1862985063e-01
7,83,4.8338430000e-17,3.3459520907e-01
7,85,4.7548600000e-17,3.5094760651e-01
7,87,4.1296500000e-17,3.6768704294e-01
7,89,4.1764300000e-17,3.8481351836e-01
7,91,4.5555630000e-17,4.0232703277e-01
7,93,4.5240200000e-17,4.2022758618e-01
7,95,3.5356770000e-17,4.3851517858e-01
7,97,3.9790300000e-17,4.5718980997e-01
7,99,6.3534330000e-17,4.7625148035e-01
8,0,1.0636440000e-17,-3.4833509331e-03
8,2,5.7773100000e-17,-3.1930716887e-03
8,4,1.1836060000e-16,-2.5157534517e-03
8,6,3.7484730000e-16,-1.4513962221e-03
8,10,4.8151030000e-16,1.8384352147e-03
8,12,2.0988270000e-16,4.0639094219e-03
8,14,1.7419630000e-16,6.6764226217e-03
8,16,1.4179930000e-16,9.6759748141e-03
8,18,1.2019530000e-16,1.3062565999e-02
8,20,1.1572530000e-16,1.6836196177e-02
8,22,1.0590990000e-16,2.0996865347e-02
8,24,9.5769700000e-17,2.5544573509e-02
8,26,9.2676430000e-17,3.0479320664e-02
8,28,8.7943830000e-17,3.5801106812e-02
8,30,8.1629600000e-17,4.1509931953e-02
8,32,7.9681230000e-17,4.7605796085e-02
8,34,7.6109230000e-17,5.4088699211e-02
8,36,7.5374000000e-17,6.0958641329e-02
8,38,7.3417330000e-17,6.8215622440e-02
8,40,6.9122400000e-17,7.5859642543e-02
8,42,6.5368630000e-17,8.3890701638e-02
8,44,6.8991930000e-17,9.2308799727e-02
8,46,6.6261370000e-17,1.0111393681e-01
8,48,6.0368830000e-17,1.1030611288e-01
8,50,6.5171930000e-17,1.1988532795e-01
8,52,6.3351870000e-17,1.2985158201e-01
8,54,6.0482370000e-17,1.4020487506e-01
8,56,5.9058070000e-17,1.5094520710e-01
8,58,5.9312500000e-17,1.6207257814e-01
8,60,5.6218600000e-17,1.7358698817e-01
8,62,5.9560400000e-17,1.8548843719e-01
8,64,5.6985700000e-17,1.9777692520e-01
8,66,5.6527700000e-17,2.1045245221e-01
8,68,5.5523300000e-17,2.2351501821e-01
8,70,5.8344830000e-17,2.3696462320e-01
8,72,5.3578530000e-17,2.5080126718e-01
8,74,5.2576500000e-17,2.6502495016e-01
8,76,4.8808300000e-17,2.7963567213e-01
8,78,4.9510630000e-17,2.9463343309e-01
8,80,4.6916870000e-17,3.1001823304e-01
8,82,4.8908870000e-17,3.2579007199e-01
8,84,4.6044070000e-17,3.4194894993e-01
8,86,4.6610700000e-17,3.5849486686e-01
8,88,4.2511200000e-17,3.7542782279e-01
8,90,4.0898800000e-17,3.9274781771e-01
8,92,4.4711200000e-17,4.1045485162e-01
8,94,4.5240830000e-17,4.2854892452e-01
8,96,3.5035770000e-17,4.4703003641e-01
8,98,3.8450500000e-17,4.6589818730e-01
8,100,6.1963470000e-17,4.8515337718e-01
9,1,2.5575170000e-17,-4.2574289182e-03
9,3,7.1175970000e-17,-3.7736301775e-03
9,5,1.2648830000e-16,-2.9027924442e-03
9,7,3.8213800000e-16,-1.6449157184e-03
9,11,4.3079730000e-16,2.0319547110e-03
9,13,1.8092770000e-16,4.4509484145e-03
9,15,1.5330600000e-16,7.2569811106e-03
9,17,1.2160700000e-16,1.0450052799e-02
9,19,1.0474140000e-16,1.4030163480e-02
9,21,1.0343750000e-16,1.7997313154e-02
9,23,9.1066700000e-17,2.2351501821e-02
9,25,8.1912130000e-17,2.7092729480e-02
9,27,8.5023500000e-17,3.2220996131e-02
9,29,7.6149900000e-17,3.7736301775e-02
9,31,7.0619630000e-17,4.3638646412e-02
9,33,7.2901930000e-17,4.9928030041e-02
9,35,6.8292900000e-17,5.6604452663e-02
9,37,6.5805630000e-17,6.3667914277e-02
9,39,6.6587430000e-17,7.1118414884e-02
9,41,6.2002670000e-17,7.8955954483e-02
9,43,6.0568670000e-17,8.7180533075e-02
9,45,6.3365870000e-17,9.5792150660e-02
9,47,5.7763970000e-17,1.0479080724e-01
9,49,5.9352000000e-17,1.1417650281e-01
9,51,5.9807270000e-17,1.2394923737e-01
9,53,5.7705630000e-17,1.3410901092e-01
9,55,5.5715100000e-17,1.4465582347e-01
9,57,5.6616000000e-17,1.5558967501e-01
9,59,5.2442130000e-17,1.6691056554e-01
9,61,5.3897330000e-17,1.7861849507e-01
9,63,5.5362070000e-17,1.9071346359e-01
9,65,5.4285770000e-17,2.0319547110e-01
9,67,5.0662570000e-17,2.1606451760e-01
9,69,5.4226500000e-17,2.2932060309e-01
9,71,5.1193000000e-17,2.4296372758e-01
9,73,4.8710630000e-17,2.5699389106e-01
9,75,4.6698770000e-17,2.7141109354e-01
9,77,4.7138270000e-17,2.8621533500e-01
9,79,4.4740230000e-17,3.0140661546e-01
9,81,4.6902500000e-17,3.1698493491e-01
9,83,4.4799370000e-17,3.3295029335e-01
9,85,4.4583030000e-17,3.4930269079e-01
9,87,4.0215300000e-17,3.6604212722e-01
9,89,3.8935270000e-17,3.8316860264e-01
9,91,4.1697630000e-17,4.0068211705e-01
9,93,4.2601470000e-17,4.1858267046e-01
9,95,3.4013230000e-17,4.3687026286e-01
9,97,3.6836970000e-17,4.5554489425e-01
9,99,5.7423200000e-17,4.7460656463e-01
10,0,6.6989870000e-18,-5.3217861478e-03
10,2,3.8518900000e-17,-5.0315069033e-03
10,4,8.0555330000e-17,-4.3541886664e-03
10,6,1.3097200000e-16,-3.2898314368e-03
10,8,3.9003300000e-16,-1.8384352147e-03
10,12,3.9444000000e-16,2.2254742072e-03
10,14,1.6327600000e-16,4.8379874071e-03
10,16,1.3878770000e-16,7.8375395994e-03
10,18,1.0747550000e-16,1.1224130784e-02
10,20,9.5107300000e-17,1.4997760962e-02
10,22,9.1577070000e-17,1.9158430132e-02
10,24,8.0828270000e-17,2.3706138295e-02
10,26,7.3370970000e-17,2.8640885450e-02
10,28,7.4829270000e-17,3.3962671598e-02
10,30,6.8369470000e-17,3.9671496738e-02
10,32,6.2355770000e-17,4.5767360871e-02
10,34,6.3340630000e-17,5.2250263996e-02
10,36,6.1801530000e-17,5.9120206114e-02
10,38,5.7339430000e-17,6.6377187225e-02
10,40,5.7296630000e-17,7.4021207328e-02
10,42,5.4497200000e-17,8.2052266424e-02
10,44,5.5916130000e-17,9.0470364512e-02
10,46,5.4541700000e-17,9.9275501593e-02
10,48,4.9875970000e-17,1.0846767767e-01
10,50,5.3435100000e-17,1.1804689273e-01
10,52,5.3144870000e-17,1.2801314679e-01
10,54,4.9687100000e-17,1.3836643984e-01
10,56,4.9850570000e-17,1.4910677189e-01
10,58,5.0137600000e-17,1.6023414292e-01
10,60,4.6456900000e-17,1.7174855295e-01
10,62,4.7625170000e-17,1.8365000197e-01
10,64,4.7998330000e-17,1.9593848999e-01
10,66,4.7911600000e-17,2.0861401699e-01
10,68,4.5289900000e-17,2.2167658299e-01
10,70,4.7239930000e-17,2.3512618798e-01
10,72,4.4154500000e-17,2.4896283197e-01
10,74,4.3347870000e-17,2.6318651494e-01
10,76,4.1622000000e-17,2.7779723691e-01
10,78,4.1197230000e-17,2.9279499788e-01
10,80,3.8109970000e-17,3.0817979783e-01
10,82,3.9613530000e-17,3.2395163678e-01
10,84,3.7578300000e-17,3.4011051472e-01
10,86,3.8300730000e-17,3.5665643165e-01
10,88,3.4831000000e-17,3.7358938757e-01
10,90,3.3583670000e-17,3.9090938249e-01
10,92,3.5332500000e-17,4.0861641640e-01
10,94,3.6265570000e-17,4.2671048930e-01
10,96,3.0021200000e-17,4.4519160120e-01
10,98,3.1875130000e-17,4.6405975209e-01
10,100,4.5334100000e-17,4.8331494197e-01
11,1,1.8811930000e-17,-6.2893836292e-03
11,3,4.7489200000e-17,-5.8055848885e-03
11,5,8.6594500000e-17,-4.9347471552e-03
11,7,1.3850400000e-16,-3.6768704294e-03
11,9,3.5611730000e-16,-2.0319547110e-03
11,13,3.6779530000e-16,2.4189937035e-03
11,15,1.4488270000e-16,5.2250263996e-03
11,17,1.2356070000e-16,8.4180980883e-03
11,19,9.8859030000e-17,1.1998208770e-02
11,21,8.4827300000e-17,1.5965358443e-02
11,23,8.1784770000e-17,2.0319547110e-02
11,25,7.5702970000e-17,2.5060774769e-02
11,27,6.7920330000e-17,3.0189041420e-02
11,29,6.7538170000e-17,3.5704347064e-02
11,31,6.0706670000e-17,4.1606691701e-02
11,33,5.8095500000e-17,4.7896075330e-02
11,35,5.7780370000e-17,5.4572497952e-02
11,37,5.5950900000e-17,6.1635959566e-02
11,39,5.2218000000e-17,6.9086460173e-02
11,41,5.3198900000e-17,7.6923999772e-02
11,43,5.1422870000e-17,8.5148578364e-02
11,45,4.9333100000e-17,9.3760195949e-02
11,47,4.8747200000e-17,1.0275885253e-01
11,49,4.8637530000e-17,1.1214454810e-01
11,51,4.6951900000e-17,1.2191728266e-01
11,53,4.8160770000e-17,1.3207705621e-01
11,55,4.8787700000e-17,1.4262386876e-01
11,57,4.6679130000e-17,1.5355772030e-01
11,59,4.5102130000e-17,1.6487861083e-01
11,61,4.5511500000e-17,1.7658654036e-01
11,63,4.3830300000e-17,1.8868150888e-01
