# O-CO2 state-resolved inelastic channels at energy index 29
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
1,13,1.3264530000e-16,0.0000000000e+00
1,15,1.1103090000e-16,0.0000000000e+00
1,17,1.1039630000e-16,0.0000000000e+00
1,19,1.0631230000e-16,0.0000000000e+00
1,21,9.2873870000e-17,0.0000000000e+00
1,23,9.2308600000e-17,0.0000000000e+00
1,25,9.0726770000e-17,0.0000000000e+00
1,27,8.0047730000e-17,0.0000000000e+00
1,29,8.1193600000e-17,0.0000000000e+00
1,31,7.9583570000e-17,0.0000000000e+00
1,33,7.0368170000e-17,0.0000000000e+00
1,35,7.6462800000e-17,0.0000000000e+00
1,37,7.4101130000e-17,0.0000000000e+00
1,39,6.5059770000e-17,0.0000000000e+00
1,41,6.7027900000e-17,0.0000000000e+00
1,43,7.3416770000e-17,0.0000000000e+00
1,45,6.3988200000e-17,0.0000000000e+00
1,47,6.2377600000e-17,0.0000000000e+00
1,49,6.7526600000e-17,0.0000000000e+00
1,51,6.4927670000e-17,0.0000000000e+00
1,53,5.8751730000e-17,0.0000000000e+00
1,55,6.0434600000e-17,0.0000000000e+00
1,57,6.2280900000e-17,0.0000000000e+00
1,59,5.8376800000e-17,0.0000000000e+00
1,61,5.8711030000e-17,0.0000000000e+00
1,63,5.9622330000e-17,0.0000000000e+00
1,65,5.7058370000e-17,0.0000000000e+00
1,67,5.1609000000e-17,0.0000000000e+00
1,69,5.3242570000e-17,0.0000000000e+00
1,71,4.9198130000e-17,0.0000000000e+00
1,73,5.1403230000e-17,0.0000000000e+00
1,75,4.3725900000e-17,0.0000000000e+00
1,77,4.6544170000e-17,0.0000000000e+00
1,79,4.6648630000e-17,0.0000000000e+00
1,81,4.7722700000e-17,0.0000000000e+00
1,83,4.2774900000e-17,0.0000000000e+00
1,85,4.4588670000e-17,0.0000000000e+00
1,87,4.1801600000e-17,0.0000000000e+00
1,89,4.3773430000e-17,0.0000000000e+00
1,91,4.4985700000e-17,0.0000000000e+00
1,93,4.3437330000e-17,0.0000000000e+00
1,95,3.5820170000e-17,0.0000000000e+00
1,97,4.1429600000e-17,0.0000000000e+00
1,99,6.6241600000e-17,0.0000000000e+00
2,0,1.5026200000e-16,0.0000000000e+00
2,4,5.2400500000e-16,0.0000000000e+00
2,6,2.3243030000e-16,0.0000000000e+00
2,8,1.9289400000e-16,0.0000000000e+00
2,10,1.5929900000e-16,0.0000000000e+00
2,12,1.3738570000e-16,0.0000000000e+00
2,14,1.2605870000e-16,0.0000000000e+00
2,16,1.1852200000e-16,0.0000000000e+00
2,18,1.0458650000e-16,0.0000000000e+00
2,20,1.0090700000e-16,0.0000000000e+00
2,22,9.3917000000e-17,0.0000000000e+00
2,24,8.9477570000e-17,0.0000000000e+00
2,26,8.4640830000e-17,0.0000000000e+00
2,28,8.5079730000e-17,0.0000000000e+00
2,30,7.6721800000e-17,0.0000000000e+00
2,32,7.5554530000e-17,0.0000000000e+00
2,34,7.4271770000e-17,0.0000000000e+00
2,36,7.0833130000e-17,0.0000000000e+00
2,38,7.0792400000e-17,0.0000000000e+00
2,40,6.7078400000e-17,0.0000000000e+00
2,42,6.5483430000e-17,0.0000000000e+00
2,44,6.6508830000e-17,0.0000000000e+00
2,46,6.2604430000e-17,0.0000000000e+00
2,48,6.2354970000e-17,0.0000000000e+00
2,50,6.1231670000e-17,0.0000000000e+00
2,52,5.9801100000e-17,0.0000000000e+00
2,54,5.6570730000e-17,0.0000000000e+00
2,56,5.8711700000e-17,0.0000000000e+00
2,58,6.0002100000e-17,0.0000000000e+00
2,60,5.6607670000e-17,0.0000000000e+00
2,62,5.8411130000e-17,0.0000000000e+00
2,64,5.7194600000e-17,0.0000000000e+00
2,66,5.4825730000e-17,0.0000000000e+00
2,68,5.3624670000e-17,0.0000000000e+00
2,70,5.7813370000e-17,0.0000000000e+00
2,72,4.7929370000e-17,0.0000000000e+00
2,74,5.0149370000e-17,0.0000000000e+00
2,76,4.7666730000e-17,0.0000000000e+00
2,78,4.9216770000e-17,0.0000000000e+00
2,80,4.7769670000e-17,0.0000000000e+00
2,82,4.7999070000e-17,0.0000000000e+00
2,84,4.3632230000e-17,0.0000000000e+00
2,86,4.3283570000e-17,0.0000000000e+00
2,88,4.1348930000e-17,0.0000000000e+00
2,90,4.2654870000e-17,0.0000000000e+00
2,92,4.3839870000e-17,0.0000000000e+00
2,94,4.2283030000e-17,0.0000000000e+00
2,96,3.4865700000e-17,0.0000000000e+00
2,98,4.1404330000e-17,0.0000000000e+00
2,100,6.4537670000e-17,0.0000000000e+00
3,1,2.4149730000e-16,0.0000000000e+00
3,5,4.9872000000e-16,0.0000000000e+00
3,7,2.1889370000e-16,0.0000000000e+00
3,9,1.8990800000e-16,0.0000000000e+00
3,11,1.5364730000e-16,0.0000000000e+00
3,13,1.2573530000e-16,0.0000000000e+00
3,15,1.2772400000e-16,0.0000000000e+00
3,17,1.1470370000e-16,0.0000000000e+00
3,19,9.7670600000e-17,0.0000000000e+00
3,21,1.0392830000e-16,0.0000000000e+00
3,23,9.5820600000e-17,0.0000000000e+00
3,25,8.4502700000e-17,0.0000000000e+00
3,27,8.7698270000e-17,0.0000000000e+00
3,29,8.1685530000e-17,0.0000000000e+00
3,31,7.2992570000e-17,0.0000000000e+00
3,33,7.5915500000e-17,0.0000000000e+00
3,35,7.2649370000e-17,0.0000000000e+00
3,37,6.8451400000e-17,0.0000000000e+00
3,39,7.0199900000e-17,0.0000000000e+00
3,41,6.5405230000e-17,0.0000000000e+00
3,43,6.8539970000e-17,0.0000000000e+00
3,45,6.3103700000e-17,0.0000000000e+00
3,47,6.1752300000e-17,0.0000000000e+00
3,49,6.3387870000e-17,0.0000000000e+00
3,51,6.3795470000e-17,0.0000000000e+00
3,53,5.6013630000e-17,0.0000000000e+00
3,55,5.8746830000e-17,0.0000000000e+00
3,57,6.0272100000e-17,0.0000000000e+00
3,59,5.7106330000e-17,0.0000000000e+00
3,61,5.6323970000e-17,0.0000000000e+00
3,63,6.0110770000e-17,0.0000000000e+00
3,65,5.9633670000e-17,0.0000000000e+00
3,67,5.3953200000e-17,0.0000000000e+00
3,69,5.7459430000e-17,0.0000000000e+00
3,71,5.1886600000e-17,0.0000000000e+00
3,73,5.2232100000e-17,0.0000000000e+00
3,75,4.7422070000e-17,0.0000000000e+00
3,77,4.8674800000e-17,0.0000000000e+00
3,79,4.7891930000e-17,0.0000000000e+00
3,81,5.1642570000e-17,0.0000000000e+00
3,83,4.5764030000e-17,0.0000000000e+00
3,85,4.5444500000e-17,0.0000000000e+00
3,87,4.4212830000e-17,0.0000000000e+00
3,89,4.4669430000e-17,0.0000000000e+00
3,91,4.4778370000e-17,0.0000000000e+00
3,93,4.3194170000e-17,0.0000000000e+00
3,95,3.6128900000e-17,0.0000000000e+00
3,97,4.1305070000e-17,0.0000000000e+00
3,99,6.5787370000e-17,0.0000000000e+00
4,0,2.7667700000e-17,0.0000000000e+00
4,2,2.9117030000e-16,0.0000000000e+00
4,6,4.8178730000e-16,0.0000000000e+00
4,8,2.1820270000e-16,0.0000000000e+00
4,10,1.8499270000e-16,0.0000000000e+00
4,12,1.4711600000e-16,0.0000000000e+00
4,14,1.2836700000e-16,0.0000000000e+00
4,16,1.2429430000e-16,0.0000000000e+00
4,18,1.0876630000e-16,0.0000000000e+00
4,20,9.8158130000e-17,0.0000000000e+00
4,22,9.8762670000e-17,0.0000000000e+00
4,24,8.6467370000e-17,0.0000000000e+00
4,26,8.4904770000e-17,0.0000000000e+00
4,28,8.4732200000e-17,0.0000000000e+00
4,30,7.7679430000e-17,0.0000000000e+00
4,32,7.5739100000e-17,0.0000000000e+00
4,34,7.5306970000e-17,0.0000000000e+00
4,36,7.2961830000e-17,0.0000000000e+00
4,38,6.8512530000e-17,0.0000000000e+00
4,40,6.9729630000e-17,0.0000000000e+00
4,42,6.3958900000e-17,0.0000000000e+00
4,44,6.5502030000e-17,0.0000000000e+00
4,46,6.4105430000e-17,0.0000000000e+00
4,48,6.1192530000e-17,0.0000000000e+00
4,50,6.1079100000e-17,0.0000000000e+00
4,52,6.0867030000e-17,0.0000000000e+00
4,54,5.7675470000e-17,0.0000000000e+00
4,56,5.9251270000e-17,0.0000000000e+00
4,58,5.8746400000e-17,0.0000000000e+00
4,60,5.5991030000e-17,0.0000000000e+00
4,62,5.5811670000e-17,0.0000000000e+00
4,64,5.7803930000e-17,0.0000000000e+00
4,66,5.7092730000e-17,0.0000000000e+00
4,68,5.5010400000e-17,0.0000000000e+00
4,70,5.8136670000e-17,0.0000000000e+00
4,72,5.1659400000e-17,0.0000000000e+00
4,74,5.1257930000e-17,0.0000000000e+00
4,76,4.7761100000e-17,0.0000000000e+00
4,78,4.7826200000e-17,0.0000000000e+00
4,80,4.7198800000e-17,0.0000000000e+00
4,82,4.8505500000e-17,0.0000000000e+00
4,84,4.4931800000e-17,0.0000000000e+00
4,86,4.5683200000e-17,0.0000000000e+00
4,88,4.0944570000e-17,0.0000000000e+00
4,90,4.4430170000e-17,0.0000000000e+00
4,92,4.5920330000e-17,0.0000000000e+00
4,94,4.2516930000e-17,0.0000000000e+00
4,96,3.4262600000e-17,0.0000000000e+00
4,98,4.1717170000e-17,0.0000000000e+00
4,100,6.5328670000e-17,0.0000000000e+00
5,1,6.8778100000e-17,0.0000000000e+00
5,3,3.1744600000e-16,0.0000000000e+00
5,7,4.7608430000e-16,0.0000000000e+00
5,9,2.1264130000e-16,0.0000000000e+00
5,11,1.7867470000e-16,0.0000000000e+00
5,13,1.4539000000e-16,0.0000000000e+00
5,15,1.2596530000e-16,0.0000000000e+00
5,17,1.1826100000e-16,0.0000000000e+00
5,19,1.0658250000e-16,0.0000000000e+00
5,21,9.9108600000e-17,0.0000000000e+00
5,23,9.7379370000e-17,0.0000000000e+00
5,25,8.8155670000e-17,0.0000000000e+00
5,27,8.5262900000e-17,0.0000000000e+00
5,29,8.2221870000e-17,0.0000000000e+00
5,31,7.8984930000e-17,0.0000000000e+00
5,33,7.1616930000e-17,0.0000000000e+00
5,35,7.5667930000e-17,0.0000000000e+00
5,37,6.9347300000e-17,0.0000000000e+00
5,39,6.8254270000e-17,0.0000000000e+00
5,41,6.5004600000e-17,0.0000000000e+00
5,43,6.7416870000e-17,0.0000000000e+00
5,45,6.5079100000e-17,0.0000000000e+00
5,47,6.3825370000e-17,0.0000000000e+00
5,49,6.4991500000e-17,0.0000000000e+00
5,51,6.2624870000e-17,0.0000000000e+00
5,53,6.0444200000e-17,0.0000000000e+00
5,55,6.0721600000e-17,0.0000000000e+00
5,57,6.0062230000e-17,0.0000000000e+00
5,59,5.7957570000e-17,0.0000000000e+00
5,61,5.8233570000e-17,0.0000000000e+00
5,63,5.7319230000e-17,0.0000000000e+00
5,65,5.9967430000e-17,0.0000000000e+00
5,67,5.6616600000e-17,0.0000000000e+00
5,69,5.7448300000e-17,0.0000000000e+00
5,71,5.3015600000e-17,0.0000000000e+00
5,73,5.3500330000e-17,0.0000000000e+00
5,75,4.7600400000e-17,0.0000000000e+00
5,77,4.8639670000e-17,0.0000000000e+00
5,79,4.8705970000e-17,0.0000000000e+00
5,81,5.1581170000e-17,0.0000000000e+00
5,83,4.4655330000e-17,0.0000000000e+00
5,85,4.5010700000e-17,0.0000000000e+00
5,87,4.3406230000e-17,0.0000000000e+00
5,89,4.5078630000e-17,0.0000000000e+00
5,91,4.5227700000e-17,0.0000000000e+00
5,93,4.2391970000e-17,0.0000000000e+00
5,95,3.5647400000e-17,0.0000000000e+00
5,97,4.2360630000e-17,0.0000000000e+00
5,99,6.5923700000e-17,0.0000000000e+00
6,0,1.8388230000e-17,0.0000000000e+00
6,2,8.9440530000e-17,0.0000000000e+00
6,4,3.3364670000e-16,0.0000000000e+00
6,8,4.6681530000e-16,0.0000000000e+00
6,10,2.0677900000e-16,0.0000000000e+00
6,12,1.7859030000e-16,0.0000000000e+00
6,14,1.4153630000e-16,0.0000000000e+00
6,16,1.2087470000e-16,0.0000000000e+00
6,18,1.1740170000e-16,0.0000000000e+00
6,20,1.0597140000e-16,0.0000000000e+00
6,22,9.3824230000e-17,0.0000000000e+00
6,24,9.5467270000e-17,0.0000000000e+00
6,26,8.7715270000e-17,0.0000000000e+00
6,28,8.2194730000e-17,0.0000000000e+00
6,30,8.3621130000e-17,0.0000000000e+00
6,32,7.6272100000e-17,0.0000000000e+00
6,34,7.1681030000e-17,0.0000000000e+00
6,36,7.5739500000e-17,0.0000000000e+00
6,38,6.9161770000e-17,0.0000000000e+00
6,40,6.6430930000e-17,0.0000000000e+00
6,42,6.6773400000e-17,0.0000000000e+00
6,44,6.6248130000e-17,0.0000000000e+00
6,46,6.3149130000e-17,0.0000000000e+00
6,48,6.1092500000e-17,0.0000000000e+00
6,50,6.1122930000e-17,0.0000000000e+00
6,52,6.2166700000e-17,0.0000000000e+00
6,54,6.1935930000e-17,0.0000000000e+00
6,56,5.9473370000e-17,0.0000000000e+00
6,58,5.9331170000e-17,0.0000000000e+00
6,60,5.7982400000e-17,0.0000000000e+00
6,62,5.6867370000e-17,0.0000000000e+00
6,64,5.5115370000e-17,0.0000000000e+00
6,66,5.8227100000e-17,0.0000000000e+00
6,68,5.5683970000e-17,0.0000000000e+00
6,70,5.6788230000e-17,0.0000000000e+00
6,72,5.2589670000e-17,0.0000000000e+00
6,74,5.1728530000e-17,0.0000000000e+00
6,76,4.7272770000e-17,0.0000000000e+00
6,78,5.0284830000e-17,0.0000000000e+00
6,80,4.8872430000e-17,0.0000000000e+00
6,82,5.0250400000e-17,0.0000000000e+00
6,84,4.4267430000e-17,0.0000000000e+00
6,86,4.6162830000e-17,0.0000000000e+00
6,88,4.2242770000e-17,0.0000000000e+00
6,90,4.3687200000e-17,0.0000000000e+00
6,92,4.5843500000e-17,0.0000000000e+00
6,94,4.2478670000e-17,0.0000000000e+00
6,96,3.4869900000e-17,0.0000000000e+00
6,98,4.0981970000e-17,0.0000000000e+00
6,100,6.4687530000e-17,0.0000000000e+00
7,1,4.2773470000e-17,0.0000000000e+00
7,3,1.0221240000e-16,0.0000000000e+00
7,5,3.4925370000e-16,0.0000000000e+00
7,9,4.6023600000e-16,0.0000000000e+00
7,11,2.0847630000e-16,0.0000000000e+00
7,13,1.7432530000e-16,0.0000000000e+00
7,15,1.4049300000e-16,0.0000000000e+00
7,17,1.1936600000e-16,0.0000000000e+00
7,19,1.1528570000e-16,0.0000000000e+00
7,21,1.0393740000e-16,0.0000000000e+00
7,23,9.5014200000e-17,0.0000000000e+00
7,25,9.2352870000e-17,0.0000000000e+00
7,27,8.5657530000e-17,0.0000000000e+00
7,29,8.2412870000e-17,0.0000000000e+00
7,31,8.1406670000e-17,0.0000000000e+00
7,33,7.5893100000e-17,0.0000000000e+00
7,35,7.4196070000e-17,0.0000000000e+00
7,37,7.2939500000e-17,0.0000000000e+00
7,39,7.0607430000e-17,0.0000000000e+00
7,41,6.5541900000e-17,0.0000000000e+00
7,43,6.9319100000e-17,0.0000000000e+00
7,45,6.5996170000e-17,0.0000000000e+00
7,47,6.1784270000e-17,0.0000000000e+00
7,49,6.3838570000e-17,0.0000000000e+00
7,51,6.2889730000e-17,0.0000000000e+00
7,53,6.0542030000e-17,0.0000000000e+00
7,55,6.0570430000e-17,0.0000000000e+00
7,57,5.9684970000e-17,0.0000000000e+00
7,59,5.6875830000e-17,0.0000000000e+00
7,61,5.8475470000e-17,0.0000000000e+00
7,63,5.7810600000e-17,0.0000000000e+00
7,65,5.9426900000e-17,0.0000000000e+00
7,67,5.5423630000e-17,0.0000000000e+00
7,69,5.8723770000e-17,0.0000000000e+00
7,71,5.3815330000e-17,0.0000000000e+00
7,73,5.2024970000e-17,0.0000000000e+00
7,75,4.7992830000e-17,0.0000000000e+00
7,77,4.9268100000e-17,0.0000000000e+00
7,79,5.0512830000e-17,0.0000000000e+00
7,81,5.1772200000e-17,0.0000000000e+00
7,83,4.6239170000e-17,0.0000000000e+00
7,85,4.7966930000e-17,0.0000000000e+00
7,87,4.3459230000e-17,0.0000000000e+00
7,89,4.5818230000e-17,0.0000000000e+00
7,91,4.6138700000e-17,0.0000000000e+00
7,93,4.2450370000e-17,0.0000000000e+00
7,95,3.6037530000e-17,0.0000000000e+00
7,97,4.2228970000e-17,0.0000000000e+00
7,99,6.5750200000e-17,0.0000000000e+00
8,0,1.0606250000e-17,0.0000000000e+00
8,2,5.6785230000e-17,0.0000000000e+00
8,4,1.1560190000e-16,0.0000000000e+00
8,6,3.5712500000e-16,0.0000000000e+00
8,10,4.5940670000e-16,0.0000000000e+00
8,12,2.0561030000e-16,0.0000000000e+00
8,14,1.7085670000e-16,0.0000000000e+00
8,16,1.3942070000e-16,0.0000000000e+00
8,18,1.1898830000e-16,0.0000000000e+00
8,20,1.1397830000e-16,0.0000000000e+00
8,22,1.0460180000e-16,0.0000000000e+00
8,24,9.4781800000e-17,0.0000000000e+00
8,26,9.1085570000e-17,0.0000000000e+00
8,28,8.5894800000e-17,0.0000000000e+00
8,30,8.1165170000e-17,0.0000000000e+00
8,32,7.8368330000e-17,0.0000000000e+00
8,34,7.4881200000e-17,0.0000000000e+00
8,36,7.4007370000e-17,0.0000000000e+00
8,38,7.1793630000e-17,0.0000000000e+00
8,40,6.8328300000e-17,0.0000000000e+00
8,42,6.4757630000e-17,0.0000000000e+00
8,44,6.8104300000e-17,0.0000000000e+00
8,46,6.4726700000e-17,0.0000000000e+00
8,48,6.0026200000e-17,0.0000000000e+00
8,50,6.3248730000e-17,0.0000000000e+00
8,52,6.2512870000e-17,0.0000000000e+00
8,54,5.8792200000e-17,0.0000000000e+00
8,56,5.9123670000e-17,0.0000000000e+00
8,58,5.7988500000e-17,0.0000000000e+00
8,60,5.6165770000e-17,0.0000000000e+00
8,62,5.7767500000e-17,0.0000000000e+00
8,64,5.6989930000e-17,0.0000000000e+00
8,66,5.6899670000e-17,0.0000000000e+00
8,68,5.6288930000e-17,0.0000000000e+00
8,70,5.9447430000e-17,0.0000000000e+00
8,72,5.3366600000e-17,0.0000000000e+00
8,74,5.2157700000e-17,0.0000000000e+00
8,76,4.9192630000e-17,0.0000000000e+00
8,78,5.0086700000e-17,0.0000000000e+00
8,80,4.8704130000e-17,0.0000000000e+00
8,82,5.0367630000e-17,0.0000000000e+00
8,84,4.4960230000e-17,0.0000000000e+00
8,86,4.6801600000e-17,0.0000000000e+00
8,88,4.2732200000e-17,0.0000000000e+00
8,90,4.3951930000e-17,0.0000000000e+00
8,92,4.5890900000e-17,0.0000000000e+00
8,94,4.2732430000e-17,0.0000000000e+00
8,96,3.5737900000e-17,0.0000000000e+00
8,98,4.1317670000e-17,0.0000000000e+00
8,100,6.4704600000e-17,0.0000000000e+00
9,1,2.5033500000e-17,0.0000000000e+00
9,3,7.0041630000e-17,0.0000000000e+00
9,5,1.2321030000e-16,0.0000000000e+00
9,7,3.6351500000e-16,0.0000000000e+00
9,11,4.0987570000e-16,0.0000000000e+00
9,13,1.7576130000e-16,0.0000000000e+00
9,15,1.5224430000e-16,0.0000000000e+00
9,17,1.2029400000e-16,0.0000000000e+00
9,19,1.0296150000e-16,0.0000000000e+00
9,21,1.0150760000e-16,0.0000000000e+00
9,23,9.1058600000e-17,0.0000000000e+00
9,25,8.0452830000e-17,0.0000000000e+00
9,27,8.3937330000e-17,0.0000000000e+00
9,29,7.5032430000e-17,0.0000000000e+00
9,31,7.1437430000e-17,0.0000000000e+00
9,33,7.0352200000e-17,0.0000000000e+00
9,35,6.8171830000e-17,0.0000000000e+00
9,37,6.3363230000e-17,0.0000000000e+00
9,39,6.5865500000e-17,0.0000000000e+00
9,41,6.1322200000e-17,0.0000000000e+00
9,43,5.9965930000e-17,0.0000000000e+00
9,45,6.1467900000e-17,0.0000000000e+00
9,47,5.7140800000e-17,0.0000000000e+00
9,49,5.8684970000e-17,0.0000000000e+00
9,51,5.8473630000e-17,0.0000000000e+00
9,53,5.7101370000e-17,0.0000000000e+00
9,55,5.4200870000e-17,0.0000000000e+00
9,57,5.6787830000e-17,0.0000000000e+00
9,59,5.1527070000e-17,0.0000000000e+00
9,61,5.3728130000e-17,0.0000000000e+00
9,63,5.4583370000e-17,0.0000000000e+00
9,65,5.4286900000e-17,0.0000000000e+00
9,67,5.0300670000e-17,0.0000000000e+00
9,69,5.4853130000e-17,0.0000000000e+00
9,71,5.1368230000e-17,0.0000000000e+00
9,73,4.9052470000e-17,0.0000000000e+00
9,75,4.6936470000e-17,0.0000000000e+00
9,77,4.7808130000e-17,0.0000000000e+00
9,79,4.5639700000e-17,0.0000000000e+00
9,81,4.6743430000e-17,0.0000000000e+00
9,83,4.3144470000e-17,0.0000000000e+00
9,85,4.4902930000e-17,0.0000000000e+00
9,87,4.1188100000e-17,0.0000000000e+00
9,89,4.2244970000e-17,0.0000000000e+00
9,91,4.2637500000e-17,0.0000000000e+00
9,93,4.0489900000e-17,0.0000000000e+00
9,95,3.4030000000e-17,0.0000000000e+00
9,97,3.8595530000e-17,0.0000000000e+00
9,99,5.9690570000e-17,0.0000000000e+00
10,0,6.5311670000e-18,0.0000000000e+00
10,2,3.7982930000e-17,0.0000000000e+00
10,4,7.9381370000e-17,0.0000000000e+00
10,6,1.2812630000e-16,0.0000000000e+00
10,8,3.7209600000e-16,0.0000000000e+00
10,12,3.7532230000e-16,0.0000000000e+00
10,14,1.5784500000e-16,0.0000000000e+00
10,16,1.3722530000e-16,0.0000000000e+00
10,18,1.0598200000e-16,0.0000000000e+00
10,20,9.3470600000e-17,0.0000000000e+00
10,22,9.0231330000e-17,0.0000000000e+00
10,24,8.0425930000e-17,0.0000000000e+00
10,26,7.2218070000e-17,0.0000000000e+00
10,28,7.3860570000e-17,0.0000000000e+00
10,30,6.8245000000e-17,0.0000000000e+00
10,32,6.2816630000e-17,0.0000000000e+00
10,34,6.3006430000e-17,0.0000000000e+00
10,36,6.1115500000e-17,0.0000000000e+00
10,38,5.5810800000e-17,0.0000000000e+00
10,40,5.7278730000e-17,0.0000000000e+00
10,42,5.2683770000e-17,0.0000000000e+00
10,44,5.4411530000e-17,0.0000000000e+00
10,46,5.3384700000e-17,0.0000000000e+00
10,48,4.9078000000e-17,0.0000000000e+00
10,50,5.2347730000e-17,0.0000000000e+00
10,52,5.2245330000e-17,0.0000000000e+00
10,54,4.8835470000e-17,0.0000000000e+00
10,56,4.8728600000e-17,0.0000000000e+00
10,58,4.9022530000e-17,0.0000000000e+00
10,60,4.5978500000e-17,0.0000000000e+00
10,62,4.6756030000e-17,0.0000000000e+00
10,64,4.6769830000e-17,0.0000000000e+00
10,66,4.7628300000e-17,0.0000000000e+00
10,68,4.5779470000e-17,0.0000000000e+00
10,70,4.7484670000e-17,0.0000000000e+00
10,72,4.4293300000e-17,0.0000000000e+00
10,74,4.3333670000e-17,0.0000000000e+00
10,76,4.1452830000e-17,0.0000000000e+00
10,78,4.1676330000e-17,0.0000000000e+00
10,80,3.8878200000e-17,0.0000000000e+00
10,82,4.0877230000e-17,0.0000000000e+00
10,84,3.7442030000e-17,0.0000000000e+00
10,86,3.9359400000e-17,0.0000000000e+00
10,88,3.4900870000e-17,0.0000000000e+00
10,90,3.5661300000e-17,0.0000000000e+00
10,92,3.5770470000e-17,0.0000000000e+00
10,94,3.4518030000e-17,0.0000000000e+00
10,96,3.0028370000e-17,0.0000000000e+00
10,98,3.3262000000e-17,0.0000000000e+00
10,100,4.7424270000e-17,0.0000000000e+00
11,1,1.8119430000e-17,0.0000000000e+00
11,3,4.6839930000e-17,0.0000000000e+00
11,5,8.5573930000e-17,0.0000000000e+00
11,7,1.3610600000e-16,0.0000000000e+00
11,9,3.3879000000e-16,0.0000000000e+00
11,13,3.4870830000e-16,0.0000000000e+00
11,15,1.4219930000e-16,0.0000000000e+00
11,17,1.2263570000e-16,0.0000000000e+00
11,19,9.8547400000e-17,0.0000000000e+00
11,21,8.3686470000e-17,0.0000000000e+00
11,23,8.0672670000e-17,0.0000000000e+00
11,25,7.4236970000e-17,0.0000000000e+00
11,27,6.6110730000e-17,0.0000000000e+00
11,29,6.6596030000e-17,0.0000000000e+00
11,31,6.0716700000e-17,0.0000000000e+00
11,33,5.7714070000e-17,0.0000000000e+00
11,35,5.7691700000e-17,0.0000000000e+00
11,37,5.4359630000e-17,0.0000000000e+00
11,39,5.1737330000e-17,0.0000000000e+00
11,41,5.2082730000e-17,0.0000000000e+00
11,43,5.0484730000e-17,0.0000000000e+00
11,45,4.9000900000e-17,0.0000000000e+00
11,47,4.7706400000e-17,0.0000000000e+00
11,49,4.7584170000e-17,0.0000000000e+00
11,51,4.6019670000e-17,0.0000000000e+00
11,53,4.6999930000e-17,0.0000000000e+00
11,55,4.6049630000e-17,0.0000000000e+00
11,57,4.5628100000e-17,0.0000000000e+00
11,59,4.3981930000e-17,0.0000000000e+00
11,61,4.4764330000e-17,0.0000000000e+00
11,63,4.3161170000e-17,0.0000000000e+00
11,65,4.5686530000e-17,0.0000000000e+00
