# O-CO2 state-resolved inelastic channels at energy index 16
# Generated by compute_inelastic_tables.py
ji,jf,sigma_cm2,delta_E_eV
0,96,3.6195530000e-17,4.5051338735e-01
0,98,2.6496930000e-17,4.6938153823e-01
0,100,4.7380000000e-17,4.8863672811e-01
1,3,7.1765170000e-16,4.8379874071e-04
1,5,2.8740970000e-16,1.3546364740e-03
1,7,2.3012500000e-16,2.6125131998e-03
1,9,1.7961570000e-16,4.2574289182e-03
1,11,1.5688570000e-16,6.2893836292e-03
1,13,1.4893170000e-16,8.7083773327e-03
1,15,1.2474230000e-16,1.1514410029e-02
1,17,1.2211870000e-16,1.4707481717e-02
1,19,1.2011430000e-16,1.8287592399e-02
1,21,1.0186720000e-16,2.2254742072e-02
1,23,1.0111730000e-16,2.6608930739e-02
1,25,1.0110080000e-16,3.1350158398e-02
1,27,9.1240330000e-17,3.6478425049e-02
1,29,9.1877570000e-17,4.1993730693e-02
1,31,8.9721670000e-17,4.7896075330e-02
1,33,8.1700700000e-17,5.4185458959e-02
1,35,8.6407100000e-17,6.0861881581e-02
1,37,8.6010730000e-17,6.7925343195e-02
1,39,7.2707870000e-17,7.5375843802e-02
1,41,7.3855270000e-17,8.3213383401e-02
1,43,7.6882070000e-17,9.1437961993e-02
1,45,6.9884470000e-17,1.0004957958e-01
1,47,6.6084170000e-17,1.0904823616e-01
1,49,6.9123070000e-17,1.1843393172e-01
1,51,6.0740430000e-17,1.2820666629e-01
1,53,5.6472600000e-17,1.3836643984e-01
1,55,5.8121800000e-17,1.4891325239e-01
1,57,5.8460630000e-17,1.5984710393e-01
1,59,5.3975130000e-17,1.7116799446e-01
1,61,5.2987470000e-17,1.8287592399e-01
1,63,5.2224070000e-17,1.9497089250e-01
1,65,4.6328600000e-17,2.0745290001e-01
1,67,4.5759770000e-17,2.2032194652e-01
1,69,4.5049330000e-17,2.3357803201e-01
1,71,4.5372400000e-17,2.4722115650e-01
1,73,4.4957200000e-17,2.6125131998e-01
1,75,4.1503300000e-17,2.7566852245e-01
1,77,4.2454330000e-17,2.9047276392e-01
1,79,4.1585000000e-17,3.0566404438e-01
1,81,4.1949570000e-17,3.2124236383e-01
1,83,3.7461100000e-17,3.3720772227e-01
1,85,3.8480530000e-17,3.5356011971e-01
1,87,3.8252400000e-17,3.7029955614e-01
1,89,3.5256570000e-17,3.8742603156e-01
1,91,3.2089900000e-17,4.0493954597e-01
1,93,4.0998870000e-17,4.2284009938e-01
1,95,3.7793530000e-17,4.4112769178e-01
1,97,2.7179200000e-17,4.5980232317e-01
1,99,4.9239500000e-17,4.7886399355e-01
2,0,1.9571800000e-16,-2.9027924442e-04
2,4,6.5863930000e-16,6.7731823699e-04
2,6,2.6274570000e-16,1.7416754665e-03
2,8,2.0884070000e-16,3.1930716887e-03
2,10,1.7477230000e-16,5.0315069033e-03
2,12,1.5094900000e-16,7.2569811106e-03
2,14,1.3668000000e-16,9.8694943104e-03
2,16,1.2808570000e-16,1.2869046503e-02
2,18,1.1925730000e-16,1.6255637688e-02
2,20,1.1268930000e-16,2.0029267865e-02
2,22,1.0451780000e-16,2.4189937035e-02
2,24,9.8342800000e-17,2.8737645198e-02
2,26,9.5919600000e-17,3.3672392353e-02
2,28,9.2619930000e-17,3.8994178501e-02
2,30,8.3148570000e-17,4.4703003641e-02
2,32,8.6108100000e-17,5.0798867774e-02
2,34,8.3128030000e-17,5.7281770900e-02
2,36,7.6368970000e-17,6.4151713018e-02
2,38,7.9758270000e-17,7.1408694128e-02
2,40,7.3464530000e-17,7.9052714231e-02
2,42,7.1746100000e-17,8.7083773327e-02
2,44,7.3101700000e-17,9.5501871415e-02
2,46,6.9417730000e-17,1.0430700850e-01
2,48,6.6809330000e-17,1.1349918457e-01
2,50,6.5756400000e-17,1.2307839964e-01
2,52,6.1517470000e-17,1.3304465369e-01
2,54,5.8097230000e-17,1.4339794675e-01
2,56,6.0597300000e-17,1.5413827879e-01
2,58,5.8356500000e-17,1.6526564983e-01
2,60,5.4550600000e-17,1.7678005985e-01
2,62,5.5280070000e-17,1.8868150888e-01
2,64,5.3257070000e-17,2.0096999689e-01
2,66,4.7874070000e-17,2.1364552390e-01
2,68,4.7043930000e-17,2.2670808989e-01
2,70,4.8999300000e-17,2.4015769489e-01
2,72,4.6310030000e-17,2.5399433887e-01
2,74,4.3229800000e-17,2.6821802185e-01
2,76,4.2149770000e-17,2.8282874382e-01
2,78,4.0481100000e-17,2.9782650478e-01
2,80,4.1911570000e-17,3.1321130473e-01
2,82,4.0724200000e-17,3.2898314368e-01
2,84,3.7463700000e-17,3.4514202162e-01
2,86,3.9279870000e-17,3.6168793855e-01
2,88,3.8328070000e-17,3.7862089448e-01
2,90,3.5429830000e-17,3.9594088939e-01
2,92,3.0930100000e-17,4.1364792330e-01
2,94,3.9737230000e-17,4.3174199621e-01
2,96,3.6853830000e-17,4.5022310810e-01
2,98,2.7165970000e-17,4.6909125899e-01
2,100,4.7520700000e-17,4.8834644887e-01
3,1,3.0764400000e-16,-4.8379874071e-04
3,5,6.2094570000e-16,8.7083773327e-04
3,7,2.4821830000e-16,2.1287144591e-03
3,9,2.0672600000e-16,3.7736301775e-03
3,11,1.6481470000e-16,5.8055848885e-03
3,13,1.4070430000e-16,8.2245785920e-03
3,15,1.4159870000e-16,1.1030611288e-02
3,17,1.2403370000e-16,1.4223682977e-02
3,19,1.1010050000e-16,1.7803793658e-02
3,21,1.1480830000e-16,2.1770943332e-02
3,23,1.0119880000e-16,2.6125131998e-02
3,25,9.1391630000e-17,3.0866359657e-02
3,27,9.7671130000e-17,3.5994626309e-02
3,29,8.9620770000e-17,4.1509931953e-02
3,31,8.0899200000e-17,4.7412276589e-02
3,33,8.5512500000e-17,5.3701660218e-02
3,35,8.0496430000e-17,6.0378082840e-02
3,37,7.6823370000e-17,6.7441544454e-02
3,39,7.7117570000e-17,7.4892045061e-02
3,41,7.3480300000e-17,8.2729584661e-02
3,43,7.2120700000e-17,9.0954163253e-02
3,45,7.3638730000e-17,9.9565780837e-02
3,47,6.7608470000e-17,1.0856443741e-01
3,49,6.5144900000e-17,1.1795013298e-01
3,51,6.5282430000e-17,1.2772286755e-01
3,53,6.0090770000e-17,1.3788264110e-01
3,55,6.0244770000e-17,1.4842945365e-01
3,57,6.2806700000e-17,1.5936330519e-01
3,59,5.9361900000e-17,1.7068419572e-01
3,61,5.5576270000e-17,1.8239212525e-01
3,63,5.4924900000e-17,1.9448709376e-01
3,65,5.2935570000e-17,2.0696910127e-01
3,67,4.8875270000e-17,2.1983814778e-01
3,69,5.0236000000e-17,2.3309423327e-01
3,71,5.0498230000e-17,2.4673735776e-01
3,73,4.6836830000e-17,2.6076752124e-01
3,75,4.3398330000e-17,2.7518472371e-01
3,77,4.3180630000e-17,2.8998896518e-01
3,79,4.3413600000e-17,3.0518024564e-01
3,81,4.3782900000e-17,3.2075856509e-01
3,83,3.9170170000e-17,3.3672392353e-01
3,85,3.9048770000e-17,3.5307632097e-01
3,87,3.9060830000e-17,3.6981575740e-01
3,89,3.5607570000e-17,3.8694223282e-01
3,91,3.2283230000e-17,4.0445574723e-01
3,93,4.1125030000e-17,4.2235630064e-01
3,95,3.7330800000e-17,4.4064389304e-01
3,97,2.8373000000e-17,4.5931852443e-01
3,99,4.8794230000e-17,4.7838019481e-01
4,0,3.3785770000e-17,-9.6759748141e-04
4,2,3.6604200000e-16,-6.7731823699e-04
4,6,5.9828730000e-16,1.0643572296e-03
4,8,2.4441630000e-16,2.5157534517e-03
4,10,1.9864570000e-16,4.3541886664e-03
4,12,1.5851500000e-16,6.5796628736e-03
4,14,1.3980870000e-16,9.1921760734e-03
4,16,1.3404470000e-16,1.2191728266e-02
4,18,1.1879130000e-16,1.5578319451e-02
4,20,1.0986800000e-16,1.9351949628e-02
4,22,1.1086970000e-16,2.3512618798e-02
4,24,9.7470200000e-17,2.8060326961e-02
4,26,9.2658830000e-17,3.2995074116e-02
4,28,9.3513700000e-17,3.8316860264e-02
4,30,8.4256800000e-17,4.4025685404e-02
4,32,8.4240770000e-17,5.0121549537e-02
4,34,8.1991770000e-17,5.6604452663e-02
4,36,7.6943500000e-17,6.3474394781e-02
4,38,7.8599300000e-17,7.0731375891e-02
4,40,7.7882270000e-17,7.8375395994e-02
4,42,7.1228830000e-17,8.6406455090e-02
4,44,7.1628370000e-17,9.4824553178e-02
4,46,7.1308370000e-17,1.0362969026e-01
4,48,6.6593300000e-17,1.1282186633e-01
4,50,6.3328400000e-17,1.2240108140e-01
4,52,6.1857070000e-17,1.3236733546e-01
4,54,6.0288100000e-17,1.4272062851e-01
4,56,5.9436370000e-17,1.5346096055e-01
4,58,5.9975070000e-17,1.6458833159e-01
4,60,5.9199030000e-17,1.7610274162e-01
4,62,5.7261530000e-17,1.8800419064e-01
4,64,5.5181370000e-17,2.0029267865e-01
4,66,5.2672300000e-17,2.1296820566e-01
4,68,5.0011800000e-17,2.2603077166e-01
4,70,5.0054470000e-17,2.3948037665e-01
4,72,4.9347430000e-17,2.5331702063e-01
4,74,4.6009570000e-17,2.6754070361e-01
4,76,4.2282170000e-17,2.8215142558e-01
4,78,4.2984130000e-17,2.9714918654e-01
4,80,4.3853630000e-17,3.1253398650e-01
4,82,4.2265130000e-17,3.2830582544e-01
4,84,3.7816870000e-17,3.4446470338e-01
4,86,3.8760700000e-17,3.6101062031e-01
4,88,3.8165870000e-17,3.7794357624e-01
4,90,3.5198270000e-17,3.9526357116e-01
4,92,3.1499030000e-17,4.1297060507e-01
4,94,4.0273430000e-17,4.3106467797e-01
4,96,3.6872230000e-17,4.4954578986e-01
4,98,2.6537870000e-17,4.6841394075e-01
4,100,4.7316030000e-17,4.8766913063e-01
5,1,7.8440630000e-17,-1.3546364740e-03
5,3,3.9532970000e-16,-8.7083773327e-04
5,7,5.8803670000e-16,1.2578767258e-03
5,9,2.3977600000e-16,2.9027924442e-03
5,11,1.8965170000e-16,4.9347471552e-03
5,13,1.5900200000e-16,7.3537408587e-03
5,15,1.3851300000e-16,1.0159773555e-02
5,17,1.2959470000e-16,1.3352845243e-02
5,19,1.1747170000e-16,1.6932955925e-02
5,21,1.0968270000e-16,2.0900105599e-02
5,23,1.0773070000e-16,2.5254294265e-02
5,25,9.7591570000e-17,2.9995521924e-02
5,27,9.1977000000e-17,3.5123788575e-02
5,29,9.3221770000e-17,4.0639094219e-02
5,31,8.6606500000e-17,4.6541438856e-02
5,33,8.0756600000e-17,5.2830822485e-02
5,35,8.1951270000e-17,5.9507245107e-02
5,37,7.9608300000e-17,6.6570706721e-02
5,39,7.5990230000e-17,7.4021207328e-02
5,41,7.5268130000e-17,8.1858746927e-02
5,43,7.3562830000e-17,9.0083325519e-02
5,45,7.0800670000e-17,9.8694943104e-02
5,47,7.0585230000e-17,1.0769359968e-01
5,49,6.6308970000e-17,1.1707929525e-01
5,51,6.0839270000e-17,1.2685202981e-01
5,53,6.2386030000e-17,1.3701180337e-01
5,55,6.2753730000e-17,1.4755861592e-01
5,57,5.8722930000e-17,1.5849246746e-01
5,59,5.8035370000e-17,1.6981335799e-01
5,61,5.9372830000e-17,1.8152128751e-01
5,63,5.5168570000e-17,1.9361625603e-01
5,65,5.3373370000e-17,2.0609826354e-01
5,67,5.1247700000e-17,2.1896731004e-01
5,69,4.9979770000e-17,2.3222339554e-01
5,71,5.0056730000e-17,2.4586652003e-01
5,73,4.7844500000e-17,2.5989668351e-01
5,75,4.5227930000e-17,2.7431388598e-01
5,77,4.3264130000e-17,2.8911812745e-01
5,79,4.4969000000e-17,3.0430940790e-01
5,81,4.4629170000e-17,3.1988772735e-01
5,83,3.9382570000e-17,3.3585308580e-01
5,85,3.9670030000e-17,3.5220548323e-01
5,87,3.9476130000e-17,3.6894491966e-01
5,89,3.6271800000e-17,3.8607139508e-01
5,91,3.3286770000e-17,4.0358490950e-01
5,93,4.1724230000e-17,4.2148546290e-01
5,95,3.7434830000e-17,4.3977305530e-01
5,97,2.8223770000e-17,4.5844768669e-01
5,99,4.9297730000e-17,4.7750935708e-01
6,0,1.9923600000e-17,-2.0319547110e-03
6,2,1.0114910000e-16,-1.7416754665e-03
6,4,4.1443230000e-16,-1.0643572296e-03
6,8,5.7706200000e-16,1.4513962221e-03
6,10,2.3261830000e-16,3.2898314368e-03
6,12,1.9075900000e-16,5.5153056441e-03
6,14,1.5370270000e-16,8.1278188439e-03
6,16,1.3324670000e-16,1.1127371036e-02
6,18,1.2777230000e-16,1.4513962221e-02
6,20,1.1376870000e-16,1.8287592399e-02
6,22,1.0673390000e-16,2.2448261569e-02
6,24,1.0583450000e-16,2.6995969731e-02
6,26,9.4598000000e-17,3.1930716887e-02
6,28,9.0789930000e-17,3.7252503034e-02
6,30,9.1622330000e-17,4.2961328175e-02
6,32,8.4238030000e-17,4.9057192308e-02
6,34,7.8574700000e-17,5.5540095433e-02
6,36,8.2103600000e-17,6.2410037551e-02
6,38,7.8970330000e-17,6.9667018662e-02
6,40,7.4775630000e-17,7.7311038765e-02
6,42,7.4202130000e-17,8.5342097861e-02
6,44,7.2106830000e-17,9.3760195949e-02
6,46,7.1233830000e-17,1.0256533303e-01
6,48,6.9760170000e-17,1.1175750910e-01
6,50,6.4201630000e-17,1.2133672417e-01
6,52,6.2232000000e-17,1.3130297823e-01
6,54,6.5258300000e-17,1.4165627128e-01
6,56,5.9690770000e-17,1.5239660332e-01
6,58,5.6742970000e-17,1.6352397436e-01
6,60,5.9648030000e-17,1.7503838439e-01
6,62,5.9314500000e-17,1.8693983341e-01
6,64,5.4027200000e-17,1.9922832142e-01
6,66,5.2192730000e-17,2.1190384843e-01
6,68,5.1565930000e-17,2.2496641443e-01
6,70,4.8844370000e-17,2.3841601942e-01
6,72,4.9222800000e-17,2.5225266340e-01
6,74,4.7706800000e-17,2.6647634638e-01
6,76,4.3965430000e-17,2.8108706835e-01
6,78,4.2783900000e-17,2.9608482931e-01
6,80,4.4420870000e-17,3.1146962927e-01
6,82,4.3955170000e-17,3.2724146821e-01
6,84,3.8593130000e-17,3.4340034615e-01
6,86,4.0254030000e-17,3.5994626309e-01
6,88,3.9618930000e-17,3.7687921901e-01
6,90,3.5841670000e-17,3.9419921393e-01
6,92,3.2148800000e-17,4.1190624784e-01
6,94,4.0193400000e-17,4.3000032074e-01
6,96,3.7198070000e-17,4.4848143263e-01
6,98,2.7080870000e-17,4.6734958352e-01
6,100,4.7675300000e-17,4.8660477340e-01
7,1,4.6088670000e-17,-2.6125131998e-03
7,3,1.1596560000e-16,-2.1287144591e-03
7,5,4.3151430000e-16,-1.2578767258e-03
7,9,5.6864370000e-16,1.6449157184e-03
7,11,2.3246330000e-16,3.6768704294e-03
7,13,1.8795470000e-16,6.0958641329e-03
7,15,1.5184970000e-16,8.9018968290e-03
7,17,1.3215230000e-16,1.2094968518e-02
7,19,1.2457330000e-16,1.5675079199e-02
7,21,1.1265430000e-16,1.9642228873e-02
7,23,1.0420550000e-16,2.3996417539e-02
7,25,1.0026320000e-16,2.8737645198e-02
7,27,9.3644130000e-17,3.3865911849e-02
7,29,9.1664500000e-17,3.9381217493e-02
7,31,8.8593000000e-17,4.5283562130e-02
7,33,8.3929300000e-17,5.1572945759e-02
7,35,8.1670200000e-17,5.8249368381e-02
7,37,8.2343730000e-17,6.5312829995e-02
7,39,7.6878030000e-17,7.2763330602e-02
7,41,7.4575430000e-17,8.0600870202e-02
7,43,7.5860970000e-17,8.8825448794e-02
7,45,7.3300170000e-17,9.7437066378e-02
7,47,6.8602830000e-17,1.0643572296e-01
7,49,6.7517370000e-17,1.1582141853e-01
7,51,6.5189700000e-17,1.2559415309e-01
7,53,6.4116330000e-17,1.3575392664e-01
7,55,6.4495130000e-17,1.4630073919e-01
7,57,6.0803100000e-17,1.5723459073e-01
7,59,5.8230770000e-17,1.6855548126e-01
7,61,5.9722630000e-17,1.8026341079e-01
7,63,5.6856130000e-17,1.9235837930e-01
7,65,5.3752530000e-17,2.0484038682e-01
7,67,5.1558300000e-17,2.1770943332e-01
7,69,5.1482670000e-17,2.3096551881e-01
7,71,5.1117600000e-17,2.4460864330e-01
7,73,4.8036670000e-17,2.5863880678e-01
7,75,4.5778970000e-17,2.7305600925e-01
7,77,4.4769430000e-17,2.8786025072e-01
7,79,4.5961370000e-17,3.0305153118e-01
7,81,4.4332800000e-17,3.1862985063e-01
7,83,3.9793330000e-17,3.3459520907e-01
7,85,4.0485130000e-17,3.5094760651e-01
7,87,3.9964270000e-17,3.6768704294e-01
7,89,3.7020530000e-17,3.8481351836e-01
7,91,3.3817730000e-17,4.0232703277e-01
7,93,4.2224700000e-17,4.2022758618e-01
7,95,3.7797700000e-17,4.3851517858e-01
7,97,2.8381500000e-17,4.5718980997e-01
7,99,4.9515730000e-17,4.7625148035e-01
8,0,1.1653000000e-17,-3.4833509331e-03
8,2,6.1527730000e-17,-3.1930716887e-03
8,4,1.2956930000e-16,-2.5157534517e-03
8,6,4.4162200000e-16,-1.4513962221e-03
8,10,5.6683570000e-16,1.8384352147e-03
8,12,2.2913530000e-16,4.0639094219e-03
8,14,1.8385370000e-16,6.6764226217e-03
8,16,1.5162800000e-16,9.6759748141e-03
8,18,1.2920630000e-16,1.3062565999e-02
8,20,1.2368430000e-16,1.6836196177e-02
8,22,1.1333070000e-16,2.0996865347e-02
8,24,1.0178610000e-16,2.5544573509e-02
8,26,9.9375300000e-17,3.0479320664e-02
8,28,9.4965400000e-17,3.5801106812e-02
8,30,8.7443070000e-17,4.1509931953e-02
8,32,8.7124770000e-17,4.7605796085e-02
8,34,8.1094400000e-17,5.4088699211e-02
8,36,7.8972530000e-17,6.0958641329e-02
8,38,8.1508330000e-17,6.8215622440e-02
8,40,7.5333030000e-17,7.5859642543e-02
8,42,7.1749870000e-17,8.3890701638e-02
8,44,7.4976670000e-17,9.2308799727e-02
8,46,7.1911930000e-17,1.0111393681e-01
8,48,6.6272800000e-17,1.1030611288e-01
8,50,6.7442430000e-17,1.1988532795e-01
8,52,6.5955270000e-17,1.2985158201e-01
8,54,6.1906330000e-17,1.4020487506e-01
8,56,6.1032700000e-17,1.5094520710e-01
8,58,5.9841730000e-17,1.6207257814e-01
8,60,5.7704330000e-17,1.7358698817e-01
8,62,5.8820800000e-17,1.8548843719e-01
8,64,5.6471500000e-17,1.9777692520e-01
8,66,5.3285470000e-17,2.1045245221e-01
8,68,5.2430030000e-17,2.2351501821e-01
8,70,5.1633500000e-17,2.3696462320e-01
8,72,5.0352300000e-17,2.5080126718e-01
8,74,4.7924770000e-17,2.6502495016e-01
8,76,4.5440970000e-17,2.7963567213e-01
8,78,4.4080200000e-17,2.9463343309e-01
8,80,4.4538830000e-17,3.1001823304e-01
8,82,4.3683100000e-17,3.2579007199e-01
8,84,3.9262430000e-17,3.4194894993e-01
8,86,4.0768100000e-17,3.5849486686e-01
8,88,4.0628430000e-17,3.7542782279e-01
8,90,3.6999630000e-17,3.9274781771e-01
8,92,3.2714200000e-17,4.1045485162e-01
8,94,4.0861930000e-17,4.2854892452e-01
8,96,3.7488500000e-17,4.4703003641e-01
8,98,2.7450300000e-17,4.6589818730e-01
8,100,4.7999370000e-17,4.8515337718e-01
9,1,2.8424330000e-17,-4.2574289182e-03
9,3,7.6314630000e-17,-3.7736301775e-03
9,5,1.3903130000e-16,-2.9027924442e-03
9,7,4.4932070000e-16,-1.6449157184e-03
9,11,5.0900630000e-16,2.0319547110e-03
9,13,1.9661300000e-16,4.4509484145e-03
9,15,1.6108330000e-16,7.2569811106e-03
9,17,1.2906830000e-16,1.0450052799e-02
9,19,1.1200300000e-16,1.4030163480e-02
9,21,1.1052870000e-16,1.7997313154e-02
9,23,9.6460300000e-17,2.2351501821e-02
9,25,8.7677970000e-17,2.7092729480e-02
9,27,9.0699930000e-17,3.2220996131e-02
9,29,8.2773600000e-17,3.7736301775e-02
9,31,7.6985830000e-17,4.3638646412e-02
9,33,7.7996630000e-17,4.9928030041e-02
9,35,7.2863970000e-17,5.6604452663e-02
9,37,7.2731800000e-17,6.3667914277e-02
9,39,7.3904800000e-17,7.1118414884e-02
9,41,6.7409200000e-17,7.8955954483e-02
9,43,6.7931100000e-17,8.7180533075e-02
9,45,6.9837570000e-17,9.5792150660e-02
9,47,6.3759470000e-17,1.0479080724e-01
9,49,6.1763200000e-17,1.1417650281e-01
9,51,6.2737570000e-17,1.2394923737e-01
9,53,6.0064600000e-17,1.3410901092e-01
9,55,5.6848530000e-17,1.4465582347e-01
9,57,5.6664270000e-17,1.5558967501e-01
9,59,5.4756370000e-17,1.6691056554e-01
9,61,5.3335870000e-17,1.7861849507e-01
9,63,5.4709500000e-17,1.9071346359e-01
9,65,5.2021730000e-17,2.0319547110e-01
9,67,4.9412600000e-17,2.1606451760e-01
9,69,4.9498300000e-17,2.2932060309e-01
9,71,4.8200600000e-17,2.4296372758e-01
9,73,4.4841600000e-17,2.5699389106e-01
9,75,4.4052800000e-17,2.7141109354e-01
9,77,4.4219970000e-17,2.8621533500e-01
9,79,4.2989000000e-17,3.0140661546e-01
9,81,4.2709000000e-17,3.1698493491e-01
9,83,3.9015600000e-17,3.3295029335e-01
9,85,3.9504400000e-17,3.4930269079e-01
9,87,3.8390200000e-17,3.6604212722e-01
9,89,3.5065930000e-17,3.8316860264e-01
9,91,3.2320770000e-17,4.0068211705e-01
9,93,3.9689970000e-17,4.1858267046e-01
9,95,3.6188970000e-17,4.3687026286e-01
9,97,2.7797100000e-17,4.5554489425e-01
9,99,4.5339770000e-17,4.7460656463e-01
10,0,7.4030500000e-18,-5.3217861478e-03
10,2,4.1723600000e-17,-5.0315069033e-03
10,4,8.5330530000e-17,-4.3541886664e-03
10,6,1.4425330000e-16,-3.2898314368e-03
10,8,4.5931500000e-16,-1.8384352147e-03
10,12,4.6895400000e-16,2.2254742072e-03
10,14,1.7951130000e-16,4.8379874071e-03
10,16,1.4496470000e-16,7.8375395994e-03
10,18,1.1461530000e-16,1.1224130784e-02
10,20,1.0147790000e-16,1.4997760962e-02
10,22,9.7225200000e-17,1.9158430132e-02
10,24,8.4634500000e-17,2.3706138295e-02
10,26,7.9593030000e-17,2.8640885450e-02
10,28,7.9003830000e-17,3.3962671598e-02
10,30,7.2564470000e-17,3.9671496738e-02
10,32,6.8632430000e-17,4.5767360871e-02
10,34,6.7779430000e-17,5.2250263996e-02
10,36,6.5898770000e-17,5.9120206114e-02
10,38,6.4664930000e-17,6.6377187225e-02
10,40,6.1793330000e-17,7.4021207328e-02
10,42,5.9540800000e-17,8.2052266424e-02
10,44,5.9475300000e-17,9.0470364512e-02
10,46,5.9637800000e-17,9.9275501593e-02
10,48,5.6392330000e-17,1.0846767767e-01
10,50,5.6260100000e-17,1.1804689273e-01
10,52,5.5501430000e-17,1.2801314679e-01
10,54,5.1393800000e-17,1.3836643984e-01
10,56,5.0070900000e-17,1.4910677189e-01
10,58,5.0373470000e-17,1.6023414292e-01
10,60,4.7598200000e-17,1.7174855295e-01
10,62,4.6653530000e-17,1.8365000197e-01
10,64,4.7616330000e-17,1.9593848999e-01
10,66,4.6493100000e-17,2.0861401699e-01
10,68,4.4279030000e-17,2.2167658299e-01
10,70,4.3318600000e-17,2.3512618798e-01
10,72,4.2253630000e-17,2.4896283197e-01
10,74,4.0052900000e-17,2.6318651494e-01
10,76,3.8704730000e-17,2.7779723691e-01
10,78,3.7478230000e-17,2.9279499788e-01
10,80,3.6425730000e-17,3.0817979783e-01
10,82,3.6021070000e-17,3.2395163678e-01
10,84,3.3571330000e-17,3.4011051472e-01
10,86,3.4426100000e-17,3.5665643165e-01
10,88,3.2654930000e-17,3.7358938757e-01
10,90,3.0840530000e-17,3.9090938249e-01
10,92,2.7901130000e-17,4.0861641640e-01
10,94,3.3082700000e-17,4.2671048930e-01
10,96,3.0461730000e-17,4.4519160120e-01
10,98,2.4370430000e-17,4.6405975209e-01
10,100,3.5087830000e-17,4.8331494197e-01
11,1,2.0531670000e-17,-6.2893836292e-03
11,3,5.0315530000e-17,-5.8055848885e-03
11,5,9.0940600000e-17,-4.9347471552e-03
11,7,1.5190270000e-16,-3.6768704294e-03
11,9,4.2093700000e-16,-2.0319547110e-03
11,13,4.3680430000e-16,2.4189937035e-03
11,15,1.6038000000e-16,5.2250263996e-03
11,17,1.3020430000e-16,8.4180980883e-03
11,19,1.0586110000e-16,1.1998208770e-02
11,21,9.1721700000e-17,1.5965358443e-02
11,23,8.7723100000e-17,2.0319547110e-02
11,25,7.9397800000e-17,2.5060774769e-02
11,27,7.2659830000e-17,3.0189041420e-02
11,29,7.2144330000e-17,3.5704347064e-02
11,31,6.7899800000e-17,4.1606691701e-02
11,33,6.3160400000e-17,4.7896075330e-02
11,35,6.3543000000e-17,5.4572497952e-02
11,37,6.2175330000e-17,6.1635959566e-02
11,39,5.6960800000e-17,6.9086460173e-02
11,41,5.8198730000e-17,7.6923999772e-02
11,43,5.7843700000e-17,8.5148578364e-02
11,45,5.4055670000e-17,9.3760195949e-02
11,47,5.5145670000e-17,1.0275885253e-01
11,49,5.3540400000e-17,1.1214454810e-01
11,51,5.1318570000e-17,1.2191728266e-01
11,53,5.2260800000e-17,1.3207705621e-01
11,55,5.0389400000e-17,1.4262386876e-01
11,57,4.5836470000e-17,1.5355772030e-01
11,59,4.5682870000e-17,1.6487861083e-01
11,61,4.5634270000e-17,1.7658654036e-01
11,63,4.2892730000e-17,1.8868150888e-01
