# O-CO2 inelastic DCS at energy index 22
# Generated by compute_inelastic_tables.py
angle_degrees,cross_section_cm2
0.000000,7.5871550921e-12
0.100000,4.3486457037e-12
0.200000,7.7537525150e-13
0.300000,7.5738991567e-13
0.400000,7.7428390089e-13
0.500000,4.6105095740e-13
0.600000,4.6519406513e-13
0.700000,4.2491065569e-13
0.800000,2.6912636340e-13
0.900000,1.7831680710e-13
1.000000,2.4775053603e-13
1.100000,2.5375063559e-13
1.200000,1.4834753554e-13
1.300000,1.2724234948e-13
1.400000,1.6104884423e-13
1.500000,1.3699443435e-13
1.600000,8.9100333522e-14
1.700000,8.3664473170e-14
1.800000,1.0032427390e-13
1.900000,8.2115361568e-14
2.000000,5.1462268748e-14
2.100000,5.3431846652e-14
2.200000,6.3895036522e-14
2.300000,5.2838483016e-14
2.400000,3.6045889989e-14
2.500000,3.3106612664e-14
2.600000,3.7217068352e-14
2.700000,3.4395176250e-14
2.800000,2.7409846633e-14
2.900000,2.4961833511e-14
3.000000,2.4822707616e-14
3.100000,2.2606976011e-14
3.200000,2.0414514496e-14
3.300000,1.9910211718e-14
3.400000,1.9081740790e-14
3.500000,1.7426378638e-14
3.600000,1.6339996046e-14
3.700000,1.5909906570e-14
3.800000,1.5481018117e-14
3.900000,1.4555880743e-14
4.000000,1.3643174041e-14
4.100000,1.3547618963e-14
4.200000,1.3232145488e-14
4.300000,1.2379295628e-14
4.400000,1.1868037305e-14
4.500000,1.1432457413e-14
4.600000,1.1190541715e-14
4.700000,1.1091034259e-14
4.800000,1.0541918641e-14
4.900000,1.0121050648e-14
5.000000,9.8699937332e-15
5.100000,9.5803955216e-15
5.200000,9.4994226632e-15
5.300000,9.1141056112e-15
5.400000,8.6539876917e-15
5.500000,8.5837591805e-15
5.600000,8.4703029279e-15
5.700000,8.3515713457e-15
5.800000,8.0896680061e-15
5.900000,7.6630451438e-15
6.000000,7.5303115921e-15
6.100000,7.3813248641e-15
6.200000,7.1626595622e-15
6.300000,7.0665455922e-15
6.400000,6.8488986746e-15
6.500000,6.6942410548e-15
6.600000,6.5195566540e-15
6.700000,6.2130604814e-15
6.800000,6.1152896111e-15
6.900000,6.0143796015e-15
7.000000,5.8271017685e-15
7.100000,5.7075789095e-15
7.200000,5.4996937617e-15
7.300000,5.3853403673e-15
7.400000,5.3183318894e-15
7.500000,5.0858936141e-15
7.600000,4.9181725691e-15
7.700000,4.8034208818e-15
7.800000,4.7096452863e-15
7.900000,4.6841959239e-15
8.000000,4.5411452952e-15
8.100000,4.4053767316e-15
8.200000,4.3509220789e-15
8.300000,4.2533375365e-15
8.400000,4.1875559135e-15
8.500000,4.1042433868e-15
8.600000,4.0313985356e-15
8.700000,4.0622481526e-15
8.800000,4.0222538720e-15
8.900000,3.9282816434e-15
9.000000,3.8479919217e-15
9.100000,3.7523062107e-15
9.200000,3.7411479973e-15
9.300000,3.7304296457e-15
9.400000,3.6456039092e-15
9.500000,3.5935989634e-15
9.600000,3.5214305656e-15
9.700000,3.4375320197e-15
9.800000,3.3801457263e-15
9.900000,3.2842571341e-15
10.000000,3.2155546454e-15
10.100000,3.1797733217e-15
10.200000,3.1088008208e-15
10.300000,3.0481096565e-15
10.400000,2.9820703179e-15
10.500000,2.9135561596e-15
10.600000,2.8753390733e-15
10.700000,2.8207624683e-15
10.800000,2.7667577857e-15
10.900000,2.7318787577e-15
11.000000,2.6871457366e-15
11.100000,2.6556810940e-15
11.200000,2.6202163037e-15
11.300000,2.5739551369e-15
11.400000,2.5446994324e-15
11.500000,2.5085904543e-15
11.600000,2.4765413209e-15
11.700000,2.4674858454e-15
11.800000,2.4483769532e-15
11.900000,2.4256786954e-15
12.000000,2.3965433050e-15
12.100000,2.3547392959e-15
12.200000,2.3384215495e-15
12.300000,2.3362056039e-15
12.400000,2.3117739121e-15
12.500000,2.2774337877e-15
12.600000,2.2374572563e-15
12.700000,2.2022682867e-15
12.800000,2.1847212963e-15
12.900000,2.1563866921e-15
13.000000,2.1076157872e-15
13.100000,2.0670934702e-15
13.200000,2.0359379361e-15
13.300000,2.0081031276e-15
13.400000,1.9807866498e-15
13.500000,1.9432953905e-15
13.600000,1.9087277556e-15
13.700000,1.8892548500e-15
13.800000,1.8656979263e-15
13.900000,1.8372958123e-15
14.000000,1.8107135864e-15
14.100000,1.7870446124e-15
14.200000,1.7740111646e-15
14.300000,1.7609737003e-15
14.400000,1.7408427053e-15
14.500000,1.7260049252e-15
14.600000,1.7083037474e-15
14.700000,1.6875008191e-15
14.800000,1.6684542681e-15
14.900000,1.6488724865e-15
15.000000,1.6437578752e-15
15.100000,1.6427790392e-15
15.200000,1.6215837588e-15
15.300000,1.5959406723e-15
15.400000,1.5725593627e-15
15.500000,1.5593812152e-15
15.600000,1.5623512858e-15
15.700000,1.5476481986e-15
15.800000,1.5167838410e-15
15.900000,1.4986354625e-15
16.000000,1.4858165509e-15
16.100000,1.4817576340e-15
16.200000,1.4740675838e-15
16.300000,1.4434139222e-15
16.400000,1.4196777386e-15
16.500000,1.4116533775e-15
16.600000,1.4043494155e-15
16.700000,1.4017653360e-15
16.800000,1.3881271546e-15
16.900000,1.3671526524e-15
17.000000,1.3559593178e-15
17.100000,1.3422663598e-15
17.200000,1.3310826160e-15
17.300000,1.3265339415e-15
17.400000,1.3153834817e-15
17.500000,1.3060179565e-15
17.600000,1.2917662633e-15
17.700000,1.2711329104e-15
17.800000,1.2624779819e-15
17.900000,1.2542524932e-15
18.000000,1.2415800902e-15
18.100000,1.2323362042e-15
18.200000,1.2177904127e-15
18.300000,1.2109456750e-15
