# total collision cross section for O(!U3!NP) - O (elastic) from Tully and Johnson (2001)
# 0 - 10 eV in 1e-3 eV bins
#O(3P)-O (elastic)
# E [eV]    sigma [cm2]
0.0005,4.8163127E-15
0.0015,4.4697225E-15
0.0025,4.3085672E-15
0.0035,4.202417E-15
0.0045,4.1231323E-15
0.0055,4.0598247E-15
0.0065,4.0071225E-15
0.0075,3.961977E-15
0.0085,3.9224906E-15
0.0095,3.8874011E-15
0.0105,3.8558268E-15
0.0115,3.827127E-15
0.0125,3.8008218E-15
0.0135,3.7765421E-15
0.0145,3.7539982E-15
0.0155,3.7329584E-15
0.0165,3.7132345E-15
0.0175,3.6946715E-15
0.0185,3.6771403E-15
0.0195,3.6605323E-15
0.0205,3.644755E-15
0.0215,3.6297293E-15
0.0225,3.6153868E-15
0.0235,3.6016681E-15
0.0245,3.5885212E-15
0.0255,3.5759004E-15
0.0265,3.563765E-15
0.0275,3.5520792E-15
0.0285,3.5408109E-15
0.0295,3.5299312E-15
0.0305,3.5194142E-15
0.0315,3.5092366E-15
0.0325,3.499377E-15
0.0335,3.4898163E-15
0.0345,3.4805368E-15
0.0355,3.4715225E-15
0.0365,3.4627586E-15
0.0375,3.4542316E-15
0.0385,3.445929E-15
0.0395,3.4378393E-15
0.0405,3.4299519E-15
0.0415,3.4222569E-15
0.0425,3.4147451E-15
0.0435,3.407408E-15
0.0445,3.4002377E-15
0.0455,3.3932268E-15
0.0465,3.3863682E-15
0.0475,3.3796556E-15
0.0485,3.3730829E-15
0.0495,3.3666443E-15
0.0505,3.3603345E-15
0.0515,3.3541484E-15
0.0525,3.3480813E-15
0.0535,3.3421287E-15
0.0545,3.3362863E-15
0.0555,3.3305501E-15
0.0565,3.3249164E-15
0.0575,3.3193815E-15
0.0585,3.3139421E-15
0.0595,3.3085948E-15
0.0605,3.3033367E-15
0.0615,3.2981648E-15
0.0625,3.2930763E-15
0.0635,3.2880686E-15
0.0645,3.2831391E-15
0.0655,3.2782855E-15
0.0665,3.2735054E-15
0.0675,3.2687966E-15
0.0685,3.2641571E-15
0.0695,3.2595849E-15
0.0705,3.2550779E-15
0.0715,3.2506345E-15
0.0725,3.2462527E-15
0.0735,3.241931E-15
0.0745,3.2376677E-15
0.0755,3.2334613E-15
0.0765,3.2293102E-15
0.0775,3.225213E-15
0.0785,3.2211683E-15
0.0795,3.2171748E-15
0.0805,3.2132313E-15
0.0815,3.2093364E-15
0.0825,3.205489E-15
0.0835,3.201688E-15
0.0845,3.1979323E-15
0.0855,3.1942207E-15
0.0865,3.1905523E-15
0.0875,3.186926E-15
0.0885,3.183341E-15
0.0895,3.1797962E-15
0.0905,3.1762909E-15
0.0915,3.172824E-15
0.0925,3.1693949E-15
0.0935,3.1660026E-15
0.0945,3.1626464E-15
0.0955,3.1593255E-15
0.0965,3.1560392E-15
0.0975,3.1527868E-15
0.0985,3.1495676E-15
0.0995,3.1463809E-15
0.1005,3.1432261E-15
0.1015,3.1401025E-15
0.1025,3.1370095E-15
0.1035,3.1339466E-15
0.1045,3.1309131E-15
0.1055,3.1279085E-15
0.1065,3.1249323E-15
0.1075,3.1219838E-15
0.1085,3.1190627E-15
0.1095,3.1161684E-15
0.1105,3.1133003E-15
0.1115,3.1104582E-15
0.1125,3.1076414E-15
0.1135,3.1048495E-15
0.1145,3.1020821E-15
0.1155,3.0993388E-15
0.1165,3.0966191E-15
0.1175,3.0939227E-15
0.1185,3.0912491E-15
0.1195,3.088598E-15
0.1205,3.085969E-15
0.1215,3.0833617E-15
0.1225,3.0807758E-15
0.1235,3.0782109E-15
0.1245,3.0756667E-15
0.1255,3.0731428E-15
0.1265,3.070639E-15
0.1275,3.0681549E-15
0.1285,3.0656902E-15
0.1295,3.0632446E-15
0.1305,3.0608178E-15
0.1315,3.0584096E-15
0.1325,3.0560195E-15
0.1335,3.0536475E-15
0.1345,3.0512932E-15
0.1355,3.0489563E-15
0.1365,3.0466365E-15
0.1375,3.0443338E-15
0.1385,3.0420477E-15
0.1395,3.039778E-15
0.1405,3.0375246E-15
0.1415,3.0352871E-15
0.1425,3.0330654E-15
0.1435,3.0308593E-15
0.1445,3.0286684E-15
0.1455,3.0264927E-15
0.1465,3.0243319E-15
0.1475,3.0221857E-15
0.1485,3.0200541E-15
0.1495,3.0179368E-15
0.1505,3.0158336E-15
0.1515,3.0137443E-15
0.1525,3.0116687E-15
0.1535,3.0096068E-15
0.1545,3.0075582E-15
0.1555,3.0055228E-15
0.1565,3.0035005E-15
0.1575,3.0014911E-15
0.1585,2.9994944E-15
0.1595,2.9975102E-15
0.1605,2.9955385E-15
0.1615,2.993579E-15
0.1625,2.9916315E-15
0.1635,2.9896961E-15
0.1645,2.9877724E-15
0.1655,2.9858604E-15
0.1665,2.9839599E-15
0.1675,2.9820708E-15
0.1685,2.9801929E-15
0.1695,2.9783262E-15
0.1705,2.9764704E-15
0.1715,2.9746255E-15
0.1725,2.9727913E-15
0.1735,2.9709677E-15
0.1745,2.9691546E-15
0.1755,2.9673519E-15
0.1765,2.9655594E-15
0.1775,2.963777E-15
0.1785,2.9620046E-15
0.1795,2.9602422E-15
0.1805,2.9584895E-15
0.1815,2.9567465E-15
0.1825,2.9550131E-15
0.1835,2.9532892E-15
0.1845,2.9515746E-15
0.1855,2.9498693E-15
0.1865,2.9481731E-15
0.1875,2.9464861E-15
0.1885,2.944808E-15
0.1895,2.9431388E-15
0.1905,2.9414784E-15
0.1915,2.9398266E-15
0.1925,2.9381835E-15
0.1935,2.9365489E-15
0.1945,2.9349227E-15
