# Differential cross section for O-CO elastic scattering
# Collision energy: 0.000650 eV
# Column 1: Angle (degrees)
# Column 2: Cross section (cm²)
angle_degrees,cross_section_cm2
0.10000,3.9012819460e-12
0.20000,3.8929008118e-12
0.30000,3.8789682258e-12
0.40000,3.8595379295e-12
0.50000,3.8346847315e-12
0.60000,3.8045040827e-12
0.70000,3.7691115342e-12
0.80000,3.7286420836e-12
0.90000,3.6832494133e-12
1.00000,3.6331050263e-12
1.10000,3.5783972872e-12
1.20000,3.5193303723e-12
1.30000,3.4561231393e-12
1.40000,3.3890079228e-12
1.50000,3.3182292641e-12
1.60000,3.2440425852e-12
1.70000,3.1667128145e-12
1.80000,3.0865129758e-12
1.90000,3.0037227479e-12
2.00000,2.9186270063e-12
2.10000,2.8315143552e-12
2.20000,2.7426756614e-12
2.30000,2.6524025969e-12
2.40000,2.5609862024e-12
2.50000,2.4687154789e-12
2.60000,2.3758760158e-12
2.70000,2.2827486659e-12
2.80000,2.1896082724e-12
2.90000,2.0967224577e-12
3.00000,2.0043504781e-12
3.10000,1.9127421531e-12
3.20000,1.8221368731e-12
3.30000,1.7327626905e-12
3.40000,1.6448354986e-12
3.50000,1.5585583016e-12
3.60000,1.4741205781e-12
3.70000,1.3916977396e-12
3.80000,1.3114506865e-12
3.90000,1.2335254602e-12
4.00000,1.1580529920e-12
4.10000,1.0851489480e-12
4.20000,1.0149136677e-12
4.30000,9.4743219406e-13
4.40000,8.8277439242e-13
4.50000,8.2099515486e-13
4.60000,7.6213468542e-13
4.70000,7.0621886237e-13
4.80000,6.5325967212e-13
4.90000,6.0325570997e-13
5.00000,5.5619274172e-13
5.10000,5.1204432049e-13
5.20000,4.7077245279e-13
5.30000,4.3232830737e-13
5.40000,3.9665296074e-13
5.50000,3.6367817307e-13
5.60000,3.3332718786e-13
5.70000,3.0551554937e-13
5.80000,2.8015193152e-13
5.90000,2.5713897215e-13
6.00000,2.3637410702e-13
6.10000,2.1775039769e-13
6.20000,2.0115734814e-13
6.30000,1.8648170501e-13
6.40000,1.7360823682e-13
6.50000,1.6242048768e-13
6.60000,1.5280150166e-13
6.70000,1.4463451421e-13
6.80000,1.3780360733e-13
6.90000,1.3219432582e-13
7.00000,1.2769425225e-13
7.10000,1.2419353864e-13
7.20000,1.2158539331e-13
7.30000,1.1976652189e-13
7.40000,1.1863752160e-13
7.50000,1.1810322854e-13
7.60000,1.1807301800e-13
7.70000,1.1846105813e-13
7.80000,1.1918651774e-13
7.90000,1.2017372908e-13
8.00000,1.2135230711e-13
8.10000,1.2265722664e-13
8.20000,1.2402885918e-13
8.30000,1.2541297158e-13
8.40000,1.2676068847e-13
8.50000,1.2802842100e-13
