#1.2eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
1.94E+01,1.43E-14
1.97E+01,1.44E-14
1.99E+01,1.44E-14
2.01E+01,1.44E-14
2.03E+01,1.45E-14
2.06E+01,1.44E-14
2.08E+01,1.43E-14
2.10E+01,1.42E-14
2.13E+01,1.40E-14
2.15E+01,1.37E-14
2.18E+01,1.33E-14
2.20E+01,1.29E-14
2.22E+01,1.25E-14
2.25E+01,1.20E-14
2.27E+01,1.16E-14
2.30E+01,1.11E-14
2.32E+01,1.06E-14
2.35E+01,1.02E-14
2.37E+01,9.73E-15
2.40E+01,9.32E-15
2.42E+01,8.92E-15
2.45E+01,8.53E-15
2.47E+01,8.14E-15
2.50E+01,7.75E-15
2.52E+01,7.36E-15
2.55E+01,6.97E-15
2.57E+01,6.59E-15
2.60E+01,6.22E-15
2.63E+01,5.88E-15
2.65E+01,5.56E-15
2.68E+01,5.30E-15
2.70E+01,5.08E-15
2.73E+01,4.93E-15
2.76E+01,4.83E-15
2.78E+01,4.80E-15
2.81E+01,4.81E-15
2.84E+01,4.87E-15
2.86E+01,4.95E-15
2.89E+01,5.04E-15
2.92E+01,5.12E-15
2.95E+01,5.19E-15
2.97E+01,5.24E-15
3.00E+01,5.29E-15
3.03E+01,5.32E-15
3.06E+01,5.34E-15
3.08E+01,5.37E-15
3.11E+01,5.40E-15
3.14E+01,5.44E-15
3.17E+01,5.49E-15
3.19E+01,5.54E-15
3.22E+01,5.61E-15
3.25E+01,5.67E-15
3.28E+01,5.73E-15
3.31E+01,5.77E-15
3.34E+01,5.78E-15
3.36E+01,5.75E-15
3.39E+01,5.68E-15
3.42E+01,5.57E-15
3.45E+01,5.41E-15
3.48E+01,5.23E-15
3.51E+01,5.03E-15
3.54E+01,4.83E-15
3.57E+01,4.62E-15
3.60E+01,4.42E-15
3.63E+01,4.24E-15
3.66E+01,4.07E-15
3.69E+01,3.92E-15
3.72E+01,3.78E-15
3.75E+01,3.66E-15
3.78E+01,3.54E-15
3.81E+01,3.43E-15
3.84E+01,3.31E-15
3.87E+01,3.18E-15
3.90E+01,3.05E-15
3.93E+01,2.92E-15
3.96E+01,2.80E-15
3.99E+01,2.68E-15
4.02E+01,2.57E-15
4.05E+01,2.48E-15
4.08E+01,2.42E-15
4.11E+01,2.38E-15
4.14E+01,2.36E-15
4.17E+01,2.35E-15
4.20E+01,2.36E-15
4.23E+01,2.37E-15
4.27E+01,2.37E-15
4.30E+01,2.37E-15
4.33E+01,2.36E-15
4.36E+01,2.35E-15
4.39E+01,2.32E-15
4.42E+01,2.29E-15
4.45E+01,2.25E-15
4.49E+01,2.22E-15
4.52E+01,2.18E-15
4.55E+01,2.15E-15
4.58E+01,2.12E-15
4.61E+01,2.10E-15
4.65E+01,2.09E-15
4.68E+01,2.07E-15
4.71E+01,2.06E-15
4.74E+01,2.03E-15
4.78E+01,2.01E-15
4.81E+01,1.97E-15
4.84E+01,1.94E-15
4.87E+01,1.90E-15
4.91E+01,1.85E-15
4.94E+01,1.81E-15
4.97E+01,1.76E-15
5.01E+01,1.72E-15
5.04E+01,1.68E-15
5.07E+01,1.64E-15
5.10E+01,1.60E-15
5.14E+01,1.57E-15
5.17E+01,1.54E-15
5.20E+01,1.51E-15
5.24E+01,1.49E-15
5.27E+01,1.47E-15
5.30E+01,1.46E-15
5.34E+01,1.44E-15
5.37E+01,1.43E-15
5.41E+01,1.41E-15
5.44E+01,1.40E-15
5.47E+01,1.39E-15
5.51E+01,1.37E-15
5.54E+01,1.36E-15
5.57E+01,1.35E-15
5.61E+01,1.34E-15
5.64E+01,1.33E-15
5.68E+01,1.32E-15
5.71E+01,1.31E-15
5.75E+01,1.30E-15
5.78E+01,1.29E-15
5.81E+01,1.28E-15
5.85E+01,1.27E-15
5.88E+01,1.26E-15
5.92E+01,1.25E-15
5.95E+01,1.23E-15
5.99E+01,1.22E-15
6.02E+01,1.21E-15
6.06E+01,1.19E-15
6.09E+01,1.18E-15
6.13E+01,1.17E-15
6.16E+01,1.17E-15
6.20E+01,1.16E-15
6.23E+01,1.15E-15
6.27E+01,1.14E-15
6.30E+01,1.13E-15
6.34E+01,1.12E-15
6.37E+01,1.11E-15
6.41E+01,1.10E-15
6.44E+01,1.08E-15
6.48E+01,1.07E-15
6.51E+01,1.06E-15
6.55E+01,1.04E-15
6.58E+01,1.03E-15
6.62E+01,1.01E-15
6.65E+01,9.98E-16
6.69E+01,9.83E-16
6.73E+01,9.68E-16
6.76E+01,9.55E-16
6.80E+01,9.43E-16
6.83E+01,9.32E-16
6.87E+01,9.22E-16
6.90E+01,9.13E-16
6.94E+01,9.06E-16
6.98E+01,8.98E-16
7.01E+01,8.92E-16
7.05E+01,8.85E-16
7.08E+01,8.78E-16
7.12E+01,8.71E-16
7.16E+01,8.64E-16
7.19E+01,8.57E-16
7.23E+01,8.49E-16
7.26E+01,8.42E-16
7.30E+01,8.34E-16
7.34E+01,8.27E-16
7.37E+01,8.19E-16
7.41E+01,8.11E-16
7.44E+01,8.03E-16
7.48E+01,7.94E-16
7.52E+01,7.86E-16
7.55E+01,7.79E-16
7.59E+01,7.71E-16
7.63E+01,7.65E-16
7.66E+01,7.58E-16
7.70E+01,7.52E-16
7.73E+01,7.47E-16
7.77E+01,7.43E-16
7.81E+01,7.39E-16
7.84E+01,7.35E-16
7.88E+01,7.32E-16
7.92E+01,7.29E-16
7.95E+01,7.26E-16
7.99E+01,7.23E-16
8.03E+01,7.20E-16
8.06E+01,7.16E-16
8.10E+01,7.13E-16
8.14E+01,7.09E-16
8.17E+01,7.04E-16
8.21E+01,6.98E-16
8.25E+01,6.91E-16
8.28E+01,6.83E-16
8.32E+01,6.75E-16
8.36E+01,6.66E-16
8.39E+01,6.56E-16
8.43E+01,6.48E-16
8.47E+01,6.39E-16
8.50E+01,6.32E-16
8.54E+01,6.25E-16
8.58E+01,6.19E-16
8.61E+01,6.13E-16
8.65E+01,6.08E-16
8.69E+01,6.04E-16
8.72E+01,6.01E-16
8.76E+01,5.98E-16
8.80E+01,5.95E-16
8.83E+01,5.92E-16
8.87E+01,5.89E-16
8.91E+01,5.85E-16
8.94E+01,5.81E-16
8.98E+01,5.75E-16
9.02E+01,5.69E-16
9.06E+01,5.63E-16
9.09E+01,5.56E-16
9.13E+01,5.48E-16
9.17E+01,5.40E-16
9.20E+01,5.32E-16
9.24E+01,5.25E-16
9.28E+01,5.17E-16
9.31E+01,5.10E-16
9.35E+01,5.03E-16
9.39E+01,4.97E-16
9.42E+01,4.91E-16
9.46E+01,4.86E-16
9.50E+01,4.82E-16
9.53E+01,4.78E-16
9.57E+01,4.75E-16
9.61E+01,4.73E-16
9.64E+01,4.71E-16
9.68E+01,4.69E-16
9.72E+01,4.68E-16
9.75E+01,4.66E-16
9.79E+01,4.65E-16
9.83E+01,4.63E-16
9.86E+01,4.62E-16
9.90E+01,4.60E-16
9.94E+01,4.58E-16
9.97E+01,4.55E-16
1.00E+02,4.51E-16
1.00E+02,4.47E-16
1.01E+02,4.42E-16
1.01E+02,4.37E-16
1.02E+02,4.32E-16
1.02E+02,4.27E-16
1.02E+02,4.23E-16
1.03E+02,4.18E-16
1.03E+02,4.14E-16
1.03E+02,4.11E-16
1.04E+02,4.08E-16
1.04E+02,4.05E-16
1.04E+02,4.04E-16
1.05E+02,4.03E-16
1.05E+02,4.03E-16
1.06E+02,4.03E-16
1.06E+02,4.02E-16
1.06E+02,4.01E-16
1.07E+02,4.00E-16
1.07E+02,3.98E-16
1.07E+02,3.96E-16
1.08E+02,3.93E-16
1.08E+02,3.89E-16
1.08E+02,3.85E-16
1.09E+02,3.81E-16
1.09E+02,3.76E-16
1.10E+02,3.70E-16
1.10E+02,3.65E-16
1.10E+02,3.59E-16
1.11E+02,3.54E-16
1.11E+02,3.48E-16
1.11E+02,3.43E-16
1.12E+02,3.39E-16
1.12E+02,3.35E-16
1.12E+02,3.31E-16
1.13E+02,3.28E-16
1.13E+02,3.24E-16
1.13E+02,3.21E-16
1.14E+02,3.18E-16
1.14E+02,3.16E-16
1.15E+02,3.13E-16
1.15E+02,3.11E-16
1.15E+02,3.08E-16
1.16E+02,3.06E-16
1.16E+02,3.04E-16
1.16E+02,3.02E-16
1.17E+02,3.01E-16
1.17E+02,2.99E-16
1.17E+02,2.96E-16
1.18E+02,2.94E-16
1.18E+02,2.92E-16
1.18E+02,2.90E-16
1.19E+02,2.88E-16
1.19E+02,2.86E-16
1.19E+02,2.85E-16
1.20E+02,2.83E-16
1.20E+02,2.82E-16
1.20E+02,2.80E-16
1.21E+02,2.79E-16
1.21E+02,2.77E-16
1.22E+02,2.76E-16
1.22E+02,2.74E-16
1.22E+02,2.73E-16
1.23E+02,2.72E-16
1.23E+02,2.70E-16
1.23E+02,2.69E-16
1.24E+02,2.67E-16
1.24E+02,2.65E-16
1.24E+02,2.62E-16
1.25E+02,2.59E-16
1.25E+02,2.56E-16
1.25E+02,2.54E-16
1.26E+02,2.51E-16
1.26E+02,2.49E-16
1.26E+02,2.46E-16
1.27E+02,2.44E-16
1.27E+02,2.41E-16
1.27E+02,2.39E-16
1.28E+02,2.36E-16
1.28E+02,2.34E-16
1.28E+02,2.32E-16
1.29E+02,2.30E-16
1.29E+02,2.29E-16
1.29E+02,2.27E-16
1.30E+02,2.26E-16
1.30E+02,2.25E-16
1.30E+02,2.23E-16
1.31E+02,2.21E-16
1.31E+02,2.19E-16
1.31E+02,2.17E-16
1.32E+02,2.15E-16
1.32E+02,2.12E-16
1.32E+02,2.10E-16
1.33E+02,2.08E-16
1.33E+02,2.06E-16
1.33E+02,2.04E-16
1.34E+02,2.02E-16
1.34E+02,1.99E-16
1.34E+02,1.97E-16
1.34E+02,1.95E-16
1.35E+02,1.93E-16
1.35E+02,1.91E-16
1.35E+02,1.89E-16
1.36E+02,1.87E-16
1.36E+02,1.86E-16
1.36E+02,1.84E-16
1.37E+02,1.83E-16
1.37E+02,1.81E-16
1.37E+02,1.79E-16
1.38E+02,1.78E-16
1.38E+02,1.76E-16
1.38E+02,1.75E-16
1.39E+02,1.74E-16
1.39E+02,1.73E-16
1.39E+02,1.72E-16
1.40E+02,1.71E-16
1.40E+02,1.70E-16
1.40E+02,1.70E-16
1.40E+02,1.69E-16
1.41E+02,1.68E-16
1.41E+02,1.67E-16
1.41E+02,1.67E-16
1.42E+02,1.66E-16
1.42E+02,1.65E-16
1.42E+02,1.64E-16
1.43E+02,1.63E-16
1.43E+02,1.61E-16
1.43E+02,1.60E-16
1.43E+02,1.59E-16
1.44E+02,1.57E-16
1.44E+02,1.55E-16
1.44E+02,1.53E-16
1.45E+02,1.51E-16
1.45E+02,1.49E-16
1.45E+02,1.47E-16
1.45E+02,1.45E-16
1.46E+02,1.44E-16
1.46E+02,1.42E-16
1.46E+02,1.40E-16
1.47E+02,1.38E-16
1.47E+02,1.37E-16
1.47E+02,1.35E-16
1.47E+02,1.33E-16
1.48E+02,1.31E-16
1.48E+02,1.30E-16
1.48E+02,1.28E-16
1.49E+02,1.26E-16
1.49E+02,1.25E-16
1.49E+02,1.24E-16
1.49E+02,1.22E-16
1.50E+02,1.21E-16
1.50E+02,1.20E-16
1.50E+02,1.19E-16
1.51E+02,1.18E-16
1.51E+02,1.17E-16
1.51E+02,1.16E-16
1.51E+02,1.15E-16
1.52E+02,1.15E-16
1.52E+02,1.14E-16
1.52E+02,1.14E-16
1.52E+02,1.13E-16
1.53E+02,1.13E-16
1.53E+02,1.13E-16
1.53E+02,1.12E-16
1.53E+02,1.12E-16
1.54E+02,1.11E-16
1.54E+02,1.11E-16
1.54E+02,1.10E-16
1.55E+02,1.09E-16
1.55E+02,1.08E-16
1.55E+02,1.07E-16
1.55E+02,1.06E-16
1.56E+02,1.04E-16
1.56E+02,1.03E-16
1.56E+02,1.01E-16
1.56E+02,9.95E-17
1.57E+02,9.78E-17
1.57E+02,9.60E-17
1.57E+02,9.42E-17
1.57E+02,9.23E-17
1.58E+02,9.05E-17
1.58E+02,8.86E-17
1.58E+02,8.68E-17
1.58E+02,8.51E-17
1.58E+02,8.35E-17
1.59E+02,8.20E-17
1.59E+02,8.06E-17
1.59E+02,7.93E-17
1.59E+02,7.81E-17
1.60E+02,7.70E-17
1.60E+02,7.59E-17
1.60E+02,7.50E-17
1.60E+02,7.42E-17
1.61E+02,7.34E-17
1.61E+02,7.27E-17
1.61E+02,7.20E-17
1.61E+02,7.15E-17
1.61E+02,7.10E-17
1.62E+02,7.06E-17
1.62E+02,7.02E-17
1.62E+02,6.99E-17
1.62E+02,6.97E-17
1.63E+02,6.95E-17
1.63E+02,6.94E-17
1.63E+02,6.92E-17
1.63E+02,6.91E-17
1.63E+02,6.89E-17
1.64E+02,6.87E-17
1.64E+02,6.85E-17
1.64E+02,6.82E-17
1.64E+02,6.78E-17
1.64E+02,6.73E-17
1.65E+02,6.68E-17
1.65E+02,6.63E-17
1.65E+02,6.56E-17
1.65E+02,6.49E-17
1.66E+02,6.42E-17
1.66E+02,6.34E-17
1.66E+02,6.26E-17
1.66E+02,6.17E-17
1.66E+02,6.07E-17
1.66E+02,5.96E-17
1.67E+02,5.85E-17
1.67E+02,5.73E-17
1.67E+02,5.61E-17
1.67E+02,5.48E-17
1.67E+02,5.34E-17
1.68E+02,5.21E-17
1.68E+02,5.07E-17
1.68E+02,4.94E-17
1.68E+02,4.81E-17
1.68E+02,4.68E-17
1.69E+02,4.56E-17
1.69E+02,4.44E-17
1.69E+02,4.32E-17
1.69E+02,4.22E-17
1.69E+02,4.11E-17
1.69E+02,4.01E-17
1.70E+02,3.92E-17
1.70E+02,3.82E-17
1.70E+02,3.73E-17
1.70E+02,3.65E-17
1.70E+02,3.57E-17
1.70E+02,3.49E-17
1.71E+02,3.41E-17
1.71E+02,3.34E-17
1.71E+02,3.27E-17
1.71E+02,3.20E-17
1.71E+02,3.14E-17
1.71E+02,3.08E-17
1.72E+02,3.03E-17
1.72E+02,2.97E-17
1.72E+02,2.92E-17
1.72E+02,2.87E-17
1.72E+02,2.82E-17
1.72E+02,2.77E-17
1.72E+02,2.73E-17
1.73E+02,2.68E-17
1.73E+02,2.64E-17
1.73E+02,2.60E-17
1.73E+02,2.55E-17
1.73E+02,2.51E-17
1.73E+02,2.47E-17
1.73E+02,2.43E-17
1.74E+02,2.38E-17
1.74E+02,2.34E-17
1.74E+02,2.30E-17
1.74E+02,2.26E-17
1.74E+02,2.22E-17
1.74E+02,2.18E-17
1.74E+02,2.15E-17
1.75E+02,2.11E-17
1.75E+02,2.08E-17
1.75E+02,2.04E-17
1.75E+02,2.01E-17
1.75E+02,1.98E-17
1.75E+02,1.95E-17
1.75E+02,1.92E-17
1.75E+02,1.90E-17
1.75E+02,1.87E-17
1.76E+02,1.84E-17
1.76E+02,1.82E-17
1.76E+02,1.79E-17
1.76E+02,1.77E-17
1.76E+02,1.74E-17
1.76E+02,1.72E-17
1.76E+02,1.69E-17
1.76E+02,1.67E-17
1.76E+02,1.64E-17
1.77E+02,1.61E-17
1.77E+02,1.59E-17
1.77E+02,1.56E-17
1.77E+02,1.53E-17
1.77E+02,1.50E-17
1.77E+02,1.47E-17
1.77E+02,1.44E-17
1.77E+02,1.41E-17
1.77E+02,1.38E-17
1.77E+02,1.35E-17
1.78E+02,1.31E-17
1.78E+02,1.28E-17
1.78E+02,1.25E-17
1.78E+02,1.22E-17
1.78E+02,1.18E-17
1.78E+02,1.15E-17
1.78E+02,1.12E-17
1.78E+02,1.08E-17
1.78E+02,1.05E-17
1.78E+02,1.02E-17
1.78E+02,9.85E-18
1.78E+02,9.52E-18
1.78E+02,9.19E-18
1.78E+02,8.86E-18
1.79E+02,8.53E-18
1.79E+02,8.20E-18
1.79E+02,7.87E-18
1.79E+02,7.55E-18
1.79E+02,7.23E-18
1.79E+02,6.91E-18
1.79E+02,6.59E-18
1.79E+02,6.28E-18
1.79E+02,5.98E-18
1.79E+02,5.67E-18
1.79E+02,5.37E-18
1.79E+02,5.08E-18
1.79E+02,4.79E-18
1.79E+02,4.51E-18
1.79E+02,4.24E-18
1.79E+02,3.97E-18
1.79E+02,3.71E-18
1.79E+02,3.45E-18
1.80E+02,3.21E-18
1.80E+02,2.97E-18
1.80E+02,2.74E-18
1.80E+02,2.52E-18
1.80E+02,2.30E-18
1.80E+02,2.10E-18
1.80E+02,1.90E-18
1.80E+02,1.72E-18
1.80E+02,1.54E-18
1.80E+02,1.37E-18
1.80E+02,1.21E-18
1.80E+02,1.07E-18
1.80E+02,9.27E-19
1.80E+02,7.97E-19
1.80E+02,6.77E-19
1.80E+02,5.67E-19
1.80E+02,4.66E-19
1.80E+02,3.76E-19
1.80E+02,2.95E-19
1.80E+02,2.24E-19
1.80E+02,1.62E-19
1.80E+02,1.11E-19
1.80E+02,6.91E-20
1.80E+02,3.72E-20
1.80E+02,1.52E-20
1.80E+02,2.88E-21
