#0.39eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
43.9157826,5.74E-15
44.23222719,5.73E-15
44.54935933,5.73E-15
44.86729361,5.72E-15
45.18603003,5.72E-15
45.505454,5.71E-15
45.82562282,5.70E-15
46.14653648,5.69E-15
46.46819499,5.67E-15
46.79054104,5.64E-15
47.11368924,5.61E-15
47.43746769,5.57E-15
47.76199099,5.53E-15
48.08725913,5.49E-15
48.41315752,5.43E-15
48.73980076,5.37E-15
49.06713155,5.31E-15
49.39514988,5.24E-15
49.72379848,5.16E-15
50.05313462,5.08E-15
50.38315831,4.99E-15
50.71386955,4.90E-15
51.04521104,4.81E-15
51.37718279,4.72E-15
51.70984208,4.64E-15
52.04313163,4.55E-15
52.37705143,4.47E-15
52.71154419,4.40E-15
53.0467245,4.33E-15
53.38253507,4.28E-15
53.71891859,4.22E-15
54.05587507,4.18E-15
54.3935191,4.15E-15
54.73167879,4.12E-15
55.07046873,4.11E-15
55.40983163,4.10E-15
55.74976749,4.10E-15
56.09033361,4.11E-15
56.43141538,4.13E-15
56.77301282,4.15E-15
57.11524051,4.18E-15
57.45792657,4.21E-15
57.80112829,4.24E-15
58.14490297,4.28E-15
58.4892506,4.31E-15
58.83417119,4.34E-15
59.17966474,4.37E-15
59.52573125,4.40E-15
59.87237072,4.42E-15
60.21901018,4.44E-15
60.56679557,4.46E-15
60.91458095,4.47E-15
61.26293929,4.48E-15
61.61187058,4.48E-15
61.96137484,4.48E-15
62.31087909,4.47E-15
62.66152926,4.46E-15
63.01217944,4.45E-15
63.36340256,4.43E-15
63.71462569,4.41E-15
64.06699474,4.39E-15
64.41936378,4.36E-15
64.77230578,4.34E-15
65.12582074,4.31E-15
65.47990866,4.29E-15
65.83399658,4.26E-15
66.18865745,4.23E-15
66.54331833,4.20E-15
66.89912512,4.17E-15
67.25435895,4.14E-15
67.6107387,4.10E-15
67.96711845,4.07E-15
68.32407115,4.04E-15
68.68159682,4.00E-15
69.03912248,3.96E-15
69.3972211,3.92E-15
69.75531973,3.88E-15
70.11399131,3.83E-15
70.47323584,3.79E-15
70.83248038,3.74E-15
71.19172492,3.68E-15
71.55211537,3.63E-15
71.91193287,3.57E-15
72.27289628,3.51E-15
72.63385969,3.45E-15
72.9948231,3.39E-15
73.35635947,3.33E-15
73.71789584,3.27E-15
74.08000516,3.21E-15
74.44211449,3.15E-15
74.80479677,3.09E-15
75.16747906,3.04E-15
75.53016134,2.99E-15
75.89341659,2.94E-15
76.25724479,2.90E-15
76.62107299,2.86E-15
76.98490118,2.82E-15
77.34872938,2.79E-15
77.71313054,2.76E-15
78.07810466,2.73E-15
78.44250582,2.71E-15
78.80747993,2.69E-15
79.173027,2.68E-15
79.53800112,2.66E-15
79.90354819,2.65E-15
80.26909527,2.65E-15
80.6352153,2.64E-15
81.00133533,2.63E-15
81.36745536,2.63E-15
81.73357539,2.62E-15
82.10026838,2.61E-15
82.46638841,2.61E-15
82.8330814,2.60E-15
83.19977439,2.59E-15
83.56704034,2.58E-15
83.93373332,2.56E-15
84.30099927,2.54E-15
84.66826522,2.52E-15
85.03553116,2.50E-15
85.40279711,2.48E-15
85.77063602,2.45E-15
86.13790196,2.43E-15
86.50574087,2.40E-15
86.87357977,2.37E-15
87.24084572,2.34E-15
87.60868462,2.31E-15
87.97652353,2.27E-15
88.34436243,2.24E-15
88.71220134,2.21E-15
89.08004024,2.18E-15
89.44787914,2.15E-15
89.81629101,2.12E-15
90.18412991,2.09E-15
90.55196882,2.06E-15
90.91980772,2.04E-15
91.28764662,2.01E-15
91.65548553,1.99E-15
92.02332443,1.97E-15
92.39116334,1.95E-15
92.75900224,1.93E-15
93.12684115,1.92E-15
93.49410709,1.90E-15
93.861946,1.89E-15
94.22921195,1.87E-15
94.59705085,1.86E-15
94.9643168,1.85E-15
95.33158274,1.84E-15
95.69884869,1.83E-15
96.06611464,1.82E-15
96.43280763,1.80E-15
96.80007357,1.79E-15
97.16676656,1.78E-15
97.53345955,1.77E-15
97.90015254,1.75E-15
98.26627257,1.74E-15
98.63296556,1.72E-15
98.99908559,1.70E-15
99.36463266,1.68E-15
99.73075269,1.66E-15
100.0962998,1.64E-15
100.4618468,1.62E-15
100.8273939,1.60E-15
101.192368,1.58E-15
101.5573421,1.56E-15
101.9223163,1.53E-15
102.2867174,1.51E-15
102.6511186,1.49E-15
103.0149468,1.46E-15
103.3793479,1.44E-15
103.7426032,1.41E-15
104.1064314,1.39E-15
104.4696866,1.37E-15
104.8323689,1.34E-15
105.1956241,1.32E-15
105.5577335,1.30E-15
105.9198428,1.28E-15
106.2819521,1.26E-15
106.6440614,1.24E-15
107.0050249,1.23E-15
107.3665612,1.21E-15
107.7275246,1.20E-15
108.0879151,1.18E-15
108.4483055,1.17E-15
108.808123,1.16E-15
109.1673676,1.15E-15
109.5271851,1.14E-15
109.8858567,1.13E-15
110.2445282,1.12E-15
110.6026269,1.11E-15
110.9607255,1.11E-15
111.3182511,1.10E-15
111.6757768,1.09E-15
112.0327295,1.09E-15
112.3891093,1.08E-15
112.745489,1.08E-15
113.1012958,1.07E-15
113.4565296,1.07E-15
113.8117635,1.06E-15
114.1664243,1.06E-15
114.5205123,1.06E-15
114.8740272,1.05E-15
115.2275422,1.05E-15
115.5804842,1.04E-15
115.9328532,1.03E-15
116.2852223,1.03E-15
116.6370184,1.02E-15
116.9882415,1.01E-15
117.3388917,1.01E-15
117.6889689,1.00E-15
118.0390461,9.92E-16
118.3879774,9.84E-16
118.7369087,9.75E-16
119.085267,9.66E-16
119.4336254,9.58E-16
119.7808378,9.49E-16
120.1280502,9.39E-16
120.4741167,9.30E-16
120.8201832,9.20E-16
121.1656768,9.10E-16
121.5105974,9.00E-16
121.854945,8.90E-16
122.1987197,8.80E-16
122.5419214,8.70E-16
122.8845502,8.60E-16
123.2271789,8.50E-16
123.5686618,8.40E-16
123.9095716,8.31E-16
124.2504815,8.22E-16
124.5902455,8.13E-16
124.9294365,8.04E-16
125.2680546,7.96E-16
125.6066726,7.88E-16
125.9441448,7.80E-16
126.281044,7.72E-16
126.6173702,7.64E-16
126.9531235,7.57E-16
127.2883038,7.50E-16
127.6229111,7.43E-16
127.9569455,7.37E-16
128.2904069,7.31E-16
128.6227225,7.25E-16
128.955038,7.19E-16
129.2862076,7.14E-16
129.6168042,7.09E-16
129.9468279,7.04E-16
130.2762787,7.00E-16
130.6051564,6.96E-16
130.9328883,6.92E-16
131.2600472,6.88E-16
131.5866331,6.84E-16
131.9126461,6.81E-16
132.2380862,6.77E-16
132.5623803,6.74E-16
132.8861014,6.70E-16
133.2092496,6.67E-16
133.5318249,6.64E-16
133.8532542,6.60E-16
134.1741105,6.57E-16
134.494394,6.54E-16
134.8141044,6.51E-16
135.1326689,6.48E-16
135.4506605,6.45E-16
135.7675062,6.42E-16
136.0843518,6.39E-16
136.4000516,6.35E-16
136.7146054,6.32E-16
137.0285863,6.29E-16
137.3419942,6.25E-16
137.6548292,6.22E-16
137.9665182,6.18E-16
138.2770613,6.14E-16
138.5870315,6.10E-16
138.8964287,6.06E-16
139.2052529,6.02E-16
139.5129313,5.98E-16
139.8194637,5.94E-16
140.1254232,5.90E-16
140.4308097,5.85E-16
140.7350503,5.81E-16
141.0387179,5.76E-16
141.3412396,5.72E-16
141.6426154,5.67E-16
141.9434183,5.62E-16
142.2436481,5.57E-16
142.5427321,5.52E-16
142.8412431,5.47E-16
143.1386082,5.42E-16
143.4348274,5.37E-16
143.7304736,5.32E-16
144.0255469,5.26E-16
144.3189013,5.21E-16
144.6122557,5.16E-16
144.9038912,5.10E-16
145.1949537,5.05E-16
145.4854433,4.99E-16
145.7742141,4.94E-16
146.0624118,4.89E-16
146.3500367,4.83E-16
146.6365156,4.78E-16
146.9218485,4.72E-16
147.2066086,4.67E-16
147.4902227,4.61E-16
147.7726909,4.56E-16
148.0540131,4.51E-16
148.3347625,4.45E-16
148.6143659,4.40E-16
148.8933963,4.34E-16
149.1707079,4.29E-16
149.4474465,4.24E-16
149.7236122,4.19E-16
149.9980589,4.14E-16
150.2719328,4.08E-16
150.5446607,4.03E-16
150.8162427,3.98E-16
151.0872517,3.93E-16
151.3565419,3.88E-16
151.6252591,3.83E-16
151.8928304,3.78E-16
152.1592557,3.74E-16
152.4251082,3.69E-16
152.6898147,3.64E-16
152.9528023,3.60E-16
153.215217,3.55E-16
153.4770587,3.51E-16
153.7371815,3.46E-16
153.9961584,3.42E-16
154.2545624,3.37E-16
154.5118204,3.33E-16
154.7673596,3.29E-16
155.0223258,3.25E-16
155.2761461,3.21E-16
155.5288205,3.17E-16
155.780922,3.13E-16
156.0313045,3.09E-16
156.2805412,3.05E-16
156.5292048,3.01E-16
156.7761497,2.97E-16
157.0225215,2.94E-16
157.2671745,2.90E-16
157.5112545,2.86E-16
157.7541886,2.83E-16
157.9954038,2.79E-16
158.2360461,2.76E-16
158.4755425,2.72E-16
158.71332,2.69E-16
158.9505245,2.66E-16
159.1865831,2.62E-16
159.4209228,2.59E-16
159.6546896,2.56E-16
159.8873105,2.53E-16
160.1182125,2.50E-16
160.3485415,2.47E-16
160.5771517,2.44E-16
160.8051889,2.41E-16
161.0315072,2.38E-16
161.2566796,2.35E-16
161.4812791,2.32E-16
161.7041596,2.29E-16
161.9258943,2.26E-16
162.1464831,2.23E-16
162.3653529,2.20E-16
162.5836499,2.18E-16
162.8008009,2.15E-16
163.016233,2.12E-16
163.2310922,2.09E-16
163.4442325,2.07E-16
163.6562269,2.04E-16
163.8670753,2.01E-16
164.0767779,1.99E-16
164.2847616,1.96E-16
164.4921723,1.94E-16
164.6978641,1.91E-16
164.9024101,1.89E-16
165.1058101,1.87E-16
165.3080642,1.84E-16
165.5085994,1.82E-16
165.7085617,1.79E-16
165.9068051,1.77E-16
166.1039026,1.74E-16
166.2992812,1.72E-16
166.4940868,1.70E-16
166.6871736,1.67E-16
166.8791145,1.65E-16
167.0699094,1.63E-16
167.2589855,1.60E-16
167.4469156,1.58E-16
167.6336999,1.56E-16
167.8193382,1.54E-16
168.0032576,1.51E-16
168.1866041,1.49E-16
168.3682318,1.47E-16
168.5481405,1.45E-16
168.7269033,1.42E-16
168.9045203,1.40E-16
169.0809913,1.38E-16
169.2563163,1.36E-16
169.4299226,1.34E-16
169.6018099,1.32E-16
169.7731243,1.30E-16
169.9427198,1.28E-16
170.1111694,1.26E-16
170.2779001,1.24E-16
170.4434849,1.22E-16
170.6079238,1.20E-16
170.7712168,1.18E-16
170.9327909,1.16E-16
171.0926461,1.14E-16
171.2519283,1.12E-16
171.4094917,1.10E-16
171.5653363,1.08E-16
171.7206078,1.06E-16
171.8735876,1.04E-16
172.0259943,1.02E-16
172.1766822,1.00E-16
172.3262242,9.85E-17
172.4740473,9.66E-17
172.6207245,9.48E-17
172.7656828,9.30E-17
172.9094952,9.11E-17
173.0521617,8.93E-17
173.1931094,8.76E-17
173.3329111,8.58E-17
173.4709939,8.40E-17
173.6079308,8.23E-17
173.7431488,8.06E-17
173.877221,7.89E-17
174.0101472,7.72E-17
174.1413545,7.56E-17
174.2714159,7.39E-17
174.3997585,7.23E-17
174.5269551,7.07E-17
174.6524329,6.91E-17
174.7767647,6.75E-17
174.8993777,6.60E-17
175.0208447,6.44E-17
175.1405929,6.29E-17
175.2591952,6.14E-17
175.3766515,5.99E-17
175.492389,5.85E-17
175.6064076,5.70E-17
175.7192803,5.56E-17
175.8304341,5.42E-17
175.940442,5.27E-17
176.049304,5.14E-17
176.1564471,5.00E-17
176.2618713,4.86E-17
176.3661496,4.73E-17
176.4687091,4.60E-17
176.5701226,4.47E-17
176.6698173,4.34E-17
176.768366,4.21E-17
176.8657688,4.08E-17
176.9608798,3.96E-17
177.0548449,3.84E-17
177.1476641,3.72E-17
177.2387643,3.60E-17
177.3287187,3.48E-17
177.4169542,3.37E-17
177.5034708,3.25E-17
177.5888416,3.14E-17
177.6730664,3.03E-17
177.7549993,2.93E-17
177.8363593,2.82E-17
177.9154275,2.72E-17
177.9933498,2.61E-17
178.0701261,2.51E-17
178.1451836,2.42E-17
178.2185222,2.32E-17
178.2907149,2.23E-17
178.3611887,2.13E-17
178.4305166,2.04E-17
178.4981256,1.95E-17
178.5645887,1.87E-17
178.6293329,1.78E-17
178.6923583,1.70E-17
178.7542377,1.62E-17
178.8143983,1.54E-17
178.8734129,1.47E-17
178.9307087,1.39E-17
178.9862856,1.32E-17
179.0407166,1.25E-17
179.0934287,1.18E-17
179.1449949,1.11E-17
179.1948423,1.05E-17
179.2429707,9.84E-18
179.2899533,9.23E-18
179.3352169,8.64E-18
179.3793347,8.07E-18
179.4217335,7.52E-18
179.4624135,6.99E-18
179.5019476,6.48E-18
179.5397629,5.98E-18
179.5758592,5.51E-18
179.6108096,5.06E-18
179.6446141,4.62E-18
179.6761268,4.21E-18
179.7070665,3.81E-18
179.7357144,3.43E-18
179.7632164,3.08E-18
179.7889995,2.74E-18
179.8136367,2.42E-18
179.836555,2.13E-18
179.8577544,1.85E-18
179.877808,1.59E-18
179.8961426,1.35E-18
179.9133313,1.13E-18
179.9282282,9.29E-19
179.9425522,7.48E-19
179.9545843,5.87E-19
179.9654705,4.45E-19
179.9752108,3.23E-19
179.9832322,2.21E-19
179.9895347,1.38E-19
179.9941184,7.41E-20
179.9975561,3.02E-20
179.999275,5.73E-21
