#0.1eV differential cross sections for O-H elastic collisions from Zhang et al. 2009,
#angle(deg),sigma(cm^2)
123.2271789,6.41E-16
123.5686618,6.33E-16
123.9095716,6.26E-16
124.2504815,6.19E-16
124.5902455,6.12E-16
124.9294365,6.05E-16
125.2680546,5.98E-16
125.6066726,5.91E-16
125.9441448,5.85E-16
126.281044,5.78E-16
126.6173702,5.72E-16
126.9531235,5.66E-16
127.2883038,5.60E-16
127.6229111,5.54E-16
127.9569455,5.48E-16
128.2904069,5.42E-16
128.6227225,5.36E-16
128.955038,5.31E-16
129.2862076,5.26E-16
129.6168042,5.20E-16
129.9468279,5.15E-16
130.2762787,5.10E-16
130.6051564,5.05E-16
130.9328883,5.00E-16
131.2600472,4.95E-16
131.5866331,4.90E-16
131.9126461,4.86E-16
132.2380862,4.81E-16
132.5623803,4.76E-16
132.8861014,4.71E-16
133.2092496,4.66E-16
133.5318249,4.62E-16
133.8532542,4.57E-16
134.1741105,4.53E-16
134.494394,4.48E-16
134.8141044,4.44E-16
135.1326689,4.40E-16
135.4506605,4.36E-16
135.7675062,4.32E-16
136.0843518,4.28E-16
136.4000516,4.24E-16
136.7146054,4.20E-16
137.0285863,4.16E-16
137.3419942,4.12E-16
137.6548292,4.08E-16
137.9665182,4.05E-16
138.2770613,4.01E-16
138.5870315,3.98E-16
138.8964287,3.94E-16
139.2052529,3.91E-16
139.5129313,3.88E-16
139.8194637,3.85E-16
140.1254232,3.82E-16
140.4308097,3.79E-16
140.7350503,3.76E-16
141.0387179,3.73E-16
141.3412396,3.71E-16
141.6426154,3.68E-16
141.9434183,3.65E-16
142.2436481,3.62E-16
142.5427321,3.60E-16
142.8412431,3.57E-16
143.1386082,3.54E-16
143.4348274,3.52E-16
143.7304736,3.49E-16
144.0255469,3.46E-16
144.3189013,3.44E-16
144.6122557,3.41E-16
144.9038912,3.38E-16
145.1949537,3.36E-16
145.4854433,3.33E-16
145.7742141,3.31E-16
146.0624118,3.28E-16
146.3500367,3.25E-16
146.6365156,3.23E-16
146.9218485,3.20E-16
147.2066086,3.17E-16
147.4902227,3.15E-16
147.7726909,3.12E-16
148.0540131,3.09E-16
148.3347625,3.06E-16
148.6143659,3.04E-16
148.8933963,3.01E-16
149.1707079,2.98E-16
149.4474465,2.96E-16
149.7236122,2.93E-16
149.9980589,2.91E-16
150.2719328,2.88E-16
150.5446607,2.86E-16
150.8162427,2.83E-16
151.0872517,2.81E-16
151.3565419,2.78E-16
151.6252591,2.76E-16
151.8928304,2.74E-16
152.1592557,2.71E-16
152.4251082,2.69E-16
152.6898147,2.67E-16
152.9528023,2.64E-16
153.215217,2.62E-16
153.4770587,2.60E-16
153.7371815,2.57E-16
153.9961584,2.55E-16
154.2545624,2.53E-16
154.5118204,2.51E-16
154.7673596,2.49E-16
155.0223258,2.47E-16
155.2761461,2.45E-16
155.5288205,2.43E-16
155.780922,2.41E-16
156.0313045,2.39E-16
156.2805412,2.37E-16
156.5292048,2.35E-16
156.7761497,2.33E-16
157.0225215,2.30E-16
157.2671745,2.28E-16
157.5112545,2.26E-16
157.7541886,2.24E-16
157.9954038,2.22E-16
158.2360461,2.19E-16
158.4755425,2.17E-16
158.71332,2.15E-16
158.9505245,2.13E-16
159.1865831,2.10E-16
159.4209228,2.08E-16
159.6546896,2.06E-16
159.8873105,2.03E-16
160.1182125,2.01E-16
160.3485415,1.99E-16
160.5771517,1.96E-16
160.8051889,1.94E-16
161.0315072,1.92E-16
161.2566796,1.89E-16
161.4812791,1.87E-16
161.7041596,1.84E-16
161.9258943,1.82E-16
162.1464831,1.79E-16
162.3653529,1.77E-16
162.5836499,1.74E-16
162.8008009,1.72E-16
163.016233,1.69E-16
163.2310922,1.67E-16
163.4442325,1.64E-16
163.6562269,1.62E-16
163.8670753,1.59E-16
164.0767779,1.57E-16
164.2847616,1.55E-16
164.4921723,1.52E-16
164.6978641,1.50E-16
164.9024101,1.48E-16
165.1058101,1.46E-16
165.3080642,1.43E-16
165.5085994,1.41E-16
165.7085617,1.39E-16
165.9068051,1.37E-16
166.1039026,1.35E-16
166.2992812,1.33E-16
166.4940868,1.31E-16
166.6871736,1.29E-16
166.8791145,1.27E-16
167.0699094,1.25E-16
167.2589855,1.23E-16
167.4469156,1.21E-16
167.6336999,1.19E-16
167.8193382,1.17E-16
168.0032576,1.16E-16
168.1866041,1.14E-16
168.3682318,1.12E-16
168.5481405,1.11E-16
168.7269033,1.09E-16
168.9045203,1.08E-16
169.0809913,1.06E-16
169.2563163,1.05E-16
169.4299226,1.04E-16
169.6018099,1.02E-16
169.7731243,1.01E-16
169.9427198,9.94E-17
170.1111694,9.80E-17
170.2779001,9.67E-17
170.4434849,9.54E-17
170.6079238,9.41E-17
170.7712168,9.28E-17
170.9327909,9.15E-17
171.0926461,9.02E-17
171.2519283,8.89E-17
171.4094917,8.77E-17
171.5653363,8.64E-17
171.7206078,8.52E-17
171.8735876,8.40E-17
172.0259943,8.28E-17
172.1766822,8.16E-17
172.3262242,8.04E-17
172.4740473,7.92E-17
172.6207245,7.81E-17
172.7656828,7.69E-17
172.9094952,7.58E-17
173.0521617,7.46E-17
173.1931094,7.35E-17
173.3329111,7.24E-17
173.4709939,7.12E-17
173.6079308,7.01E-17
173.7431488,6.90E-17
173.877221,6.78E-17
174.0101472,6.67E-17
174.1413545,6.56E-17
174.2714159,6.44E-17
174.3997585,6.33E-17
174.5269551,6.21E-17
174.6524329,6.10E-17
174.7767647,5.98E-17
174.8993777,5.87E-17
175.0208447,5.75E-17
175.1405929,5.63E-17
175.2591952,5.52E-17
175.3766515,5.40E-17
175.492389,5.28E-17
175.6064076,5.17E-17
175.7192803,5.05E-17
175.8304341,4.94E-17
175.940442,4.82E-17
