#10.0eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
1.15E+02,2.63E-17
1.15E+02,2.58E-17
1.16E+02,2.56E-17
1.16E+02,2.56E-17
1.16E+02,2.53E-17
1.17E+02,2.49E-17
1.17E+02,2.48E-17
1.17E+02,2.46E-17
1.18E+02,2.43E-17
1.18E+02,2.41E-17
1.18E+02,2.39E-17
1.19E+02,2.37E-17
1.19E+02,2.34E-17
1.19E+02,2.33E-17
1.20E+02,2.31E-17
1.20E+02,2.28E-17
1.20E+02,2.25E-17
1.21E+02,2.25E-17
1.21E+02,2.23E-17
1.22E+02,2.19E-17
1.22E+02,2.17E-17
1.22E+02,2.17E-17
1.23E+02,2.15E-17
1.23E+02,2.10E-17
1.23E+02,2.08E-17
1.24E+02,2.09E-17
1.24E+02,2.08E-17
1.24E+02,2.03E-17
1.25E+02,2.00E-17
1.25E+02,2.01E-17
1.25E+02,2.00E-17
1.26E+02,1.95E-17
1.26E+02,1.92E-17
1.26E+02,1.93E-17
1.27E+02,1.93E-17
1.27E+02,1.89E-17
1.27E+02,1.85E-17
1.28E+02,1.85E-17
1.28E+02,1.86E-17
1.28E+02,1.82E-17
1.29E+02,1.78E-17
1.29E+02,1.77E-17
1.29E+02,1.78E-17
1.30E+02,1.76E-17
1.30E+02,1.72E-17
1.30E+02,1.70E-17
1.31E+02,1.71E-17
1.31E+02,1.70E-17
1.31E+02,1.67E-17
1.32E+02,1.64E-17
1.32E+02,1.63E-17
1.32E+02,1.63E-17
1.33E+02,1.61E-17
1.33E+02,1.58E-17
1.33E+02,1.56E-17
1.34E+02,1.56E-17
1.34E+02,1.55E-17
1.34E+02,1.53E-17
1.34E+02,1.50E-17
1.35E+02,1.49E-17
1.35E+02,1.49E-17
1.35E+02,1.48E-17
1.36E+02,1.45E-17
1.36E+02,1.43E-17
1.36E+02,1.42E-17
1.37E+02,1.42E-17
1.37E+02,1.41E-17
1.37E+02,1.38E-17
1.38E+02,1.36E-17
1.38E+02,1.36E-17
1.38E+02,1.35E-17
1.39E+02,1.33E-17
1.39E+02,1.30E-17
1.39E+02,1.29E-17
1.40E+02,1.29E-17
1.40E+02,1.29E-17
1.40E+02,1.26E-17
1.40E+02,1.23E-17
1.41E+02,1.23E-17
1.41E+02,1.24E-17
1.41E+02,1.22E-17
1.42E+02,1.19E-17
1.42E+02,1.17E-17
1.42E+02,1.17E-17
1.43E+02,1.18E-17
1.43E+02,1.16E-17
1.43E+02,1.13E-17
1.43E+02,1.11E-17
1.44E+02,1.12E-17
1.44E+02,1.12E-17
1.44E+02,1.09E-17
1.45E+02,1.07E-17
1.45E+02,1.06E-17
1.45E+02,1.06E-17
1.45E+02,1.06E-17
1.46E+02,1.04E-17
1.46E+02,1.01E-17
1.46E+02,1.00E-17
1.47E+02,1.01E-17
1.47E+02,1.00E-17
1.47E+02,9.81E-18
1.47E+02,9.60E-18
1.48E+02,9.52E-18
1.48E+02,9.54E-18
1.48E+02,9.48E-18
1.49E+02,9.30E-18
1.49E+02,9.11E-18
1.49E+02,9.02E-18
1.49E+02,9.01E-18
1.50E+02,8.96E-18
1.50E+02,8.81E-18
1.50E+02,8.64E-18
1.51E+02,8.53E-18
1.51E+02,8.50E-18
1.51E+02,8.46E-18
1.51E+02,8.35E-18
1.52E+02,8.20E-18
1.52E+02,8.08E-18
1.52E+02,8.02E-18
1.52E+02,7.97E-18
1.53E+02,7.89E-18
1.53E+02,7.77E-18
1.53E+02,7.65E-18
1.53E+02,7.56E-18
1.54E+02,7.50E-18
1.54E+02,7.44E-18
1.54E+02,7.35E-18
1.55E+02,7.25E-18
1.55E+02,7.14E-18
1.55E+02,7.06E-18
1.55E+02,6.99E-18
1.56E+02,6.93E-18
1.56E+02,6.85E-18
1.56E+02,6.75E-18
1.56E+02,6.65E-18
1.57E+02,6.57E-18
1.57E+02,6.51E-18
1.57E+02,6.45E-18
1.57E+02,6.38E-18
1.58E+02,6.29E-18
1.58E+02,6.18E-18
1.58E+02,6.10E-18
1.58E+02,6.04E-18
1.58E+02,6.00E-18
1.59E+02,5.94E-18
1.59E+02,5.84E-18
1.59E+02,5.74E-18
1.59E+02,5.65E-18
1.60E+02,5.60E-18
1.60E+02,5.56E-18
1.60E+02,5.51E-18
1.60E+02,5.43E-18
1.61E+02,5.32E-18
1.61E+02,5.23E-18
1.61E+02,5.18E-18
1.61E+02,5.14E-18
1.61E+02,5.10E-18
1.62E+02,5.03E-18
1.62E+02,4.93E-18
1.62E+02,4.83E-18
1.62E+02,4.77E-18
1.63E+02,4.73E-18
1.63E+02,4.71E-18
1.63E+02,4.65E-18
1.63E+02,4.57E-18
1.63E+02,4.47E-18
1.64E+02,4.39E-18
1.64E+02,4.34E-18
1.64E+02,4.31E-18
1.64E+02,4.28E-18
1.64E+02,4.22E-18
1.65E+02,4.14E-18
1.65E+02,4.04E-18
1.65E+02,3.97E-18
1.65E+02,3.93E-18
1.66E+02,3.91E-18
1.66E+02,3.88E-18
1.66E+02,3.82E-18
1.66E+02,3.74E-18
1.66E+02,3.65E-18
1.66E+02,3.58E-18
1.67E+02,3.54E-18
1.67E+02,3.51E-18
1.67E+02,3.49E-18
1.67E+02,3.44E-18
1.67E+02,3.37E-18
1.68E+02,3.29E-18
1.68E+02,3.22E-18
1.68E+02,3.16E-18
1.68E+02,3.13E-18
1.68E+02,3.11E-18
1.69E+02,3.08E-18
1.69E+02,3.03E-18
1.69E+02,2.96E-18
1.69E+02,2.89E-18
1.69E+02,2.82E-18
1.69E+02,2.77E-18
1.70E+02,2.75E-18
1.70E+02,2.73E-18
1.70E+02,2.70E-18
1.70E+02,2.65E-18
1.70E+02,2.59E-18
1.70E+02,2.52E-18
1.71E+02,2.46E-18
1.71E+02,2.41E-18
1.71E+02,2.38E-18
1.71E+02,2.36E-18
1.71E+02,2.33E-18
1.71E+02,2.30E-18
1.72E+02,2.25E-18
1.72E+02,2.19E-18
1.72E+02,2.13E-18
1.72E+02,2.08E-18
1.72E+02,2.04E-18
1.72E+02,2.00E-18
1.72E+02,1.98E-18
1.73E+02,1.96E-18
1.73E+02,1.93E-18
1.73E+02,1.89E-18
1.73E+02,1.84E-18
1.73E+02,1.79E-18
1.73E+02,1.74E-18
1.73E+02,1.70E-18
1.74E+02,1.66E-18
1.74E+02,1.63E-18
1.74E+02,1.61E-18
1.74E+02,1.59E-18
1.74E+02,1.56E-18
1.74E+02,1.53E-18
1.74E+02,1.49E-18
1.75E+02,1.44E-18
1.75E+02,1.40E-18
1.75E+02,1.36E-18
1.75E+02,1.32E-18
1.75E+02,1.29E-18
1.75E+02,1.26E-18
1.75E+02,1.24E-18
1.75E+02,1.22E-18
1.75E+02,1.20E-18
1.76E+02,1.17E-18
1.76E+02,1.14E-18
1.76E+02,1.11E-18
1.76E+02,1.07E-18
1.76E+02,1.03E-18
1.76E+02,9.98E-19
1.76E+02,9.67E-19
1.76E+02,9.38E-19
1.76E+02,9.12E-19
1.77E+02,8.90E-19
1.77E+02,8.71E-19
1.77E+02,8.53E-19
1.77E+02,8.35E-19
1.77E+02,8.14E-19
1.77E+02,7.90E-19
1.77E+02,7.62E-19
1.77E+02,7.32E-19
1.77E+02,7.02E-19
1.77E+02,6.74E-19
1.78E+02,6.48E-19
1.78E+02,6.24E-19
1.78E+02,6.00E-19
1.78E+02,5.78E-19
1.78E+02,5.57E-19
1.78E+02,5.38E-19
1.78E+02,5.20E-19
1.78E+02,5.04E-19
1.78E+02,4.89E-19
1.78E+02,4.75E-19
1.78E+02,4.60E-19
1.78E+02,4.43E-19
1.78E+02,4.26E-19
1.78E+02,4.06E-19
1.79E+02,3.86E-19
1.79E+02,3.66E-19
1.79E+02,3.46E-19
1.79E+02,3.27E-19
1.79E+02,3.09E-19
1.79E+02,2.92E-19
1.79E+02,2.76E-19
1.79E+02,2.61E-19
1.79E+02,2.47E-19
1.79E+02,2.33E-19
1.79E+02,2.20E-19
1.79E+02,2.07E-19
1.79E+02,1.95E-19
1.79E+02,1.83E-19
1.79E+02,1.71E-19
1.79E+02,1.60E-19
1.79E+02,1.50E-19
1.79E+02,1.40E-19
1.80E+02,1.31E-19
1.80E+02,1.23E-19
1.80E+02,1.15E-19
1.80E+02,1.07E-19
1.80E+02,9.92E-20
1.80E+02,9.17E-20
1.80E+02,8.44E-20
1.80E+02,7.72E-20
1.80E+02,7.01E-20
1.80E+02,6.32E-20
1.80E+02,5.65E-20
1.80E+02,5.00E-20
1.80E+02,4.38E-20
1.80E+02,3.79E-20
1.80E+02,3.24E-20
1.80E+02,2.72E-20
1.80E+02,2.25E-20
1.80E+02,1.81E-20
1.80E+02,1.43E-20
1.80E+02,1.08E-20
1.80E+02,7.87E-21
1.80E+02,5.37E-21
1.80E+02,3.35E-21
1.80E+02,1.81E-21
179.9975561,7.35E-22
179.999275,1.39E-22
