#0.15eV differential cross sections for H-H2 elastic collisions from Krstic and Shultz. 1998,
#angle(deg),sigma(cm^2)
7.674024821,2.17E-14
7.823394918,1.95E-14
7.974082818,1.74E-14
8.126203113,1.54E-14
8.27964121,1.36E-14
8.434454406,1.20E-14
8.590642701,1.05E-14
8.748206095,9.15E-15
8.907144587,8.01E-15
9.067400883,7.04E-15
9.228974981,6.24E-15
9.391981474,5.62E-15
9.556248473,5.17E-15
9.721947868,4.89E-15
9.888907769,4.76E-15
10.05724277,4.77E-15
10.22695287,4.93E-15
10.39792347,5.20E-15
10.57026918,5.57E-15
10.74393269,6.04E-15
10.918914,6.58E-15
11.09521311,7.17E-15
11.27283003,7.79E-15
11.45176475,8.44E-15
11.63207457,9.08E-15
11.81358759,9.71E-15
11.99647572,1.03E-14
12.18068165,1.08E-14
12.36614809,1.13E-14
12.55293233,1.17E-14
12.74097708,1.21E-14
12.93033963,1.23E-14
13.12096269,1.25E-14
13.31290355,1.26E-14
13.50610492,1.25E-14
13.70062409,1.24E-14
13.89640377,1.23E-14
14.09338666,1.20E-14
14.29174465,1.17E-14
14.49130585,1.13E-14
14.69212756,1.09E-14
14.89420977,1.05E-14
15.09755249,1.01E-14
15.30215572,9.61E-15
15.50801946,9.16E-15
15.7150864,8.74E-15
15.92341386,8.34E-15
16.13300182,7.97E-15
16.34379299,7.64E-15
16.55584467,7.36E-15
16.76909956,7.13E-15
16.98361496,6.95E-15
17.19927628,6.82E-15
17.4161981,6.74E-15
17.63438043,6.70E-15
17.85370867,6.69E-15
18.07424013,6.73E-15
18.29603209,6.79E-15
18.51896997,6.87E-15
18.74311106,6.97E-15
18.96845536,7.07E-15
19.19500287,7.18E-15
19.4226963,7.28E-15
19.65159294,7.37E-15
19.88163549,7.45E-15
20.11288126,7.51E-15
20.34527294,7.55E-15
20.57881054,7.56E-15
20.81355134,7.56E-15
21.04943807,7.53E-15
21.28647071,7.49E-15
21.52464926,7.42E-15
21.76397374,7.34E-15
22.00444412,7.25E-15
22.24606042,7.15E-15
22.48882264,7.05E-15
22.73267348,6.95E-15
22.97767023,6.85E-15
23.22375561,6.76E-15
23.47098689,6.68E-15
23.7193068,6.61E-15
23.96877263,6.55E-15
24.21932707,6.51E-15
24.47097013,6.48E-15
24.72370182,6.46E-15
24.97752212,6.45E-15
25.23248834,6.46E-15
25.48848588,6.47E-15
25.74551475,6.49E-15
26.00368953,6.50E-15
26.26289564,6.52E-15
26.52319036,6.54E-15
26.78457371,6.54E-15
27.04698838,6.55E-15
27.31043438,6.54E-15
27.57491169,6.52E-15
27.84047763,6.50E-15
28.10707489,6.46E-15
28.37470348,6.42E-15
28.64336339,6.37E-15
28.91299733,6.31E-15
29.18371989,6.26E-15
29.45541647,6.20E-15
29.72814438,6.14E-15
30.00190362,6.09E-15
30.27663688,6.05E-15
30.55234417,6.01E-15
30.82908279,5.98E-15
31.10679543,5.96E-15
31.3854821,5.95E-15
31.6652001,5.94E-15
31.94583483,5.94E-15
32.22744358,5.94E-15
32.51002637,5.95E-15
32.79358318,5.96E-15
33.07811402,5.97E-15
33.36356159,5.98E-15
33.6499832,5.98E-15
33.93732153,5.98E-15
34.2255766,5.97E-15
34.51480569,5.96E-15
34.80495152,5.94E-15
35.09601408,5.92E-15
35.38799337,5.90E-15
35.6808894,5.86E-15
35.97470215,5.83E-15
36.26937435,5.80E-15
36.56502057,5.76E-15
36.86152623,5.73E-15
37.15889132,5.70E-15
37.45717315,5.67E-15
37.75631442,5.64E-15
38.05631512,5.62E-15
38.35723255,5.60E-15
38.65895213,5.58E-15
38.96158844,5.57E-15
39.26502688,5.56E-15
39.56932477,5.55E-15
39.87448209,5.54E-15
40.18049885,5.54E-15
40.48731775,5.53E-15
40.79493879,5.53E-15
41.10341926,5.52E-15
41.41270188,5.51E-15
41.72278664,5.51E-15
42.03373084,5.49E-15
42.34541988,5.48E-15
42.65791106,5.47E-15
42.97120438,5.45E-15
43.28529984,5.44E-15
43.60014015,5.42E-15
43.9157826,5.40E-15
44.23222719,5.38E-15
44.54935933,5.36E-15
44.86729361,5.33E-15
45.18603003,5.31E-15
45.505454,5.30E-15
45.82562282,5.28E-15
46.14653648,5.26E-15
46.46819499,5.25E-15
46.79054104,5.23E-15
47.11368924,5.22E-15
47.43746769,5.21E-15
47.76199099,5.20E-15
48.08725913,5.19E-15
48.41315752,5.18E-15
48.73980076,5.16E-15
49.06713155,5.15E-15
49.39514988,5.14E-15
49.72379848,5.13E-15
50.05313462,5.11E-15
50.38315831,5.10E-15
50.71386955,5.08E-15
51.04521104,5.06E-15
51.37718279,5.04E-15
51.70984208,5.02E-15
52.04313163,5.01E-15
52.37705143,4.99E-15
52.71154419,4.97E-15
53.0467245,4.95E-15
53.38253507,4.94E-15
53.71891859,4.92E-15
54.05587507,4.91E-15
54.3935191,4.89E-15
54.73167879,4.88E-15
55.07046873,4.87E-15
55.40983163,4.86E-15
55.74976749,4.84E-15
56.09033361,4.83E-15
56.43141538,4.81E-15
56.77301282,4.80E-15
57.11524051,4.78E-15
57.45792657,4.77E-15
57.80112829,4.75E-15
58.14490297,4.73E-15
58.4892506,4.71E-15
58.83417119,4.70E-15
59.17966474,4.68E-15
59.52573125,4.66E-15
59.87237072,4.65E-15
60.21901018,4.63E-15
60.56679557,4.62E-15
60.91458095,4.60E-15
61.26293929,4.59E-15
61.61187058,4.57E-15
61.96137484,4.56E-15
62.31087909,4.55E-15
62.66152926,4.53E-15
63.01217944,4.52E-15
63.36340256,4.50E-15
63.71462569,4.49E-15
64.06699474,4.47E-15
64.41936378,4.45E-15
64.77230578,4.44E-15
65.12582074,4.42E-15
65.47990866,4.41E-15
65.83399658,4.39E-15
66.18865745,4.37E-15
66.54331833,4.36E-15
66.89912512,4.34E-15
67.25435895,4.32E-15
67.6107387,4.31E-15
67.96711845,4.29E-15
68.32407115,4.28E-15
68.68159682,4.26E-15
69.03912248,4.24E-15
69.3972211,4.23E-15
69.75531973,4.21E-15
70.11399131,4.19E-15
70.47323584,4.18E-15
70.83248038,4.16E-15
71.19172492,4.14E-15
71.55211537,4.13E-15
71.91193287,4.11E-15
72.27289628,4.09E-15
72.63385969,4.08E-15
72.9948231,4.06E-15
73.35635947,4.05E-15
73.71789584,4.03E-15
74.08000516,4.01E-15
74.44211449,4.00E-15
74.80479677,3.98E-15
75.16747906,3.97E-15
75.53016134,3.95E-15
75.89341659,3.93E-15
76.25724479,3.92E-15
76.62107299,3.90E-15
76.98490118,3.88E-15
77.34872938,3.87E-15
77.71313054,3.85E-15
78.07810466,3.83E-15
78.44250582,3.82E-15
78.80747993,3.80E-15
79.173027,3.78E-15
79.53800112,3.77E-15
79.90354819,3.75E-15
80.26909527,3.74E-15
80.6352153,3.72E-15
81.00133533,3.70E-15
81.36745536,3.69E-15
81.73357539,3.67E-15
82.10026838,3.65E-15
82.46638841,3.64E-15
82.8330814,3.62E-15
83.19977439,3.61E-15
83.56704034,3.59E-15
83.93373332,3.57E-15
84.30099927,3.56E-15
84.66826522,3.54E-15
85.03553116,3.52E-15
85.40279711,3.51E-15
85.77063602,3.49E-15
86.13790196,3.47E-15
86.50574087,3.46E-15
86.87357977,3.44E-15
87.24084572,3.42E-15
87.60868462,3.41E-15
87.97652353,3.39E-15
88.34436243,3.37E-15
88.71220134,3.36E-15
89.08004024,3.34E-15
89.44787914,3.33E-15
89.81629101,3.31E-15
90.18412991,3.29E-15
90.55196882,3.28E-15
90.91980772,3.26E-15
91.28764662,3.24E-15
91.65548553,3.23E-15
92.02332443,3.21E-15
92.39116334,3.20E-15
92.75900224,3.18E-15
93.12684115,3.16E-15
93.49410709,3.15E-15
93.861946,3.13E-15
94.22921195,3.11E-15
94.59705085,3.10E-15
94.9643168,3.08E-15
95.33158274,3.07E-15
95.69884869,3.05E-15
96.06611464,3.03E-15
96.43280763,3.02E-15
96.80007357,3.00E-15
97.16676656,2.99E-15
97.53345955,2.97E-15
97.90015254,2.95E-15
98.26627257,2.94E-15
98.63296556,2.92E-15
98.99908559,2.91E-15
99.36463266,2.89E-15
99.73075269,2.88E-15
100.0962998,2.86E-15
100.4618468,2.84E-15
100.8273939,2.83E-15
101.192368,2.81E-15
101.5573421,2.80E-15
101.9223163,2.78E-15
102.2867174,2.77E-15
102.6511186,2.75E-15
103.0149468,2.74E-15
103.3793479,2.72E-15
103.7426032,2.71E-15
104.1064314,2.69E-15
104.4696866,2.67E-15
104.8323689,2.66E-15
105.1956241,2.64E-15
105.5577335,2.63E-15
105.9198428,2.61E-15
106.2819521,2.60E-15
106.6440614,2.58E-15
107.0050249,2.57E-15
107.3665612,2.55E-15
107.7275246,2.54E-15
108.0879151,2.52E-15
108.4483055,2.51E-15
108.808123,2.49E-15
109.1673676,2.48E-15
109.5271851,2.46E-15
109.8858567,2.45E-15
110.2445282,2.43E-15
110.6026269,2.42E-15
110.9607255,2.41E-15
111.3182511,2.39E-15
111.6757768,2.38E-15
112.0327295,2.36E-15
112.3891093,2.35E-15
112.745489,2.33E-15
113.1012958,2.32E-15
113.4565296,2.30E-15
113.8117635,2.29E-15
114.1664243,2.28E-15
114.5205123,2.26E-15
114.8740272,2.25E-15
115.2275422,2.23E-15
115.5804842,2.22E-15
115.9328532,2.20E-15
116.2852223,2.19E-15
116.6370184,2.18E-15
116.9882415,2.16E-15
117.3388917,2.15E-15
117.6889689,2.13E-15
118.0390461,2.12E-15
118.3879774,2.11E-15
118.7369087,2.09E-15
119.085267,2.08E-15
119.4336254,2.07E-15
119.7808378,2.05E-15
120.1280502,2.04E-15
120.4741167,2.03E-15
120.8201832,2.01E-15
121.1656768,2.00E-15
121.5105974,1.98E-15
121.854945,1.97E-15
122.1987197,1.96E-15
122.5419214,1.94E-15
122.8845502,1.93E-15
123.2271789,1.92E-15
123.5686618,1.91E-15
123.9095716,1.89E-15
124.2504815,1.88E-15
124.5902455,1.87E-15
124.9294365,1.85E-15
125.2680546,1.84E-15
125.6066726,1.83E-15
125.9441448,1.82E-15
126.281044,1.80E-15
126.6173702,1.79E-15
126.9531235,1.78E-15
127.2883038,1.76E-15
127.6229111,1.75E-15
127.9569455,1.74E-15
128.2904069,1.73E-15
128.6227225,1.71E-15
128.955038,1.70E-15
129.2862076,1.69E-15
129.6168042,1.68E-15
129.9468279,1.67E-15
130.2762787,1.65E-15
130.6051564,1.64E-15
130.9328883,1.63E-15
131.2600472,1.62E-15
131.5866331,1.61E-15
131.9126461,1.59E-15
132.2380862,1.58E-15
132.5623803,1.57E-15
132.8861014,1.56E-15
133.2092496,1.55E-15
133.5318249,1.53E-15
133.8532542,1.52E-15
134.1741105,1.51E-15
134.494394,1.50E-15
134.8141044,1.49E-15
135.1326689,1.48E-15
135.4506605,1.46E-15
135.7675062,1.45E-15
136.0843518,1.44E-15
136.4000516,1.43E-15
136.7146054,1.42E-15
137.0285863,1.41E-15
137.3419942,1.40E-15
137.6548292,1.39E-15
137.9665182,1.38E-15
138.2770613,1.36E-15
138.5870315,1.35E-15
138.8964287,1.34E-15
139.2052529,1.33E-15
139.5129313,1.32E-15
139.8194637,1.31E-15
140.1254232,1.30E-15
140.4308097,1.29E-15
140.7350503,1.28E-15
141.0387179,1.27E-15
141.3412396,1.26E-15
141.6426154,1.25E-15
141.9434183,1.24E-15
142.2436481,1.22E-15
142.5427321,1.21E-15
142.8412431,1.20E-15
143.1386082,1.19E-15
143.4348274,1.18E-15
143.7304736,1.17E-15
144.0255469,1.16E-15
144.3189013,1.15E-15
144.6122557,1.14E-15
144.9038912,1.13E-15
145.1949537,1.12E-15
145.4854433,1.11E-15
145.7742141,1.10E-15
146.0624118,1.09E-15
146.3500367,1.08E-15
146.6365156,1.07E-15
146.9218485,1.06E-15
147.2066086,1.05E-15
147.4902227,1.04E-15
147.7726909,1.04E-15
148.0540131,1.03E-15
148.3347625,1.02E-15
148.6143659,1.01E-15
148.8933963,9.97E-16
149.1707079,9.88E-16
149.4474465,9.79E-16
149.7236122,9.69E-16
149.9980589,9.60E-16
150.2719328,9.51E-16
150.5446607,9.42E-16
150.8162427,9.33E-16
151.0872517,9.24E-16
151.3565419,9.15E-16
151.6252591,9.06E-16
151.8928304,8.97E-16
152.1592557,8.88E-16
152.4251082,8.79E-16
152.6898147,8.70E-16
152.9528023,8.62E-16
153.215217,8.53E-16
153.4770587,8.44E-16
153.7371815,8.36E-16
153.9961584,8.27E-16
154.2545624,8.19E-16
154.5118204,8.10E-16
154.7673596,8.02E-16
155.0223258,7.93E-16
155.2761461,7.85E-16
155.5288205,7.77E-16
155.780922,7.69E-16
156.0313045,7.60E-16
156.2805412,7.52E-16
156.5292048,7.44E-16
156.7761497,7.36E-16
157.0225215,7.28E-16
157.2671745,7.20E-16
157.5112545,7.12E-16
157.7541886,7.04E-16
157.9954038,6.96E-16
158.2360461,6.89E-16
158.4755425,6.81E-16
158.71332,6.73E-16
158.9505245,6.65E-16
159.1865831,6.58E-16
159.4209228,6.50E-16
159.6546896,6.43E-16
159.8873105,6.35E-16
160.1182125,6.28E-16
160.3485415,6.20E-16
160.5771517,6.13E-16
160.8051889,6.06E-16
161.0315072,5.98E-16
161.2566796,5.91E-16
161.4812791,5.84E-16
161.7041596,5.77E-16
161.9258943,5.69E-16
162.1464831,5.62E-16
162.3653529,5.55E-16
162.5836499,5.48E-16
162.8008009,5.41E-16
163.016233,5.35E-16
163.2310922,5.28E-16
163.4442325,5.21E-16
163.6562269,5.14E-16
163.8670753,5.07E-16
164.0767779,5.01E-16
164.2847616,4.94E-16
164.4921723,4.87E-16
164.6978641,4.81E-16
164.9024101,4.74E-16
165.1058101,4.68E-16
165.3080642,4.62E-16
165.5085994,4.55E-16
165.7085617,4.49E-16
165.9068051,4.43E-16
166.1039026,4.36E-16
166.2992812,4.30E-16
166.4940868,4.24E-16
166.6871736,4.18E-16
166.8791145,4.12E-16
167.0699094,4.06E-16
167.2589855,4.00E-16
167.4469156,3.94E-16
167.6336999,3.88E-16
167.8193382,3.82E-16
168.0032576,3.76E-16
168.1866041,3.70E-16
168.3682318,3.65E-16
168.5481405,3.59E-16
168.7269033,3.53E-16
168.9045203,3.48E-16
169.0809913,3.42E-16
169.2563163,3.37E-16
169.4299226,3.31E-16
169.6018099,3.26E-16
169.7731243,3.20E-16
169.9427198,3.15E-16
170.1111694,3.10E-16
170.2779001,3.04E-16
170.4434849,2.99E-16
170.6079238,2.94E-16
170.7712168,2.89E-16
170.9327909,2.84E-16
171.0926461,2.79E-16
171.2519283,2.74E-16
171.4094917,2.69E-16
171.5653363,2.64E-16
171.7206078,2.59E-16
171.8735876,2.54E-16
172.0259943,2.49E-16
172.1766822,2.45E-16
172.3262242,2.40E-16
172.4740473,2.35E-16
172.6207245,2.31E-16
172.7656828,2.26E-16
172.9094952,2.22E-16
173.0521617,2.17E-16
173.1931094,2.13E-16
173.3329111,2.08E-16
173.4709939,2.04E-16
173.6079308,2.00E-16
173.7431488,1.96E-16
173.877221,1.91E-16
174.0101472,1.87E-16
174.1413545,1.83E-16
174.2714159,1.79E-16
174.3997585,1.75E-16
174.5269551,1.71E-16
174.6524329,1.67E-16
174.7767647,1.63E-16
174.8993777,1.59E-16
175.0208447,1.56E-16
175.1405929,1.52E-16
175.2591952,1.48E-16
175.3766515,1.44E-16
175.492389,1.41E-16
175.6064076,1.37E-16
175.7192803,1.34E-16
175.8304341,1.30E-16
175.940442,1.27E-16
176.049304,1.23E-16
176.1564471,1.20E-16
176.2618713,1.17E-16
176.3661496,1.14E-16
176.4687091,1.10E-16
176.5701226,1.07E-16
176.6698173,1.04E-16
176.768366,1.01E-16
176.8657688,9.79E-17
176.9608798,9.49E-17
177.0548449,9.20E-17
177.1476641,8.91E-17
177.2387643,8.62E-17
177.3287187,8.34E-17
177.4169542,8.07E-17
177.5034708,7.80E-17
177.5888416,7.53E-17
177.6730664,7.27E-17
177.7549993,7.01E-17
177.8363593,6.76E-17
177.9154275,6.51E-17
177.9933498,6.27E-17
178.0701261,6.03E-17
178.1451836,5.79E-17
178.2185222,5.56E-17
178.2907149,5.34E-17
178.3611887,5.12E-17
178.4305166,4.90E-17
178.4981256,4.69E-17
178.5645887,4.48E-17
178.6293329,4.28E-17
178.6923583,4.08E-17
178.7542377,3.89E-17
178.8143983,3.70E-17
178.8734129,3.52E-17
178.9307087,3.34E-17
178.9862856,3.17E-17
179.0407166,3.00E-17
179.0934287,2.83E-17
179.1449949,2.67E-17
179.1948423,2.51E-17
179.2429707,2.36E-17
179.2899533,2.22E-17
179.3352169,2.08E-17
179.3793347,1.94E-17
179.4217335,1.81E-17
179.4624135,1.68E-17
179.5019476,1.56E-17
179.5397629,1.44E-17
179.5758592,1.32E-17
179.6108096,1.21E-17
179.6446141,1.11E-17
179.6761268,1.01E-17
179.7070665,9.16E-18
179.7357144,8.25E-18
179.7632164,7.40E-18
179.7889995,6.59E-18
179.8136367,5.82E-18
179.836555,5.11E-18
179.8577544,4.44E-18
179.877808,3.82E-18
179.8961426,3.24E-18
179.9133313,2.71E-18
179.9282282,2.23E-18
179.9425522,1.80E-18
179.9545843,1.41E-18
179.9654705,1.07E-18
179.9752108,7.77E-19
179.9832322,5.30E-19
179.9895347,3.31E-19
179.9941184,1.78E-19
179.9975561,7.25E-20
179.999275,1.38E-20
