#alt(cm),O2(cm-3),,,,
8.1443299E+06,1.96383E+11,,,,
8.2989691E+06,1.52148E+11,,,,
8.5051546E+06,1.17877E+11,,,,
8.7628866E+06,89024058459,,,,
8.9690722E+06,63887915614,,,,
9.2268041E+06,45849019154,,,,
9.4845361E+06,32903445623,,,,
9.6907216E+06,23018073130,,,,
9.9484536E+06,16945876595,,,,
1.0206186E+07,12161170279,,,,
1.0463918E+07,8727436538,,,,
1.0670103E+07,6105402297,,,,
1.0927835E+07,4494789520,,,,
1.1185567E+07,3144393905,,,,
1.1391753E+07,2374738338,,,,
1.1597938E+07,1748279388,,,,
1.1752577E+07,1389495494,,,,
1.1958763E+07,1022944842,,,,
1.2164948E+07,753090710.7,,,,
1.2371134E+07,583458340.2,,,,
1.2603093E+07,418717567.5,,,,
1.2783505E+07,324402164.9,,,,
1.3041237E+07,238824467.3,,,,
1.3195876E+07,180367229.9,,,,
1.3402062E+07,136218612.8,,,,
1.3659794E+07,102876284.5,,,,
1.3865979E+07,79703580.68,,,,
1.4072165E+07,61750488,,,,
1.4278351E+07,47841298.17,,,,
1.4484536E+07,39006142.67,,,,
1.4742268E+07,28716273.36,,,,
1.5051546E+07,21687370.38,,,,
1.5360825E+07,16802327.99,,,,
1.5618557E+07,13354135.04,,,,
1.5927835E+07,10613584.18,,,,
1.6237113E+07,8435452.308,,,,
1.6546392E+07,6535381.373,,,,
1.6804124E+07,5328451.108,,,,
1.7216495E+07,4234940.282,,,,
1.7525773E+07,3452847.042,,,,
1.7835052E+07,2744249.826,,,,
1.8092784E+07,2295289.333,,,,
1.8402062E+07,1969404.724,,,,
1.8762887E+07,1605702.282,,,,
1.9072165E+07,1244020.641,,,,
1.9432990E+07,1067394.899,,,,
1.9742268E+07,848342.8982,,,,
2.0103093E+07,674244.9991,,,,
2.0515464E+07,549727.9054,,,,
2.0927835E+07,425902.6525,,,,
2.1391753E+07,321654.1526,,,,
2.1752577E+07,269031.3901,,,,
2.2113402E+07,213820.4608,,,,
2.2422680E+07,174332.8822,,,,
2.2731959E+07,145811.9451,,,,
2.3041237E+07,128343.6494,,,,
2.3350515E+07,104641.6149,,,,
2.3659794E+07,87522.20017,,,,
2.4020619E+07,73203.52928,,,,
2.4381443E+07,61227.39932,,,,
2.4742268E+07,47436.0343,,,,
2.5103093E+07,37701.15713,,,,
2.5567010E+07,31938.19328,,,,
2.5927835E+07,26374.38041,,,,
2.6288660E+07,21503.65656,,,,
2.6597938E+07,17985.64878,,,,
2.6958763E+07,15043.18864,,,,
2.7422680E+07,12582.11628,,,,
2.7783505E+07,10258.49719,,,,
2.8144330E+07,8363.99555,,,,
2.8505155E+07,6819.363526,,,,
2.8917526E+07,5851.151987,,,,
2.9226804E+07,5150.18299,,,,
2.9587629E+07,4533.190196,,,,
2.9845361E+07,3696.017256,,,,
3.0206186E+07,3171.257644,,,,
