#alt(cm),He+(cm-3),,,
1.77E+07,0.098083654,,,
1.78E+07,0.108047182,,,
1.79E+07,0.123719163,,,
1.81E+07,0.141664327,,,
1.83E+07,0.162212394,,,
1.84E+07,0.178690243,,,
1.86E+07,0.204608829,,,
1.87E+07,0.234286842,,,
1.89E+07,0.26826958,,,
1.90E+07,0.313183101,,,
1.93E+07,0.365616014,,,
1.94E+07,0.418647729,,,
1.95E+07,0.488737463,,,
1.97E+07,0.559627645,,,
1.98E+07,0.719685673,,,
2.00E+07,0.873326162,,,
2.01E+07,0.980836545,,,
2.02E+07,1.123104502,,,
2.04E+07,1.362867959,,,
2.05E+07,1.752659209,,,
2.07E+07,2.006878168,,,
2.08E+07,2.297970969,,,
2.09E+07,2.631286074,,,
2.11E+07,3.012947725,,,
2.12E+07,3.449968471,,,
2.14E+07,3.87467512,,,
2.16E+07,4.351665071,,,
2.18E+07,4.887374632,,,
2.20E+07,5.383843622,,,
2.23E+07,5.817091329,,,
2.26E+07,6.285203269,,,
2.30E+07,6.660846291,,,
2.35E+07,6.79098503,,,
2.39E+07,6.660846291,,,
2.43E+07,6.285203269,,,
2.47E+07,5.930744895,,,
2.51E+07,5.489032451,,,
2.54E+07,5.080218047,,,
2.58E+07,4.701851489,,,
2.61E+07,4.351665071,,,
2.65E+07,3.950378014,,,
2.68E+07,3.586095482,,,
2.72E+07,3.193020308,,,
2.75E+07,2.898577215,,,
2.78E+07,2.682695795,,,
2.80E+07,2.388643079,,,
2.83E+07,2.168375311,,,
2.87E+07,1.893698889,,,
2.90E+07,1.686128838,,,
2.94E+07,1.501310729,,,
2.98E+07,1.389495494,,,
3.02E+07,1.261363722,,,
3.08E+07,1.190228245,,,
3.13E+07,1.14504757,,,
3.16E+07,1.14504757,,,
3.20E+07,1.123104502,,,
3.23E+07,1.123104502,,,
3.28E+07,1.101581939,,,
3.32E+07,1.080471822,,,
3.36E+07,1.059766249,,,
3.39E+07,1.039457465,,,
3.43E+07,1.019537869,,,
3.47E+07,1.019537869,,,
3.51E+07,1,,,
3.56E+07,1,,,
3.59E+07,1,,,
3.63E+07,0.980836545,,,
3.66E+07,0.980836545,,,
3.70E+07,0.962040327,,,
3.74E+07,0.962040327,,,
3.77E+07,0.980836545,,,
3.81E+07,0.962040327,,,
3.86E+07,0.962040327,,,
3.91E+07,0.94360431,,,
3.95E+07,0.94360431,,,
4.00E+07,0.94360431,,,
