#alt(cm),CH+(cm-3),,,
1.3750000E+07,0.0001,,,
1.3772727E+07,0.000117409,,,
1.3818182E+07,0.000141046,,,
1.3886364E+07,0.000169441,,,
1.3954545E+07,0.000198939,,,
1.4000000E+07,0.000228278,,,
1.4045455E+07,0.000256006,,,
1.4090909E+07,0.000293761,,,
1.4136364E+07,0.000337084,,,
1.4181818E+07,0.000395767,,,
1.4272727E+07,0.000464666,,,
1.4340909E+07,0.000545559,,,
1.4409091E+07,0.000640536,,,
1.4477273E+07,0.000752046,,,
1.4590909E+07,0.000903448,,,
1.4681818E+07,0.001136257,,,
1.4772727E+07,0.001396666,,,
1.4886364E+07,0.001639811,,,
1.5000000E+07,0.001925285,,,
1.5181818E+07,0.002535029,,,
1.5272727E+07,0.002908887,,,
1.5454545E+07,0.003494504,,,
1.5681818E+07,0.004198016,,,
1.5772727E+07,0.004707938,,,
1.5909091E+07,0.00540225,,,
1.6181818E+07,0.00679435,,,
1.6590909E+07,0.009153626,,,
1.6863636E+07,0.011251466,,,
1.7090909E+07,0.012910797,,,
1.7272727E+07,0.014479037,,,
1.7477273E+07,0.016237767,,,
1.7681818E+07,0.018632463,,,
1.7818182E+07,0.020895699,,,
1.8000000E+07,0.023977332,,,
1.8181818E+07,0.027513435,,,
1.8340909E+07,0.030855418,,,
1.8522727E+07,0.036227029,,,
1.8613636E+07,0.039706538,,,
1.8818182E+07,0.046619037,,,
1.8954545E+07,0.052281727,,,
1.9181818E+07,0.06280707,,,
1.9386364E+07,0.070436078,,,
1.9590909E+07,0.07899176,,,
1.9886364E+07,0.098214676,,,
2.0090909E+07,0.110144551,,,
2.0363636E+07,0.124947712,,,
2.0704545E+07,0.143374614,,,
2.0954545E+07,0.157145361,,,
2.1227273E+07,0.176233389,,,
2.1500000E+07,0.188781821,,,
2.1909091E+07,0.211712646,,,
2.2136364E+07,0.226787324,,,
2.2500000E+07,0.242935372,,,
2.2818182E+07,0.260233217,,,
2.3113636E+07,0.275585298,,,
2.3590909E+07,0.298611608,,,
2.3863636E+07,0.316227766,,,
2.4136364E+07,0.327292451,,,
2.4545455E+07,0.338744285,,,
2.4909091E+07,0.346600594,,,
2.5318182E+07,0.350596815,,,
2.5681818E+07,0.35463911,,,
2.6000000E+07,0.342649924,,,
2.6318182E+07,0.346600594,,,
2.6681818E+07,0.334883164,,,
2.6954545E+07,0.323561862,,,
2.7363636E+07,0.302054527,,,
2.7727273E+07,0.28522792,,,
2.8045455E+07,0.269338675,,,
2.8363636E+07,0.254334576,,,
2.8727273E+07,0.234722523,,,
2.8954545E+07,0.219120388,,,
2.9227273E+07,0.206913808,,,
2.9500000E+07,0.193160133,,,
2.9909091E+07,0.176233389,,,
3.0318182E+07,0.168334658,,,
3.0636364E+07,0.164519059,,,
3.1045455E+07,0.160789946,,,
3.1363636E+07,0.160789946,,,
3.1818182E+07,0.158957209,,,
3.2272727E+07,0.155354165,,,
3.2681818E+07,0.153583386,,,
3.3000000E+07,0.15010215,,,
3.3409091E+07,0.15010215,,,
3.3727273E+07,0.148391235,,,
3.4045455E+07,0.148391235,,,
3.4500000E+07,0.143374614,,,
3.4818182E+07,0.141740382,,,
3.5227273E+07,0.140124777,,,
3.5545455E+07,0.141740382,,,
3.6181818E+07,0.138527588,,,
3.6681818E+07,0.135387618,,,
3.7136364E+07,0.133844424,,,
3.7500000E+07,0.130810606,,,
3.7863636E+07,0.130810606,,,
3.8363636E+07,0.127845555,,,
3.8863636E+07,0.126388328,,,
3.9318182E+07,0.126388328,,,
3.9636364E+07,0.123523516,,,
4.0000000E+07,0.123523516,,,
