#alt(cm),N2H+(cm-3),,,
1.3409091E+07,0.0001,,,
1.3500000E+07,0.000114748,,,
1.3545455E+07,0.000134724,,,
1.3681818E+07,0.0001656,,,
1.3727273E+07,0.00019443,,,
1.3772727E+07,0.000228278,,,
1.3840909E+07,0.000261944,,,
1.3954545E+07,0.000300574,,,
1.4000000E+07,0.00035697,,,
1.4090909E+07,0.000404946,,,
1.4181818E+07,0.000464666,,,
1.4272727E+07,0.000558212,,,
1.4318182E+07,0.000655391,,,
1.4454545E+07,0.000787335,,,
1.4590909E+07,0.000924401,,,
1.4772727E+07,0.001189573,,,
1.4909091E+07,0.001429058,,,
1.5000000E+07,0.001639811,,,
1.5090909E+07,0.001925285,,,
1.5181818E+07,0.00220922,,,
1.5318182E+07,0.002593823,,,
1.5363636E+07,0.002908887,,,
1.5545455E+07,0.003415295,,,
1.5659091E+07,0.003830141,,,
1.5818182E+07,0.004496929,,,
1.5954545E+07,0.005160123,,,
1.6045455E+07,0.005921122,,,
1.6181818E+07,0.00679435,,,
1.6363636E+07,0.008162187,,,
1.6454545E+07,0.009365921,,,
1.6590909E+07,0.010503575,,,
1.6772727E+07,0.012332139,,,
1.6954545E+07,0.014150845,,,
1.7068182E+07,0.01586971,,,
1.7204545E+07,0.018210126,,,
1.7386364E+07,0.021380321,,,
1.7545455E+07,0.024533425,,,
1.7681818E+07,0.028151538,,,
1.7818182E+07,0.03230324,,,
1.7977273E+07,0.037067222,,,
1.8136364E+07,0.041569679,,,
1.8318182E+07,0.047700247,,,
1.8500000E+07,0.054734932,,,
1.8613636E+07,0.06280707,,,
1.8772727E+07,0.072069663,,,
1.8931818E+07,0.084616249,,,
1.9136364E+07,0.097095192,,,
1.9272727E+07,0.108889086,,,
1.9500000E+07,0.124947712,,,
1.9636364E+07,0.140124777,,,
1.9818182E+07,0.164519059,,,
1.9954545E+07,0.193160133,,,
2.0136364E+07,0.219120388,,,
2.0295455E+07,0.242935372,,,
2.0477273E+07,0.27876273,,,
2.0659091E+07,0.316227766,,,
2.0863636E+07,0.358728013,,,
2.1000000E+07,0.411632111,,,
2.1181818E+07,0.472338342,,,
2.1318182E+07,0.54199734,,,
2.1522727E+07,0.607832313,,,
2.1659091E+07,0.681664085,,,
2.1795455E+07,0.782193796,,,
2.2000000E+07,0.918365684,,,
2.2181818E+07,1.053803415,,,
2.2363636E+07,1.209215084,,,
2.2500000E+07,1.419726983,,,
2.2636364E+07,1.574029264,,,
2.2863636E+07,1.785574988,,,
2.3045455E+07,2.120596484,,,
2.3181818E+07,2.351072398,,,
2.3386364E+07,2.636650899,,,
2.3636364E+07,3.025496021,,,
2.3818182E+07,3.392994962,,,
2.4090909E+07,3.718883022,,,
2.4318182E+07,4.076071756,,,
2.4545455E+07,4.571181333,,,
2.4863636E+07,4.84085154,,,
2.5272727E+07,5.126430551,,,
2.5500000E+07,5.305802339,,,
2.5818182E+07,5.491450276,,,
2.6181818E+07,5.618810447,,,
2.6500000E+07,5.683593961,,,
2.6772727E+07,5.618810447,,,
2.7045455E+07,5.491450276,,,
2.7363636E+07,5.491450276,,,
2.7636364E+07,5.366976946,,,
2.8045455E+07,5.245325021,,,
2.8318182E+07,5.010231031,,,
2.8590909E+07,4.953122735,,,
2.8954545E+07,4.731125169,,,
2.9181818E+07,4.623885938,,,
2.9500000E+07,4.467567508,,,
2.9772727E+07,4.366302273,,,
3.0090909E+07,4.170605835,,,
3.0363636E+07,4.123067868,,,
3.0727273E+07,4.123067868,,,
3.1045455E+07,4.02961132,,,
3.1363636E+07,3.938273128,,,
3.1659091E+07,3.893383368,,,
3.1954545E+07,3.849005276,,,
3.2272727E+07,3.849005276,,,
3.2545455E+07,3.849005276,,,
3.2909091E+07,3.761760836,,,
3.3181818E+07,3.676493944,,,
3.3500000E+07,3.634588031,,,
3.3818182E+07,3.593159775,,,
3.4136364E+07,3.552203733,,,
3.4454545E+07,3.471686819,,,
3.4772727E+07,3.432115366,,,
3.5090909E+07,3.432115366,,,
3.5363636E+07,3.432115366,,,
3.5727273E+07,3.392994962,,,
3.6000000E+07,3.354320465,,,
3.6318182E+07,3.316086794,,,
3.6659091E+07,3.240921884,,,
3.7000000E+07,3.240921884,,,
3.7272727E+07,3.167460718,,,
3.7590909E+07,3.131356936,,,
3.7909091E+07,3.095664678,,,
3.8227273E+07,3.060379252,,,
3.8500000E+07,3.025496021,,,
3.8818182E+07,2.991010401,,,
3.9136364E+07,2.956917859,,,
3.9454545E+07,2.923213916,,,
3.9727273E+07,2.889894141,,,
4.0000000E+07,2.889894141,,,
