#alt(cm),Ar+(cm-3),,,,
1.11E+07,0.1,,,,
1.13E+07,0.121348277,,,,
1.15E+07,0.138949549,,,,
1.16E+07,0.168612884,,,,
1.18E+07,0.204608829,,,,
1.20E+07,0.258086154,,,,
1.22E+07,0.325540512,,,,
1.23E+07,0.418647729,,,,
1.25E+07,0.538384362,,,,
1.26E+07,0.666084629,,,,
1.27E+07,0.777600091,,,,
1.28E+07,0.94360431,,,,
1.29E+07,1.167419359,,,,
1.31E+07,1.444321465,,,,
1.32E+07,1.786902434,,,,
1.34E+07,2.253933905,,,,
1.35E+07,2.631286074,,,,
1.37E+07,3.193020308,,,,
1.39E+07,3.72759372,,,,
1.41E+07,4.02755998,,,,
1.44E+07,4.611747768,,,,
1.47E+07,5.179474679,,,,
1.50E+07,5.705615759,,,,
1.53E+07,6.285203269,,,,
1.55E+07,6.79098503,,,,
1.59E+07,7.480826455,,,,
1.63E+07,8.24074331,,,,
1.67E+07,9.25521591,,,,
1.71E+07,10,,,,
1.75E+07,10.80471822,,,,
1.81E+07,12.13482768,,,,
1.85E+07,13.11133937,,,,
1.89E+07,13.89495494,,,,
1.94E+07,14.44321465,,,,
2.00E+07,14.72540428,,,,
2.04E+07,14.16643275,,,,
2.09E+07,12.61363722,,,,
2.14E+07,11.01581939,,,,
2.17E+07,9.620403271,,,,
2.22E+07,8.082822193,,,,
2.25E+07,7.337467971,,,,
2.28E+07,6.285203269,,,,
2.31E+07,5.489032451,,,,
2.36E+07,4.701851489,,,,
2.39E+07,4.268272131,,,,
2.44E+07,3.72759372,,,,
2.49E+07,3.255405119,,,,
2.56E+07,2.898577215,,,,
2.60E+07,2.58086154,,,,
2.65E+07,2.435312073,,,,
2.72E+07,2.253933905,,,,
2.78E+07,2.086064493,,,,
2.84E+07,1.968419447,,,,
2.90E+07,1.857409075,,,,
2.96E+07,1.786902434,,,,
3.03E+07,1.686128838,,,,
3.09E+07,1.622123939,,,,
3.16E+07,1.560548645,,,,
3.23E+07,1.501310729,,,,
3.29E+07,1.472540428,,,,
3.33E+07,1.444321465,,,,
3.39E+07,1.389495494,,,,
3.44E+07,1.362867959,,,,
3.49E+07,1.362867959,,,,
3.55E+07,1.286008081,,,,
3.62E+07,1.261363722,,,,
3.69E+07,1.237191635,,,,
3.74E+07,1.190228245,,,,
3.80E+07,1.167419359,,,,
3.84E+07,1.167419359,,,,
3.89E+07,1.14504757,,,,
3.94E+07,1.123104502,,,,
4.00E+07,1.101581939,,,,
