#alt(cm),Ar(cm-3),,,,
8.15E+06,4.24753E+11,,,,
8.34E+06,3.09762E+11,,,,
8.60E+06,2.18893E+11,,,,
8.79E+06,1.59633E+11,,,,
9.04E+06,1.12804E+11,,,,
9.30E+06,87636731192,,,,
9.49E+06,61924015036,,,,
9.74E+06,48108273539,,,,
9.94E+06,35084251944,,,,
1.02E+07,26409086139,,,,
1.04E+07,19260830660,,,,
1.07E+07,12777271299,,,,
1.10E+07,9318794959,,,,
1.11E+07,6795981774,,,,
1.13E+07,4956152430,,,,
1.17E+07,3502482492,,,,
1.19E+07,2554279527,,,,
1.21E+07,1804972336,,,,
1.24E+07,1235897222,,,,
1.27E+07,846184316,,,,
1.30E+07,597993260.7,,,,
1.33E+07,422598165.7,,,,
1.36E+07,298627456.6,,,,
1.39E+07,198117130.5,,,,
1.41E+07,135645266.9,,,,
1.45E+07,92885011.86,,,,
1.49E+07,59710074.48,,,,
1.53E+07,42199579.31,,,,
1.57E+07,28000049.3,,,,
1.62E+07,19790123.07,,,,
1.65E+07,14897686.73,,,,
1.68E+07,10865999.18,,,,
1.72E+07,7679451.049,,,,
1.77E+07,5781744.552,,,,
1.80E+07,4086198.014,,,,
1.84E+07,3174961.428,,,,
1.87E+07,2390059.958,,,,
1.91E+07,1636627.305,,,,
1.96E+07,1232192.372,,,,
1.99E+07,927574.6226,,,,
2.03E+07,698310.209,,,,
2.07E+07,478209.9169,,,,
2.11E+07,360012.9401,,,,
2.15E+07,262602.0619,,,,
2.19E+07,185604.2134,,,,
2.23E+07,135384.159,,,,
2.28E+07,95688.01613,,,,
2.32E+07,67631.22434,,,,
2.35E+07,50911.69921,,,,
2.39E+07,37136.2129,,,,
2.44E+07,26247.46177,,,,
2.48E+07,19761.32384,,,,
2.52E+07,13966.14491,,,,
2.56E+07,10187.92537,,,,
2.60E+07,7431.316799,,,,
2.65E+07,5420.944825,,,,
2.68E+07,4211.77189,,,,
2.72E+07,3272.531887,,,,
