# O+CO(0,0) elastic diff. cross section
# E = 0.4 eV
# angle, CS (1e-16 cm^2)
0.1	2.8090480413936665e6
0.2	1.5241293432293332e6
0.3	543075.3125396667
0.4	196868.1484973333
0.5	158463.25452466664
0.6	122672.82974676667
0.7	70985.78510373333
0.8	48630.0286151
0.9	37632.83077170333
1.	24202.905019966667
1.1	18905.69590345
1.2	19674.457926749998
1.3	17461.222051006665
1.4	14222.600286410001
1.5	12857.055659083333
1.6	10541.70366719
1.7	6989.207187383334
1.8	5254.25514571
1.9	5434.326821186667
2.	5291.070380976667
2.1	4594.384700953333
2.2	4431.966649393333
2.3	4420.5703441666665
2.4	3723.83157572
2.5	3066.567888493333
2.6	3272.7364816433333
2.7	3579.9415086306662
2.8	3219.1372038689997
2.9	2700.1651555466665
3.	2443.9622801453334
3.1	2084.1078278723335
3.2	1571.8748693193334
3.3	1377.4066330826665
3.4	1539.516279799333
3.5	1608.6459051556667
3.6	1437.9159643383332
3.7	1302.2940196463333
3.8	1296.0270301913333
3.9	1215.3384878166667
4.	1069.353413431
4.1	1102.1434254126666
4.2	1258.4009477793331
4.3	1231.6018164409998
4.4	1011.5431835380001
4.5	844.9366350313333
4.6	787.1632367733333
4.7	723.0924563956667
4.8	668.0278569893333
4.9	726.7698378786667
5.	850.6824414048667
5.1	868.6143988346334
5.2	745.8765911697333
5.3	617.0006323235332
5.4	547.6483350276667
5.5	482.99995519223336
5.6	434.93604402819994
5.7	477.3884967866667
5.8	568.8400512823999
5.9	589.1661142724333
6.	521.7574915004334
6.1	452.2260318396
6.2	422.94720506713327
6.3	398.9904528958999
6.4	372.5326797161334
6.5	396.6146111247666
6.6	472.4690740818667
6.7	508.4648189795
6.8	453.88197950759997
6.9	368.35619024666664
7.	312.8169152821
7.1	277.4879871966
7.2	247.28560336386664
7.3	248.67927637576668
7.4	297.4502750454
7.5	349.94357498843334
7.6	348.8027261503333
7.7	297.30641201476664
7.8	240.0155862406
7.9	191.19819604353665
8.	143.29645761547334
8.1	116.71546608929665
8.2	136.15384012615
8.3	181.87211037700666
8.4	210.80884999691332
8.5	209.14087136521664
8.6	195.77180548939
8.7	181.94600295759
8.8	157.28901588922997
8.9	125.67581029670566
9.	117.63123440168268
9.1	143.38986386795966
9.2	171.71324681387404
9.3	176.18144946455038
9.4	166.43404642039434
9.5	159.92899474336497
9.6	152.70101533483
9.7	133.97558948282
9.8	114.71877258294
9.9	118.47158372569
10.	143.65983027192465
10.1	162.430076819407
10.2	160.7177345127664
10.3	149.82210137587995
10.4	137.72409035842466
10.5	118.10671847141532
10.6	90.11422835666265
10.7	69.016580520722
10.8	69.52921236072532
10.9	86.07155560611166
11.	100.96810689763899
11.1	108.13492896536198
11.2	111.92911485223
11.3	108.75941241276001
11.4	90.99492522563332
11.5	64.21110372481066
11.6	44.008528883089674
11.7	38.47767102357333
11.8	42.57141049693999
11.9	49.38740248317333
12.	59.82572981217332
12.1	74.38499235470667
12.2	83.27102803111333
12.3	77.72844116066666
12.4	64.01489422268999
12.5	54.229134734759995
12.6	50.90538974536666
12.7	49.211096492696655
12.8	48.40063063154666
12.9	53.49078866755
13.	64.79227951303666
13.1	72.73920662417666
13.2	70.16038094013334
13.3	62.890674977283325
13.4	59.80349376097
13.5	60.46106166549333
13.6	60.21915719764999
13.7	60.197282837816665
13.8	65.39767285910668
13.9	75.1700336137
14.	81.04780493458333
14.1	77.32936094098332
14.2	68.73490435746
14.3	61.95788042202666
14.4	56.39761574986333
14.5	49.59677477924333
14.6	44.941132247123335
14.7	47.89979325472667
14.8	57.772396393289995
14.9	67.17763667513
15.	70.54559343475667
15.1	69.73373555809667
15.2	67.87428319132
15.3	62.89806717128667
15.4	52.68968738582999
15.5	41.367543489346666
15.6	35.215596493616665
15.7	35.466205924293334
15.8	38.03136133028333
15.9	39.56394177490667
16.	41.27173601896666
16.1	44.573958507183335
16.2	46.39369495303333
16.3	43.39069220494666
16.4	37.493673573879995
16.5	33.00460104657999
16.6	31.01209364838333
16.7	29.24952038242333
16.8	26.157595722466667
16.9	23.319504870646668
17.	22.545102051646666
17.1	22.21972553238
17.2	19.91513484657333
17.3	16.69124517107
17.4	15.311516411206664
17.5	16.248540637766666
17.6	17.725810303196667
17.7	18.35119012565
17.8	18.598440834683334
17.9	19.264791665116668
18.	19.13026483679667
18.1	16.44367827557
18.2	12.00628224458
18.3	8.108501984293333
18.4	5.689393086183333
18.5	4.40365933867
18.6	4.08080002962
18.7	5.174747319643333
18.8	7.920105435386668
18.9	11.08505682357
19.	12.827064080686668
19.1	12.871413029939998
19.2	12.08481909625333
19.3	10.697276874106665
19.4	8.606697220995333
19.5	6.260816413818999
19.6	4.406566582756334
19.7	3.55461636279
19.8	3.4669582024399994
19.9	3.44599351889
20.	3.4524996381633324
20.1	3.8382957757186666
20.2	4.31835744258
20.3	4.561630248248666
20.4	4.8568009819523335
20.5	5.420500884372666
20.6	6.031895180672
20.7	6.3237473018133326
20.8	6.0652482276566655
20.9	5.481588334385667
21.	4.8147743444649995
21.1	3.7168859563809997
21.2	2.1444029318023334
21.3	1.0344711191323332
21.4	1.1289579818103332
21.5	2.176640544235333
21.6	3.5860842128373336
21.7	5.078774763557333
21.8	6.732302065639667
21.9	8.308343306099001
22.	8.743762554014666
22.1	7.353400199946667
22.2	5.031622622773
22.3	3.1265215224843335
22.4	2.0034038165496666
22.5	1.394164802354
22.6	1.2981040289669998
22.7	2.1585870351193335
22.8	4.092766619902666
22.9	6.049167107877666
23.	6.713402023893334
23.1	6.149617964053999
23.2	5.364483898700333
23.3	4.777652115369333
23.4	4.113969111753
23.5	3.251461440769333
23.6	2.671245217056333
23.7	2.990787415687333
23.8	3.943493649831333
23.9	4.544485140053999
24.	4.4936290587463334
24.1	4.343222958281499
24.2	4.3669223511706665
24.3	4.2746530707999995
24.4	3.8114727662166663
24.5	3.190461498176667
24.6	2.9733442921766664
24.7	3.3288937861
24.8	3.7742913145799997
24.9	4.0333091512833334
25.	4.34007126635
25.1	4.695090491726667
25.2	4.71747028426
25.3	4.187880127821334
25.4	3.285182039733583
25.5	2.447250305614333
25.6	1.918215351919
25.7	1.5264727166266667
25.8	1.2681738702996666
25.9	1.5204174804423334
26.	2.299327833811333
26.1	3.0811136544930005
26.2	3.4717606395476666
26.3	3.511742834802333
26.4	3.438790652335
26.5	3.267542769886666
26.6	2.659187222151333
26.7	1.5725546410066666
26.8	0.6517736081158333
26.9	0.4272988134945666
27.	0.724171565281
27.1	1.1604113909376665
27.2	1.6533769458426666
27.3	2.341965430986667
27.4	3.164709037346667
27.5	3.5770885676466664
27.6	3.1139157601219996
27.7	2.114041276547333
27.8	1.272840100169
27.9	0.8130696295463333
28.	0.5645601272599999
28.1	0.4376169694163333
28.2	0.5813800233083333
28.3	1.1519757979935998
28.4	1.874873729975
28.5	2.1972885760523333
28.6	2.0136154426483333
28.7	1.690721750832
28.8	1.4456530964196666
28.9	1.2043441471179999
29.	0.8684323314363334
29.1	0.5037323127546667
29.2	0.35043890569399994
29.3	0.49822654355066665
29.4	0.7097602642956666
29.5	0.8252588243533332
29.6	0.9434408211298001
29.7	1.090899423543933
29.8	1.1560621030885334
29.9	1.0697776668774666
30.	0.8487719550194333
30.1	0.6204177136933999
30.2	0.4973382168434333
30.3	0.40837397265333336
30.4	0.314007440757
30.5	0.34010860966966666
30.6	0.49274604212566664
30.7	0.6199988830765999
30.8	0.659538630932
30.9	0.65651045281297
31.	0.6829440759103667
31.1	0.7445874106047332
31.2	0.6860170002241001
31.3	0.425822229684
31.4	0.16197055274033334
31.5	0.06689387235813332
31.6	0.07680972167266667
31.7	0.10099039389669998
31.8	0.14492050173457333
31.9	0.27342866864359333
32.	0.5133331503417333
32.1	0.6961193045379666
32.2	0.619555315937
32.3	0.37303112054233334
32.4	0.1842366123684333
32.5	0.10810334505576666
32.6	0.080359253132
32.7	0.04835267597713334
32.8	0.02862539813883333
32.9	0.11353464597533333
33.	0.28406805067566665
33.1	0.3712257233882666
33.2	0.3337491912280666
33.3	0.28750639798086663
33.4	0.2825168101869
33.5	0.2906404730007566
33.6	0.26644128403246664
33.7	0.17540317767436397
33.8	0.08411372149862334
33.9	0.07521145418223332
34.	0.10665268269289999
34.1	0.13985830930576665
34.2	0.20660839718166668
34.3	0.2813301156518
34.4	0.31674530105526666
34.5	0.3157532432882
34.6	0.2767091134013
34.7	0.2224963154479333
34.8	0.19325094737683335
34.9	0.15282047849969999
35.	0.08332018034886667
35.1	0.054404331783133336
35.2	0.07460446169193333
35.3	0.08672805060373331
35.4	0.08586117296059999
35.5	0.09101534952679999
35.6	0.12601822792529999
35.7	0.2065537334479133
35.8	0.2537837647251
35.9	0.19184387436779998
36.	0.09110762100366666
36.1	0.03924897921313333
36.2	0.03287747179673334
36.3	0.0502071689965
36.4	0.06761648725653333
36.5	0.08258321907939332
36.6	0.14248265747706668
36.7	0.22829140345543333
36.8	0.2511661775208666
36.9	0.2135681239526333
37.	0.18249457978599998
37.1	0.18164741074736668
37.2	0.2126771245595333
37.3	0.24507661177520002
37.4	0.2321679192320667
37.5	0.2058300658858
37.6	0.21334294356461336
37.7	0.2290122646784
37.8	0.23830525691736665
37.9	0.2521733330175
38.	0.2520578696414333
38.1	0.24462517010696666
38.2	0.2516871923925
38.3	0.24937906723253328
38.4	0.2344910990353333
38.5	0.23394069690009994
38.6	0.23851032589763327
38.7	0.25236840343909994
38.8	0.29617004735779995
38.9	0.3316651740262333
39.	0.3275908392622666
39.1	0.3150790869337
39.2	0.31726395445916666
39.3	0.34620676241719994
39.4	0.40425316781699994
39.5	0.4387317076633333
39.6	0.4233856600753333
39.7	0.411737831844
39.8	0.42718449370486666
39.9	0.44262492269433334
40.	0.44533880429
40.1	0.4244898142357
40.2	0.3920870539136333
40.3	0.390613271174
40.4	0.40154545132033326
40.5	0.37321141637766664
40.6	0.325330100997
40.7	0.300347579202
40.8	0.30768494529466667
40.9	0.3431561431586667
41.	0.36584558960666663
41.1	0.33782394849666664
41.2	0.2998995078665333
41.3	0.2956771832264333
41.4	0.3101092542611
41.5	0.3313955233853333
41.6	0.352090317728
41.7	0.3591186091306667
41.8	0.375589271399
41.9	0.4109298058426667
42.	0.4271093237083333
42.1	0.41954809373066665
42.2	0.41615168025999993
42.3	0.4238640261528333
42.4	0.45207091038299996
42.5	0.49183189597233334
42.6	0.49575979442766666
42.7	0.46123205588033334
42.8	0.4328318708883999
42.9	0.4242702843133333
43.	0.43176155759199997
43.1	0.4437259474763333
43.2	0.42718323183600004
43.3	0.39075874399133337
43.4	0.37868222458766665
43.5	0.385739798897
43.6	0.38624968619266664
43.7	0.38229543405399996
43.8	0.37594500309033335
43.9	0.38045500956166667
44.	0.40971617584099995
44.1	0.4256734204089999
44.2	0.3990028587093333
44.3	0.3695311380113333
44.4	0.3771667085843333
44.5	0.4265401670743333
44.6	0.5007343445283332
44.7	0.5496077624503333
44.8	0.54620484047
44.9	0.5299810540576666
45.	0.5263718928843333
45.1	0.519356729156
45.2	0.5043860582786666
45.3	0.48096732352033333
45.4	0.455263361882
45.5	0.4560215928806666
45.6	0.476338139678
45.7	0.47563185560466664
45.8	0.45568762148799996
45.9	0.44088007433183335
46.	0.43703631380926666
46.1	0.44625072022866663
46.2	0.4460715351793333
46.3	0.4032245338303333
46.4	0.342076710671
46.5	0.3101926101405
46.6	0.31483024008166666
46.7	0.34765073472636665
46.8	0.3909233392257999
46.9	0.41848990739516667
47.	0.440817142187
47.1	0.4745034575043333
47.2	0.4936822209036667
47.3	0.48228728463866666
47.4	0.45739479979599995
47.5	0.43430664043753336
47.6	0.4321747946419999
47.7	0.4539710288983333
47.8	0.46211255368399995
47.9	0.444139857262
48.	0.434458956896
48.1	0.44944065733893335
48.2	0.48002704094333337
48.3	0.506050862599
48.4	0.4926655487803333
48.5	0.44040714524833335
48.6	0.3924942763306667
48.7	0.3629541435546
48.8	0.3396517443647
48.9	0.32491677006249997
49.	0.31958211486143334
49.1	0.3292972710598333
49.2	0.36550535057733335
49.3	0.40116504406076664
49.4	0.4009944112695667
49.5	0.37844094146496665
49.6	0.359790529254
49.7	0.3545190700673333
