# O-CO inelastic DCS at energy index 284
# DCS_inelastic = DCS_total - DCS_elastic (clamped >= 0)
# Source: 18O-CO proxy, PES-averaged (3Ap, 3Adp, 2-3Adp)
# Generated by compute_inelastic_tables_OCO.py
angle_degrees,cross_section_cm2
0.100000,2.2516085623e-12
0.200000,1.4770955775e-12
0.300000,6.5834724598e-13
0.400000,1.4847923915e-13
0.500000,4.0424946896e-14
0.600000,1.7701435685e-13
0.700000,3.2162623934e-13
0.800000,3.3493181675e-13
0.900000,2.3136387301e-13
1.000000,1.1002111379e-13
1.100000,5.1349739134e-14
1.200000,6.5731313599e-14
1.300000,1.1078044306e-13
1.400000,1.3869365168e-13
1.500000,1.2978234351e-13
1.600000,9.5766751458e-14
1.700000,6.1924855116e-14
1.800000,4.6390283001e-14
1.900000,5.0616562756e-14
2.000000,6.3508177007e-14
2.100000,7.2130878029e-14
2.200000,6.9974530155e-14
2.300000,5.8606730375e-14
2.400000,4.4599964693e-14
2.500000,3.5200124737e-14
2.600000,3.4508069785e-14
2.700000,4.1153975452e-14
2.800000,4.8924245299e-14
2.900000,5.0940889491e-14
3.000000,4.4993510060e-14
3.100000,3.5456652229e-14
3.200000,2.9567973336e-14
3.300000,3.1163693712e-14
3.400000,3.7548639227e-14
3.500000,4.2312307303e-14
3.600000,4.1201186707e-14
3.700000,3.5448530231e-14
3.800000,2.9923485791e-14
3.900000,2.8426122559e-14
4.000000,3.0690138863e-14
4.100000,3.3414772614e-14
4.200000,3.3613540876e-14
4.300000,3.0971466082e-14
4.400000,2.7468971730e-14
4.500000,2.5216346759e-14
4.600000,2.4744123981e-14
4.700000,2.5012328765e-14
4.800000,2.4709714193e-14
4.900000,2.3480871060e-14
5.000000,2.2016301656e-14
5.100000,2.1132586609e-14
5.200000,2.0846653438e-14
5.300000,2.0370468659e-14
5.400000,1.9044083171e-14
5.500000,1.7200223622e-14
5.600000,1.5977779140e-14
5.700000,1.6168774314e-14
5.800000,1.7227232681e-14
5.900000,1.7580038959e-14
6.000000,1.6103704821e-14
6.100000,1.3359744282e-14
6.200000,1.1281359725e-14
6.300000,1.1416975824e-14
6.400000,1.3358374008e-14
6.500000,1.4961448143e-14
6.600000,1.4275339872e-14
6.700000,1.1419900915e-14
6.800000,8.5681990367e-15
6.900000,7.9592959495e-15
7.000000,9.8017599989e-15
7.100000,1.2045009490e-14
7.200000,1.2264008410e-14
7.300000,9.9003054570e-15
7.400000,6.7549583786e-15
7.500000,5.3165945561e-15
7.600000,6.5003744359e-15
7.700000,8.8759822068e-15
7.800000,1.0044846568e-14
7.900000,8.8160966867e-15
