# O-CO inelastic DCS at energy index 286
# DCS_inelastic = DCS_total - DCS_elastic (clamped >= 0)
# Source: 18O-CO proxy, PES-averaged (3Ap, 3Adp, 2-3Adp)
# Generated by compute_inelastic_tables_OCO.py
angle_degrees,cross_section_cm2
0.100000,3.1501160146e-12
0.200000,1.7830021722e-12
0.300000,5.4903926421e-13
0.400000,4.6221792618e-14
0.500000,1.7534818258e-13
0.600000,4.3594012938e-13
0.700000,4.6802852372e-13
0.800000,2.8288602440e-13
0.900000,9.6435105768e-14
1.000000,5.4402043341e-14
1.100000,1.2459534279e-13
1.200000,1.8794939341e-13
1.300000,1.7541517733e-13
1.400000,1.1163293099e-13
1.500000,5.9514132264e-14
1.600000,5.2468620988e-14
1.700000,7.7224542305e-14
1.800000,9.9873928392e-14
1.900000,9.7812432728e-14
2.000000,7.4113968361e-14
2.100000,5.0759870120e-14
2.200000,4.7564678744e-14
2.300000,6.3481092483e-14
2.400000,7.8540659757e-14
2.500000,7.5420869315e-14
2.600000,5.7532073591e-14
2.700000,4.3372296751e-14
2.800000,4.4927715325e-14
2.900000,5.5666668213e-14
3.000000,6.0202967564e-14
3.100000,5.2161926897e-14
3.200000,3.9553442890e-14
3.300000,3.3974773826e-14
3.400000,3.7727708541e-14
3.500000,4.2867569064e-14
3.600000,4.1367467597e-14
3.700000,3.3811499726e-14
3.800000,2.7463604387e-14
3.900000,2.7176024757e-14
4.000000,3.0233767303e-14
4.100000,3.0549092658e-14
4.200000,2.6315238032e-14
4.300000,2.1743371341e-14
4.400000,2.1236318875e-14
4.500000,2.3748152425e-14
4.600000,2.4349529221e-14
4.700000,2.0737328689e-14
4.800000,1.6220643337e-14
4.900000,1.5397984993e-14
5.000000,1.8223590388e-14
5.100000,2.0050466975e-14
5.200000,1.7539248499e-14
5.300000,1.2828217374e-14
5.400000,1.0790058386e-14
5.500000,1.2994394261e-14
5.600000,1.5904549641e-14
5.700000,1.5356774915e-14
5.800000,1.1553222892e-14
5.900000,8.5546203388e-15
6.000000,9.2014793324e-15
6.100000,1.1829295295e-14
6.200000,1.2578154463e-14
6.300000,1.0125554302e-14
6.400000,7.0800191248e-15
6.500000,6.6250794500e-15
6.600000,8.7435373736e-15
6.700000,1.0467558480e-14
6.800000,9.5136764020e-15
6.900000,6.8246595432e-15
7.000000,5.1955259962e-15
7.100000,5.9547317022e-15
7.200000,7.6539541838e-15
7.300000,8.0112305950e-15
7.400000,6.5474389182e-15
7.500000,4.8779323707e-15
7.600000,4.6474055608e-15
7.700000,5.7085476547e-15
7.800000,6.5290220718e-15
7.900000,6.0656152167e-15
8.000000,4.8302072605e-15
8.100000,4.1009746768e-15
8.200000,4.4158509654e-15
8.300000,5.1034951590e-15
8.400000,5.2041799958e-15
8.500000,4.5634858629e-15
8.600000,3.8835186829e-15
8.700000,3.8333920402e-15
8.800000,4.3221510027e-15
8.900000,4.6936890517e-15
9.000000,4.4971960346e-15
9.100000,3.9276851819e-15
9.200000,3.5257460228e-15
9.300000,3.5697014490e-15
9.400000,3.8457169298e-15
9.500000,3.9646006479e-15
9.600000,3.7927510047e-15
9.700000,3.5287825536e-15
9.800000,3.4162217074e-15
