# O-CO inelastic DCS at energy index 291
# DCS_inelastic = DCS_total - DCS_elastic (clamped >= 0)
# Source: 18O-CO proxy, PES-averaged (3Ap, 3Adp, 2-3Adp)
# Generated by compute_inelastic_tables_OCO.py
angle_degrees,cross_section_cm2
0.100000,4.4744357594e-12
0.200000,1.6049230303e-12
0.300000,9.9528729142e-14
0.400000,3.5155892739e-13
0.500000,8.0290343825e-13
0.600000,5.6629475292e-13
0.700000,1.4094024167e-13
0.800000,1.0083326164e-13
0.900000,2.9716266663e-13
1.000000,3.3014151152e-13
1.100000,1.6899290851e-13
1.200000,7.4302882895e-14
1.300000,1.4044390600e-13
1.400000,2.0244607005e-13
1.500000,1.5003166709e-13
1.600000,7.7919005446e-14
1.700000,8.5928851941e-14
1.800000,1.2563223264e-13
1.900000,1.1466558508e-13
2.000000,7.1561158126e-14
2.100000,6.0124768626e-14
2.200000,7.8602341543e-14
2.300000,7.9303537784e-14
2.400000,5.6120055427e-14
2.500000,4.4717636594e-14
2.600000,5.3367696500e-14
2.700000,5.5113983219e-14
2.800000,4.2210990083e-14
2.900000,3.5695157099e-14
3.000000,4.1060924430e-14
3.100000,4.0425272979e-14
3.200000,2.9904902807e-14
3.300000,2.5862465791e-14
3.400000,3.1628883598e-14
3.500000,3.1773526151e-14
3.600000,2.2351037777e-14
3.700000,1.7362942433e-14
3.800000,2.1807502834e-14
3.900000,2.3753075119e-14
4.000000,1.7580532751e-14
4.100000,1.2959427053e-14
4.200000,1.5832862859e-14
4.300000,1.8666543274e-14
4.400000,1.5489301781e-14
4.500000,1.1711578218e-14
4.600000,1.2796251816e-14
4.700000,1.4872890968e-14
4.800000,1.3080404150e-14
4.900000,1.0230074402e-14
5.000000,1.0824924612e-14
5.100000,1.3052832022e-14
5.200000,1.2657684458e-14
5.300000,1.0227178941e-14
5.400000,9.3362413763e-15
5.500000,1.0378837527e-14
5.600000,1.0821906289e-14
5.700000,9.9122795044e-15
5.800000,9.3136136692e-15
5.900000,9.7092799382e-15
6.000000,9.8384366774e-15
6.100000,8.9589254644e-15
6.200000,8.0480316348e-15
6.300000,8.0660466369e-15
6.400000,8.5274415427e-15
6.500000,8.4661315402e-15
6.600000,7.8491124838e-15
6.700000,7.3508017326e-15
6.800000,7.2393818440e-15
6.900000,7.1897552673e-15
7.000000,6.9828246696e-15
7.100000,6.7855674754e-15
7.200000,6.7124158200e-15
7.300000,6.5916110519e-15
7.400000,6.3253964206e-15
7.500000,6.1108145671e-15
7.600000,6.1061229558e-15
7.700000,6.1413782131e-15
7.800000,5.9781649724e-15
7.900000,5.6663733802e-15
8.000000,5.4476875933e-15
